time,wage_chg_xs
2011-10-31 00:00:00+00:00,-0.011242236066848044
2011-11-30 00:00:00+00:00,0.013875211957415479
2011-12-31 00:00:00+00:00,-0.004256667238876299
2012-01-31 00:00:00+00:00,-0.012447450566874907
2012-02-29 00:00:00+00:00,-0.004938832213567057
2012-03-31 00:00:00+00:00,0.011522003052811147
2012-04-30 00:00:00+00:00,-0.0035605436358421283
2012-05-31 00:00:00+00:00,0.019561100285242494
2012-06-30 00:00:00+00:00,0.00029366575285938445
2012-07-31 00:00:00+00:00,0.0012484862640582683
2012-08-31 00:00:00+00:00,-0.013415322658768214
2012-09-30 00:00:00+00:00,0.005393957146377026
2012-10-31 00:00:00+00:00,-0.00040054517023302427
2012-11-30 00:00:00+00:00,0.0001899884494438453
2012-12-31 00:00:00+00:00,-0.004281975972483032
2013-01-31 00:00:00+00:00,-0.00443369385319714
2013-02-28 00:00:00+00:00,0.011155464563257445
2013-03-31 00:00:00+00:00,0.006115878267615171
2013-04-30 00:00:00+00:00,-0.009553684636751547
2013-05-31 00:00:00+00:00,0.009904897001215662
2013-06-30 00:00:00+00:00,0.015835403876319765
2013-07-31 00:00:00+00:00,0.009960071969184803
2013-08-31 00:00:00+00:00,-0.005999260578499754
2013-09-30 00:00:00+00:00,-0.02315733976062284
2013-10-31 00:00:00+00:00,0.0037642149637004962
2013-11-30 00:00:00+00:00,-0.001968540430472787
2013-12-31 00:00:00+00:00,0.0025134052039283983
2014-01-31 00:00:00+00:00,-0.009147979272497664
2014-02-28 00:00:00+00:00,0.0015767168322389224
2014-03-31 00:00:00+00:00,-0.006577262846384602
2014-04-30 00:00:00+00:00,0.003227062445105622
2014-05-31 00:00:00+00:00,0.001571560904196856
2014-06-30 00:00:00+00:00,0.0059313590355034584
2014-07-31 00:00:00+00:00,-0.004690807137055941
2014-08-31 00:00:00+00:00,-0.004526946856873493
2014-09-30 00:00:00+00:00,-0.014208942193461804
2014-10-31 00:00:00+00:00,0.0010486376911733597
2014-11-30 00:00:00+00:00,-0.006492472006665695
2014-12-31 00:00:00+00:00,-0.010259580815822122
2015-01-31 00:00:00+00:00,-0.01268610513575319
2015-02-28 00:00:00+00:00,0.008883102347027716
2015-03-31 00:00:00+00:00,-0.0010029040493974017
2015-04-30 00:00:00+00:00,0.007590517639116001
2015-05-31 00:00:00+00:00,0.004025554240827622
2015-06-30 00:00:00+00:00,0.00940458324313953
2015-07-31 00:00:00+00:00,-0.007178838506569418
2015-08-31 00:00:00+00:00,-0.0007995722286334717
2015-09-30 00:00:00+00:00,-0.0018470053302916956
2015-10-31 00:00:00+00:00,-0.005559735095290286
2015-11-30 00:00:00+00:00,0.0012459337884729305
2015-12-31 00:00:00+00:00,-0.012325153855818005
2016-01-31 00:00:00+00:00,-0.014805666628998182
2016-02-29 00:00:00+00:00,-0.010186835239331837
2016-03-31 00:00:00+00:00,0.015127536549067955
2016-04-30 00:00:00+00:00,-0.002997852538094925
2016-05-31 00:00:00+00:00,-0.011896613047421734
2016-06-30 00:00:00+00:00,0.018770406099901216
2016-07-31 00:00:00+00:00,0.007893053697114905
2016-08-31 00:00:00+00:00,0.0004211496785355706
2016-09-30 00:00:00+00:00,0.008636659013966153
2016-10-31 00:00:00+00:00,0.00647255108338185
2016-11-30 00:00:00+00:00,0.021964669177352958
2016-12-31 00:00:00+00:00,-0.0013479422673723374
2017-01-31 00:00:00+00:00,0.008535867096648442
2017-02-28 00:00:00+00:00,-0.0063462309433329755
2017-03-31 00:00:00+00:00,0.0024928230670511198
2017-04-30 00:00:00+00:00,0.016904111157491464
2017-05-31 00:00:00+00:00,-0.01218005584923143
2017-06-30 00:00:00+00:00,0.007478666394476141
2017-07-31 00:00:00+00:00,-0.0017736178395023616
2017-08-31 00:00:00+00:00,-0.008616213543877316
2017-09-30 00:00:00+00:00,0.011019446911848085
2017-10-31 00:00:00+00:00,-0.008555591822085318
2017-11-30 00:00:00+00:00,0.006679329812067536
2017-12-31 00:00:00+00:00,-0.009294718090883447
2018-01-31 00:00:00+00:00,0.005180058641274021
2018-02-28 00:00:00+00:00,0.0004179957935204204
2018-03-31 00:00:00+00:00,0.00599407833930532
2018-04-30 00:00:00+00:00,0.004571558728366565
2018-05-31 00:00:00+00:00,0.0066984412216246625
2018-06-30 00:00:00+00:00,-0.001994899051412702
2018-07-31 00:00:00+00:00,-0.004929574329743502
2018-08-31 00:00:00+00:00,0.007526518770957669
2018-09-30 00:00:00+00:00,-0.008968704793175464
2018-10-31 00:00:00+00:00,-0.010104312247596892
2018-11-30 00:00:00+00:00,-0.00899145982923577
2018-12-31 00:00:00+00:00,0.011118999036114241
2019-01-31 00:00:00+00:00,-0.011569753546928241
2019-02-28 00:00:00+00:00,0.00701195062091875
2019-03-31 00:00:00+00:00,-0.008496146256487425
2019-04-30 00:00:00+00:00,0.005623138125617322
2019-05-31 00:00:00+00:00,0.0004746490600417985
2019-06-30 00:00:00+00:00,-0.012053537536178105
2019-07-31 00:00:00+00:00,-0.00046040454520968055
2019-08-31 00:00:00+00:00,0.014355870877872379
2019-09-30 00:00:00+00:00,0.009738731725140948
2019-10-31 00:00:00+00:00,-0.0043681299154677555
2019-11-30 00:00:00+00:00,0.0034583259980149883
2019-12-31 00:00:00+00:00,0.005073523299701899
2020-01-31 00:00:00+00:00,-0.00949894147690089
2020-02-29 00:00:00+00:00,-0.00384207384857993
2020-03-31 00:00:00+00:00,0.014183938282975372
2020-04-30 00:00:00+00:00,0.001667184060805127
2020-05-31 00:00:00+00:00,-0.016295136619984052
2020-06-30 00:00:00+00:00,-0.0019660245658856823
2020-07-31 00:00:00+00:00,-0.011760872253535615
2020-08-31 00:00:00+00:00,-0.01332063649223647
2020-09-30 00:00:00+00:00,0.0045364373768550514
2020-10-31 00:00:00+00:00,0.007928592012074187
2020-11-30 00:00:00+00:00,-0.012898201613980476
2020-12-31 00:00:00+00:00,-0.010396843811468992
2021-01-31 00:00:00+00:00,0.01650042924058326
2021-02-28 00:00:00+00:00,-0.01525226609299768
2021-03-31 00:00:00+00:00,-0.004755484842118962
2021-04-30 00:00:00+00:00,-0.004003213460553989
2021-05-31 00:00:00+00:00,0.01116836964133161
2021-06-30 00:00:00+00:00,-0.005792895404773013
2021-07-31 00:00:00+00:00,0.0008765272273665303
2021-08-31 00:00:00+00:00,-0.00037222145861259825
2021-09-30 00:00:00+00:00,-0.0014938404388870063
2021-10-31 00:00:00+00:00,0.011353093903210265
2021-11-30 00:00:00+00:00,-0.013578038243496793
2021-12-31 00:00:00+00:00,0.006260405831694182
2022-01-31 00:00:00+00:00,-0.014761480799416637
2022-02-28 00:00:00+00:00,0.007096298200586215
2022-03-31 00:00:00+00:00,0.013116063198343575
2022-04-30 00:00:00+00:00,0.011946441897706217
2022-05-31 00:00:00+00:00,-0.0064737758065083195
2022-06-30 00:00:00+00:00,-0.001571551455500031
2022-07-31 00:00:00+00:00,0.0033556844051345625
2022-08-31 00:00:00+00:00,-0.008060876587600352
2022-09-30 00:00:00+00:00,-0.000915378883526885
2022-10-31 00:00:00+00:00,0.0010441108614474004
2022-11-30 00:00:00+00:00,-0.02411280483520961
2022-12-31 00:00:00+00:00,0.014659687526662246
2023-01-31 00:00:00+00:00,-0.001619433490572031
2023-02-28 00:00:00+00:00,-0.0037419676334394802
2023-03-31 00:00:00+00:00,0.0005462558191393629
2023-04-30 00:00:00+00:00,-0.0036281640258457593
2023-05-31 00:00:00+00:00,-0.006957629196329029
2023-06-30 00:00:00+00:00,-0.001752984795080792
2023-07-31 00:00:00+00:00,-0.002428710480382623
2023-08-31 00:00:00+00:00,-0.00148657233670213
2023-09-30 00:00:00+00:00,0.0028397985615162824
2023-10-31 00:00:00+00:00,-0.008062734246311654
2023-11-30 00:00:00+00:00,-0.007279278421660873
2023-12-31 00:00:00+00:00,0.003513718115753406
2024-01-31 00:00:00+00:00,0.008455807925604963
2024-02-29 00:00:00+00:00,0.005982288376122025
2024-03-31 00:00:00+00:00,-0.006066514404509449
2024-04-30 00:00:00+00:00,0.001229279424578511
2024-05-31 00:00:00+00:00,-0.0017985550093364555
2024-06-30 00:00:00+00:00,-0.003632920246749105
2024-07-31 00:00:00+00:00,0.019819016943199985
2024-08-31 00:00:00+00:00,0.003965947659126723
2024-09-30 00:00:00+00:00,0.010330844100801206
2024-10-31 00:00:00+00:00,-0.017771566707425857
2024-11-30 00:00:00+00:00,-0.003765765858217307
2024-12-31 00:00:00+00:00,-0.006894437238038842
2025-01-31 00:00:00+00:00,-0.004586107703199338
2025-02-28 00:00:00+00:00,-0.003008380430197799
2025-03-31 00:00:00+00:00,-0.001901806781998805
2025-04-30 00:00:00+00:00,-0.0056616554389192775
2025-05-31 00:00:00+00:00,0.0039724061067789584
2025-06-30 00:00:00+00:00,0.00024534914142404496
2025-07-31 00:00:00+00:00,0.0007420228816739094
2025-08-31 00:00:00+00:00,0.00377140649565888
2025-09-30 00:00:00+00:00,0.002732333049334512
2025-10-31 00:00:00+00:00,0.0061151223936410926
2025-11-30 00:00:00+00:00,0.005121100921380295
2025-12-31 00:00:00+00:00,0.007837393610637289
2026-01-31 00:00:00+00:00,-0.007212260231623913
2026-02-28 00:00:00+00:00,0.008165789491098252
2026-03-31 00:00:00+00:00,0.00027301808182733645
2026-04-30 00:00:00+00:00,0.003537767905735789
2026-05-31 00:00:00+00:00,-0.0021831462075190267
2026-06-30 00:00:00+00:00,0.005009360859984602
2026-07-31 00:00:00+00:00,-0.004414855524680572
2026-08-31 00:00:00+00:00,0.0042481158713181255
