label,ret,p2t,static,daily,gates,mean_mo,pct_pos,top3_share,n_months,overlap
2024,0.05382729899645522,0.07423982950324762,0.04386444871882806,0.028631157287906245,True,0.004216856681389511,0.5454545454545454,0.7412750869650675,11,research/WF overlap
2025,0.2203622464239623,0.03858141498339141,0.011783053761726333,0.035823570414602726,True,0.016313274067665837,0.7272727272727273,0.6931521636163852,11,mixed research→holdout
2026,0.20032630955633324,0.06376392341456392,0.034064406520343475,0.0250778809074343,True,0.02301132760966347,0.875,0.8680846676945023,8,pure holdout
holdout_365d,0.21552412271510812,0.06825160423220979,0.024614009146198514,0.030218171652093152,True,0.015232430861522464,0.75,0.8139578289205404,12,pure holdout
roll12_end,0.21552412271510812,0.06825160423220979,0.024614009146198514,0.030218171652093152,True,0.015232430861522464,0.75,0.8139578289205404,12,pure holdout
roll12_m6,0.16449332218046075,0.038723675235690584,0.01762394053959768,0.033966165880602785,True,0.011309149872287308,0.6666666666666666,0.8020160651091581,12,mixed
