time,high_housing_xs
2015-05-31 00:00:00+00:00,0.004890628311492895
2015-06-30 00:00:00+00:00,0.008029174237382808
2015-07-31 00:00:00+00:00,-0.012762047560124001
2015-08-31 00:00:00+00:00,-0.022468674574152026
2015-09-30 00:00:00+00:00,-0.005802957713712087
2015-10-31 00:00:00+00:00,0.017957968913156597
2015-11-30 00:00:00+00:00,-0.0046817562342866825
2015-12-31 00:00:00+00:00,0.013775198673499522
2016-01-31 00:00:00+00:00,-0.01726104792394112
2016-02-29 00:00:00+00:00,-0.0023442532859220266
2016-03-31 00:00:00+00:00,-0.006173929036726755
2016-04-30 00:00:00+00:00,-0.006350431995795658
2016-05-31 00:00:00+00:00,0.012328875923386162
2016-06-30 00:00:00+00:00,0.0027662319235786104
2016-07-31 00:00:00+00:00,0.0007239972004284834
2016-08-31 00:00:00+00:00,0.005111037996681889
2016-09-30 00:00:00+00:00,-0.0013403768956504747
2016-10-31 00:00:00+00:00,0.005849313483193397
2016-11-30 00:00:00+00:00,0.00366631845552412
2016-12-31 00:00:00+00:00,-0.0034084522365902536
2017-01-31 00:00:00+00:00,0.0039763124579497156
2017-02-28 00:00:00+00:00,-0.009086538160812396
2017-03-31 00:00:00+00:00,0.006602781047851947
2017-04-30 00:00:00+00:00,-0.010988061350616696
2017-05-31 00:00:00+00:00,0.004526797232437874
2017-06-30 00:00:00+00:00,0.004208454446134491
2017-07-31 00:00:00+00:00,-0.0031814810413374195
2017-08-31 00:00:00+00:00,0.01142748877249411
2017-09-30 00:00:00+00:00,-0.004103017871836645
2017-10-31 00:00:00+00:00,0.004946460136266095
2017-11-30 00:00:00+00:00,-0.0025038975466485924
2017-12-31 00:00:00+00:00,0.006202507545076452
2018-01-31 00:00:00+00:00,0.004837703124038084
2018-02-28 00:00:00+00:00,-0.0030090877962660745
2018-03-31 00:00:00+00:00,-0.00014918162356725162
2018-04-30 00:00:00+00:00,0.007710859134499648
2018-05-31 00:00:00+00:00,-0.010085570095510477
2018-06-30 00:00:00+00:00,-0.007971956713365147
2018-07-31 00:00:00+00:00,0.00042238864458044034
2018-08-31 00:00:00+00:00,0.00018279522824560246
2018-09-30 00:00:00+00:00,-0.001825011889984629
2018-10-31 00:00:00+00:00,-0.005611713537329921
2018-11-30 00:00:00+00:00,0.008659915306987065
2018-12-31 00:00:00+00:00,0.012352414090044173
2019-01-31 00:00:00+00:00,0.008284183809073475
2019-02-28 00:00:00+00:00,0.004218756686943381
2019-03-31 00:00:00+00:00,-0.0002806170756992632
2019-04-30 00:00:00+00:00,-0.0013894259142259724
2019-05-31 00:00:00+00:00,-6.398986258693284e-05
2019-06-30 00:00:00+00:00,-0.0008062548316997153
2019-07-31 00:00:00+00:00,0.0020326120229614553
2019-08-31 00:00:00+00:00,-0.006512317895949193
2019-09-30 00:00:00+00:00,-0.005535009830117565
2019-10-31 00:00:00+00:00,-0.003335449356442255
2019-11-30 00:00:00+00:00,0.006201278150626877
2019-12-31 00:00:00+00:00,0.0033357271384257814
2020-01-31 00:00:00+00:00,0.0015256384184831884
2020-02-29 00:00:00+00:00,0.0006217364591061258
2020-03-31 00:00:00+00:00,0.01645165629551726
2020-04-30 00:00:00+00:00,-0.019986007841250708
2020-05-31 00:00:00+00:00,0.005017278336001629
2020-06-30 00:00:00+00:00,0.0017437247125813293
2020-07-31 00:00:00+00:00,0.0123037727878752
2020-08-31 00:00:00+00:00,-0.009979334366314374
2020-09-30 00:00:00+00:00,0.004797700864830778
2020-10-31 00:00:00+00:00,-0.004538367985128522
2020-11-30 00:00:00+00:00,0.015412612228662637
2020-12-31 00:00:00+00:00,-5.0028766925169776e-05
2021-01-31 00:00:00+00:00,0.002419632278643391
2021-02-28 00:00:00+00:00,0.0009304624989954213
2021-03-31 00:00:00+00:00,0.005454859306994075
2021-04-30 00:00:00+00:00,-0.004766011719453789
2021-05-31 00:00:00+00:00,0.006899011655499443
2021-06-30 00:00:00+00:00,0.0011145084596120292
2021-07-31 00:00:00+00:00,0.0020264680604313856
2021-08-31 00:00:00+00:00,-0.004892497253510042
2021-09-30 00:00:00+00:00,0.006189382329035986
2021-10-31 00:00:00+00:00,0.004420804941224432
2021-11-30 00:00:00+00:00,-0.010448179625924148
2021-12-31 00:00:00+00:00,0.0031636580206662046
2022-01-31 00:00:00+00:00,-0.0003734081822431845
2022-02-28 00:00:00+00:00,-0.0019633303086504794
2022-03-31 00:00:00+00:00,0.0057292546346816575
2022-04-30 00:00:00+00:00,0.009191941530965586
2022-05-31 00:00:00+00:00,0.00021487241137174706
2022-06-30 00:00:00+00:00,0.0004496487060459131
2022-07-31 00:00:00+00:00,-0.010332722697602659
2022-08-31 00:00:00+00:00,-0.0056073871928576935
2022-09-30 00:00:00+00:00,-0.008610127797326839
2022-10-31 00:00:00+00:00,-0.0035112748442540642
2022-11-30 00:00:00+00:00,-0.008906329083986475
2022-12-31 00:00:00+00:00,-0.0046728468704621
2023-01-31 00:00:00+00:00,0.004618082057990636
2023-02-28 00:00:00+00:00,-0.014044076660934213
2023-03-31 00:00:00+00:00,-0.006948276231996453
2023-04-30 00:00:00+00:00,-0.00521329325170905
2023-05-31 00:00:00+00:00,0.0038124134211949823
2023-06-30 00:00:00+00:00,0.001831106999619747
2023-07-31 00:00:00+00:00,-0.00015049678286316315
2023-08-31 00:00:00+00:00,-0.004144799967321422
2023-09-30 00:00:00+00:00,0.008657561264741709
2023-10-31 00:00:00+00:00,-0.002705756749027066
2023-11-30 00:00:00+00:00,-0.0076727306420809605
2023-12-31 00:00:00+00:00,0.005074293378329431
2024-01-31 00:00:00+00:00,0.0013598857872381132
2024-02-29 00:00:00+00:00,-0.005629690631012374
2024-03-31 00:00:00+00:00,0.008107057011441654
2024-04-30 00:00:00+00:00,0.000594725818646058
2024-05-31 00:00:00+00:00,-0.006321045833596162
2024-06-30 00:00:00+00:00,0.00480890506223508
2024-07-31 00:00:00+00:00,-0.003257724986249322
2024-08-31 00:00:00+00:00,-0.003543025419831869
2024-09-30 00:00:00+00:00,-0.0009250111457943522
2024-10-31 00:00:00+00:00,0.001781117230122753
2024-11-30 00:00:00+00:00,0.005649731923651702
2024-12-31 00:00:00+00:00,-0.0025746979152585503
2025-01-31 00:00:00+00:00,-0.002453929780635966
2025-02-28 00:00:00+00:00,-0.002249323995140884
2025-03-31 00:00:00+00:00,-0.012882395865750684
2025-04-30 00:00:00+00:00,-0.005726687510477446
2025-05-31 00:00:00+00:00,-0.00202005834254515
2025-06-30 00:00:00+00:00,-0.004925364278278721
2025-07-31 00:00:00+00:00,-0.0027612339217647497
2025-08-31 00:00:00+00:00,0.001666221465165263
2025-09-30 00:00:00+00:00,0.0007170588665026401
2025-10-31 00:00:00+00:00,-3.9242464051070236e-05
2025-11-30 00:00:00+00:00,-0.0013328510154300144
2025-12-31 00:00:00+00:00,0.0009661466136490215
2026-01-31 00:00:00+00:00,0.0015000644558946785
2026-02-28 00:00:00+00:00,0.007136431241646868
2026-03-31 00:00:00+00:00,-0.0067793054616039905
2026-04-30 00:00:00+00:00,-0.006544449564074517
2026-05-31 00:00:00+00:00,0.006140624694212837
2026-06-30 00:00:00+00:00,-0.009678437399621043
2026-07-31 00:00:00+00:00,0.006949314323567268
2026-08-31 00:00:00+00:00,0.0023572250617620583
2026-09-30 00:00:00+00:00,-0.005023761413917138
