time,reserves_ew
2011-10-31 00:00:00+00:00,-0.0024425491168688085
2011-11-30 00:00:00+00:00,0.0027524412640069773
2011-12-31 00:00:00+00:00,-0.0020709000983901715
2012-01-31 00:00:00+00:00,-0.0022248906401963753
2012-02-29 00:00:00+00:00,0.0006944294744939405
2012-03-31 00:00:00+00:00,0.0022660488972334747
2012-04-30 00:00:00+00:00,0.0021753538700188813
2012-05-31 00:00:00+00:00,0.012580620556066124
2012-06-30 00:00:00+00:00,-0.0003459619037360362
2012-07-31 00:00:00+00:00,0.0020403199895073776
2012-08-31 00:00:00+00:00,-0.0029840949052485355
2012-09-30 00:00:00+00:00,-0.0039758366862048256
2012-10-31 00:00:00+00:00,-0.002029339830395327
2012-11-30 00:00:00+00:00,-0.0007028927354854053
2012-12-31 00:00:00+00:00,-0.0008154895409746565
2013-01-31 00:00:00+00:00,-0.0004385987621727816
2013-02-28 00:00:00+00:00,0.0025776511447050954
2013-03-31 00:00:00+00:00,0.0010568752413668836
2013-04-30 00:00:00+00:00,-0.001989453619016812
2013-05-31 00:00:00+00:00,-0.0020202528092707617
2013-06-30 00:00:00+00:00,0.0075669515092051665
2013-07-31 00:00:00+00:00,0.002817985301720727
2013-08-31 00:00:00+00:00,0.0023489673669254696
2013-09-30 00:00:00+00:00,0.003137158122729078
2013-10-31 00:00:00+00:00,-0.00666376940644875
2013-11-30 00:00:00+00:00,0.007336207235971726
2013-12-31 00:00:00+00:00,6.12987703438872e-05
2014-01-31 00:00:00+00:00,0.003308241723052996
2014-02-28 00:00:00+00:00,0.0001289118146932111
2014-03-31 00:00:00+00:00,-0.0010913740852872555
2014-04-30 00:00:00+00:00,0.0009544819110292035
2014-05-31 00:00:00+00:00,0.0017054916679488663
2014-06-30 00:00:00+00:00,0.001656614837208581
2014-07-31 00:00:00+00:00,0.0003111337384300583
2014-08-31 00:00:00+00:00,7.033959172053628e-05
2014-09-30 00:00:00+00:00,0.002610392866183364
2014-10-31 00:00:00+00:00,-0.002027825860477672
2014-11-30 00:00:00+00:00,-0.0009223970779288493
2014-12-31 00:00:00+00:00,0.0023910793810757447
2015-01-31 00:00:00+00:00,0.006316573460848129
2015-02-28 00:00:00+00:00,0.005590864438429932
2015-03-31 00:00:00+00:00,-0.0003242276487921414
2015-04-30 00:00:00+00:00,0.001554841070105395
2015-05-31 00:00:00+00:00,-1.1263237453262853e-05
2015-06-30 00:00:00+00:00,1.289836158502311e-05
2015-07-31 00:00:00+00:00,0.000815970923711884
2015-08-31 00:00:00+00:00,-0.0036008213517904064
2015-09-30 00:00:00+00:00,-0.001909291926893597
2015-10-31 00:00:00+00:00,0.005102523685674543
2015-11-30 00:00:00+00:00,-0.003384024323050183
2015-12-31 00:00:00+00:00,-0.011385642499252224
2016-01-31 00:00:00+00:00,-0.0053676110421418954
2016-02-29 00:00:00+00:00,-0.0029528307848256663
2016-03-31 00:00:00+00:00,-0.0030859389815741656
2016-04-30 00:00:00+00:00,0.007779046529936995
2016-05-31 00:00:00+00:00,0.0029794133534088996
2016-06-30 00:00:00+00:00,-0.016379402769187146
2016-07-31 00:00:00+00:00,-0.005428812268030159
2016-08-31 00:00:00+00:00,-0.00042397813523931127
2016-09-30 00:00:00+00:00,-0.00439575627253086
2016-10-31 00:00:00+00:00,-0.01338599902805726
2016-11-30 00:00:00+00:00,0.002101772092750087
2016-12-31 00:00:00+00:00,-0.0010304309904541897
2017-01-31 00:00:00+00:00,0.001338406077009413
2017-02-28 00:00:00+00:00,-0.003346835233771883
2017-03-31 00:00:00+00:00,-0.0016379053031304602
2017-04-30 00:00:00+00:00,-0.003577374768612529
2017-05-31 00:00:00+00:00,0.0005346579445670852
2017-06-30 00:00:00+00:00,0.004833524276918855
2017-07-31 00:00:00+00:00,0.004074491056991647
2017-08-31 00:00:00+00:00,-0.0016368203460647157
2017-09-30 00:00:00+00:00,-5.0111097819827144e-05
2017-10-31 00:00:00+00:00,-0.0011981833366485617
2017-11-30 00:00:00+00:00,-0.0023869020814735187
2017-12-31 00:00:00+00:00,-1.2953189042486102e-05
2018-01-31 00:00:00+00:00,-0.001837441609994328
2018-02-28 00:00:00+00:00,0.0032488332513445073
2018-03-31 00:00:00+00:00,0.002627934164973089
2018-04-30 00:00:00+00:00,5.228942824198057e-05
2018-05-31 00:00:00+00:00,-0.0005287982128048263
2018-06-30 00:00:00+00:00,0.00034540211324807224
2018-07-31 00:00:00+00:00,-0.0020816414879563094
2018-08-31 00:00:00+00:00,0.0029174340117938957
2018-09-30 00:00:00+00:00,-0.003461357651641239
2018-10-31 00:00:00+00:00,0.0013391374043576487
2018-11-30 00:00:00+00:00,-0.004366464665655045
2018-12-31 00:00:00+00:00,0.011636989183713142
2019-01-31 00:00:00+00:00,-0.0008072290966611995
2019-02-28 00:00:00+00:00,0.0032551050065003917
2019-03-31 00:00:00+00:00,-0.0008180153644036237
2019-04-30 00:00:00+00:00,0.0017023296429590218
2019-05-31 00:00:00+00:00,0.0024175158355699278
2019-06-30 00:00:00+00:00,-0.0006526337506741475
2019-07-31 00:00:00+00:00,-0.0009030586575549115
2019-08-31 00:00:00+00:00,0.007047703960391782
2019-09-30 00:00:00+00:00,0.002862233382155299
2019-10-31 00:00:00+00:00,-0.0066779130150026456
2019-11-30 00:00:00+00:00,0.0032582129904492607
2019-12-31 00:00:00+00:00,-0.0049773310763514544
2020-01-31 00:00:00+00:00,0.008763963597336666
2020-02-29 00:00:00+00:00,0.0010719723398409098
2020-03-31 00:00:00+00:00,0.00823854035336824
2020-04-30 00:00:00+00:00,0.0021574802938697513
2020-05-31 00:00:00+00:00,-0.003316025692336355
2020-06-30 00:00:00+00:00,-0.001492204746682546
2020-07-31 00:00:00+00:00,-0.0038628085996802453
2020-08-31 00:00:00+00:00,-0.0035811653378661212
2020-09-30 00:00:00+00:00,0.004299597108478048
2020-10-31 00:00:00+00:00,0.0053423253795119585
2020-11-30 00:00:00+00:00,-0.006762856542967377
2020-12-31 00:00:00+00:00,-0.00552490299883579
2021-01-31 00:00:00+00:00,-0.00025539710956845596
2021-02-28 00:00:00+00:00,-0.0019504269576238187
2021-03-31 00:00:00+00:00,0.002630774407714087
2021-04-30 00:00:00+00:00,-0.0007163316960795418
2021-05-31 00:00:00+00:00,0.001679436109150556
2021-06-30 00:00:00+00:00,0.002761723769486135
2021-07-31 00:00:00+00:00,0.0057182366298242915
2021-08-31 00:00:00+00:00,-0.0001790908210000941
2021-09-30 00:00:00+00:00,-0.0015719530125150039
2021-10-31 00:00:00+00:00,-2.8331392019964596e-05
2021-11-30 00:00:00+00:00,0.0
2021-12-31 00:00:00+00:00,0.0
2022-01-31 00:00:00+00:00,0.0
2022-02-28 00:00:00+00:00,0.0
2022-03-31 00:00:00+00:00,0.0
2022-04-30 00:00:00+00:00,0.0
2022-05-31 00:00:00+00:00,0.0
2022-06-30 00:00:00+00:00,0.0
2022-07-31 00:00:00+00:00,0.0
2022-08-31 00:00:00+00:00,0.00031359031214250876
2022-09-30 00:00:00+00:00,0.0005248272986111413
2022-10-31 00:00:00+00:00,0.0017319506873076929
2022-11-30 00:00:00+00:00,-0.003594894703216278
2022-12-31 00:00:00+00:00,-0.00041234596553840763
2023-01-31 00:00:00+00:00,-0.0002729728979738999
2023-02-28 00:00:00+00:00,0.0023749108200132873
2023-03-31 00:00:00+00:00,0.0005904501574558463
2023-04-30 00:00:00+00:00,-0.0011525244264879442
2023-05-31 00:00:00+00:00,0.002353521965581251
2023-06-30 00:00:00+00:00,0.0006006834339253864
2023-07-31 00:00:00+00:00,-0.0007466924788839258
2023-08-31 00:00:00+00:00,0.000863020239205925
2023-09-30 00:00:00+00:00,0.002197293294372349
2023-10-31 00:00:00+00:00,-0.0024986895738852155
2023-11-30 00:00:00+00:00,-0.0013532027257999735
2023-12-31 00:00:00+00:00,0.0014957915580513514
2024-01-31 00:00:00+00:00,0.0006181726656702136
2024-02-29 00:00:00+00:00,0.0003567353124180883
2024-03-31 00:00:00+00:00,-0.0017172619688154978
2024-04-30 00:00:00+00:00,-0.0064969555569123205
2024-05-31 00:00:00+00:00,-0.0016406933443841032
2024-06-30 00:00:00+00:00,-0.003882348410089831
2024-07-31 00:00:00+00:00,0.013586901000383955
2024-08-31 00:00:00+00:00,-0.00040115827378117697
2024-09-30 00:00:00+00:00,-0.002415533674170245
2024-10-31 00:00:00+00:00,0.00460249379412625
2024-11-30 00:00:00+00:00,0.0013214911288947917
2024-12-31 00:00:00+00:00,0.0017553677980699511
2025-01-31 00:00:00+00:00,-0.0009055778122842861
2025-02-28 00:00:00+00:00,0.00023676313565057505
2025-03-31 00:00:00+00:00,-0.003062865544690818
2025-04-30 00:00:00+00:00,-0.00035503896373223487
2025-05-31 00:00:00+00:00,-0.0007388537886046098
2025-06-30 00:00:00+00:00,-0.0019240946589857977
2025-07-31 00:00:00+00:00,0.000442114848938191
2025-08-31 00:00:00+00:00,-0.0019526066290148636
2025-09-30 00:00:00+00:00,-0.0006230142532179794
2025-10-31 00:00:00+00:00,-0.004713493002302727
2025-11-30 00:00:00+00:00,-0.00036991450985079943
2025-12-31 00:00:00+00:00,-0.0013472179577950216
2026-01-31 00:00:00+00:00,-0.004259725271918202
2026-02-28 00:00:00+00:00,-0.003791896369736203
2026-03-31 00:00:00+00:00,0.0007089280675871557
2026-04-30 00:00:00+00:00,0.0010019442417845692
2026-05-31 00:00:00+00:00,-0.000637196573301968
2026-06-30 00:00:00+00:00,0.0031420762038016914
2026-07-31 00:00:00+00:00,0.0006636063965324013
2026-08-31 00:00:00+00:00,-0.00282505670354416
2026-09-30 00:00:00+00:00,0.002784711737658707
