idea,family,soft_pass,hard_pass,promote,score,min_is_mo,max_is_top3,min_is_pct_pos,mo_2024,mo_2025_IS,pos_2024,pos_2025_IS,top3_2024,top3_2025_IS,mo_2025,mo_2026,pos_2025,pos_2026,top3_2025,top3_2026,mo_holdout,pos_holdout,top3_holdout,gates_holdout,note
lock+retpct_tb42_hb252_p0.85_c0.5,retpct,False,False,False,-inf,0.002081955378892805,0.8775450052137305,0.5454545454545454,0.002081955378892805,0.022427748854736515,0.5454545454545454,0.75,0.8775450052137305,0.6735097173362381,0.01563990511917567,0.018617366166590585,0.7272727272727273,0.875,0.6713586000089176,0.8517026403262092,0.012386603481823808,0.75,0.7881698332714072,True,is_fail
lock+retpct_tb42_hb252_p0.85_c0.65,retpct,False,False,False,-inf,0.002722342886211396,0.8103411688018308,0.5454545454545454,0.002722342886211396,0.022691123171429253,0.5454545454545454,0.75,0.8103411688018308,0.6805270734825549,0.015831939860281277,0.01992981435130907,0.7272727272727273,0.875,0.6778618675834843,0.8571862584110718,0.013237280489083911,0.75,0.7967171667313991,True,is_fail
lock+retpct_tb63_hb126_p0.85_c0.35,retpct,False,False,False,-inf,-0.0005497411426639287,0.9866221705594854,0.36363636363636365,-0.0005497411426639287,0.016353975859757286,0.36363636363636365,0.625,0.9866221705594854,0.7315056803624311,0.011499038431470184,0.01961867311670712,0.6363636363636364,0.875,0.7053847398600791,0.825673796210332,0.01527416044665684,0.8333333333333334,0.6959042481082993,True,is_fail
lock+retpct_tb63_hb126_p0.85_c0.5,retpct,False,False,False,-inf,0.0005515946927697242,0.8724774443416073,0.5454545454545454,0.0005515946927697242,0.01795154190763644,0.5454545454545454,0.625,0.8724774443416073,0.7313120824371808,0.012597495276453485,0.020392708608634333,0.6363636363636364,0.875,0.71040472566932,0.83318855870559,0.015256999238904001,0.8333333333333334,0.7243790225451534,True,is_fail
lock+retpct_tb63_hb126_p0.85_c0.65,retpct,False,False,False,-inf,0.001652122920299219,0.8205803143440312,0.5454545454545454,0.001652122920299219,0.019552690868546427,0.5454545454545454,0.75,0.8205803143440312,0.7212309286215823,0.01369855563317245,0.02117206977824186,0.7272727272727273,0.875,0.7062115742821301,0.8402952677047975,0.015244351621336602,0.8333333333333334,0.760108619335977,True,is_fail
lock+retpct_tb63_hb252_p0.85_c0.35,retpct,False,False,False,-inf,-9.135337473618257e-05,0.9259568305287592,0.5454545454545454,-9.135337473618257e-05,0.021034855898515087,0.5454545454545454,0.75,0.9259568305287592,0.7078863245829059,0.014925200485404234,0.018746851020101027,0.7272727272727273,0.875,0.691502327017809,0.836507145216359,0.012072290224098938,0.75,0.7800697154492482,True,is_fail
lock+retpct_tb63_hb252_p0.85_c0.5,retpct,False,False,False,-inf,0.0009036682265461241,0.850656505981024,0.5454545454545454,0.0009036682265461241,0.021553896212905432,0.5454545454545454,0.625,0.850656505981024,0.7212709657461334,0.015234220701124124,0.01972145253966555,0.6363636363636364,0.875,0.7063008997725023,0.8413920266197435,0.012797795649157645,0.75,0.7889452655031013,True,is_fail
lock+retpct_tb63_hb252_p0.85_c0.65,retpct,False,False,False,-inf,0.0018982044366585974,0.8036207897850782,0.5454545454545454,0.0018982044366585974,0.022075515220791098,0.5454545454545454,0.75,0.8036207897850782,0.7152234082831489,0.015545116330295155,0.020701750691900597,0.7272727272727273,0.875,0.7037479431670475,0.8459451876995681,0.013525550441880927,0.75,0.7971231013672462,True,is_fail
wrebal_0.328_0.029_0.241_0.178_0.224_frozen,frozen_wrebal,False,False,False,-inf,0.006769618032487818,0.6958784580518973,0.75,0.006769618032487818,0.0243676891658543,0.8181818181818182,0.75,0.5885922377094076,0.6958784580518973,0.016666625756131506,0.025405474688400334,0.7272727272727273,0.75,0.6810340909209204,0.8388814346841589,0.017163387825917753,0.6666666666666666,0.7746512243164507,True,soft_mean_fail
wrebal_0.328_0.029_0.241_0.178_0.224+mtd_t0.015_a0.5_frozen,frozen_wrebal_mtd,True,False,False,0.009990097705796347,0.011839665771880366,0.642478403304201,0.75,0.011839665771880366,0.0173718230170202,0.8181818181818182,0.75,0.45382781689881296,0.642478403304201,0.011065056115305212,0.02407556115187995,0.7272727272727273,0.75,0.6076157640127245,0.8028795988803513,0.016864883387390405,0.6666666666666666,0.7119219329373,True,holdout_fail
wrebal_0.328_0.029_0.241_0.178_0.224+mtd_t0.015_a0.65_frozen,frozen_wrebal_mtd,True,False,False,0.008080931927998185,0.010316447683369024,0.661775787768542,0.75,0.010316447683369024,0.019464992389269034,0.8181818181818182,0.75,0.48070198611052833,0.661775787768542,0.01274069556030022,0.024476730618863476,0.7272727272727273,0.75,0.6279880160404249,0.8141188140354769,0.01695564741097012,0.6666666666666666,0.7310676601846638,True,holdout_fail
wrebal_0.328_0.029_0.241_0.178_0.224+retpct_tb21_hb126_p0.85_c0.65_frozen,frozen_wrebal_retpct,False,False,False,-inf,0.006010610208317572,0.6670720400191481,0.7272727272727273,0.006010610208317572,0.02352787931689926,0.7272727272727273,0.75,0.6027180859211375,0.6670720400191481,0.016038888399001472,0.0231163504514649,0.7272727272727273,0.75,0.6350191620153919,0.8553562380147328,0.016456203097439105,0.6666666666666666,0.7353149585870549,True,soft_mean_fail
wrebal_0.328_0.029_0.241_0.178_0.224+retpct_tb21_hb126_p0.9_c0.65_frozen,frozen_wrebal_retpct,False,False,False,-inf,0.005778093131333494,0.7009191759251748,0.7272727272727273,0.005778093131333494,0.023016080499437847,0.7272727272727273,0.75,0.6040604339335266,0.7009191759251748,0.015724624021510092,0.02273285934528485,0.7272727272727273,0.75,0.6566175118501197,0.8522297562763723,0.016467703554690783,0.6666666666666666,0.7308890160993027,True,is_fail
wrebal_0.328_0.029_0.241_0.178_0.224+mtd_t0.015_a0.5_frozen+retpct_tb42_hb126_p0.8_c0.65,frozen_wrebal_mtd_retpct,True,False,False,0.008482789445688659,0.010143360619143954,0.6330285586727648,0.75,0.010143360619143954,0.017043082013962443,0.8181818181818182,0.75,0.40723414164077,0.6330285586727648,0.010775589403616932,0.022755882632378974,0.7272727272727273,0.75,0.5953507738428668,0.8177958197232453,0.01697476567526827,0.75,0.7254007353456692,True,holdout_fail
wrebal_0.328_0.029_0.241_0.178_0.224+mtd_t0.015_a0.65_frozen+retpct_tb42_hb126_p0.85_c0.65,frozen_wrebal_mtd_retpct,False,False,False,-inf,0.008371007713397383,0.6607119978394963,0.75,0.008371007713397383,0.018775260776572614,0.8181818181818182,0.75,0.45181724184817645,0.6607119978394963,0.012244759946700622,0.02290870443131318,0.7272727272727273,0.75,0.6190414561787593,0.8298514282089732,0.016005728226179895,0.6666666666666666,0.7474418114431644,True,soft_mean_fail
blend_a0.40_lock_vs_wrebal_0.328_0.029_0.241_0.178_0.224+mtd_t0.015_a0.5_frozen+retpct_tb42_hb126_p0.8_c0.65,is_blend,False,False,False,-inf,0.006582409221798747,0.6750528977373452,0.7272727272727273,0.006582409221798747,0.020799445509323042,0.7272727272727273,0.75,0.5740616483907882,0.6750528977373452,0.014076940174312613,0.022902977802841923,0.7272727272727273,0.75,0.6591479592083286,0.8503428142594567,0.0159252747505651,0.6666666666666666,0.7804181854614382,True,soft_mean_fail
blend_a0.55_lock_vs_wrebal_0.328_0.029_0.241_0.178_0.224+mtd_t0.015_a0.5_frozen+retpct_tb42_hb126_p0.8_c0.65,is_blend,False,False,False,-inf,0.00747123907308166,0.6657204757130079,0.75,0.00747123907308166,0.0198605245037482,0.8181818181818182,0.75,0.5190485641504935,0.6657204757130079,0.01325159989180577,0.022864444217588806,0.7272727272727273,0.75,0.6448383825139068,0.8422976812526835,0.016186480221593608,0.6666666666666666,0.7667640779925361,True,soft_mean_fail
blend_a0.40_lock_vs_wrebal_0.328_0.029_0.241_0.178_0.224+mtd_t0.015_a0.5_frozen,is_blend,False,False,False,-inf,0.007258012823589288,0.6778564498074212,0.7272727272727273,0.007258012823589288,0.020928190579018874,0.7272727272727273,0.75,0.5737212083969039,0.6778564498074212,0.014190754376271587,0.023435499081166364,0.7272727272727273,0.75,0.6597006973751307,0.8437221981208205,0.015884754937853334,0.6666666666666666,0.7734354428012051,True,soft_mean_fail
blend_a0.55_lock_vs_wrebal_0.328_0.029_0.241_0.178_0.224+mtd_t0.015_a0.5_frozen,is_blend,False,False,False,-inf,0.00840119359106618,0.669855683283494,0.7272727272727273,0.00840119359106618,0.020038495890619387,0.7272727272727273,0.75,0.534746059264667,0.669855683283494,0.013408773560915209,0.02359506717528291,0.7272727272727273,0.75,0.6458061941119638,0.8334195998591497,0.01612958896091385,0.6666666666666666,0.757573750515576,True,soft_mean_fail
blend_a0.40_lock_vs_wrebal_0.328_0.029_0.241_0.178_0.224+mtd_t0.015_a0.65_frozen+retpct_tb42_hb126_p0.85_c0.65,is_blend,False,False,False,-inf,0.00588019284710082,0.6838064935717703,0.7272727272727273,0.00588019284710082,0.021493031199369392,0.7272727272727273,0.75,0.6155890875677228,0.6838064935717703,0.01466528719424499,0.022964148661801534,0.7272727272727273,0.75,0.6591861326165792,0.8549112990136384,0.015537748361820638,0.6666666666666666,0.7890470790764871,True,soft_mean_fail
blend_a0.55_lock_vs_wrebal_0.328_0.029_0.241_0.178_0.224+mtd_t0.015_a0.65_frozen+retpct_tb42_hb126_p0.85_c0.65,is_blend,False,False,False,-inf,0.006503376758319922,0.6784428711338023,0.7272727272727273,0.006503376758319922,0.020813961417507812,0.7272727272727273,0.75,0.5713862314980579,0.6784428711338023,0.014060345671171577,0.0229485498964008,0.7272727272727273,0.75,0.645509471038741,0.8486658369197084,0.015653606876766268,0.6666666666666666,0.7785381478788219,True,soft_mean_fail
