factor,n_months,mean_mo,tstat_ols,tstat_nw,nw_lags,pct_pos_mo,top3,ann_sharpe_daily
ca_debtor_xs,180,0.0001958782078877107,0.2588434818884192,0.3334555431280799,4,0.5166666666666667,0.11085718742541681,0.024399070953639173
ca_surplus_xs,180,-0.00026569085235521284,-0.35243005164557284,-0.4529007005117871,4,0.4722222222222222,0.10447014439723958,-0.03782048880240382
ca_chg_xs,180,-0.00021047008707059483,-0.35810555490959844,-0.347660340051573,4,0.48333333333333334,0.13754495617805862,-0.0545898919398693
us_ca_gr_fx,180,-0.00021303024430814702,-0.49879400264580886,-0.5816857758608927,4,0.14444444444444443,0.2761708833666503,-0.13693527788846832
us_ca_haven_usd,180,0.00021304127446502316,0.4967131866882948,0.5794480970079763,4,0.15555555555555556,0.23918650625415577,0.13426750760676856
ca_ew,180,-7.093687953452159e-05,-0.19794658412071972,-0.2449985632802944,4,0.55,0.11830826267309805,-0.05918269019900778
