known_date,EUR,GBP,JPY,CAD,CHF,AUD,NZD
2008-11-14 00:00:00+00:00,-0.037702818605853394,-0.12004341534008683,0.14265729965719204,-0.13873209300429973,-0.19326698919609955,-0.1155798753609971,-0.11853369045743396
2008-11-21 00:00:00+00:00,-0.042962433609292576,-0.16012143592657033,0.21357194627353618,-0.13101540722173002,-0.24337119056831372,-0.09495783694843926,-0.132686598812553
2008-11-28 00:00:00+00:00,0.016035645080816403,-0.11795633396493743,0.21120985320793256,-0.14329202779170547,-0.29433644466278336,-0.08869013271783036,-0.16205036912927379
2008-12-05 00:00:00+00:00,0.024246032204741703,-0.1421778452828886,0.19712361684677038,-0.20006547679524955,-0.35130451297390974,-0.10491233966280177,-0.17837270341207348
2008-12-12 00:00:00+00:00,0.027693817687014132,-0.1269886595414865,0.3204704352067639,-0.19088657180713176,-0.38722749422928954,-0.0736845197872903,-0.16429540998441505
2008-12-19 00:00:00+00:00,-0.02503580731893223,-0.004656866549727573,0.28145593453544787,-0.14023626380059243,-0.2088173964849568,-0.058087826570316844,-0.35826944140197153
2008-12-25 00:00:00+00:00,0.00545779697332681,-0.046485438553976424,0.29220896344184016,-0.29511910482597653,-0.08335688047471038,-0.004329934897432748,-0.300393037619315
2009-01-02 00:00:00+00:00,0.014921285653822853,-0.07120775478124182,0.31099069161490095,-0.26605446618505024,-0.07713476648187294,0.06148369384861375,-0.288608435735636
2009-01-09 00:00:00+00:00,0.0025751142252861685,-0.0822290657704742,0.3249818445896877,-0.24795016605062198,-0.11716139178297622,0.13366310720268007,-0.1876629889669007
2009-01-16 00:00:00+00:00,-0.05099487668295008,-0.11430578753413399,0.3211374565980281,-0.27022474962420995,-0.14937456989029674,-0.04569513055751588,-0.19613922784556911
2009-01-23 00:00:00+00:00,-0.037877522510894816,-0.16969600218933156,0.3396983326117115,-0.24157698422404306,-0.12023484323398703,-0.09650104200943292,-0.3639077619929998
2009-01-30 00:00:00+00:00,0.0016721910905658694,-0.12870426498004187,0.3741515517586018,-0.22646302597342613,-0.25352964187915644,-0.017708125816233926,-0.5217955852346503
2009-02-06 00:00:00+00:00,-0.032312176878231215,-0.09787172953379034,0.37920371746576803,-0.18325349569473667,-0.2541887885265118,-0.024428359927619676,-0.5551178061027424
2009-02-13 00:00:00+00:00,-0.027306306956481802,-0.0970939959105273,0.3016833565961911,-0.16802970690950886,-0.34368568755846585,0.0035477019026528677,-0.4491772301393591
2009-02-20 00:00:00+00:00,-0.11490199554294976,-0.0830672460567066,0.2240327552100106,-0.2143104523100367,-0.3289817232375979,-0.05277387930322794,-0.4633613969441846
2009-02-27 00:00:00+00:00,-0.09567832813071066,-0.08066014726719473,0.18223632767581988,-0.24588247937881189,-0.2871903876243616,-0.08015516715338011,-0.522936449963477
2009-03-06 00:00:00+00:00,-0.14005373712321464,-0.11183435094239448,0.19925061012674306,-0.3079218794766498,-0.34571754233608337,-0.043005286701911345,-0.4808443604284814
2009-03-13 00:00:00+00:00,-0.08595058742608638,-0.16048239113557766,0.14783371338361692,-0.25981067811862807,-0.259365486703399,-0.048158146825742404,-0.4815741203935301
2009-03-20 00:00:00+00:00,-0.061659929598386704,-0.23638415706448987,0.011403123094160864,-0.2669958182147075,-0.31150806399794384,0.10359031229577995,-0.49813480833547724
2009-03-27 00:00:00+00:00,0.005695961448173838,-0.09339916225691663,0.00215951832730289,-0.3062975583058209,-0.07574184772881841,0.26341221020887234,-0.30951440979076195
2009-04-03 00:00:00+00:00,0.0008237232289950577,-0.17657547506240767,-0.052449515057370735,-0.36704496970731293,-0.10327072304010443,0.31257913395796405,-0.22472387425658455
2009-04-10 00:00:00+00:00,0.04264897628360997,-0.15263793797825212,-0.09831467351256269,-0.3858705920747522,-0.08397005479663502,0.317290780141844,0.0297723292469352
2009-04-17 00:00:00+00:00,0.00876237258088344,-0.1237878878459975,-0.11028201470426863,-0.26905399596600865,-0.07786616069473838,0.335417896827527,0.09294829627680569
2009-04-24 00:00:00+00:00,-0.0644362995528642,-0.08794780460307751,0.009715017179815402,-0.21082015575187552,-0.2990982411237761,0.2888109475620975,0.09210431264899227
2009-05-01 00:00:00+00:00,-0.09542139384116693,-0.059296838131193956,0.1589114532442496,-0.07499003381121824,-0.07164201128859704,0.2870714521475826,0.09145086910251862
2009-05-08 00:00:00+00:00,-0.04031850353892821,-0.036316401026023286,0.10352536543422183,0.08396803261102767,0.08837138739285444,0.3592016058781199,0.09683413135138998
2009-05-15 00:00:00+00:00,0.015855549040554542,-0.03641778624533281,0.19798387567233314,0.14796933736271836,0.19978354978354979,0.36853711453875065,0.2321745299751685
2009-05-22 00:00:00+00:00,0.057439109920938536,-0.06031011090772047,0.2357101680635005,0.16064349856114277,0.2304247447915218,0.39871163408527194,0.3076043453401944
2009-05-29 00:00:00+00:00,0.07480069174853075,-0.021586581661032903,0.23953012222612868,0.20697404020302754,0.26552603023191257,0.40154603107611314,0.45627146031104826
2009-06-05 00:00:00+00:00,0.059276575454954836,0.020766821427492373,0.23386855593024575,0.21780539216227252,0.2992293007141342,0.3811060899505057,0.4529388039452939
2009-06-12 00:00:00+00:00,0.0545316989972326,0.02352859796829914,0.09313887968180312,0.25055405198386355,0.20757466899312327,0.321620039581146,0.3772439585730725
2009-06-19 00:00:00+00:00,0.06113655990688244,0.09655197819199882,0.05260484459824121,0.20252268051667735,0.34282336715594525,0.4423988309045466,0.5992451369399013
2009-06-26 00:00:00+00:00,0.11238429160632468,0.09283681214421252,0.11080396222068647,0.23237798071362287,0.4421399301103653,0.41300529510525635,0.6198796779616031
2009-07-03 00:00:00+00:00,0.08448412387640206,0.12954235932467195,0.14832054004028528,0.17367388497069633,0.38658692866296457,0.4257679180887372,0.6312442085755202
2009-07-10 00:00:00+00:00,0.014544281855927762,0.011316907780946817,0.28652896971852904,0.1269967951515756,0.4494115527801129,0.3654121450011545,0.6428966534525675
2009-07-17 00:00:00+00:00,0.07770426615018083,0.03102516990237531,0.3851007808244053,0.1419733558297304,0.369402654213342,0.2727231314132131,0.5808320883697768
2009-07-24 00:00:00+00:00,0.21175756899605339,0.10016887765398137,0.39859868004701204,0.2989331761093745,0.4014985241807311,0.4007453365692178,0.6384681857461227
2009-07-31 00:00:00+00:00,0.15470026548542765,0.11881736185731497,0.32876258976933004,0.4417917259815481,0.43880149009728514,0.4482658568195447,0.6718667371760974
2009-08-07 00:00:00+00:00,0.19831882925700065,0.23555874299126353,0.18746332754896944,0.46832016110646707,0.4143239466641404,0.4756271593811026,0.6686345936440146
2009-08-14 00:00:00+00:00,0.11309916911121008,0.10296251575524556,0.07787244883516857,0.44626419106992066,0.0712173409347276,0.4928902858853465,0.6478389390429017
2009-08-21 00:00:00+00:00,-0.03367282983390787,0.11366854775643058,0.11505740480713637,0.46832353980027613,0.2307285992539038,0.44255016168428546,0.6007747246096115
2009-08-28 00:00:00+00:00,0.07985169178630559,0.0660329298610262,0.2091791907514451,0.46434807181857635,0.40057580742921467,0.4599301177506534,0.6283660384690111
2009-09-04 00:00:00+00:00,0.05422227775738596,-0.10900988577575167,0.3581617954556015,0.3615447081115222,0.37413410451274465,0.4054025166399456,0.5941133581488162
2009-09-11 00:00:00+00:00,0.11012002054826507,0.04172422275625863,0.41740926168556775,0.3228274523238552,0.36880653242307765,0.4240537411863753,0.5544726883016846
2009-09-18 00:00:00+00:00,0.27233944572718727,0.018562624668790377,0.391304347826087,0.29064415329868504,0.4553492091700729,0.4485677582636705,0.6765221856146506
2009-09-25 00:00:00+00:00,0.2563257070088772,-0.23945852240860654,0.44998115972367597,0.4254384979899836,0.46854301457177416,0.4534121929026388,0.657162225140872
2009-10-02 00:00:00+00:00,0.2253551872805661,-0.33790540196527674,0.4341024179214595,0.2498204604660987,0.4254095120987221,0.4564508393285372,0.6111204576043069
2009-10-09 00:00:00+00:00,0.29309214761408725,-0.3913675390039744,0.4220874189795579,0.35780336983037386,0.4873454736120354,0.44182169102655877,0.5920083698845117
2009-10-16 00:00:00+00:00,0.26878539735218787,-0.4072941802849316,0.35560931357726033,0.4034946288777948,0.47041437724396484,0.42167537079590556,0.6066212668198228
2009-10-23 00:00:00+00:00,0.21775666359349585,-0.22575578351335104,0.3346016745419879,0.42858041782028694,0.4550668517571418,0.44647151505099925,0.5575174965811278
2009-10-30 00:00:00+00:00,0.163260476462093,-0.1047633954192101,0.20591172358697823,0.3821849751593316,0.3948878764570144,0.44772936137746877,0.49653322327692945
2009-11-06 00:00:00+00:00,0.12197920090290654,-0.0021472014465357112,0.23112367311327614,0.25974715305925494,0.4293532123928125,0.3921654237761749,0.4663896246232533
2009-11-12 00:00:00+00:00,0.14553693237185733,0.07687565620274137,0.21419927733842378,0.2448818072836043,0.4388701201201201,0.41684017805858703,0.4363688050791244
2009-11-20 00:00:00+00:00,0.06878862614246337,0.1194522646352571,0.29559678495409347,0.22034995384174616,0.4373727276093154,0.35184229621865676,0.4273302832848098
2009-11-27 00:00:00+00:00,0.13303496439131585,0.061558368495077356,0.3991640939673678,0.22667758692261952,0.37447146365331707,0.3286378256403348,0.3750635426775729
2009-12-04 00:00:00+00:00,0.14439781907453397,0.052033699715449425,0.3744856823685324,0.23491496546273774,0.36504350588609047,0.34410023126381867,0.23030994819562736
2009-12-11 00:00:00+00:00,-0.012404207614309458,-0.043151426142073124,0.2970097408118153,0.24028754674572264,0.25056961387236615,0.3142134086953745,0.1980527909995673
2009-12-18 00:00:00+00:00,-0.15679798813789134,-0.23274727406237444,0.19839887831022862,0.21293052459165568,-0.06025423476526451,0.3584872333326791,0.3496004719257789
2009-12-25 00:00:00+00:00,-0.18564635958395245,-0.25389090614580945,0.08586844589376126,0.27698525616005437,-0.10629276565881046,0.2963328661825286,0.375954986578567
2010-01-01 00:00:00+00:00,-0.3004536877740163,-0.29585338239456554,-0.06696283226734721,0.41337722550095396,-0.17300765125023007,0.3473416950185345,0.3955433229238342
2010-01-08 00:00:00+00:00,-0.26961032307643046,-0.3492803393224317,-0.10680123955445117,0.42404745523179055,-0.11723216063251898,0.4297237142226473,0.49125927211208953
2010-01-15 00:00:00+00:00,-0.12496977437735217,-0.30705464008884203,-0.09466856877446753,0.4731906913306623,0.29962831117160504,0.4690871859494369,0.5560391730141458
2010-01-22 00:00:00+00:00,-0.2057981410447353,-0.10654331209426786,-0.0717268544623959,0.48502132683689336,0.31226155150487495,0.46705889424883157,0.5512872905598692
2010-01-29 00:00:00+00:00,-0.23571992345035625,-0.1763978028331888,0.03642994850566271,0.2888098495212038,0.10761555392516507,0.38811167125909257,0.3233208955223881
2010-02-05 00:00:00+00:00,-0.26819636340286174,-0.21896940822467403,0.10589947386096496,0.1671745755333043,-0.07801340209028486,0.31061914534777396,0.19777590090090091
2010-02-12 00:00:00+00:00,-0.28900469469302176,-0.27680858012065795,0.20978677328002665,0.08402813193069013,-0.20800774333671712,0.1995022229358811,0.15933766298150812
2010-02-19 00:00:00+00:00,-0.2646983809591822,-0.2912961330142335,0.14469686853174868,0.22469731061823636,-0.26946503265575694,0.2852644516450142,0.2914782255195894
2010-02-26 00:00:00+00:00,-0.3044456383050165,-0.3304078141735808,0.016230200375857273,0.31179878563833485,-0.3068469619221706,0.3570254800590842,0.2364734419088164
2010-03-05 00:00:00+00:00,-0.2786342051982834,-0.31865740418051003,0.2523053892215569,0.34277783357834857,-0.265095973616153,0.4096274010645684,0.16648477031451533
2010-03-12 00:00:00+00:00,-0.3065570539248698,-0.29910744335698225,0.20834818797610646,0.4489427372995374,-0.2308094540891027,0.4764999082624916,0.06280016466175731
2010-03-19 00:00:00+00:00,-0.3705729389215124,-0.3685777986195095,0.13793893686392567,0.39517382231496695,-0.26538545262306806,0.4901069666906834,0.0810205908683975
2010-03-26 00:00:00+00:00,-0.42613179576725535,-0.41837484500099503,0.09699421130292117,0.5285672237302548,-0.06722743448722096,0.5069481016480237,0.23325188931189272
2010-04-02 00:00:00+00:00,-0.4809084158637287,-0.399945790480206,-0.2356854967692406,0.5458710470443625,-0.19713679745493107,0.49344256555683924,0.2515312372396897
2010-04-09 00:00:00+00:00,-0.3958388188603189,-0.3649238146801764,-0.3114901039269362,0.5288939334947901,-0.1065319781854239,0.48037993469872364,0.2580605388077184
2010-04-16 00:00:00+00:00,-0.3391453698098908,-0.2980147113090113,-0.40176734511057294,0.5434449579859323,-0.15507879360207755,0.5050709675743763,0.30672748004561
2010-04-23 00:00:00+00:00,-0.3459679006774177,-0.20194494807977584,-0.34665435811917455,0.4837573647562935,-0.04020220753193144,0.48382102392350695,0.37691921165764053
2010-04-30 00:00:00+00:00,-0.38339390175326693,-0.28040143153890434,-0.3750616925533459,0.4782337316476063,-0.28727589843433116,0.4405860242610627,0.4477680414735973
2010-05-07 00:00:00+00:00,-0.41854096125266205,-0.3293354628772726,-0.4204682056192824,0.42366654274279963,-0.4022672821831356,0.38975497848824,0.5135552505147564
2010-05-14 00:00:00+00:00,-0.4263827893278255,-0.36895633279596274,-0.23933492270594103,0.42344297742685844,-0.3986986274277125,0.2890716497930927,0.5667148461697296
2010-05-21 00:00:00+00:00,-0.3868683574798853,-0.3913768320457872,-0.25572708988850656,0.41806453678212435,-0.44805356328510426,0.21075120728165198,0.49613709790700944
2010-05-28 00:00:00+00:00,-0.4278600966073924,-0.39975001983969527,-0.04134433007267225,0.2231943379918788,-0.42428835413076427,0.08305391977308801,0.3863738738738739
2010-06-04 00:00:00+00:00,-0.39946815080685594,-0.3388711666309243,0.02047013834214374,0.1860536398467433,-0.4666626633839749,0.02945690246632723,0.10041062491979982
2010-06-11 00:00:00+00:00,-0.37352651937323805,-0.2962244726950609,-0.03822269002330652,0.16918098124145656,-0.3619972493374929,0.020430265428246264,-0.016479233938314217
2010-06-18 00:00:00+00:00,-0.34842201447951077,-0.298673104165095,-0.016772686913898584,0.1953579999843651,-0.4371541322688923,0.1851768338161067,-0.3676972164154472
2010-06-25 00:00:00+00:00,-0.38576656996206204,-0.2547919439551769,0.05459716676694197,0.31098302024375846,-0.28514037786093066,0.20039774610540273,-0.10290187094310806
2010-07-02 00:00:00+00:00,-0.3826898543534498,-0.18405054729322873,0.2706417449619867,0.18942810956240602,-0.31244164332399627,0.13825703605612083,-0.027795031055900622
2010-07-09 00:00:00+00:00,-0.21626746900360438,-0.19461893559053464,0.3841394825646794,0.13424080375952033,-0.012488333851828808,0.014089283512146998,0.035265066748977544
2010-07-16 00:00:00+00:00,-0.18896514445975462,-0.13296628189550425,0.3748101597276774,0.20691351809048675,0.3115010554885404,0.35048625916299175,0.11525181569234433
2010-07-23 00:00:00+00:00,-0.17708740733015235,-0.09894799205790046,0.35931159817637753,0.08971758464659073,0.34830110346334536,0.3976986874548579,0.2620900649455209
2010-07-30 00:00:00+00:00,-0.14585280348675456,-0.0010769356286203801,0.3023074762229624,0.23777916142902455,0.22834786978213273,0.48662587119220485,0.4697848946289105
2010-08-06 00:00:00+00:00,-0.10632314136746562,0.10587358069898269,0.379472622693658,0.2803187523926578,0.39557748033669105,0.4634640793149704,0.5287921636132629
2010-08-13 00:00:00+00:00,-0.06756133790913282,0.1290964444163204,0.39169628975393983,0.32952445922514995,0.2733706197922612,0.4822926987522907,0.4659290621505033
2010-08-20 00:00:00+00:00,-0.11467071854132513,0.10070630156743801,0.38002833375712886,0.31100644834998104,0.268108504398827,0.46682013479709794,0.3444364498243535
2010-08-27 00:00:00+00:00,-0.14928620318764055,0.09637343630008684,0.3429435944279516,0.13407597708894878,0.3170493404982902,0.42725766517117486,0.4019041981155345
2010-09-03 00:00:00+00:00,-0.1333703806612948,0.05326777441815307,0.324089186721216,-0.0954417932835199,0.3476712554612151,0.39688985640234675,0.33777799890541815
2010-09-10 00:00:00+00:00,-0.15954582835508246,-0.028762215877896125,0.3001800508926139,-0.03824805826146883,0.3076305328389972,0.42090910507534324,0.3189241458348256
2010-09-17 00:00:00+00:00,-0.16288213957140596,0.04625250501002004,0.31720750223280736,0.1425558379752312,0.23139893013454368,0.5237723177178575,0.48421665695981364
2010-09-24 00:00:00+00:00,-0.09360276598412784,0.03829327799433523,0.1771784488614809,0.30221425475749575,0.20508916048887998,0.5375636983185956,0.5373601789709173
2010-10-01 00:00:00+00:00,0.06513926088855446,0.13592320461184101,0.20984324534555354,0.31475409836065577,0.2262403651874579,0.5309271609781614,0.5211245907953014
2010-10-08 00:00:00+00:00,0.12101455882799915,0.27940972543219006,0.314300151591713,0.38104877337665044,0.314040539586129,0.5047293953975346,0.4897089317256739
2010-10-15 00:00:00+00:00,0.08874522331628218,0.27421716845414995,0.3147952326699913,0.36414724144334726,0.27779702713003707,0.5056122191183583,0.5046336573741347
2010-10-22 00:00:00+00:00,0.11991208631194798,0.28741617444597417,0.29781499111085624,0.29279818425228965,0.17870497204842473,0.48025994882069983,0.4722355813695387
2010-10-29 00:00:00+00:00,0.0879470882770692,0.26452760042026996,0.26818019306399715,0.2493326423451877,0.1803746904210274,0.47519265198100724,0.4903192046049189
2010-11-05 00:00:00+00:00,0.05708984790213169,0.25201755627920147,0.28612328825805716,0.2490625805035827,0.16794448253651645,0.45302775308014737,0.5782809579233238
2010-11-12 00:00:00+00:00,-0.024270515528436204,0.2790341126868532,0.19010070099277657,0.3518996192991998,0.19280392156862744,0.39886794771362305,0.6009398615609323
2010-11-19 00:00:00+00:00,-0.05328275340238653,0.3840621432972716,0.11648354985915065,0.34580654482409884,0.12362323066914915,0.3161258360168442,0.6024294647398498
2010-11-26 00:00:00+00:00,-0.14309067306305392,0.25794876163298336,0.08211695725968214,0.23418561863394094,0.1681267939598153,0.26666553670401194,0.5902031063321386
2010-12-03 00:00:00+00:00,-0.09093806698376894,0.0967670323764123,0.08890876161991147,0.2091775150880343,0.1171559633027523,0.2172000477400215,0.5619220308250227
2010-12-10 00:00:00+00:00,-0.16362021009697172,0.027159234487475224,0.041888182223801924,0.2504369603213941,0.14419536747914433,0.3465735521053129,0.5570211994926617
2010-12-17 00:00:00+00:00,-0.2022809491691704,0.009127101150103215,0.13909062532514826,0.224054929686347,0.18113757411315445,0.44651535427525,0.3993880048959608
2010-12-24 00:00:00+00:00,-0.19221063688066814,0.02782955481381941,0.09586775024424904,0.2715731592437619,0.1743468146027201,0.5206900449537855,0.4041306168015629
2010-12-31 00:00:00+00:00,-0.2823944009068954,-0.03693648725971196,0.2548768553999799,0.3390035593474824,0.25390456467339717,0.512309987500504,0.4017138302112395
2011-01-07 00:00:00+00:00,-0.22172397527551627,-0.06035362525216566,0.3387452036456185,0.3884960002649928,0.29856372672900344,0.5096658495253451,0.44181825057671215
2011-01-14 00:00:00+00:00,-0.2534405259301796,-0.04928476284241617,0.2117014524138446,0.42232777262897747,0.356100749317211,0.4686007724719101,0.39977337524672857
2011-01-21 00:00:00+00:00,-0.09019599540577877,0.20152267461105594,0.16842534305511525,0.4101415922299801,0.28678983723320345,0.47191070210122993,0.44561441597915763
2011-01-28 00:00:00+00:00,0.028762280552412044,0.2584016223822531,0.2248652077386616,0.3425983256855444,0.2801087225105016,0.4437263361803293,0.37825871216458645
2011-02-04 00:00:00+00:00,0.13209275964671988,0.345870131783731,0.23506667583172944,0.3334226031065881,0.2821604278074866,0.5137158962236861,0.4299453551912568
2011-02-11 00:00:00+00:00,0.09975877096015054,0.46562143620412527,0.2624697336561743,0.3890003107256857,0.25066839334948615,0.5447854936675188,0.43875685557586835
2011-02-18 00:00:00+00:00,0.07449923436659356,0.5157611683978217,-0.1379159781854918,0.4298050020593373,0.25106119139600325,0.5165954945171589,0.30567874526771227
2011-02-25 00:00:00+00:00,0.08162833322910103,0.31651235315979126,-0.005821829441362405,0.19627338027167343,0.1466162846281669,0.48297045659441046,0.084800574919152
2011-03-04 00:00:00+00:00,0.12428938663816536,0.26201820340324494,0.3831547806474762,0.21402293584163218,0.20373082287308228,0.4936433330627845,0.038381665801379514
2011-03-11 00:00:00+00:00,0.1098171420770415,0.2489955418570092,0.29644868073175007,0.18210800446441347,0.18320198296682344,0.43518136918195793,-0.07148272500812304
2011-03-18 00:00:00+00:00,0.13459926224010732,0.25526323830476366,0.21248289029738188,0.12034976236671124,0.3240822033622736,0.4225425114127943,-0.14510125544129707
2011-03-25 00:00:00+00:00,0.1668541259007031,0.4388255039245936,0.2525010932521798,0.26743891524965807,0.22838375655971543,0.46660407195097847,-0.17847430943180193
2011-04-01 00:00:00+00:00,0.17338674562396586,0.2485981666124433,0.10682726122518106,0.29195487207037807,0.22148774898642692,0.5482335290468703,-0.04544436982314753
2011-04-08 00:00:00+00:00,0.16665679095949548,0.47559319900376734,-0.23305590556402944,0.3277085427862604,0.08518197284584848,0.5656705998302626,0.11057603259862937
2011-04-15 00:00:00+00:00,0.16986632566210122,0.38388078061105757,-0.3140047969004643,0.31592992634943884,0.12966425493862288,0.566324236913972,0.28860615806649953
2011-04-22 00:00:00+00:00,0.14829553371638401,0.47250202191015367,-0.31925562039456185,0.33326054338867717,0.1583118026587376,0.5321501127097654,0.3507697080150452
2011-04-29 00:00:00+00:00,0.1650562248995984,0.4125803892442989,-0.2039795328298316,0.2948200289335608,0.1540587701542542,0.5214891125547161,0.4133357825128582
2011-05-06 00:00:00+00:00,0.2185770436980067,0.3480399667749974,-0.1331006788411894,0.28973906331520377,0.1632086619582841,0.46622590073632736,0.4129348513598988
2011-05-13 00:00:00+00:00,0.09488035500376657,0.3197924470712284,0.11481195436459443,0.26666556907423566,0.13520577497510786,0.4536839316052808,0.4629884605297666
2011-05-20 00:00:00+00:00,0.02992819309232716,0.1950112285909805,0.1363517732690207,0.19930948405815896,0.12743031154837198,0.4447215222869059,0.45316506951005536
2011-05-27 00:00:00+00:00,-0.03186385374019477,0.044908280162412995,0.08097598323662153,0.14190195018503887,0.14112854917934586,0.4767140076418427,0.48047203362431296
2011-06-03 00:00:00+00:00,-0.018374608017001047,0.16304760142480454,-0.024872561998978412,0.16461075652187754,0.2083794839986413,0.4821620057530936,0.5220443150574154
2011-06-10 00:00:00+00:00,0.02545875742082762,0.15139782296882287,0.10829668829273345,0.09161180388815739,0.12585587645784851,0.4763323380072379,0.4481424772342655
2011-06-17 00:00:00+00:00,0.13716230768018575,0.2529679559959876,0.24381105595715633,0.07335480966716372,0.2609347246891652,0.49938759023271573,0.5801094426062612
2011-06-24 00:00:00+00:00,0.07110312384375496,0.03185598552098595,0.28599691130603305,-0.1025083897389227,0.24237876188991112,0.5059203229448735,0.5737748256832226
2011-07-01 00:00:00+00:00,0.06419003744418851,-0.06535239322748843,0.2011221178117642,-0.11642485924642702,0.21968883596540886,0.46804358952486563,0.5812761365169297
2011-07-08 00:00:00+00:00,0.08881330115422814,-0.18062842707356433,0.210661636863679,-0.025404135249653195,0.1673464239162427,0.4882426454869847,0.5915465268676278
2011-07-15 00:00:00+00:00,-0.05570736387105815,-0.15444879224660293,0.24462648688776478,0.040403497455744286,0.18297347316471313,0.521925718499126,0.6053118171121197
2011-07-22 00:00:00+00:00,-0.09720820346728484,-0.02362372953780102,0.30862378811134333,0.1220503692300291,0.2175397540904993,0.5762322083411027,0.630696446961895
2011-07-29 00:00:00+00:00,-0.027878490935815778,0.08107580968023405,0.3314643134770967,0.14706498870403006,0.1766486648104199,0.573723520226275,0.6429420912999726
2011-08-05 00:00:00+00:00,-0.06533069074359539,0.12312449114100725,0.35881333619902206,0.15403680060082614,0.20567201419760678,0.5489285447621892,0.6616846217592045
2011-08-12 00:00:00+00:00,0.015568907942975743,0.08300803456378382,0.28029089938617563,0.07110857085221016,0.26372632174158894,0.4402785883073273,0.6321735825588225
2011-08-19 00:00:00+00:00,0.021677489625941952,0.05405620413277381,0.2994962855015761,0.012433701417268064,0.3654789888242814,0.4926232527481049,0.6196966860138551
2011-08-26 00:00:00+00:00,0.022213445974564146,0.18521780831302542,0.31960035666110337,0.05579333537144604,0.3645739727146475,0.5504158189670557,0.5562179293691518
2011-09-02 00:00:00+00:00,0.018647927573927508,0.07891726633667484,0.3141649752632247,0.07878810485187016,0.35559408330772946,0.5700367127929963,0.5394697646708371
2011-09-09 00:00:00+00:00,-0.03667040546022958,-0.10579676004783822,0.3132677535409847,0.03601978203132155,0.32290051326853775,0.5291873736682928,0.5506639464547765
2011-09-16 00:00:00+00:00,-0.03965595463137996,-0.18123416830847172,0.25324182532088296,0.00976124971252864,0.284726658756959,0.4420987989089691,0.44567851373182554
2011-09-23 00:00:00+00:00,-0.2527089245668698,-0.31095226826654043,0.30475326219607596,-0.001674020982146485,0.2574883720930233,0.28140582069807674,0.5582104272201551
2011-09-30 00:00:00+00:00,-0.21591563958135818,-0.3353460648297798,0.31250596506855854,-0.327641445917396,0.25074601046577,0.10256720755630903,0.31872794488321293
2011-10-07 00:00:00+00:00,-0.16582668822083055,-0.32086609686609685,0.3439253585107331,-0.23532530631525164,0.15354109918282327,0.12871940489521677,0.1432604631643203
2011-10-14 00:00:00+00:00,-0.13808941286122053,-0.27871949932055284,0.2998004536916067,-0.23712229045508154,0.18859234280544476,0.09905907837064866,0.20878726206153478
2011-10-21 00:00:00+00:00,-0.14227513525943344,-0.2532603070063187,0.3024399855505566,-0.1925751986609682,0.18262635551979153,0.2621968756933545,0.2929952192891291
2011-10-28 00:00:00+00:00,-0.17163045967748777,-0.2428071811611098,0.33240145879625155,-0.15720502217377919,0.17492869263819186,0.27428715619480193,0.35209726443768996
2011-11-04 00:00:00+00:00,-0.13116434357282175,-0.22344895141208265,0.25703937121952986,-0.10970369072354202,0.11267844283475241,0.2473949531487088,0.4124307897256567
2011-11-11 00:00:00+00:00,-0.06455097323338158,-0.21655246050088528,0.2513868802210374,-0.13528414257510096,0.159285798191002,0.24313398878686926,0.42404040404040405
2011-11-18 00:00:00+00:00,-0.11061451143315124,-0.22082653183103076,0.284272988687576,-0.1506126630474239,0.13732371052108852,0.2346902136078848,0.3457213278903181
2011-11-25 00:00:00+00:00,-0.10508567121939215,-0.26071983379812463,0.3266408595249079,-0.16028524750098722,0.09921990845206627,0.18972322765851224,0.2214365463342017
2011-12-02 00:00:00+00:00,-0.13969896688779904,-0.3086646952728493,0.289104456966905,-0.1682596644581131,0.035192349022136256,0.16167040718178904,0.061817024436821445
2011-12-09 00:00:00+00:00,-0.13379384347126283,-0.3081655641150472,0.2981721483554933,-0.11497678378989662,-0.024936542258155496,0.20050837844083272,0.11291082364025075
2011-12-16 00:00:00+00:00,-0.14408372490388724,-0.27361676970527443,0.2690632659238934,-0.1002831129741854,-0.0017111689422836976,0.22065154994259473,0.1441818308582584
2011-12-23 00:00:00+00:00,-0.318086850189612,-0.24287391559585153,0.1331378876717725,-0.07967105489687468,-0.01075105996365839,0.20512893900798534,-0.07837322601143826
2011-12-30 00:00:00+00:00,-0.31160559665533905,-0.2586405561410886,0.11810768197831877,-0.2148397692340085,0.007414453988416664,0.2570362377484039,-0.005500441999803556
2012-01-06 00:00:00+00:00,-0.29439867039145656,-0.25378238074330434,0.13816241281762107,-0.2188739427035061,0.029606042264270112,0.3093384052470426,0.08712541620421754
2012-01-13 00:00:00+00:00,-0.2986681981764612,-0.2703510044782467,0.14174509120483328,-0.2776680413563973,0.060139960352528124,0.38458789332401483,0.29633810766951246
2012-01-20 00:00:00+00:00,-0.2997388374612077,-0.26887966019922616,0.1275301957517701,-0.2757085645120673,0.029198835894845707,0.36997214031820636,0.4665235027439752
2012-01-27 00:00:00+00:00,-0.32827017599492625,-0.256524942117449,0.0882606322462696,-0.25361885903519854,-0.0436231367960523,0.46974750221865963,0.5244632171770504
2012-02-03 00:00:00+00:00,-0.2991929990043494,-0.23719275448129148,0.13126203264206468,-0.2735893351219921,-0.03984229601332158,0.4359391133464344,0.4901192019477029
2012-02-10 00:00:00+00:00,-0.2984857460584708,-0.2432292970526176,0.11358900242000537,-0.18148102964499208,0.015434549105683463,0.4312293876235063,0.4923757852655625
