time,dollar_beta_xs,dollar_beta_xs_36m,dollar_beta_afd,dollar_rx_tsmom,dollar_ew
2014-03-11 00:00:00+00:00,0.0,0.0,0.0,0.0017037241190957747,0.00042593102977394367
2014-03-12 00:00:00+00:00,0.0,0.0,0.0,0.0014572254507530123,0.0003643063626882531
2014-03-13 00:00:00+00:00,0.0,0.0,0.0,-0.0025736255550940263,-0.0006434063887735066
2014-03-14 00:00:00+00:00,0.0,0.0,0.0,-0.0008041990994549181,-0.00020104977486372951
2014-03-17 00:00:00+00:00,0.0,0.0,0.0,-0.0008125012874797039,-0.00020312532186992597
2014-03-18 00:00:00+00:00,0.0,0.0,0.0,-0.0016599479563811045,-0.0004149869890952761
2014-03-19 00:00:00+00:00,0.0,0.0,0.0,-0.0006253545913877944,-0.0001563386478469486
2014-03-20 00:00:00+00:00,0.0,0.0,0.0,0.007669861456331068,0.001917465364082767
2014-03-21 00:00:00+00:00,0.0,0.0,0.0,0.0007268379217783481,0.00018170948044458703
2014-03-24 00:00:00+00:00,0.0,0.0,0.0,-0.0013616253631548248,-0.0003404063407887062
2014-03-25 00:00:00+00:00,0.0,0.0,0.0,-0.001846366919425936,-0.000461591729856484
2014-03-26 00:00:00+00:00,0.0,0.0,0.0,-0.0010193658654232827,-0.00025484146635582067
2014-03-27 00:00:00+00:00,0.0,0.0,0.0,-0.0018386736066970627,-0.00045966840167426567
2014-03-28 00:00:00+00:00,0.0,0.0,0.0,-0.002304052534998689,-0.0005760131337496723
2014-03-30 23:00:00+00:00,0.0,0.0,0.0,-0.00010981195817172384,-2.745298954293096e-05
2014-03-31 23:00:00+00:00,0.0,0.0,0.0,-0.0010803184352742618,-0.00027007960881856544
2014-04-01 23:00:00+00:00,0.0,0.0,0.0,0.0010387593293367564,0.0002596898323341891
2014-04-02 23:00:00+00:00,0.0,0.0,0.0,0.0014561156791774877,0.0003640289197943719
2014-04-03 23:00:00+00:00,0.0,0.0,0.0,0.0019869311093521557,0.0004967327773380389
2014-04-06 23:00:00+00:00,0.0,0.0,0.0,-0.002028961003490069,-0.0005072402508725173
2014-04-07 23:00:00+00:00,0.0,0.0,0.0,-0.0009620254066130382,-0.00024050635165325955
2014-04-08 23:00:00+00:00,0.0,0.0,0.0,-0.00520392167769823,-0.0013009804194245576
2014-04-09 23:00:00+00:00,0.0,0.0,0.0,-0.003641021393608414,-0.0009102553484021035
2014-04-10 23:00:00+00:00,0.0,0.0,0.0,0.0005095246954664535,0.0001273811738666134
2014-04-13 23:00:00+00:00,0.0,0.0,0.0,0.0014404269962757469,0.0003601067490689367
2014-04-14 23:00:00+00:00,0.0,0.0,0.0,0.00033232000324399735,8.308000081099934e-05
2014-04-15 23:00:00+00:00,0.0,0.0,0.0,0.0028248973712271214,0.0007062243428067803
2014-04-16 23:00:00+00:00,0.0,0.0,0.0,-0.0014162491330494806,-0.00035406228326237014
2014-04-17 23:00:00+00:00,0.0,0.0,0.0,0.0020693990485113967,0.0005173497621278492
2014-04-20 23:00:00+00:00,0.0,0.0,0.0,-9.608394726951755e-05,-2.402098681737939e-05
2014-04-21 23:00:00+00:00,0.0,0.0,0.0,0.0006704229351258536,0.0001676057337814634
2014-04-22 23:00:00+00:00,0.0,0.0,0.0,-0.001505915732860249,-0.00037647893321506227
2014-04-23 23:00:00+00:00,0.0,0.0,0.0,0.0013134126862012047,0.0003283531715503012
2014-04-24 23:00:00+00:00,0.0,0.0,0.0,0.000237104450125417,5.927611253135425e-05
2014-04-27 23:00:00+00:00,0.0,0.0,0.0,-0.00025895226675083053,-6.473806668770763e-05
2014-04-28 23:00:00+00:00,0.0,0.0,0.0,0.0007396019329067225,0.00018490048322668062
2014-04-29 23:00:00+00:00,0.0,0.0,0.0,-0.0009633846624766327,-0.00024084616561915816
2014-04-30 23:00:00+00:00,0.0,0.0,0.0,-0.0022983484499414465,-0.0005745871124853616
2014-05-01 23:00:00+00:00,0.0,0.0,0.0,-0.00056900701715114,-0.000142251754287785
2014-05-04 23:00:00+00:00,0.0,0.0,0.0,-0.0004932151491645925,-0.00012330378729114814
2014-05-05 23:00:00+00:00,0.0,0.0,0.0,-0.0006130115208066009,-0.00015325288020165022
2014-05-06 23:00:00+00:00,0.0,0.0,0.0,-0.004446713975504176,-0.001111678493876044
2014-05-07 23:00:00+00:00,0.0,0.0,0.0,0.002176202712551399,0.0005440506781378497
2014-05-08 23:00:00+00:00,0.0,0.0,0.0,-3.8295435070136315e-05,-9.573858767534079e-06
2014-05-11 23:00:00+00:00,0.0,0.0,0.0,0.003986018280372832,0.000996504570093208
2014-05-12 23:00:00+00:00,0.0,0.0,0.0,0.00010946660331697823,2.7366650829244557e-05
2014-05-13 23:00:00+00:00,0.0,0.0,0.0,0.0011017517642909797,0.0002754379410727449
2014-05-14 23:00:00+00:00,0.0,0.0,0.0,-0.00047592202982266977,-0.00011898050745566744
2014-05-15 23:00:00+00:00,0.0,0.0,0.0,0.0001809913945529968,4.52478486382492e-05
2014-05-18 23:00:00+00:00,0.0,0.0,0.0,5.447533229977329e-05,1.3618833074943323e-05
2014-05-19 23:00:00+00:00,0.0,0.0,0.0,0.000699221632136934,0.0001748054080342335
2014-05-20 23:00:00+00:00,0.0,0.0,0.0,0.002939348297007181,0.0007348370742517953
2014-05-21 23:00:00+00:00,0.0,0.0,0.0,8.652435564052543e-05,2.1631088910131356e-05
2014-05-22 23:00:00+00:00,0.0,0.0,0.0,0.0005250983578023924,0.0001312745894505981
2014-05-25 23:00:00+00:00,0.0,0.0,0.0,0.0006253757724266538,0.00015634394310666346
2014-05-26 23:00:00+00:00,0.0,0.0,0.0,-0.0012169851592887446,-0.00030424628982218615
2014-05-27 23:00:00+00:00,0.0,0.0,0.0,0.0004524741176908454,0.00011311852942271136
2014-05-28 23:00:00+00:00,0.0,0.0,0.0,0.0036114895672715937,0.0009028723918178984
2014-05-29 23:00:00+00:00,0.0,0.0,0.0,-0.0019877579059606504,-0.0004969394764901626
2014-06-01 23:00:00+00:00,0.0,0.0,0.0,-0.0005893006212267038,-0.00014732515530667596
2014-06-02 23:00:00+00:00,0.0,0.0,0.0,-0.0037442327154581603,-0.0009360581788645401
2014-06-03 23:00:00+00:00,0.0,0.0,0.0,0.0006244630581956345,0.00015611576454890863
2014-06-04 23:00:00+00:00,0.0,0.0,0.0,-0.0006087939397641755,-0.00015219848494104387
2014-06-05 23:00:00+00:00,0.0,0.0,0.0,0.004159088943462872,0.001039772235865718
2014-06-08 23:00:00+00:00,0.0,0.0,0.0,-0.0001516665197562566,-3.791662993906415e-05
2014-06-09 23:00:00+00:00,0.0,0.0,0.0,-0.0008558883701007228,-0.0002139720925251807
2014-06-10 23:00:00+00:00,0.0,0.0,0.0,-0.00018622423033668297,-4.655605758417074e-05
