time,high_cli_z_xs
2017-05-31 00:00:00+00:00,0.01204247031793848
2017-06-30 00:00:00+00:00,0.013906796100301655
2017-07-31 00:00:00+00:00,0.004655425064252761
2017-08-31 00:00:00+00:00,0.009136220579163634
2017-09-30 00:00:00+00:00,-0.008481924804979335
2017-10-31 00:00:00+00:00,-0.0017119543293665496
2017-11-30 00:00:00+00:00,0.0038459122057874495
2017-12-31 00:00:00+00:00,-0.000267498662328558
2018-01-31 00:00:00+00:00,-0.008477389103534128
2018-02-28 00:00:00+00:00,0.0016261685031189188
2018-03-31 00:00:00+00:00,0.00031503712058955635
2018-04-30 00:00:00+00:00,-0.002197552310669648
2018-05-31 00:00:00+00:00,0.0009631762968196345
2018-06-30 00:00:00+00:00,0.0044450707372138965
2018-07-31 00:00:00+00:00,-0.0037994590787743254
2018-08-31 00:00:00+00:00,0.008642439915832911
2018-09-30 00:00:00+00:00,-0.006873916959466819
2018-10-31 00:00:00+00:00,0.006600048177724638
2018-11-30 00:00:00+00:00,0.0013504950606704202
2018-12-31 00:00:00+00:00,0.0025069218637161494
2019-01-31 00:00:00+00:00,-0.006716612530675015
2019-02-28 00:00:00+00:00,-0.011604013755070475
2019-03-31 00:00:00+00:00,0.00778953592808751
2019-04-30 00:00:00+00:00,-0.002653796387751872
2019-05-31 00:00:00+00:00,0.010234403610964948
2019-06-30 00:00:00+00:00,-0.0004984854193130772
2019-07-31 00:00:00+00:00,0.0012190566843177653
2019-08-31 00:00:00+00:00,0.0032623398516322677
2019-09-30 00:00:00+00:00,-0.00023543909389001083
2019-10-31 00:00:00+00:00,0.011070716597583852
2019-11-30 00:00:00+00:00,0.002205981006016877
2019-12-31 00:00:00+00:00,0.006655652201062789
2020-01-31 00:00:00+00:00,-0.007134179626795634
2020-02-29 00:00:00+00:00,-0.006045445404686323
2020-03-31 00:00:00+00:00,-0.03099106060832202
2020-04-30 00:00:00+00:00,0.01941545456959326
2020-05-31 00:00:00+00:00,-0.0012344152501309047
2020-06-30 00:00:00+00:00,0.0036296449779991136
2020-07-31 00:00:00+00:00,-0.01733260493341915
2020-08-31 00:00:00+00:00,-0.0035294216881859297
2020-09-30 00:00:00+00:00,-0.0041546562544952925
2020-10-31 00:00:00+00:00,0.0034096647801886704
2020-11-30 00:00:00+00:00,0.0002178894743696258
2020-12-31 00:00:00+00:00,-0.0018633798896424691
2021-01-31 00:00:00+00:00,0.0009526040764118449
2021-02-28 00:00:00+00:00,0.006058951279257929
2021-03-31 00:00:00+00:00,0.008327851234919859
2021-04-30 00:00:00+00:00,0.001050268340719862
2021-05-31 00:00:00+00:00,-0.005088711999976847
2021-06-30 00:00:00+00:00,-0.004315443706859212
2021-07-31 00:00:00+00:00,0.00012758787959454843
2021-08-31 00:00:00+00:00,-0.00023909460429527574
2021-09-30 00:00:00+00:00,0.005442032962149401
2021-10-31 00:00:00+00:00,-0.003065912966261908
2021-11-30 00:00:00+00:00,0.009248579155421766
2021-12-31 00:00:00+00:00,-0.007110023483633432
2022-01-31 00:00:00+00:00,0.011912801870083145
2022-02-28 00:00:00+00:00,-0.008088654796340022
2022-03-31 00:00:00+00:00,-0.01433503475770681
2022-04-30 00:00:00+00:00,0.0020659561725446807
2022-05-31 00:00:00+00:00,0.002537266231299684
2022-06-30 00:00:00+00:00,0.0005477049162603276
2022-07-31 00:00:00+00:00,0.0014560950443156528
2022-08-31 00:00:00+00:00,-0.00023867759797535637
2022-09-30 00:00:00+00:00,-0.0018344626957325083
2022-10-31 00:00:00+00:00,-0.020595317749234288
2022-11-30 00:00:00+00:00,0.018685492555257532
2022-12-31 00:00:00+00:00,0.010666512564697861
2023-01-31 00:00:00+00:00,0.005935133182788599
2023-02-28 00:00:00+00:00,-0.012884618488125277
2023-03-31 00:00:00+00:00,-0.0029382590477669
2023-04-30 00:00:00+00:00,0.0014870067475143411
2023-05-31 00:00:00+00:00,-0.0032141316440755796
2023-06-30 00:00:00+00:00,-0.01682453884983437
2023-07-31 00:00:00+00:00,0.0036381276240273763
2023-08-31 00:00:00+00:00,0.005859312096631708
2023-09-30 00:00:00+00:00,-0.013933767795127672
2023-10-31 00:00:00+00:00,0.008411326952070697
2023-11-30 00:00:00+00:00,0.005128202719417496
2023-12-31 00:00:00+00:00,-0.011463254876143747
2024-01-31 00:00:00+00:00,0.005985477525741301
2024-02-29 00:00:00+00:00,0.006366012525946818
2024-03-31 00:00:00+00:00,-0.004044452685213806
2024-04-30 00:00:00+00:00,-0.007547052677692179
2024-05-31 00:00:00+00:00,-0.001669098464711194
2024-06-30 00:00:00+00:00,-0.008100788407715775
2024-07-31 00:00:00+00:00,-0.012307034310532039
2024-08-31 00:00:00+00:00,0.003144578214811178
2024-09-30 00:00:00+00:00,0.005240366337622149
2024-10-31 00:00:00+00:00,0.0018304982907697553
2024-11-30 00:00:00+00:00,-0.001409221667769689
2024-12-31 00:00:00+00:00,-0.004075223794473448
2025-01-31 00:00:00+00:00,-0.004236936662395663
2025-02-28 00:00:00+00:00,-0.008639290147219647
2025-03-31 00:00:00+00:00,-0.005150975117153123
2025-04-30 00:00:00+00:00,-0.0017008175379360502
2025-05-31 00:00:00+00:00,-0.000740814650842303
2025-06-30 00:00:00+00:00,0.004538856158876836
2025-07-31 00:00:00+00:00,0.011302669580480318
2025-08-31 00:00:00+00:00,-0.005025744008651745
2025-09-30 00:00:00+00:00,0.0018721761396287562
2025-10-31 00:00:00+00:00,0.012264071778484986
2025-11-30 00:00:00+00:00,0.0005830380731202123
2025-12-31 00:00:00+00:00,0.005605501502556454
2026-01-31 00:00:00+00:00,0.006288173564939381
2026-02-28 00:00:00+00:00,0.008856362500922588
2026-03-31 00:00:00+00:00,-0.0026366965129451803
2026-04-30 00:00:00+00:00,0.006702235855554406
2026-05-31 00:00:00+00:00,-0.000506587384397239
2026-06-30 00:00:00+00:00,-0.0038066728824694973
2026-07-31 00:00:00+00:00,0.0007146455396029872
2026-08-31 00:00:00+00:00,-0.003230926532094558
2026-09-30 00:00:00+00:00,0.008738081247120721
