time,high_ppi_z_xs
2011-10-31 00:00:00+00:00,-0.011643980748174299
2011-11-30 00:00:00+00:00,0.009360064211924257
2011-12-31 00:00:00+00:00,-0.0019605754191036606
2012-01-31 00:00:00+00:00,-0.011721452730375836
2012-02-29 00:00:00+00:00,-0.004946028116214474
2012-03-31 00:00:00+00:00,0.006803672130410776
2012-04-30 00:00:00+00:00,0.005542760076597375
2012-05-31 00:00:00+00:00,0.012206406541294568
2012-06-30 00:00:00+00:00,-0.010734928909049257
2012-07-31 00:00:00+00:00,-0.004916462426462709
2012-08-31 00:00:00+00:00,0.005549440596074318
2012-09-30 00:00:00+00:00,-0.002271413333702066
2012-10-31 00:00:00+00:00,0.0024685613489241476
2012-11-30 00:00:00+00:00,0.0017593892572689285
2012-12-31 00:00:00+00:00,0.00644289537576026
2013-01-31 00:00:00+00:00,-0.00945761936229672
2013-02-28 00:00:00+00:00,-0.01197857456512641
2013-03-31 00:00:00+00:00,-0.012105100981119055
2013-04-30 00:00:00+00:00,0.006677342498209171
2013-05-31 00:00:00+00:00,0.015530280658331508
2013-06-30 00:00:00+00:00,0.01336551532447805
2013-07-31 00:00:00+00:00,-0.0020856554276620365
2013-08-31 00:00:00+00:00,0.00516126276122586
2013-09-30 00:00:00+00:00,-0.009153886258505883
2013-10-31 00:00:00+00:00,-0.0017115673011278698
2013-11-30 00:00:00+00:00,0.00753564036520693
2013-12-31 00:00:00+00:00,-0.00018717019633385235
2014-01-31 00:00:00+00:00,0.01520666856062669
2014-02-28 00:00:00+00:00,-0.0016255746680681193
2014-03-31 00:00:00+00:00,0.008292896831797902
2014-04-30 00:00:00+00:00,-0.006719611710217288
2014-05-31 00:00:00+00:00,0.008544210444009881
2014-06-30 00:00:00+00:00,-0.004168511751531434
2014-07-31 00:00:00+00:00,-0.002053753748922915
2014-08-31 00:00:00+00:00,0.01025446191303625
2014-09-30 00:00:00+00:00,-0.0010354324196875098
2014-10-31 00:00:00+00:00,0.006023184873733545
2014-11-30 00:00:00+00:00,-0.004813508679333167
2014-12-31 00:00:00+00:00,-0.00707914486274519
2015-01-31 00:00:00+00:00,0.013600904040132589
2015-02-28 00:00:00+00:00,-0.013468109298916509
2015-03-31 00:00:00+00:00,0.006392559541625653
2015-04-30 00:00:00+00:00,-0.0047937859798311555
2015-05-31 00:00:00+00:00,0.026703444820779465
2015-06-30 00:00:00+00:00,0.01610495288873448
2015-07-31 00:00:00+00:00,0.012027802725366632
2015-08-31 00:00:00+00:00,0.0007712944039757197
2015-09-30 00:00:00+00:00,-0.0029950863927086235
2015-10-31 00:00:00+00:00,-0.009376447996329196
2015-11-30 00:00:00+00:00,0.001699472006771785
2015-12-31 00:00:00+00:00,0.0020751234421114706
2016-01-31 00:00:00+00:00,-0.013785372442220778
2016-02-29 00:00:00+00:00,-0.004485158552594126
2016-03-31 00:00:00+00:00,0.01354557010369728
2016-04-30 00:00:00+00:00,0.009358477278009536
2016-05-31 00:00:00+00:00,-0.0031497365291465185
2016-06-30 00:00:00+00:00,-0.016539232423631645
2016-07-31 00:00:00+00:00,-0.001329628473583977
2016-08-31 00:00:00+00:00,-0.006033427932816804
2016-09-30 00:00:00+00:00,-0.004270633412738145
2016-10-31 00:00:00+00:00,-0.011009982297417453
2016-11-30 00:00:00+00:00,0.025260852522072774
2016-12-31 00:00:00+00:00,0.007875584250012446
2017-01-31 00:00:00+00:00,-0.006886667129806234
2017-02-28 00:00:00+00:00,-0.0018494839104723493
2017-03-31 00:00:00+00:00,-0.003555796651341203
2017-04-30 00:00:00+00:00,0.01893788675946939
2017-05-31 00:00:00+00:00,0.002919440376621951
2017-06-30 00:00:00+00:00,0.012984465470257112
2017-07-31 00:00:00+00:00,0.017395351566047657
2017-08-31 00:00:00+00:00,0.00566504715676408
2017-09-30 00:00:00+00:00,0.010485796204419806
2017-10-31 00:00:00+00:00,-0.008578481867368315
2017-11-30 00:00:00+00:00,0.002658854368630559
2017-12-31 00:00:00+00:00,0.0009369269783692236
2018-01-31 00:00:00+00:00,0.0016055955963163449
2018-02-28 00:00:00+00:00,0.005794546010831514
2018-03-31 00:00:00+00:00,0.0033975273289170715
2018-04-30 00:00:00+00:00,-0.008386193573614142
2018-05-31 00:00:00+00:00,0.002230972734022396
2018-06-30 00:00:00+00:00,0.003124824380689617
2018-07-31 00:00:00+00:00,0.0014411795008444361
2018-08-31 00:00:00+00:00,0.00794837863309561
2018-09-30 00:00:00+00:00,-0.004262424194566128
2018-10-31 00:00:00+00:00,-0.0021166441204556463
2018-11-30 00:00:00+00:00,0.005530042600590868
2018-12-31 00:00:00+00:00,-0.010721758442046814
2019-01-31 00:00:00+00:00,0.0006975900979728777
2019-02-28 00:00:00+00:00,-0.003476642896139359
2019-03-31 00:00:00+00:00,0.0028497553080726323
2019-04-30 00:00:00+00:00,-0.005706576739519131
2019-05-31 00:00:00+00:00,-0.00423989073638098
2019-06-30 00:00:00+00:00,-0.007725118872623948
2019-07-31 00:00:00+00:00,-0.004495908511716884
2019-08-31 00:00:00+00:00,0.010267163507022614
2019-09-30 00:00:00+00:00,-0.00017650001483293654
2019-10-31 00:00:00+00:00,0.016142202369829217
2019-11-30 00:00:00+00:00,0.0001657880946415169
2019-12-31 00:00:00+00:00,0.006827151072723359
2020-01-31 00:00:00+00:00,-0.008130716418570771
2020-02-29 00:00:00+00:00,-0.004700485333348214
2020-03-31 00:00:00+00:00,-0.0048711483327594784
2020-04-30 00:00:00+00:00,0.003011085080816267
2020-05-31 00:00:00+00:00,0.003939952840399608
2020-06-30 00:00:00+00:00,0.004851611087827612
2020-07-31 00:00:00+00:00,0.003071952327877714
2020-08-31 00:00:00+00:00,-0.006679895939710079
2020-09-30 00:00:00+00:00,-0.003135976351039793
2020-10-31 00:00:00+00:00,-0.002967400471158843
2020-11-30 00:00:00+00:00,-0.019057218369625484
2020-12-31 00:00:00+00:00,-0.005557869806046223
2021-01-31 00:00:00+00:00,-0.0031421675544348604
2021-02-28 00:00:00+00:00,-0.008214463931948357
2021-03-31 00:00:00+00:00,0.010031150297299396
2021-04-30 00:00:00+00:00,-0.007090390361481846
2021-05-31 00:00:00+00:00,0.00918093749371951
2021-06-30 00:00:00+00:00,0.0021278790220002897
2021-07-31 00:00:00+00:00,0.0022894606711230114
2021-08-31 00:00:00+00:00,-0.002408543869170887
2021-09-30 00:00:00+00:00,0.0041943216456759025
2021-10-31 00:00:00+00:00,-0.007633215137847649
2021-11-30 00:00:00+00:00,-0.0049311778702975095
2021-12-31 00:00:00+00:00,-0.0041487528796859685
2022-01-31 00:00:00+00:00,0.007961489832296387
2022-02-28 00:00:00+00:00,0.0007562594472407813
2022-03-31 00:00:00+00:00,0.00347042692816224
2022-04-30 00:00:00+00:00,-0.0035060314972007456
2022-05-31 00:00:00+00:00,0.0027562987950868756
2022-06-30 00:00:00+00:00,0.0003979092724903932
2022-07-31 00:00:00+00:00,-0.013396216379844561
2022-08-31 00:00:00+00:00,-0.004501675298258179
2022-09-30 00:00:00+00:00,0.01120649518004635
2022-10-31 00:00:00+00:00,0.008914300063909586
2022-11-30 00:00:00+00:00,-5.886749030103999e-05
2022-12-31 00:00:00+00:00,0.003836764047886465
2023-01-31 00:00:00+00:00,0.00691247714808263
2023-02-28 00:00:00+00:00,0.0006325248302327946
2023-03-31 00:00:00+00:00,0.0056203317746139625
2023-04-30 00:00:00+00:00,-0.005300217705771715
2023-05-31 00:00:00+00:00,-0.0036112453699883584
2023-06-30 00:00:00+00:00,-0.003575101299528649
2023-07-31 00:00:00+00:00,0.0013749658841104573
2023-08-31 00:00:00+00:00,-0.0031194854001312944
2023-09-30 00:00:00+00:00,-0.0013872470093858613
2023-10-31 00:00:00+00:00,-0.0031621636643207607
2023-11-30 00:00:00+00:00,0.01177248839820666
2023-12-31 00:00:00+00:00,-0.007304637500942124
2024-01-31 00:00:00+00:00,-0.00011826710905049609
2024-02-29 00:00:00+00:00,0.006246255542546875
2024-03-31 00:00:00+00:00,0.0005945768293065257
2024-04-30 00:00:00+00:00,0.0022648312710709106
2024-05-31 00:00:00+00:00,0.008669405439240663
2024-06-30 00:00:00+00:00,-0.0032522011746505264
2024-07-31 00:00:00+00:00,-0.005703191382955386
2024-08-31 00:00:00+00:00,0.004144932836831261
2024-09-30 00:00:00+00:00,0.0076773826824783065
2024-10-31 00:00:00+00:00,-0.009860793976829929
2024-11-30 00:00:00+00:00,-0.0016215053026857884
2024-12-31 00:00:00+00:00,-0.0019242233047982449
2025-01-31 00:00:00+00:00,0.0017379484619850505
2025-02-28 00:00:00+00:00,-3.684498734846109e-05
2025-03-31 00:00:00+00:00,0.002989119444138044
2025-04-30 00:00:00+00:00,-0.007433276704811753
2025-05-31 00:00:00+00:00,0.004350398890742291
2025-06-30 00:00:00+00:00,-0.003544660382031495
2025-07-31 00:00:00+00:00,-0.006821279417296489
2025-08-31 00:00:00+00:00,-0.00026243974334394515
2025-09-30 00:00:00+00:00,-0.003274330244455337
2025-10-31 00:00:00+00:00,-0.004716041438791008
2025-11-30 00:00:00+00:00,0.002808918343259803
2025-12-31 00:00:00+00:00,-0.0030493738774914902
2026-01-31 00:00:00+00:00,0.005985037474058208
2026-02-28 00:00:00+00:00,-0.003258461304726956
2026-03-31 00:00:00+00:00,-0.00204467052624413
2026-04-30 00:00:00+00:00,0.002416452808162939
2026-05-31 00:00:00+00:00,0.00460391463582388
2026-06-30 00:00:00+00:00,-0.0010052070638117971
2026-07-31 00:00:00+00:00,0.008458862853364835
2026-08-31 00:00:00+00:00,0.0016551886278173278
2026-09-30 00:00:00+00:00,-0.003935891966214244
