time,core85_soft15
2024-02-29 00:00:00+00:00,-0.001583967521284979
2024-03-31 00:00:00+00:00,-0.025252581521867268
2024-04-30 00:00:00+00:00,0.009483692715027692
2024-05-31 00:00:00+00:00,0.026125130402721464
2024-06-30 00:00:00+00:00,-0.021329371007080544
2024-07-31 00:00:00+00:00,0.012990816712619813
2024-08-31 00:00:00+00:00,0.048184228097968074
2024-09-30 00:00:00+00:00,0.011063127016954333
2024-10-31 00:00:00+00:00,0.054936996088140955
2024-11-30 00:00:00+00:00,0.02050813296902465
2024-12-31 00:00:00+00:00,-0.011753858965153574
2025-01-31 00:00:00+00:00,0.024079281845166278
2025-02-28 00:00:00+00:00,0.0009079373333047425
2025-03-31 00:00:00+00:00,0.015445732157744585
2025-04-30 00:00:00+00:00,-0.01896352736646445
2025-05-31 00:00:00+00:00,0.0255616528397693
2025-06-30 00:00:00+00:00,0.0036356476245800184
2025-07-31 00:00:00+00:00,0.014782769185860412
2025-08-31 00:00:00+00:00,0.05751803720417059
2025-09-30 00:00:00+00:00,0.024563679072391542
2025-10-31 00:00:00+00:00,-0.002956374820591079
2025-11-30 00:00:00+00:00,-0.0035885484538188406
2025-12-31 00:00:00+00:00,0.01593353782195628
2026-01-31 00:00:00+00:00,0.009418993575640133
2026-02-28 00:00:00+00:00,0.014086376596281092
2026-03-31 00:00:00+00:00,-0.04092622062410045
2026-04-30 00:00:00+00:00,0.0722868217097119
2026-05-31 00:00:00+00:00,-0.0031474961674500257
2026-06-30 00:00:00+00:00,0.0056130369049527395
2026-07-31 00:00:00+00:00,0.09993671676326543
2026-08-31 00:00:00+00:00,0.016538778959580336
2026-09-30 00:00:00+00:00,0.013721164885751147
