time,bs_prod_60m
2025-02-28 00:00:00+00:00,-0.006162566575356632
2025-03-31 00:00:00+00:00,0.012500555854063844
2025-04-30 00:00:00+00:00,-0.007523615022001717
2025-05-31 00:00:00+00:00,0.009665354390325565
2025-06-30 00:00:00+00:00,0.008825138602929883
2025-07-31 00:00:00+00:00,0.004559757776669837
2025-08-31 00:00:00+00:00,-0.001102062201986831
2025-09-30 00:00:00+00:00,0.00102668110587123
2025-10-31 00:00:00+00:00,0.009104574376287866
2025-11-30 00:00:00+00:00,0.010945112004542734
2025-12-31 00:00:00+00:00,0.009050024278385527
2026-01-31 00:00:00+00:00,0.002226905392994638
2026-02-28 00:00:00+00:00,-0.0026199660283580117
2026-03-31 00:00:00+00:00,-0.0003470349138684492
2026-04-30 00:00:00+00:00,0.008571408003697156
2026-05-31 00:00:00+00:00,0.002007483505073404
2026-06-30 00:00:00+00:00,0.0027130321518999967
2026-07-31 00:00:00+00:00,0.00047474985544804227
2026-08-31 00:00:00+00:00,0.002041702204046869
2026-09-30 00:00:00+00:00,-0.017857428525624663
