start,end,n_months,mean_mo,pct_pos,top3,tstat_ols,tstat_nw,ann_sharpe,strategy,window,role,gates_pass,clears_1pct_bar
2011-09-18,2026-09-15,180,-1.9157772170294265e-05,0.5111111111111111,0.1027131606595631,-0.024810414868454197,-0.028710871099954648,-0.03816710654828395,carry_raw,full_sample,eval,False,False
2024-01-01,2024-12-31,11,0.0014721768048913321,0.6363636363636364,0.5872285892827489,0.5548571740019997,0.6336899527082882,0.7576580438008699,carry_raw,year_2024,eval,True,False
2025-01-01,2025-12-31,11,0.0012408927322607908,0.6363636363636364,0.625336012722136,0.855856404816495,0.7096259846249597,0.20504359378839765,carry_raw,year_2025,eval,True,False
2026-01-01,2026-12-31,8,0.0012732014413921744,0.625,0.7978188817788915,0.6956152783670703,0.7375630528536554,1.0040543965293354,carry_raw,year_2026,eval,True,False
2025-09-15,2026-09-15,12,0.0030897363208451565,0.75,0.5256179789647468,2.1145555925256336,1.4336460831955196,1.264260645329114,carry_raw,holdout_365d,confirm_only,True,False
2011-09-18,2026-09-15,180,0.00020602164598891118,0.25555555555555554,0.2779589811356789,0.5595177782235733,0.5245971354618163,0.13330346246708147,fxrv_usd_tilt_21d,full_sample,eval,True,False
2024-01-01,2024-12-31,11,0.0010367078166257523,0.2727272727272727,1.0,0.4621323806231714,0.5172229542612846,0.7387617408234045,fxrv_usd_tilt_21d,year_2024,eval,True,False
2025-01-01,2025-12-31,11,-0.0033412738221490035,0.09090909090909091,1.0,-1.5924129295117981,-1.1927851096805826,-1.6429437276363585,fxrv_usd_tilt_21d,year_2025,eval,True,False
2026-01-01,2026-12-31,8,-0.00036789011452717513,0.375,1.0,-0.4042079740632462,-0.6311231753622212,-0.3938416062889619,fxrv_usd_tilt_21d,year_2026,eval,True,False
2025-09-15,2026-09-15,12,-0.000245264234201098,0.25,1.0,-0.4121270652251713,-0.6311354264506567,-0.33155159908894216,fxrv_usd_tilt_21d,holdout_365d,confirm_only,True,False
2011-09-18,2026-09-15,180,0.0003160077016705478,0.36666666666666664,0.1770469748712702,0.7890227361607269,0.7569656589572786,0.1949872547241061,fxrv_innov_usd_21d,full_sample,eval,True,False
2024-01-01,2024-12-31,11,-5.988272805995171e-05,0.36363636363636365,0.998636789576719,-0.027407886524333354,-0.040035153445751356,0.03322632373069256,fxrv_innov_usd_21d,year_2024,eval,True,False
2025-01-01,2025-12-31,11,-0.002506661913057827,0.18181818181818182,1.0,-1.1243103771977336,-1.0642677985996334,-1.3409390220638324,fxrv_innov_usd_21d,year_2025,eval,True,False
2026-01-01,2026-12-31,8,0.0013199661878339763,0.5,0.9651658042547145,0.6702835170865332,0.8373872493716109,0.022710681440133752,fxrv_innov_usd_21d,year_2026,eval,True,False
2025-09-15,2026-09-15,12,8.371118245133665e-06,0.3333333333333333,0.9651658042546924,0.005252470361915717,0.009665597904349042,-0.07434459733027618,fxrv_innov_usd_21d,holdout_365d,confirm_only,True,False
2011-09-18,2026-09-15,180,0.00023897372626362982,0.12777777777777777,0.3186098213402341,0.7220005450842846,0.6480378458974566,0.17114988722019353,fxrv_highvol_usd_21d,full_sample,eval,True,False
2024-01-01,2024-12-31,11,0.0011813361966091255,0.18181818181818182,1.0,0.6094257445057955,0.7461997243428561,0.962154101076438,fxrv_highvol_usd_21d,year_2024,eval,True,False
2025-01-01,2025-12-31,11,-0.0027202766862647735,0.18181818181818182,1.0,-1.2513746099896754,-1.0563143050578785,-1.4376204896008704,fxrv_highvol_usd_21d,year_2025,eval,True,False
2026-01-01,2026-12-31,8,0.0,0.0,,,0.0,,fxrv_highvol_usd_21d,year_2026,eval,True,False
2025-09-15,2026-09-15,12,0.0,0.0,,,0.0,,fxrv_highvol_usd_21d,holdout_365d,confirm_only,True,False
2011-09-18,2026-09-15,180,0.00018227584439930875,0.49444444444444446,0.1168246125858024,0.2733789840386878,0.3354172654951803,0.022061362479454158,carry_fxrv_cool_21d,full_sample,eval,True,False
2024-01-01,2024-12-31,11,0.0012136199773226815,0.5454545454545454,0.6042856147952946,0.4676773216247276,0.5038228817472874,0.7799977928693407,carry_fxrv_cool_21d,year_2024,eval,True,False
2025-01-01,2025-12-31,11,0.0008711307515191628,0.6363636363636364,0.6766900327904755,0.5353969737577141,0.477038275206242,0.1553515947771985,carry_fxrv_cool_21d,year_2025,eval,True,False
2026-01-01,2026-12-31,8,0.0010532734861367216,0.75,0.6855056981215655,0.686098018929478,0.7006683490491106,1.0308451601530844,carry_fxrv_cool_21d,year_2026,eval,True,False
2025-09-15,2026-09-15,12,0.002943112230225753,0.8333333333333334,0.5114904383039369,2.2165625817364005,1.3975396792381105,1.3064264138848205,carry_fxrv_cool_21d,holdout_365d,confirm_only,True,False
2011-09-18,2026-09-15,180,0.00012445585189917082,0.4,0.13252061805571813,0.21688297348997176,0.2537123678455431,0.05288203843223486,carry_fxrv_lowvol_only_21d,full_sample,eval,True,False
2024-01-01,2024-12-31,11,7.858285880896714e-05,0.5454545454545454,0.6536546978031497,0.029343737091518548,0.02657838787109222,0.3384000930967047,carry_fxrv_lowvol_only_21d,year_2024,eval,True,False
2025-01-01,2025-12-31,11,0.002153398476606813,0.5454545454545454,0.6512155483174457,2.223136728101854,1.491652919712769,1.287530584345074,carry_fxrv_lowvol_only_21d,year_2025,eval,True,False
2026-01-01,2026-12-31,8,0.0004945498521417568,0.625,0.8333370302228937,0.336776887503296,0.4066478284941872,0.8899507211397726,carry_fxrv_lowvol_only_21d,year_2026,eval,True,False
2025-09-15,2026-09-15,12,0.0025580229205098373,0.75,0.5644599923527931,1.9081655131211233,1.2996190344042509,1.2378682835806827,carry_fxrv_lowvol_only_21d,holdout_365d,confirm_only,True,False
2011-09-18,2026-09-15,180,0.00026486039478091733,0.20555555555555555,0.2830881422883906,0.6257671124531271,0.5694132032506052,0.15669639699569093,fxrv_usd_tilt_63d,full_sample,eval,True,False
2024-01-01,2024-12-31,11,0.003456411469250323,0.2727272727272727,1.0,1.5671274495618055,1.1734056802549613,2.289444146092271,fxrv_usd_tilt_63d,year_2024,eval,True,False
2025-01-01,2025-12-31,11,-0.003701991011680016,0.09090909090909091,1.0,-1.6600950694798058,-1.1800023552446286,-1.3906164808866222,fxrv_usd_tilt_63d,year_2025,eval,True,False
