time,low_money_growth_xs
2011-10-31 00:00:00+00:00,0.01857460565340907
2011-11-30 00:00:00+00:00,-0.011097797784848096
2011-12-31 00:00:00+00:00,-0.0009207361083845012
2012-01-31 00:00:00+00:00,-0.010427537701902634
2012-02-29 00:00:00+00:00,0.0006469301354508072
2012-03-31 00:00:00+00:00,0.013804817727937735
2012-04-30 00:00:00+00:00,0.0017000569265102072
2012-05-31 00:00:00+00:00,0.015385707586949682
2012-06-30 00:00:00+00:00,-0.005089607215792213
2012-07-31 00:00:00+00:00,-0.01175971322343683
2012-08-31 00:00:00+00:00,-0.005907496713597471
2012-09-30 00:00:00+00:00,0.0004321123779282843
2012-10-31 00:00:00+00:00,0.004231973030441871
2012-11-30 00:00:00+00:00,-0.0036899590940545623
2012-12-31 00:00:00+00:00,0.0064358157967439045
2013-01-31 00:00:00+00:00,0.004202627517057023
2013-02-28 00:00:00+00:00,0.0017879724236307126
2013-03-31 00:00:00+00:00,-0.005422159250192071
2013-04-30 00:00:00+00:00,-0.0018726092661066618
2013-05-31 00:00:00+00:00,0.018177103356930235
2013-06-30 00:00:00+00:00,0.004726195254212806
2013-07-31 00:00:00+00:00,0.007094081543525199
2013-08-31 00:00:00+00:00,0.01043348512162523
2013-09-30 00:00:00+00:00,-0.009942973468867744
2013-10-31 00:00:00+00:00,0.007974187279681466
2013-11-30 00:00:00+00:00,-0.012047776755499617
2013-12-31 00:00:00+00:00,-0.004588490642708165
2014-01-31 00:00:00+00:00,0.008164953838306621
2014-02-28 00:00:00+00:00,0.00020195822835855637
2014-03-31 00:00:00+00:00,-0.009235346243938514
2014-04-30 00:00:00+00:00,0.0020224756086062445
2014-05-31 00:00:00+00:00,-0.010702688072485311
2014-06-30 00:00:00+00:00,-0.0036504075526011537
2014-07-31 00:00:00+00:00,0.00606699227486307
2014-08-31 00:00:00+00:00,-0.005865680494532399
2014-09-30 00:00:00+00:00,0.020223082254965163
2014-10-31 00:00:00+00:00,-0.004815782970600702
2014-11-30 00:00:00+00:00,0.007429925426633677
2014-12-31 00:00:00+00:00,0.013608244105492773
2015-01-31 00:00:00+00:00,0.009256597430145952
2015-02-28 00:00:00+00:00,-6.306687292401136e-05
2015-03-31 00:00:00+00:00,-0.004134617438000143
2015-04-30 00:00:00+00:00,0.0001890034148475106
2015-05-31 00:00:00+00:00,0.011135528256318361
2015-06-30 00:00:00+00:00,0.004932255386115525
2015-07-31 00:00:00+00:00,0.020342384402395997
2015-08-31 00:00:00+00:00,0.00012104778524624216
2015-09-30 00:00:00+00:00,-0.004563482580063449
2015-10-31 00:00:00+00:00,-0.0005634615788189246
2015-11-30 00:00:00+00:00,-0.004086254678841161
2015-12-31 00:00:00+00:00,0.014498494165317455
2016-01-31 00:00:00+00:00,0.0032711390915909355
2016-02-29 00:00:00+00:00,-0.008944968985498347
2016-03-31 00:00:00+00:00,-0.011842153055944271
2016-04-30 00:00:00+00:00,-0.011137093934797782
2016-05-31 00:00:00+00:00,0.00790804745117657
2016-06-30 00:00:00+00:00,0.025687672266501593
2016-07-31 00:00:00+00:00,-0.00589715452463313
2016-08-31 00:00:00+00:00,9.772140358421666e-05
2016-09-30 00:00:00+00:00,-0.0016417470426636216
2016-10-31 00:00:00+00:00,0.003836753600362286
2016-11-30 00:00:00+00:00,-0.030771061121728005
2016-12-31 00:00:00+00:00,-0.0010268994178866953
2017-01-31 00:00:00+00:00,-0.001258173039656807
2017-02-28 00:00:00+00:00,0.001782186202869962
2017-03-31 00:00:00+00:00,0.0012713217997644133
2017-04-30 00:00:00+00:00,0.009253287245832853
2017-05-31 00:00:00+00:00,0.006334257779609942
2017-06-30 00:00:00+00:00,0.0019974841285366196
2017-07-31 00:00:00+00:00,0.0011030486564806985
2017-08-31 00:00:00+00:00,0.0028104473965133714
2017-09-30 00:00:00+00:00,0.00677138832117441
2017-10-31 00:00:00+00:00,-0.005240080500660826
2017-11-30 00:00:00+00:00,0.005591580326192558
2017-12-31 00:00:00+00:00,0.004647030506368832
2018-01-31 00:00:00+00:00,-0.001559353434191224
2018-02-28 00:00:00+00:00,0.012518670613176353
2018-03-31 00:00:00+00:00,0.0060217807015383595
2018-04-30 00:00:00+00:00,-0.006065186190907679
2018-05-31 00:00:00+00:00,-0.007622097006442452
2018-06-30 00:00:00+00:00,0.006657956659588349
2018-07-31 00:00:00+00:00,-0.0062890420314020146
2018-08-31 00:00:00+00:00,-0.007412705057374125
2018-09-30 00:00:00+00:00,-0.008659363537980247
2018-10-31 00:00:00+00:00,0.00862446584392318
2018-11-30 00:00:00+00:00,-0.009715205282498807
2018-12-31 00:00:00+00:00,0.017146703094224947
2019-01-31 00:00:00+00:00,-0.012951560129373263
2019-02-28 00:00:00+00:00,-0.013076169677834537
2019-03-31 00:00:00+00:00,0.007789535928087732
2019-04-30 00:00:00+00:00,-0.0034976153147071587
2019-05-31 00:00:00+00:00,-0.005139584335200564
2019-06-30 00:00:00+00:00,-0.007322497937209627
2019-07-31 00:00:00+00:00,-0.004902994086654067
2019-08-31 00:00:00+00:00,0.007992471239783638
2019-09-30 00:00:00+00:00,0.0038549638405680486
2019-10-31 00:00:00+00:00,-0.0035800499810866304
2019-11-30 00:00:00+00:00,-0.0010005798199220761
2019-12-31 00:00:00+00:00,0.0014605307675079615
2020-01-31 00:00:00+00:00,0.003939730654692664
2020-02-29 00:00:00+00:00,0.0012806866177057508
2020-03-31 00:00:00+00:00,0.007587990039235271
2020-04-30 00:00:00+00:00,-0.004931650033564883
2020-05-31 00:00:00+00:00,-0.00871713466288071
2020-06-30 00:00:00+00:00,-0.004719470027731321
2020-07-31 00:00:00+00:00,0.0010684275036763058
2020-08-31 00:00:00+00:00,-0.013686852478424827
2020-09-30 00:00:00+00:00,0.0034367688438099453
2020-10-31 00:00:00+00:00,-0.007734579601769709
2020-11-30 00:00:00+00:00,-4.5547042040738894e-05
2020-12-31 00:00:00+00:00,0.0009074260405390611
2021-01-31 00:00:00+00:00,0.008550317687775033
2021-02-28 00:00:00+00:00,0.0009196270679174834
2021-03-31 00:00:00+00:00,0.014761813005651048
2021-04-30 00:00:00+00:00,-0.0012613844537318064
2021-05-31 00:00:00+00:00,-0.009502759251085124
2021-06-30 00:00:00+00:00,0.00722240216984793
2021-07-31 00:00:00+00:00,-0.002634211784683149
2021-08-31 00:00:00+00:00,-0.0008973613067077002
2021-09-30 00:00:00+00:00,-0.0003166884925674962
2021-10-31 00:00:00+00:00,-0.011414935645348123
2021-11-30 00:00:00+00:00,0.01351396839535779
2021-12-31 00:00:00+00:00,-0.0028773857518874513
2022-01-31 00:00:00+00:00,0.004200025211143599
2022-02-28 00:00:00+00:00,-0.006028263056174987
2022-03-31 00:00:00+00:00,-0.02032315633529269
2022-04-30 00:00:00+00:00,0.0018505834865434334
2022-05-31 00:00:00+00:00,-0.00180328905758953
2022-06-30 00:00:00+00:00,-0.006873969861739271
2022-07-31 00:00:00+00:00,-0.007778719309953441
2022-08-31 00:00:00+00:00,-0.012564841486326084
2022-09-30 00:00:00+00:00,0.005403592545246028
2022-10-31 00:00:00+00:00,0.0067148330867166095
2022-11-30 00:00:00+00:00,-0.009051797368501924
2022-12-31 00:00:00+00:00,0.002449105512018823
2023-01-31 00:00:00+00:00,0.006038621659673948
2023-02-28 00:00:00+00:00,-0.001846526288745709
2023-03-31 00:00:00+00:00,0.013334981497668874
2023-04-30 00:00:00+00:00,-0.000227591658683024
2023-05-31 00:00:00+00:00,-0.0065259878241124
2023-06-30 00:00:00+00:00,0.011419925260819364
2023-07-31 00:00:00+00:00,0.0017810203758164
2023-08-31 00:00:00+00:00,0.007919534106964221
2023-09-30 00:00:00+00:00,0.00019613971503651406
2023-10-31 00:00:00+00:00,0.0006782317117275394
2023-11-30 00:00:00+00:00,0.012145693717452
2023-12-31 00:00:00+00:00,-0.009063705365680463
2024-01-31 00:00:00+00:00,0.011591805831598467
2024-02-29 00:00:00+00:00,0.0046488292965560785
2024-03-31 00:00:00+00:00,-0.006085850399150772
2024-04-30 00:00:00+00:00,-0.011436935074287446
2024-05-31 00:00:00+00:00,0.005318664314513333
2024-06-30 00:00:00+00:00,-0.00428215302264745
2024-07-31 00:00:00+00:00,0.022648892163963597
2024-08-31 00:00:00+00:00,0.007597616114963346
2024-09-30 00:00:00+00:00,0.0020475703913027665
2024-10-31 00:00:00+00:00,-0.01112976755447126
2024-11-30 00:00:00+00:00,0.006809750629686473
2024-12-31 00:00:00+00:00,0.0022179478876813707
2025-01-31 00:00:00+00:00,0.0024523289197428966
2025-02-28 00:00:00+00:00,0.0029221162719133
2025-03-31 00:00:00+00:00,-0.009553727867749218
2025-04-30 00:00:00+00:00,-0.0016029267828905347
2025-05-31 00:00:00+00:00,-0.003603059268760256
2025-06-30 00:00:00+00:00,-0.002292312042689204
2025-07-31 00:00:00+00:00,-0.012302554526442022
2025-08-31 00:00:00+00:00,0.003604728604005736
2025-09-30 00:00:00+00:00,-0.0029160294494645633
2025-10-31 00:00:00+00:00,0.0009626723619742261
2025-11-30 00:00:00+00:00,-0.003390075419242411
2025-12-31 00:00:00+00:00,-0.008234979516518304
2026-01-31 00:00:00+00:00,-0.006694994875415028
2026-02-28 00:00:00+00:00,-0.00650934492879407
2026-03-31 00:00:00+00:00,0.00025617602952920926
2026-04-30 00:00:00+00:00,-0.000903223139207876
2026-05-31 00:00:00+00:00,-0.0012043700566949367
2026-06-30 00:00:00+00:00,0.007938995131139714
2026-07-31 00:00:00+00:00,0.0004369534376067463
2026-08-31 00:00:00+00:00,-0.0034464054886443884
2026-09-30 00:00:00+00:00,0.007703334259942185
