label,ret,p2t,static,daily,gates,mean_mo,pct_pos,top3_share,n_months,overlap
2024,0.04620595285804785,0.07584616497215205,0.04437962737421723,0.030560965222596714,True,0.0036258021099601283,0.5454545454545454,0.7786993598526732,11,research/WF overlap
2025,0.2469761502615977,0.04214240019249723,0.013740640623183281,0.04154402707122688,True,0.01837704323205872,0.7272727272727273,0.6836574464083294,11,mixed research→holdout
2026,0.21123998102044883,0.07053391983817982,0.03677532106519735,0.027481913014607125,True,0.024274748070496316,0.75,0.8753273082055611,8,pure holdout
holdout_365d,0.21567062887929267,0.0729332279623127,0.03618077683724681,0.030309565176291072,True,0.015384847094427343,0.6666666666666666,0.8363451205035214,12,pure holdout
roll12_end,0.21567062887929267,0.0729332279623127,0.03618077683724681,0.030309565176291072,True,0.015384847094427343,0.6666666666666666,0.8363451205035214,12,pure holdout
roll12_m6,0.17687740332298896,0.03838503595825637,0.019181326514249378,0.03904499904262644,True,0.012429329736463842,0.6666666666666666,0.8170430648168815,12,mixed
