month,USD
2007-11-01 00:00:00+00:00,2.3484654426574707
2007-12-01 00:00:00+00:00,1.9533239603042605
2008-01-01 00:00:00+00:00,2.1452412605285645
2008-02-01 00:00:00+00:00,1.8372621536254885
2008-03-01 00:00:00+00:00,1.7704459428787231
2008-04-01 00:00:00+00:00,1.6349786520004272
2008-05-01 00:00:00+00:00,1.6309856176376345
2008-06-01 00:00:00+00:00,1.6150206327438354
2008-07-01 00:00:00+00:00,1.856080412864685
2008-08-01 00:00:00+00:00,2.0377159118652344
2008-09-01 00:00:00+00:00,1.955353856086731
2008-10-01 00:00:00+00:00,2.0341079235076904
2008-11-01 00:00:00+00:00,1.380818486213684
2008-12-01 00:00:00+00:00,1.7603729963302612
2009-01-01 00:00:00+00:00,1.924009084701538
2009-02-01 00:00:00+00:00,1.765783190727234
2009-03-01 00:00:00+00:00,1.58318293094635
2009-04-01 00:00:00+00:00,1.637637972831726
2009-05-01 00:00:00+00:00,1.995373010635376
2009-06-01 00:00:00+00:00,2.078538656234741
2009-07-01 00:00:00+00:00,1.759729266166687
2009-08-01 00:00:00+00:00,1.9257221221923828
2009-09-01 00:00:00+00:00,1.6925415992736816
2009-10-01 00:00:00+00:00,2.2041807174682617
2009-11-01 00:00:00+00:00,2.1051135063171387
2009-12-01 00:00:00+00:00,1.7382686138153076
2010-01-01 00:00:00+00:00,2.2085444927215576
2010-02-01 00:00:00+00:00,2.0555288791656494
2010-03-01 00:00:00+00:00,1.8095757961273196
2010-04-01 00:00:00+00:00,1.6630464792251587
2010-05-01 00:00:00+00:00,1.9718109369277956
2010-06-01 00:00:00+00:00,2.033574342727661
2010-07-01 00:00:00+00:00,2.119023084640503
2010-08-01 00:00:00+00:00,1.6248153448104858
2010-09-01 00:00:00+00:00,1.7309353351593018
2010-10-01 00:00:00+00:00,1.5473343133926392
2010-11-01 00:00:00+00:00,1.4335503578186035
2010-12-01 00:00:00+00:00,2.0334718227386475
2011-01-01 00:00:00+00:00,2.1148834228515625
2011-02-01 00:00:00+00:00,1.527767777442932
2011-03-01 00:00:00+00:00,1.802498698234558
2011-04-01 00:00:00+00:00,2.9379470348358154
2011-05-01 00:00:00+00:00,1.9177788496017456
2011-06-01 00:00:00+00:00,2.2956907749176025
2011-07-01 00:00:00+00:00,1.796709060668945
2011-08-01 00:00:00+00:00,1.5707964897155762
2011-09-01 00:00:00+00:00,1.704949975013733
2011-10-01 00:00:00+00:00,1.6370738744735718
2011-11-01 00:00:00+00:00,1.5346795320510864
2011-12-01 00:00:00+00:00,1.7399039268493652
2012-01-01 00:00:00+00:00,1.8332573175430296
2012-02-01 00:00:00+00:00,1.775631546974182
2012-03-01 00:00:00+00:00,1.908208012580872
