time,high_gdp_z_xs
2011-10-31 00:00:00+00:00,-0.01800348705118915
2011-11-30 00:00:00+00:00,0.008554168515263916
2011-12-31 00:00:00+00:00,-0.008132287146074835
2012-01-31 00:00:00+00:00,0.0031822999960093856
2012-02-29 00:00:00+00:00,0.0013766046757686112
2012-03-31 00:00:00+00:00,-0.006314597709118797
2012-04-30 00:00:00+00:00,-0.001270845277152266
2012-05-31 00:00:00+00:00,-0.0013094101583236428
2012-06-30 00:00:00+00:00,0.004731913995616344
2012-07-31 00:00:00+00:00,0.017246221263756523
2012-08-31 00:00:00+00:00,-0.013662512028371654
2012-09-30 00:00:00+00:00,-0.008327817886644828
2012-10-31 00:00:00+00:00,-0.005700830808097579
2012-11-30 00:00:00+00:00,0.0001253469498085913
2012-12-31 00:00:00+00:00,-0.002770642185423
2013-01-31 00:00:00+00:00,-0.009401371551461701
2013-02-28 00:00:00+00:00,-0.0016162469023117687
2013-03-31 00:00:00+00:00,0.009137865187153205
2013-04-30 00:00:00+00:00,0.0017253016730893744
2013-05-31 00:00:00+00:00,-0.01093628272397329
2013-06-30 00:00:00+00:00,0.0034830028026788806
2013-07-31 00:00:00+00:00,0.005982649240532822
2013-08-31 00:00:00+00:00,0.0010119760963014368
2013-09-30 00:00:00+00:00,-0.005456266107010999
2013-10-31 00:00:00+00:00,-0.010110772068136153
2013-11-30 00:00:00+00:00,0.0174509025116385
2013-12-31 00:00:00+00:00,0.0030260832812707417
2014-01-31 00:00:00+00:00,0.008024651233153213
2014-02-28 00:00:00+00:00,-0.004565066853024491
2014-03-31 00:00:00+00:00,-0.019214543759140668
2014-04-30 00:00:00+00:00,0.006515767406408468
2014-05-31 00:00:00+00:00,0.0031832583256468094
2014-06-30 00:00:00+00:00,-0.005484799840216437
2014-07-31 00:00:00+00:00,0.007562688648528049
2014-08-31 00:00:00+00:00,-0.000818591404971758
2014-09-30 00:00:00+00:00,-0.01511883826392646
2014-10-31 00:00:00+00:00,-0.0017844989237528752
2014-11-30 00:00:00+00:00,-0.0007461511590800551
2014-12-31 00:00:00+00:00,0.004899114304977914
2015-01-31 00:00:00+00:00,-0.013490492038533697
2015-02-28 00:00:00+00:00,0.013576233062340348
2015-03-31 00:00:00+00:00,-0.006462450653891949
2015-04-30 00:00:00+00:00,0.004738755375727877
2015-05-31 00:00:00+00:00,-0.009854657103733011
2015-06-30 00:00:00+00:00,-0.007346320154027697
2015-07-31 00:00:00+00:00,0.015935294090968055
2015-08-31 00:00:00+00:00,-0.0045657645894896515
2015-09-30 00:00:00+00:00,0.007244788006039116
2015-10-31 00:00:00+00:00,0.006382617362410192
2015-11-30 00:00:00+00:00,-0.006093616772869681
2015-12-31 00:00:00+00:00,0.009533288238422033
2016-01-31 00:00:00+00:00,-0.003953662976368122
2016-02-29 00:00:00+00:00,-0.008267246799591343
2016-03-31 00:00:00+00:00,-0.006958755603166833
2016-04-30 00:00:00+00:00,-0.005399199540197075
2016-05-31 00:00:00+00:00,0.010853268442587938
2016-06-30 00:00:00+00:00,0.012407581709838578
2016-07-31 00:00:00+00:00,0.00572359478572082
2016-08-31 00:00:00+00:00,0.0031821028711476185
2016-09-30 00:00:00+00:00,0.0032952927477110094
2016-10-31 00:00:00+00:00,0.004811520471568187
2016-11-30 00:00:00+00:00,0.011936290997271337
2016-12-31 00:00:00+00:00,0.006142790819044341
2017-01-31 00:00:00+00:00,-0.0020848421868221445
2017-02-28 00:00:00+00:00,-0.012177688503221762
2017-03-31 00:00:00+00:00,0.0014889538344462494
2017-04-30 00:00:00+00:00,0.011676512175736287
2017-05-31 00:00:00+00:00,-0.0010798430949863214
2017-06-30 00:00:00+00:00,-0.004953956043019403
2017-07-31 00:00:00+00:00,0.004916723606580575
2017-08-31 00:00:00+00:00,-0.0031434281921665086
2017-09-30 00:00:00+00:00,0.002305304929167029
2017-10-31 00:00:00+00:00,0.0004772707010676225
2017-11-30 00:00:00+00:00,0.005208860286002537
2017-12-31 00:00:00+00:00,-0.00204895521302928
2018-01-31 00:00:00+00:00,-0.000692194520471423
2018-02-28 00:00:00+00:00,-0.008320332690274324
2018-03-31 00:00:00+00:00,0.007100330491833562
2018-04-30 00:00:00+00:00,-0.007175589974772523
2018-05-31 00:00:00+00:00,-0.007925712840571864
2018-06-30 00:00:00+00:00,-0.004159574201473171
2018-07-31 00:00:00+00:00,0.006441829882722461
2018-08-31 00:00:00+00:00,0.0004963680825822436
2018-09-30 00:00:00+00:00,-0.0050414323390266524
2018-10-31 00:00:00+00:00,0.0016148865178227112
2018-11-30 00:00:00+00:00,0.007353638227602932
2018-12-31 00:00:00+00:00,-0.0014856569131200814
2019-01-31 00:00:00+00:00,-0.00317918221427671
2019-02-28 00:00:00+00:00,-0.0034209218847610634
2019-03-31 00:00:00+00:00,0.006344098122571973
2019-04-30 00:00:00+00:00,-0.006951679186231852
2019-05-31 00:00:00+00:00,0.010699688197888246
2019-06-30 00:00:00+00:00,0.009303990117308425
2019-07-31 00:00:00+00:00,0.0061873257574454055
2019-08-31 00:00:00+00:00,-0.013411437289770012
2019-09-30 00:00:00+00:00,-0.002814929511429143
2019-10-31 00:00:00+00:00,-0.011462295073461304
2019-11-30 00:00:00+00:00,0.00036328953225228666
2019-12-31 00:00:00+00:00,-0.0048608015352489264
2020-01-31 00:00:00+00:00,0.004268153620785586
2020-02-29 00:00:00+00:00,0.0045415017213348285
2020-03-31 00:00:00+00:00,-0.011462209099504017
2020-04-30 00:00:00+00:00,0.008905971525837275
2020-05-31 00:00:00+00:00,0.007041120190001582
2020-06-30 00:00:00+00:00,0.003150801034119022
2020-07-31 00:00:00+00:00,-0.01046801467292846
2020-08-31 00:00:00+00:00,0.00209040246923764
2020-09-30 00:00:00+00:00,0.010131491144122151
2020-10-31 00:00:00+00:00,0.007657885058538927
2020-11-30 00:00:00+00:00,-0.01629272461387432
2020-12-31 00:00:00+00:00,4.101822719726478e-05
2021-01-31 00:00:00+00:00,-5.313362611292227e-05
2021-02-28 00:00:00+00:00,0.000317149674420536
2021-03-31 00:00:00+00:00,-0.018794301514843292
2021-04-30 00:00:00+00:00,0.00471404072833681
2021-05-31 00:00:00+00:00,-0.009540333796957179
2021-06-30 00:00:00+00:00,0.0011245424457151376
2021-07-31 00:00:00+00:00,0.0011905156935962946
