time,mom_vix_gpr_stack
2017-09-30 00:00:00+00:00,0.0016740762656990427
2017-10-31 00:00:00+00:00,-0.0021708746553016356
2017-11-30 00:00:00+00:00,-0.0030654221542879556
2017-12-31 00:00:00+00:00,-0.016507588781081273
2018-01-31 00:00:00+00:00,0.004723297414463312
2018-02-28 00:00:00+00:00,0.00217228239218481
2018-03-31 00:00:00+00:00,-5.04766471756124e-05
2018-04-30 00:00:00+00:00,-0.004015582463490541
2018-05-31 00:00:00+00:00,-0.003737200746340985
2018-06-30 00:00:00+00:00,-0.0011530074207914964
2018-07-31 00:00:00+00:00,0.0005394346634068903
2018-08-31 00:00:00+00:00,0.0093905422399434
2018-09-30 00:00:00+00:00,-0.002508767663557898
2018-10-31 00:00:00+00:00,0.002156873881769883
2018-11-30 00:00:00+00:00,-0.005003809207605792
2018-12-31 00:00:00+00:00,0.006972424114194187
2019-01-31 00:00:00+00:00,0.010352413119391946
2019-02-28 00:00:00+00:00,-0.004552556926778362
2019-03-31 00:00:00+00:00,0.0014023428621223744
2019-04-30 00:00:00+00:00,0.006621927861004684
2019-05-31 00:00:00+00:00,-0.013666867094101365
2019-06-30 00:00:00+00:00,-0.0034107868843648026
2019-07-31 00:00:00+00:00,0.008531082826661596
2019-08-31 00:00:00+00:00,0.0014494832797813384
2019-09-30 00:00:00+00:00,-0.010410675339519226
2019-10-31 00:00:00+00:00,-0.011987586325267086
2019-11-30 00:00:00+00:00,0.00011439739744978361
2019-12-31 00:00:00+00:00,-0.0013702683104056534
2020-01-31 00:00:00+00:00,-0.007938869387556391
2020-02-29 00:00:00+00:00,-0.002610351218921947
2020-03-31 00:00:00+00:00,-0.002870879111077529
2020-04-30 00:00:00+00:00,-0.006912617596691817
2020-05-31 00:00:00+00:00,-0.006327593320667013
2020-06-30 00:00:00+00:00,-0.007621399172957566
2020-07-31 00:00:00+00:00,0.0045033963823484235
2020-08-31 00:00:00+00:00,0.004556025790711127
2020-09-30 00:00:00+00:00,-0.00868544809959615
2020-10-31 00:00:00+00:00,-0.004699028867321098
2020-11-30 00:00:00+00:00,-0.006688271649844535
2020-12-31 00:00:00+00:00,-0.008989886268552127
2021-01-31 00:00:00+00:00,0.001302433239887879
2021-02-28 00:00:00+00:00,0.019778834496500863
2021-03-31 00:00:00+00:00,-0.0014912931432279342
2021-04-30 00:00:00+00:00,-0.004209253494553589
2021-05-31 00:00:00+00:00,0.0033019119487058823
2021-06-30 00:00:00+00:00,-0.008615308156258106
2021-07-31 00:00:00+00:00,0.001583789402971325
2021-08-31 00:00:00+00:00,-0.0037837471032649006
2021-09-30 00:00:00+00:00,0.002506949103230127
2021-10-31 00:00:00+00:00,-0.016829618521054912
2021-11-30 00:00:00+00:00,0.013688818475988906
2021-12-31 00:00:00+00:00,0.003953785556339406
2022-01-31 00:00:00+00:00,0.003401471454676397
2022-02-28 00:00:00+00:00,0.000995866126033862
2022-03-31 00:00:00+00:00,-0.005377467187531182
2022-04-30 00:00:00+00:00,0.0026008212637884665
2022-05-31 00:00:00+00:00,-0.0014377935688333343
2022-06-30 00:00:00+00:00,0.003481651385919715
2022-07-31 00:00:00+00:00,-0.008968082585715242
2022-08-31 00:00:00+00:00,0.0026537671449262668
2022-09-30 00:00:00+00:00,0.00950224613065176
2022-10-31 00:00:00+00:00,-0.0013402888981527417
2022-11-30 00:00:00+00:00,0.0007731507728823139
2022-12-31 00:00:00+00:00,0.003575036922483177
2023-01-31 00:00:00+00:00,-0.00809156423006785
2023-02-28 00:00:00+00:00,-0.008678737391983327
2023-03-31 00:00:00+00:00,-0.004637863556798627
2023-04-30 00:00:00+00:00,0.00983704040263178
2023-05-31 00:00:00+00:00,0.0009088944461237425
2023-06-30 00:00:00+00:00,0.013137502813099111
2023-07-31 00:00:00+00:00,0.003023919886242732
2023-08-31 00:00:00+00:00,0.009136413289731582
2023-09-30 00:00:00+00:00,-0.010801374331455782
2023-10-31 00:00:00+00:00,0.004491090111076845
2023-11-30 00:00:00+00:00,-0.004171046877507245
2023-12-31 00:00:00+00:00,-0.0059178020806790466
2024-01-31 00:00:00+00:00,-0.0014829720506499555
2024-02-29 00:00:00+00:00,-0.005859318592962293
2024-03-31 00:00:00+00:00,-0.0014347685377297248
2024-04-30 00:00:00+00:00,0.002075851693654762
2024-05-31 00:00:00+00:00,-0.0005774835465450767
2024-06-30 00:00:00+00:00,0.003309625983630493
2024-07-31 00:00:00+00:00,-0.022418793255025826
2024-08-31 00:00:00+00:00,-0.0004948626377727638
2024-09-30 00:00:00+00:00,-0.001223821075450604
2024-10-31 00:00:00+00:00,-0.0011762778915208605
2024-11-30 00:00:00+00:00,0.002936984591465963
2024-12-31 00:00:00+00:00,0.0032199650682598335
2025-01-31 00:00:00+00:00,-0.0023426465910337813
2025-02-28 00:00:00+00:00,0.003103319247708125
2025-03-31 00:00:00+00:00,-0.0007333078745233035
2025-04-30 00:00:00+00:00,0.00025083121903191063
2025-05-31 00:00:00+00:00,0.0015116968646526896
2025-06-30 00:00:00+00:00,0.0035260500184386423
2025-07-31 00:00:00+00:00,0.0035483759371433
2025-08-31 00:00:00+00:00,0.002038336975776822
2025-09-30 00:00:00+00:00,0.00789114159906723
2025-10-31 00:00:00+00:00,0.005175679281118395
2025-11-30 00:00:00+00:00,0.000356209185709222
2025-12-31 00:00:00+00:00,0.006511586959760729
2026-01-31 00:00:00+00:00,0.002250575517697584
2026-02-28 00:00:00+00:00,0.003671912213537798
2026-03-31 00:00:00+00:00,0.00033931661191699547
2026-04-30 00:00:00+00:00,0.0017661381934821474
2026-05-31 00:00:00+00:00,0.007357666421852871
2026-06-30 00:00:00+00:00,-0.0029892554288381
2026-07-31 00:00:00+00:00,0.0015830092665722884
2026-08-31 00:00:00+00:00,0.003545001641632073
2026-09-30 00:00:00+00:00,0.004335611570282616
