time,ur_ew
2018-03-31 00:00:00+00:00,0.00023037372902012798
2018-04-30 00:00:00+00:00,-0.0005816125476258982
2018-05-31 00:00:00+00:00,6.257215043325992e-05
2018-06-30 00:00:00+00:00,0.00021741334606151241
2018-07-31 00:00:00+00:00,-0.0008532936571468142
2018-08-31 00:00:00+00:00,0.005234674302821096
2018-09-30 00:00:00+00:00,-0.005063509423847146
2018-10-31 00:00:00+00:00,-0.0003231494509204902
2018-11-30 00:00:00+00:00,0.0022829417657552753
2018-12-31 00:00:00+00:00,0.00924321484939461
2019-01-31 00:00:00+00:00,-0.005915338430127481
2019-02-28 00:00:00+00:00,0.0003613692911870192
2019-03-31 00:00:00+00:00,0.004116822699237632
2019-04-30 00:00:00+00:00,-0.003555827583357374
2019-05-31 00:00:00+00:00,0.0010795705198711758
2019-06-30 00:00:00+00:00,-0.0017145071691295755
2019-07-31 00:00:00+00:00,-0.003909625178441178
2019-08-31 00:00:00+00:00,0.0002178661576930363
2019-09-30 00:00:00+00:00,-0.0036106958728210348
2019-10-31 00:00:00+00:00,-0.0057213962755975345
2019-11-30 00:00:00+00:00,0.0009638883346796412
2019-12-31 00:00:00+00:00,-0.0003301549558397676
2020-01-31 00:00:00+00:00,0.004308586959572258
2020-02-29 00:00:00+00:00,0.001359259286731529
2020-03-31 00:00:00+00:00,0.01391744355947444
2020-04-30 00:00:00+00:00,-0.004310980522467922
2020-05-31 00:00:00+00:00,-0.0036581325136068044
2020-06-30 00:00:00+00:00,-0.004526675615336817
2020-07-31 00:00:00+00:00,0.009205664804479818
2020-08-31 00:00:00+00:00,-0.004954683244674518
2020-09-30 00:00:00+00:00,0.0005469878440571563
2020-10-31 00:00:00+00:00,0.0038354141278167386
2020-11-30 00:00:00+00:00,-0.0015827479369521225
2020-12-31 00:00:00+00:00,0.0013480740712914496
2021-01-31 00:00:00+00:00,-0.0019773320617422208
2021-02-28 00:00:00+00:00,-0.009932422560411158
2021-03-31 00:00:00+00:00,-0.007849614206338118
2021-04-30 00:00:00+00:00,0.0010489700714331196
2021-05-31 00:00:00+00:00,-0.004629571838591695
2021-06-30 00:00:00+00:00,0.0021313969994232185
2021-07-31 00:00:00+00:00,0.000549087668317183
2021-08-31 00:00:00+00:00,0.00015775086453984066
2021-09-30 00:00:00+00:00,0.0005867743744978338
2021-10-31 00:00:00+00:00,0.0024739252893011265
2021-11-30 00:00:00+00:00,-0.0012898886007391974
2021-12-31 00:00:00+00:00,0.0009869072115653577
2022-01-31 00:00:00+00:00,-0.0016514328670665934
2022-02-28 00:00:00+00:00,0.002007246199405399
2022-03-31 00:00:00+00:00,0.004292118788052912
2022-04-30 00:00:00+00:00,3.14106549235138e-05
2022-05-31 00:00:00+00:00,-0.0009062660020479063
2022-06-30 00:00:00+00:00,0.001414259612616764
2022-07-31 00:00:00+00:00,0.0031529656522872873
2022-08-31 00:00:00+00:00,0.002165407203392311
2022-09-30 00:00:00+00:00,-0.002364821111716764
2022-10-31 00:00:00+00:00,-0.002467994627793124
2022-11-30 00:00:00+00:00,0.0010150878878667502
2022-12-31 00:00:00+00:00,0.0003488908404287727
2023-01-31 00:00:00+00:00,-0.00023060434428046062
2023-02-28 00:00:00+00:00,-0.0009114528208779005
2023-03-31 00:00:00+00:00,-0.0028963033531886895
2023-04-30 00:00:00+00:00,-0.005097520060935112
2023-05-31 00:00:00+00:00,-0.0031013620305058165
2023-06-30 00:00:00+00:00,-0.0008107295450672236
2023-07-31 00:00:00+00:00,0.0026585059137269607
2023-08-31 00:00:00+00:00,-0.0002626186824884469
2023-09-30 00:00:00+00:00,-0.004367912830759879
2023-10-31 00:00:00+00:00,0.007196574843340242
2023-11-30 00:00:00+00:00,-0.00243760070919663
2023-12-31 00:00:00+00:00,0.006871980270600986
2024-01-31 00:00:00+00:00,-0.0056961395101360335
2024-02-29 00:00:00+00:00,-0.0011481765247546294
2024-03-31 00:00:00+00:00,-0.004550335204272837
2024-04-30 00:00:00+00:00,-0.0034728596340868334
2024-05-31 00:00:00+00:00,-0.0004469665366942932
2024-06-30 00:00:00+00:00,-0.002102576350557439
2024-07-31 00:00:00+00:00,0.007653297682582716
2024-08-31 00:00:00+00:00,0.0016876068832198943
2024-09-30 00:00:00+00:00,0.0017275129699467762
2024-10-31 00:00:00+00:00,-0.002570189699657388
2024-11-30 00:00:00+00:00,0.0023983486841181456
2024-12-31 00:00:00+00:00,-0.00232204636493738
2025-01-31 00:00:00+00:00,0.006521306314913211
2025-02-28 00:00:00+00:00,0.002038420138876784
2025-03-31 00:00:00+00:00,-0.004452243658850108
2025-04-30 00:00:00+00:00,0.00030095516765116237
2025-05-31 00:00:00+00:00,-0.0010801624839198443
2025-06-30 00:00:00+00:00,-0.0023305121562537945
2025-07-31 00:00:00+00:00,-0.002244869822641271
2025-08-31 00:00:00+00:00,0.0018938751715171787
2025-09-30 00:00:00+00:00,0.003630344252351092
2025-10-31 00:00:00+00:00,-0.003638215274299972
2025-11-30 00:00:00+00:00,-0.0036678904891982445
2025-12-31 00:00:00+00:00,-0.0028802220110855092
2026-01-31 00:00:00+00:00,0.005305088605960906
2026-02-28 00:00:00+00:00,0.00016755919327970936
2026-03-31 00:00:00+00:00,0.00010362784222595067
2026-04-30 00:00:00+00:00,0.0019579228148030037
2026-05-31 00:00:00+00:00,-0.0005924205129150817
2026-06-30 00:00:00+00:00,-0.0009148204814095617
2026-07-31 00:00:00+00:00,-0.0001804621616507962
2026-08-31 00:00:00+00:00,-0.0007033179108645315
2026-09-30 00:00:00+00:00,0.005988897522228198
