time,soft_ew_honesty_cip
2011-10-31 00:00:00+00:00,0.000596220423833671
2011-11-30 00:00:00+00:00,0.0016993510584244476
2011-12-31 00:00:00+00:00,0.004676117351070541
2012-01-31 00:00:00+00:00,0.004704553061722905
2012-02-29 00:00:00+00:00,0.0011088210869241166
2012-03-31 00:00:00+00:00,0.0022861937917024733
2012-04-30 00:00:00+00:00,0.0017841792919903732
2012-05-31 00:00:00+00:00,0.005800429721092515
2012-06-30 00:00:00+00:00,0.0022932591308542083
2012-07-31 00:00:00+00:00,-0.0011328262889570562
2012-08-31 00:00:00+00:00,7.389171730998179e-05
2012-09-30 00:00:00+00:00,0.004658998782977042
2012-10-31 00:00:00+00:00,0.0020003215374206906
2012-11-30 00:00:00+00:00,0.000539756128675517
2012-12-31 00:00:00+00:00,-0.0003328873382351105
2013-01-31 00:00:00+00:00,0.005147562621086621
2013-02-28 00:00:00+00:00,0.0023627807294246406
2013-03-31 00:00:00+00:00,-0.00583818760903787
2013-04-30 00:00:00+00:00,0.001826919547834871
2013-05-31 00:00:00+00:00,0.011322754137740088
2013-06-30 00:00:00+00:00,0.005343621886148009
2013-07-31 00:00:00+00:00,0.0017528154869599355
2013-08-31 00:00:00+00:00,-0.0023019249565793265
2013-09-30 00:00:00+00:00,-0.000977750579838288
2013-10-31 00:00:00+00:00,-0.0010677238862893956
2013-11-30 00:00:00+00:00,-0.0010062227650406985
2013-12-31 00:00:00+00:00,0.002608799861825606
2014-01-31 00:00:00+00:00,0.0011115822178748846
2014-02-28 00:00:00+00:00,0.0010196243122388982
2014-03-31 00:00:00+00:00,0.0031630502154873508
2014-04-30 00:00:00+00:00,-0.0017393700978843851
2014-05-31 00:00:00+00:00,-0.00015757316518416609
2014-06-30 00:00:00+00:00,-0.00017152714803558844
2014-07-31 00:00:00+00:00,0.0007338869080748545
2014-08-31 00:00:00+00:00,0.003958842729571366
2014-09-30 00:00:00+00:00,0.009743828818111755
2014-10-31 00:00:00+00:00,0.0016723060560535075
2014-11-30 00:00:00+00:00,-2.2856388790959414e-05
2014-12-31 00:00:00+00:00,0.001138422899032987
2015-01-31 00:00:00+00:00,-0.0003555111488910967
2015-02-28 00:00:00+00:00,-0.003635327299031599
2015-03-31 00:00:00+00:00,0.005286169275213304
2015-04-30 00:00:00+00:00,-0.003843137632957294
2015-05-31 00:00:00+00:00,-0.0009298740548245865
2015-06-30 00:00:00+00:00,-0.0024331943231574726
2015-07-31 00:00:00+00:00,-0.002465834712047532
2015-08-31 00:00:00+00:00,-9.763923448657952e-05
2015-09-30 00:00:00+00:00,-0.0013118175168675972
2015-10-31 00:00:00+00:00,0.000821869674973108
2015-11-30 00:00:00+00:00,0.00667957716819112
2015-12-31 00:00:00+00:00,-0.004546756194127588
2016-01-31 00:00:00+00:00,0.003695625487825538
2016-02-29 00:00:00+00:00,0.004675280464210507
2016-03-31 00:00:00+00:00,-0.0027689064905747074
2016-04-30 00:00:00+00:00,0.0023052437958135386
2016-05-31 00:00:00+00:00,-0.004456182738261871
2016-06-30 00:00:00+00:00,0.0013535997269735756
2016-07-31 00:00:00+00:00,-0.0009847225306912621
2016-08-31 00:00:00+00:00,0.00024963483217788074
2016-09-30 00:00:00+00:00,-0.0012439581692620383
2016-10-31 00:00:00+00:00,0.0009168955674645485
2016-11-30 00:00:00+00:00,0.0017669502268520265
2016-12-31 00:00:00+00:00,0.0011289769968627628
2017-01-31 00:00:00+00:00,0.003163929536810439
2017-02-28 00:00:00+00:00,0.003353976694093763
2017-03-31 00:00:00+00:00,-0.00046980929680173755
2017-04-30 00:00:00+00:00,-0.0011115936660756054
2017-05-31 00:00:00+00:00,-0.0005917897683357376
2017-06-30 00:00:00+00:00,0.0025827329893173268
2017-07-31 00:00:00+00:00,0.0004037273450820944
2017-08-31 00:00:00+00:00,0.0011319178342814595
2017-09-30 00:00:00+00:00,0.0017277866702878342
2017-10-31 00:00:00+00:00,0.001388384313054214
2017-11-30 00:00:00+00:00,0.000636824943608616
2017-12-31 00:00:00+00:00,-0.0018591951729735046
2018-01-31 00:00:00+00:00,0.0017980588377426443
2018-02-28 00:00:00+00:00,0.00782772708398638
2018-03-31 00:00:00+00:00,0.0012593568028951285
2018-04-30 00:00:00+00:00,0.0003365351272859307
2018-05-31 00:00:00+00:00,0.003920795100030183
2018-06-30 00:00:00+00:00,-5.0066110157565014e-05
2018-07-31 00:00:00+00:00,9.574507316956193e-05
2018-08-31 00:00:00+00:00,0.0005844576889872943
2018-09-30 00:00:00+00:00,0.0009593321022658419
2018-10-31 00:00:00+00:00,0.006105877132383641
2018-11-30 00:00:00+00:00,-0.0019601366849278934
2018-12-31 00:00:00+00:00,0.0018207332554334155
2019-01-31 00:00:00+00:00,-0.0029441489344642635
2019-02-28 00:00:00+00:00,-1.0864287028011788e-05
2019-03-31 00:00:00+00:00,0.0009676610943765152
2019-04-30 00:00:00+00:00,0.002333883226133926
2019-05-31 00:00:00+00:00,0.001305558454721023
2019-06-30 00:00:00+00:00,-0.0023529335204641733
2019-07-31 00:00:00+00:00,0.004904195762475583
2019-08-31 00:00:00+00:00,0.0017433590022091217
2019-09-30 00:00:00+00:00,0.0017571124590651799
2019-10-31 00:00:00+00:00,-0.003763693858150341
2019-11-30 00:00:00+00:00,-0.0008447855864449627
2019-12-31 00:00:00+00:00,-0.0063343444163364016
2020-01-31 00:00:00+00:00,0.0038953540536255105
2020-02-29 00:00:00+00:00,0.00282493488357094
2020-03-31 00:00:00+00:00,0.0038230237471983397
2020-04-30 00:00:00+00:00,-0.004744232163686579
2020-05-31 00:00:00+00:00,0.003097356863150047
2020-06-30 00:00:00+00:00,-0.0028897775070655385
2020-07-31 00:00:00+00:00,-0.0006199950982578306
2020-08-31 00:00:00+00:00,0.0009503382257010085
2020-09-30 00:00:00+00:00,-0.002891581763190265
2020-10-31 00:00:00+00:00,0.000758038958873497
2020-11-30 00:00:00+00:00,0.0017691573516804837
2020-12-31 00:00:00+00:00,-0.0007706674779839329
2021-01-31 00:00:00+00:00,0.004057357186444177
2021-02-28 00:00:00+00:00,0.0019900905210956665
2021-03-31 00:00:00+00:00,0.006946829945349453
2021-04-30 00:00:00+00:00,-0.001444945527562136
2021-05-31 00:00:00+00:00,0.0051108067517033895
2021-06-30 00:00:00+00:00,-0.0001599271020503723
2021-07-31 00:00:00+00:00,0.0023762584689055455
2021-08-31 00:00:00+00:00,0.00012431415055269568
2021-09-30 00:00:00+00:00,0.001135759829202554
2021-10-31 00:00:00+00:00,0.001471125640256643
2021-11-30 00:00:00+00:00,0.00540594529613303
2021-12-31 00:00:00+00:00,0.00014385044747911024
2022-01-31 00:00:00+00:00,0.0014994206261325083
2022-02-28 00:00:00+00:00,6.907729879279678e-05
2022-03-31 00:00:00+00:00,0.01429640156000378
2022-04-30 00:00:00+00:00,0.009872401245255569
2022-05-31 00:00:00+00:00,-0.002377840143802268
2022-06-30 00:00:00+00:00,-0.001808552305987754
2022-07-31 00:00:00+00:00,-0.002755327152758058
2022-08-31 00:00:00+00:00,0.00334610111638467
2022-09-30 00:00:00+00:00,0.003967317864682851
2022-10-31 00:00:00+00:00,0.0016465907318705675
2022-11-30 00:00:00+00:00,-0.0009540895258544069
2022-12-31 00:00:00+00:00,-0.0011232592874074188
2023-01-31 00:00:00+00:00,-0.0010672398368197777
2023-02-28 00:00:00+00:00,0.005973528975510067
2023-03-31 00:00:00+00:00,-0.004556107774476903
2023-04-30 00:00:00+00:00,0.002338030697447646
2023-05-31 00:00:00+00:00,0.0022746337873644773
2023-06-30 00:00:00+00:00,0.003682219415762633
2023-07-31 00:00:00+00:00,-0.002974222715946273
2023-08-31 00:00:00+00:00,0.004243310197062478
2023-09-30 00:00:00+00:00,0.00029832106339200415
2023-10-31 00:00:00+00:00,0.0005830585537396349
2023-11-30 00:00:00+00:00,-0.001967834479237651
2023-12-31 00:00:00+00:00,-0.0016912761463908632
2024-01-31 00:00:00+00:00,0.0005795683463367673
2024-02-29 00:00:00+00:00,0.0024816725279479535
2024-03-31 00:00:00+00:00,-0.0010578867595297803
2024-04-30 00:00:00+00:00,0.002007924422456009
2024-05-31 00:00:00+00:00,-0.0034332502912344243
2024-06-30 00:00:00+00:00,-0.0036983789936344547
2024-07-31 00:00:00+00:00,0.011908878719868232
2024-08-31 00:00:00+00:00,-0.0033366934993785957
2024-09-30 00:00:00+00:00,0.0011691241682243447
2024-10-31 00:00:00+00:00,-0.00481028333859812
2024-11-30 00:00:00+00:00,0.0002055737836426097
2024-12-31 00:00:00+00:00,-0.0011968142484958255
2025-01-31 00:00:00+00:00,-0.0011080148685536084
2025-02-28 00:00:00+00:00,-0.0015581760076615048
2025-03-31 00:00:00+00:00,0.001764119036708145
2025-04-30 00:00:00+00:00,-0.0002239794686785812
2025-05-31 00:00:00+00:00,-0.0002909694503892002
2025-06-30 00:00:00+00:00,0.0011430152396656457
2025-07-31 00:00:00+00:00,0.0002900899256614853
2025-08-31 00:00:00+00:00,0.0012567466388888615
2025-09-30 00:00:00+00:00,0.0004898292575266083
2025-10-31 00:00:00+00:00,-0.003562768553543094
2025-11-30 00:00:00+00:00,-0.0005249973690495402
2025-12-31 00:00:00+00:00,-0.002447518256563641
2026-01-31 00:00:00+00:00,-0.002037044472103622
2026-02-28 00:00:00+00:00,0.0007231790132931071
2026-03-31 00:00:00+00:00,0.001578284684847553
2026-04-30 00:00:00+00:00,-0.0008198646867458859
2026-05-31 00:00:00+00:00,-0.0032529692138697497
2026-06-30 00:00:00+00:00,0.002374241917217912
2026-07-31 00:00:00+00:00,1.627571592632826e-05
2026-08-31 00:00:00+00:00,0.0016482135523860908
2026-09-30 00:00:00+00:00,0.000478403581308795
