time,cars_chg_xs
2011-10-31 00:00:00+00:00,0.008481691226508214
2011-11-30 00:00:00+00:00,-0.0017491687691419955
2011-12-31 00:00:00+00:00,-0.012956793241737152
2012-01-31 00:00:00+00:00,-0.0012031110161397907
2012-02-29 00:00:00+00:00,-0.0012579018957091792
2012-03-31 00:00:00+00:00,0.007660743890486543
2012-04-30 00:00:00+00:00,-0.004693141480991203
2012-05-31 00:00:00+00:00,0.012655586921041628
2012-06-30 00:00:00+00:00,-0.006918823978078192
2012-07-31 00:00:00+00:00,-0.020757987002609002
2012-08-31 00:00:00+00:00,-0.01347950387109731
2012-09-30 00:00:00+00:00,-0.009764245765446655
2012-10-31 00:00:00+00:00,0.005162034320441045
2012-11-30 00:00:00+00:00,-0.003926737426314775
2012-12-31 00:00:00+00:00,-0.0013519122325911237
2013-01-31 00:00:00+00:00,-0.01713896035903728
2013-02-28 00:00:00+00:00,-0.007639936059868457
2013-03-31 00:00:00+00:00,0.009999133303855379
2013-04-30 00:00:00+00:00,-0.0052052543720156885
2013-05-31 00:00:00+00:00,-0.017603939510625888
2013-06-30 00:00:00+00:00,0.0038993074375213155
2013-07-31 00:00:00+00:00,-0.01271775706317091
2013-08-31 00:00:00+00:00,0.011847962453723104
2013-09-30 00:00:00+00:00,0.005513774677761596
2013-10-31 00:00:00+00:00,0.0026341697006520004
2013-11-30 00:00:00+00:00,-0.011474801110094468
2013-12-31 00:00:00+00:00,-0.009856879869131863
2014-01-31 00:00:00+00:00,0.014111300516745251
2014-02-28 00:00:00+00:00,-0.0027478004729266647
2014-03-31 00:00:00+00:00,-0.008799436905950198
2014-04-30 00:00:00+00:00,-0.0006981164835632159
2014-05-31 00:00:00+00:00,-0.005066677223537153
2014-06-30 00:00:00+00:00,-0.007909847613331022
2014-07-31 00:00:00+00:00,0.004227209819097855
2014-08-31 00:00:00+00:00,-0.004448739703786009
2014-09-30 00:00:00+00:00,0.01442106253320774
2014-10-31 00:00:00+00:00,-0.0012515072967391738
2014-11-30 00:00:00+00:00,0.007080123916762826
2014-12-31 00:00:00+00:00,0.009957310066262437
2015-01-31 00:00:00+00:00,-0.025447256152068
2015-02-28 00:00:00+00:00,0.009459680334486187
2015-03-31 00:00:00+00:00,-0.013039189595854594
2015-04-30 00:00:00+00:00,0.013295960720654199
2015-05-31 00:00:00+00:00,-0.004307059778542732
2015-06-30 00:00:00+00:00,0.00903037295452691
2015-07-31 00:00:00+00:00,-0.015567099464875667
2015-08-31 00:00:00+00:00,0.00016434276372545575
2015-09-30 00:00:00+00:00,0.005475882943897226
2015-10-31 00:00:00+00:00,0.004945170264179399
2015-11-30 00:00:00+00:00,0.0028045716895055417
2015-12-31 00:00:00+00:00,0.023091456249023423
2016-01-31 00:00:00+00:00,-0.012045658914212054
2016-02-29 00:00:00+00:00,0.005246795534064486
2016-03-31 00:00:00+00:00,-3.072478001264756e-05
2016-04-30 00:00:00+00:00,-0.013682233565948998
2016-05-31 00:00:00+00:00,-0.0020860887287356134
2016-06-30 00:00:00+00:00,0.02717809797386561
2016-07-31 00:00:00+00:00,-0.007458661974828362
2016-08-31 00:00:00+00:00,0.000760001747955874
2016-09-30 00:00:00+00:00,0.008360393785173281
2016-10-31 00:00:00+00:00,0.00667980592121431
2016-11-30 00:00:00+00:00,-0.007809377827141195
2016-12-31 00:00:00+00:00,-0.0001743082474424673
2017-01-31 00:00:00+00:00,-0.004192799228291744
2017-02-28 00:00:00+00:00,-0.00031766784725462127
2017-03-31 00:00:00+00:00,-0.003641885930547595
2017-04-30 00:00:00+00:00,-0.0169119016511442
2017-05-31 00:00:00+00:00,-0.013419608994831078
2017-06-30 00:00:00+00:00,-0.008859229896591048
2017-07-31 00:00:00+00:00,-0.006310710982485035
2017-08-31 00:00:00+00:00,0.006354324948483203
2017-09-30 00:00:00+00:00,-0.009085363027791726
2017-10-31 00:00:00+00:00,-0.002024394445040878
2017-11-30 00:00:00+00:00,-0.013450910072815292
2017-12-31 00:00:00+00:00,-0.002578935975057539
2018-01-31 00:00:00+00:00,-0.006477719375053592
2018-02-28 00:00:00+00:00,-0.013651321502607616
2018-03-31 00:00:00+00:00,-0.006664616067017848
2018-04-30 00:00:00+00:00,0.0076587118651976205
2018-05-31 00:00:00+00:00,-0.0114102016931662
2018-06-30 00:00:00+00:00,-0.001435091675294764
2018-07-31 00:00:00+00:00,0.007415921224882105
2018-08-31 00:00:00+00:00,0.0007919187540470496
2018-09-30 00:00:00+00:00,-0.0021985706024035823
2018-10-31 00:00:00+00:00,-0.010202578551060104
2018-11-30 00:00:00+00:00,-0.00341582205480917
2018-12-31 00:00:00+00:00,0.015457575867638296
2019-01-31 00:00:00+00:00,0.0020985978420156037
2019-02-28 00:00:00+00:00,0.00636039342308492
2019-03-31 00:00:00+00:00,-0.0012432123314611854
2019-04-30 00:00:00+00:00,0.0017247665426207703
2019-05-31 00:00:00+00:00,0.0009389101453867177
2019-06-30 00:00:00+00:00,-0.0048756055471248505
2019-07-31 00:00:00+00:00,0.0009410871941175625
2019-08-31 00:00:00+00:00,-0.0010185235762364409
2019-09-30 00:00:00+00:00,-0.0032227332825579547
2019-10-31 00:00:00+00:00,-0.003209919913256698
2019-11-30 00:00:00+00:00,-0.002713873701815528
2019-12-31 00:00:00+00:00,0.0016132836468061296
2020-01-31 00:00:00+00:00,0.005075502069392446
2020-02-29 00:00:00+00:00,0.003530113045460581
2020-03-31 00:00:00+00:00,-0.0006378794068627736
2020-04-30 00:00:00+00:00,0.011366171339786124
2020-05-31 00:00:00+00:00,-0.0011984544467126268
2020-06-30 00:00:00+00:00,0.005871547558964796
2020-07-31 00:00:00+00:00,-0.003191531084530186
2020-08-31 00:00:00+00:00,-0.003923111518996714
2020-09-30 00:00:00+00:00,0.006898183912278588
2020-10-31 00:00:00+00:00,-0.004783870668621959
2020-11-30 00:00:00+00:00,0.004961914702447778
2020-12-31 00:00:00+00:00,-0.0008931076970313256
2021-01-31 00:00:00+00:00,-0.006962846825310565
2021-02-28 00:00:00+00:00,-0.006566828070334485
2021-03-31 00:00:00+00:00,7.642533421781117e-05
2021-04-30 00:00:00+00:00,0.0008591525971575198
2021-05-31 00:00:00+00:00,-0.008262610307073315
2021-06-30 00:00:00+00:00,0.0030885582410757895
2021-07-31 00:00:00+00:00,-0.0027208081009948426
2021-08-31 00:00:00+00:00,-0.0006503007781083481
2021-09-30 00:00:00+00:00,-0.0040644448785456255
2021-10-31 00:00:00+00:00,0.003053723769215644
2021-11-30 00:00:00+00:00,0.0029103553060556564
2021-12-31 00:00:00+00:00,-0.00332078230933619
2022-01-31 00:00:00+00:00,-0.010105367222253636
2022-02-28 00:00:00+00:00,0.00802289961027447
