time,rv_21d
2011-09-15 23:00:00+00:00,
2011-09-18 23:00:00+00:00,
2011-09-19 23:00:00+00:00,
2011-09-20 23:00:00+00:00,
2011-09-21 23:00:00+00:00,
2011-09-22 23:00:00+00:00,
2011-09-25 23:00:00+00:00,
2011-09-26 23:00:00+00:00,
2011-09-27 23:00:00+00:00,
2011-09-28 23:00:00+00:00,
2011-09-29 23:00:00+00:00,
2011-10-02 23:00:00+00:00,
2011-10-03 23:00:00+00:00,
2011-10-04 23:00:00+00:00,
2011-10-05 23:00:00+00:00,
2011-10-06 23:00:00+00:00,0.007776435388132282
2011-10-09 23:00:00+00:00,0.00750695669034462
2011-10-10 23:00:00+00:00,0.008065606597461274
2011-10-11 23:00:00+00:00,0.007790855047111564
2011-10-12 23:00:00+00:00,0.008134019852897733
2011-10-13 23:00:00+00:00,0.007895456492274282
2011-10-16 23:00:00+00:00,0.008091326418121202
2011-10-17 23:00:00+00:00,0.008341150822064849
2011-10-18 23:00:00+00:00,0.008072689611804981
2011-10-19 23:00:00+00:00,0.007980011409838374
2011-10-20 23:00:00+00:00,0.007362870562419836
2011-10-23 23:00:00+00:00,0.006984794607696309
2011-10-24 23:00:00+00:00,0.007015171247612566
2011-10-25 23:00:00+00:00,0.007142450588809706
2011-10-26 23:00:00+00:00,0.0070257184408907755
2011-10-27 23:00:00+00:00,0.007518699483186943
2011-10-31 00:00:00+00:00,0.00745477716275553
2011-11-01 00:00:00+00:00,0.0075377445003677115
2011-11-02 00:00:00+00:00,0.00780640081744349
2011-11-03 00:00:00+00:00,0.007815572871147106
2011-11-04 00:00:00+00:00,0.008101091205525804
2011-11-07 00:00:00+00:00,0.008082447431914677
2011-11-08 00:00:00+00:00,0.008099093623707096
2011-11-09 00:00:00+00:00,0.007467143981676343
2011-11-10 00:00:00+00:00,0.00818938028628428
2011-11-11 00:00:00+00:00,0.007709891456646527
2011-11-14 00:00:00+00:00,0.008112579830556396
2011-11-15 00:00:00+00:00,0.008096084844955262
2011-11-16 00:00:00+00:00,0.007942169491686172
2011-11-17 00:00:00+00:00,0.008047271489483188
2011-11-18 00:00:00+00:00,0.008087436705623854
2011-11-21 00:00:00+00:00,0.008125867226328598
2011-11-22 00:00:00+00:00,0.00809414957280131
2011-11-23 00:00:00+00:00,0.007876333852588593
2011-11-24 00:00:00+00:00,0.00814642030245213
2011-11-25 00:00:00+00:00,0.008008069374449749
2011-11-28 00:00:00+00:00,0.007368398398146288
2011-11-29 00:00:00+00:00,0.0074808427311817095
2011-11-30 00:00:00+00:00,0.007183650756315566
2011-12-01 00:00:00+00:00,0.007038389081433691
2011-12-02 00:00:00+00:00,0.006916639259149906
2011-12-05 00:00:00+00:00,0.006501098569192005
2011-12-06 00:00:00+00:00,0.0063314077974831766
2011-12-07 00:00:00+00:00,0.0062810737690463065
2011-12-08 00:00:00+00:00,0.006191264824142703
2011-12-09 00:00:00+00:00,0.005655468553823429
2011-12-12 00:00:00+00:00,0.005551589186767532
2011-12-13 00:00:00+00:00,0.005586973500063684
2011-12-14 00:00:00+00:00,0.005395050159767196
2011-12-15 00:00:00+00:00,0.005277291669809995
2011-12-16 00:00:00+00:00,0.00530502150236845
2011-12-19 00:00:00+00:00,0.005291218996205919
2011-12-20 00:00:00+00:00,0.005249387308539685
2011-12-21 00:00:00+00:00,0.005373268607192326
2011-12-22 00:00:00+00:00,0.005380056353199915
2011-12-23 00:00:00+00:00,0.00504206428194451
2011-12-26 00:00:00+00:00,0.005054827506097929
2011-12-27 00:00:00+00:00,0.00474843657502381
2011-12-28 00:00:00+00:00,0.004632936235517497
2011-12-29 00:00:00+00:00,0.004793025129655883
2011-12-30 00:00:00+00:00,0.004331130405633866
2012-01-02 00:00:00+00:00,0.004425911419848823
2012-01-03 00:00:00+00:00,0.004393374189533548
2012-01-04 00:00:00+00:00,0.004760063925646633
2012-01-05 00:00:00+00:00,0.004887093347350012
2012-01-06 00:00:00+00:00,0.005188951882577493
2012-01-09 00:00:00+00:00,0.00515187880891852
2012-01-10 00:00:00+00:00,0.0054077407401324365
2012-01-11 00:00:00+00:00,0.004985151958632498
2012-01-12 00:00:00+00:00,0.004797362179898286
2012-01-13 00:00:00+00:00,0.004745767807969779
2012-01-16 00:00:00+00:00,0.0047595863566505464
2012-01-17 00:00:00+00:00,0.004729682075101165
2012-01-18 00:00:00+00:00,0.004846018341716392
2012-01-19 00:00:00+00:00,0.004638415776127312
2012-01-20 00:00:00+00:00,0.004703466997918718
2012-01-23 00:00:00+00:00,0.004737082018186905
2012-01-24 00:00:00+00:00,0.005006359525206141
2012-01-25 00:00:00+00:00,0.00507155743367078
2012-01-26 00:00:00+00:00,0.005261549953802062
2012-01-27 00:00:00+00:00,0.004942915309875693
2012-01-30 00:00:00+00:00,0.004924169471173017
2012-01-31 00:00:00+00:00,0.004893377784604599
2012-02-01 00:00:00+00:00,0.004939594125142227
2012-02-02 00:00:00+00:00,0.0048712067079762
2012-02-03 00:00:00+00:00,0.004716507432846132
2012-02-06 00:00:00+00:00,0.004450627166363173
2012-02-07 00:00:00+00:00,0.004211826924905789
2012-02-08 00:00:00+00:00,0.004117418972407539
2012-02-09 00:00:00+00:00,0.004022423423871153
2012-02-10 00:00:00+00:00,0.003902369052213061
2012-02-13 00:00:00+00:00,0.003865941487234769
2012-02-14 00:00:00+00:00,0.003690611644477455
2012-02-15 00:00:00+00:00,0.003659241424186301
2012-02-16 00:00:00+00:00,0.003564249594885852
2012-02-17 00:00:00+00:00,0.00352590594415309
2012-02-20 00:00:00+00:00,0.0036495670218685853
2012-02-21 00:00:00+00:00,0.003617853777971107
2012-02-22 00:00:00+00:00,0.00339882035560034
2012-02-23 00:00:00+00:00,0.003511761530658952
2012-02-24 00:00:00+00:00,0.003598508855103656
2012-02-27 00:00:00+00:00,0.003740666128687401
2012-02-28 00:00:00+00:00,0.0037740793161548294
2012-02-29 00:00:00+00:00,0.0038047894117720234
2012-03-01 00:00:00+00:00,0.00396430422974618
2012-03-02 00:00:00+00:00,0.00373591023578869
2012-03-05 00:00:00+00:00,0.004037927664808256
2012-03-06 00:00:00+00:00,0.00412816690059727
2012-03-07 00:00:00+00:00,0.004484217583121079
2012-03-08 00:00:00+00:00,0.004288011349178929
2012-03-09 00:00:00+00:00,0.004626286763173619
2012-03-12 00:00:00+00:00,0.004940208319012558
2012-03-13 00:00:00+00:00,0.004879535996393326
2012-03-14 00:00:00+00:00,0.004939603025990842
2012-03-15 00:00:00+00:00,0.005231515594971099
2012-03-16 00:00:00+00:00,0.005401779095843976
2012-03-19 00:00:00+00:00,0.005484372111132848
2012-03-20 00:00:00+00:00,0.005339845824851417
2012-03-21 00:00:00+00:00,0.0053838853729753335
2012-03-22 00:00:00+00:00,0.005343048287737576
2012-03-23 00:00:00+00:00,0.005295559662671822
2012-03-25 23:00:00+00:00,0.005190794956349338
2012-03-26 23:00:00+00:00,0.005186751216013473
2012-03-27 23:00:00+00:00,0.005145043011009811
2012-03-28 23:00:00+00:00,0.0050518137872524755
2012-03-29 23:00:00+00:00,0.004813711219299494
2012-04-01 23:00:00+00:00,0.004855292784678242
2012-04-02 23:00:00+00:00,0.004571855315112801
2012-04-03 23:00:00+00:00,0.004731520078416446
2012-04-04 23:00:00+00:00,0.00448551211815417
2012-04-05 23:00:00+00:00,0.004583463969792792
2012-04-08 23:00:00+00:00,0.004278872971817048
2012-04-09 23:00:00+00:00,0.0040027276726666075
2012-04-10 23:00:00+00:00,0.004151992328130766
2012-04-11 23:00:00+00:00,0.004159220966897614
2012-04-12 23:00:00+00:00,0.004154821749970816
2012-04-15 23:00:00+00:00,0.004254357182929659
2012-04-16 23:00:00+00:00,0.004079871011432043
2012-04-17 23:00:00+00:00,0.004134931609782951
2012-04-18 23:00:00+00:00,0.004065574437495441
2012-04-19 23:00:00+00:00,0.004091483713395204
2012-04-22 23:00:00+00:00,0.004131346565949753
2012-04-23 23:00:00+00:00,0.004061768967223208
2012-04-24 23:00:00+00:00,0.003952210176060718
2012-04-25 23:00:00+00:00,0.003918771844724879
2012-04-26 23:00:00+00:00,0.003918813530721814
2012-04-29 23:00:00+00:00,0.004159087529172316
2012-04-30 23:00:00+00:00,0.00414195761018424
2012-05-01 23:00:00+00:00,0.004137755435092402
2012-05-02 23:00:00+00:00,0.004003872849870414
2012-05-03 23:00:00+00:00,0.00394164065463581
2012-05-06 23:00:00+00:00,0.0043148589020842315
2012-05-07 23:00:00+00:00,0.004511245823580935
2012-05-08 23:00:00+00:00,0.004779931148979624
2012-05-09 23:00:00+00:00,0.004674671440949939
2012-05-10 23:00:00+00:00,0.0044815687451986025
2012-05-13 23:00:00+00:00,0.004249236774448922
2012-05-14 23:00:00+00:00,0.004025959763262614
2012-05-15 23:00:00+00:00,0.004175878419340184
2012-05-16 23:00:00+00:00,0.004113351640165041
2012-05-17 23:00:00+00:00,0.004175790422007963
2012-05-20 23:00:00+00:00,0.004291193141304324
2012-05-21 23:00:00+00:00,0.004345585792307366
2012-05-22 23:00:00+00:00,0.0046633151339816395
2012-05-23 23:00:00+00:00,0.00480359491731619
2012-05-24 23:00:00+00:00,0.004805342997109269
2012-05-27 23:00:00+00:00,0.004858909187531025
2012-05-28 23:00:00+00:00,0.004603952797290414
2012-05-29 23:00:00+00:00,0.004558138809569277
2012-05-30 23:00:00+00:00,0.004898385285065712
2012-05-31 23:00:00+00:00,0.004771642378478539
2012-06-03 23:00:00+00:00,0.004907010507629011
2012-06-04 23:00:00+00:00,0.004745064989674127
2012-06-05 23:00:00+00:00,0.004531895111156247
2012-06-06 23:00:00+00:00,0.004649882337497175
2012-06-07 23:00:00+00:00,0.004558451117545218
2012-06-10 23:00:00+00:00,0.00483575426576106
2012-06-11 23:00:00+00:00,0.005160236392159244
2012-06-12 23:00:00+00:00,0.005228208102888914
2012-06-13 23:00:00+00:00,0.005055555058202602
2012-06-14 23:00:00+00:00,0.005178664056469685
2012-06-17 23:00:00+00:00,0.005327892084667681
2012-06-18 23:00:00+00:00,0.005258597205561171
2012-06-19 23:00:00+00:00,0.005260989936765659
2012-06-20 23:00:00+00:00,0.0048232240029773
2012-06-21 23:00:00+00:00,0.005086884254663325
2012-06-24 23:00:00+00:00,0.00500416906992482
2012-06-25 23:00:00+00:00,0.00493699528563349
2012-06-26 23:00:00+00:00,0.005016195037843472
2012-06-27 23:00:00+00:00,0.005006619574321005
2012-06-28 23:00:00+00:00,0.0047615509551400745
2012-07-01 23:00:00+00:00,0.005426663427055085
2012-07-02 23:00:00+00:00,0.005302574762286778
2012-07-03 23:00:00+00:00,0.00505477364274712
2012-07-04 23:00:00+00:00,0.005160122659769638
2012-07-05 23:00:00+00:00,0.004888675745781127
2012-07-08 23:00:00+00:00,0.005188289106585223
2012-07-09 23:00:00+00:00,0.004998916713684021
2012-07-10 23:00:00+00:00,0.004671335563939046
2012-07-11 23:00:00+00:00,0.004507811087312503
2012-07-12 23:00:00+00:00,0.00462348611984392
2012-07-15 23:00:00+00:00,0.004718520543622114
2012-07-16 23:00:00+00:00,0.004418063435970781
2012-07-17 23:00:00+00:00,0.00440792182957905
2012-07-18 23:00:00+00:00,0.004258200064463523
2012-07-19 23:00:00+00:00,0.00431627908924051
2012-07-22 23:00:00+00:00,0.004221114818815382
2012-07-23 23:00:00+00:00,0.004369437406266145
2012-07-24 23:00:00+00:00,0.004523841835965158
2012-07-25 23:00:00+00:00,0.00468939267320794
2012-07-26 23:00:00+00:00,0.005086362319396677
2012-07-29 23:00:00+00:00,0.0051035487772404225
2012-07-30 23:00:00+00:00,0.004444904176368594
2012-07-31 23:00:00+00:00,0.004418807447017529
2012-08-01 23:00:00+00:00,0.004454289080043608
2012-08-02 23:00:00+00:00,0.004377000346407264
2012-08-05 23:00:00+00:00,0.004769142218596126
2012-08-06 23:00:00+00:00,0.004509818249289842
2012-08-07 23:00:00+00:00,0.0045150102155681535
2012-08-08 23:00:00+00:00,0.004477870422718443
2012-08-09 23:00:00+00:00,0.004548134159589032
2012-08-12 23:00:00+00:00,0.004356769556193685
2012-08-13 23:00:00+00:00,0.004140395256487994
2012-08-14 23:00:00+00:00,0.004154680788117178
2012-08-15 23:00:00+00:00,0.0040950667010583456
2012-08-16 23:00:00+00:00,0.004205641426763547
2012-08-19 23:00:00+00:00,0.004242618207810147
2012-08-20 23:00:00+00:00,0.003870503342484765
2012-08-21 23:00:00+00:00,0.00389728104063688
2012-08-22 23:00:00+00:00,0.003873615200802455
2012-08-23 23:00:00+00:00,0.0037245382268197946
2012-08-26 23:00:00+00:00,0.003381224354063123
2012-08-27 23:00:00+00:00,0.003223348466889292
2012-08-28 23:00:00+00:00,0.0032728978012407472
2012-08-29 23:00:00+00:00,0.0033074556121082547
2012-08-30 23:00:00+00:00,0.003293324571117776
2012-09-02 23:00:00+00:00,0.0033678766887762033
2012-09-03 23:00:00+00:00,0.002840562898025733
2012-09-04 23:00:00+00:00,0.0028767318086814083
2012-09-05 23:00:00+00:00,0.002912522325304903
2012-09-06 23:00:00+00:00,0.0030374633827855244
2012-09-09 23:00:00+00:00,0.0032750745216606632
2012-09-10 23:00:00+00:00,0.003304274160458564
2012-09-11 23:00:00+00:00,0.0035255254781245255
2012-09-12 23:00:00+00:00,0.0035940165640079673
2012-09-13 23:00:00+00:00,0.003816564900821513
2012-09-16 23:00:00+00:00,0.0038421411300737845
2012-09-17 23:00:00+00:00,0.003785477539244999
2012-09-18 23:00:00+00:00,0.003803731315033297
2012-09-19 23:00:00+00:00,0.003644185765097017
2012-09-20 23:00:00+00:00,0.0035756107750627747
2012-09-23 23:00:00+00:00,0.0034633014718906683
2012-09-24 23:00:00+00:00,0.0033963878343563018
2012-09-25 23:00:00+00:00,0.0034855118030171586
2012-09-26 23:00:00+00:00,0.0034400818016501198
2012-09-27 23:00:00+00:00,0.003499883264396186
2012-09-30 23:00:00+00:00,0.003641637236689772
2012-10-01 23:00:00+00:00,0.0035653686396251638
2012-10-02 23:00:00+00:00,0.0036503183392122616
2012-10-03 23:00:00+00:00,0.0036113538020905354
2012-10-04 23:00:00+00:00,0.0036812437229386047
2012-10-07 23:00:00+00:00,0.003585889239113966
2012-10-08 23:00:00+00:00,0.0033443458953489095
2012-10-09 23:00:00+00:00,0.0035201767287299074
2012-10-10 23:00:00+00:00,0.0032451908781685
2012-10-11 23:00:00+00:00,0.0032691658571890833
2012-10-14 23:00:00+00:00,0.0030211210864147936
2012-10-15 23:00:00+00:00,0.0028922494616672478
2012-10-16 23:00:00+00:00,0.003043814060725326
2012-10-17 23:00:00+00:00,0.003120105628853664
2012-10-18 23:00:00+00:00,0.00322081536164231
2012-10-21 23:00:00+00:00,0.0033248219121372238
2012-10-22 23:00:00+00:00,0.003398614872916023
2012-10-23 23:00:00+00:00,0.003586562992115635
2012-10-24 23:00:00+00:00,0.003635963770062258
2012-10-25 23:00:00+00:00,0.0036078202225683096
2012-10-29 00:00:00+00:00,0.0034947683611024527
2012-10-30 00:00:00+00:00,0.003286833416550739
2012-10-31 00:00:00+00:00,0.003305147145895304
2012-11-01 00:00:00+00:00,0.003197899598340894
2012-11-02 00:00:00+00:00,0.003226772699249705
2012-11-05 00:00:00+00:00,0.003312591238742154
2012-11-06 00:00:00+00:00,0.0032715394552217643
2012-11-07 00:00:00+00:00,0.0032009349291423164
2012-11-08 00:00:00+00:00,0.003121091664213962
2012-11-09 00:00:00+00:00,0.0031586094127161305
2012-11-12 00:00:00+00:00,0.0030788496790005067
2012-11-13 00:00:00+00:00,0.0030833356825382997
2012-11-14 00:00:00+00:00,0.0030307954033981853
2012-11-15 00:00:00+00:00,0.0029395870057526883
2012-11-16 00:00:00+00:00,0.0028965921555860444
2012-11-19 00:00:00+00:00,0.0028353626409154944
2012-11-20 00:00:00+00:00,0.0027132673969477972
2012-11-21 00:00:00+00:00,0.002682673927682092
2012-11-22 00:00:00+00:00,0.002509662185421775
2012-11-23 00:00:00+00:00,0.0023458473977404424
2012-11-26 00:00:00+00:00,0.0025793814227146224
2012-11-27 00:00:00+00:00,0.0025631358447915057
2012-11-28 00:00:00+00:00,0.0026027313794947074
2012-11-29 00:00:00+00:00,0.0025618232021370002
2012-11-30 00:00:00+00:00,0.0026033609524542113
2012-12-03 00:00:00+00:00,0.00254839986650027
2012-12-04 00:00:00+00:00,0.0024217487710431413
2012-12-05 00:00:00+00:00,0.0024221094530131088
2012-12-06 00:00:00+00:00,0.0024274300540673135
2012-12-07 00:00:00+00:00,0.0024255295644929754
2012-12-10 00:00:00+00:00,0.00244941046189057
2012-12-11 00:00:00+00:00,0.0024333517443947995
2012-12-12 00:00:00+00:00,0.002533225143311702
2012-12-13 00:00:00+00:00,0.002615010071311034
2012-12-14 00:00:00+00:00,0.0024993922424572383
2012-12-17 00:00:00+00:00,0.0025600159394374654
2012-12-18 00:00:00+00:00,0.0025062264765075438
2012-12-19 00:00:00+00:00,0.0025580025429947184
2012-12-20 00:00:00+00:00,0.00258252690094621
2012-12-21 00:00:00+00:00,0.0025393309272150905
2012-12-24 00:00:00+00:00,0.0028346751916242226
2012-12-25 00:00:00+00:00,0.0025589035408547537
2012-12-26 00:00:00+00:00,0.0025217248619710947
2012-12-27 00:00:00+00:00,0.0025112454107828423
2012-12-28 00:00:00+00:00,0.0024610426377758864
2012-12-31 00:00:00+00:00,0.0024398570884803343
2013-01-01 00:00:00+00:00,0.002526743933629283
2013-01-02 00:00:00+00:00,0.0024079123403451105
2013-01-03 00:00:00+00:00,0.0025447851965768784
2013-01-04 00:00:00+00:00,0.0028297290173928792
2013-01-07 00:00:00+00:00,0.002802996751717649
2013-01-08 00:00:00+00:00,0.0028337804333027784
2013-01-09 00:00:00+00:00,0.0028541619224759984
2013-01-10 00:00:00+00:00,0.0027622061897250687
2013-01-11 00:00:00+00:00,0.0030768786520678935
2013-01-14 00:00:00+00:00,0.0031946945005374037
2013-01-15 00:00:00+00:00,0.003199071659485229
2013-01-16 00:00:00+00:00,0.003282715338943259
2013-01-17 00:00:00+00:00,0.0031964835574213664
2013-01-18 00:00:00+00:00,0.0032003380049681644
2013-01-21 00:00:00+00:00,0.003324142573551701
2013-01-22 00:00:00+00:00,0.003013598884353457
2013-01-23 00:00:00+00:00,0.003099013731120922
2013-01-24 00:00:00+00:00,0.0031848191386554753
2013-01-25 00:00:00+00:00,0.003284520186093526
2013-01-28 00:00:00+00:00,0.00339165305041431
2013-01-29 00:00:00+00:00,0.003415786389558712
2013-01-30 00:00:00+00:00,0.0034550856460158915
2013-01-31 00:00:00+00:00,0.003631838905190614
2013-02-01 00:00:00+00:00,0.0035611452135461837
2013-02-04 00:00:00+00:00,0.0033604079498465167
2013-02-05 00:00:00+00:00,0.0033578119254376038
2013-02-06 00:00:00+00:00,0.0033701792050663286
2013-02-07 00:00:00+00:00,0.003457857640864472
2013-02-08 00:00:00+00:00,0.003637640606176335
2013-02-11 00:00:00+00:00,0.003353747147931192
2013-02-12 00:00:00+00:00,0.0033574478443687615
2013-02-13 00:00:00+00:00,0.0033805055856152527
2013-02-14 00:00:00+00:00,0.0033977317489756703
2013-02-15 00:00:00+00:00,0.003485705392115077
2013-02-18 00:00:00+00:00,0.0035231944540144557
2013-02-19 00:00:00+00:00,0.003381625377856623
2013-02-20 00:00:00+00:00,0.0034493407556230263
2013-02-21 00:00:00+00:00,0.0037607259725481977
2013-02-22 00:00:00+00:00,0.003786295361267291
2013-02-25 00:00:00+00:00,0.003724773808010756
2013-02-26 00:00:00+00:00,0.0037701481030790614
2013-02-27 00:00:00+00:00,0.0037916680637967767
2013-02-28 00:00:00+00:00,0.00371224629425282
2013-03-01 00:00:00+00:00,0.0036929057119172207
2013-03-04 00:00:00+00:00,0.003716015683192899
2013-03-05 00:00:00+00:00,0.0036593847795912482
2013-03-06 00:00:00+00:00,0.003616215121282437
2013-03-07 00:00:00+00:00,0.0037310486839765658
2013-03-08 00:00:00+00:00,0.0037571223622250203
2013-03-11 00:00:00+00:00,0.0038382293382126158
2013-03-12 00:00:00+00:00,0.0038464531904827326
2013-03-13 00:00:00+00:00,0.003719847548033761
2013-03-14 00:00:00+00:00,0.0037127718067437865
2013-03-15 00:00:00+00:00,0.003867004875891941
2013-03-18 00:00:00+00:00,0.003816272610262915
2013-03-19 00:00:00+00:00,0.0037801478743206083
2013-03-20 00:00:00+00:00,0.00387741589199592
2013-03-21 00:00:00+00:00,0.003899356880650134
