time,ppp_xs_ew
2018-04-30 00:00:00+00:00,0.009896633755531514
2018-05-31 00:00:00+00:00,0.0041214875291581965
2018-06-30 00:00:00+00:00,-0.0066169045234347745
2018-07-31 00:00:00+00:00,0.0005812859180971408
2018-08-31 00:00:00+00:00,-0.012013166709759826
2018-09-30 00:00:00+00:00,0.00423562456594806
2018-10-31 00:00:00+00:00,0.0029191924430782556
2018-11-30 00:00:00+00:00,0.009871555491193895
2018-12-31 00:00:00+00:00,-0.011584623550127793
2019-01-31 00:00:00+00:00,0.016642748053294465
2019-02-28 00:00:00+00:00,0.004189531176106431
2019-03-31 00:00:00+00:00,-0.004615851485548661
2019-04-30 00:00:00+00:00,0.004328533288397551
2019-05-31 00:00:00+00:00,-0.014515398846130845
2019-06-30 00:00:00+00:00,-0.0012462793652147086
2019-07-31 00:00:00+00:00,-0.004728471468159912
2019-08-31 00:00:00+00:00,-0.003995387977338005
2019-09-30 00:00:00+00:00,0.00833147201674378
2019-10-31 00:00:00+00:00,0.014633618069849197
2019-11-30 00:00:00+00:00,0.0022305217698128654
2019-12-31 00:00:00+00:00,0.009249603410363294
2020-01-31 00:00:00+00:00,-0.01851761042482758
2020-02-29 00:00:00+00:00,-0.00962950329194534
2020-03-31 00:00:00+00:00,-0.03519107142153155
2020-04-30 00:00:00+00:00,0.02257803107794265
2020-05-31 00:00:00+00:00,0.009209027258074709
2020-06-30 00:00:00+00:00,0.016365867805702594
2020-07-31 00:00:00+00:00,0.0033441998772967274
2020-08-31 00:00:00+00:00,0.007353819316996191
2020-09-30 00:00:00+00:00,-0.00674001735548746
2020-10-31 00:00:00+00:00,-0.0027359498555780126
2020-11-30 00:00:00+00:00,0.018666411429692165
2020-12-31 00:00:00+00:00,0.006183798502721327
2021-01-31 00:00:00+00:00,0.004359053009194147
2021-02-28 00:00:00+00:00,0.016925043803978523
2021-03-31 00:00:00+00:00,0.009010089544644329
2021-04-30 00:00:00+00:00,-0.0017228658023359378
2021-05-31 00:00:00+00:00,-0.004278102793086935
2021-06-30 00:00:00+00:00,-0.0010615337848898232
2021-07-31 00:00:00+00:00,-0.009284387199253286
2021-08-31 00:00:00+00:00,0.005119459673756932
2021-09-30 00:00:00+00:00,0.00046716343485453393
2021-10-31 00:00:00+00:00,0.010790950276187816
2021-11-30 00:00:00+00:00,-0.013965910830527561
2021-12-31 00:00:00+00:00,0.0025773397526920316
2022-01-31 00:00:00+00:00,-0.011811117079527311
2022-02-28 00:00:00+00:00,0.007952855092083988
2022-03-31 00:00:00+00:00,0.01640821218098898
2022-04-30 00:00:00+00:00,-0.006928177892823517
2022-05-31 00:00:00+00:00,-0.004687623524069595
2022-06-30 00:00:00+00:00,-0.011870229087840856
2022-07-31 00:00:00+00:00,-0.0029218555208172514
2022-08-31 00:00:00+00:00,-0.0013859753145477605
2022-09-30 00:00:00+00:00,-0.004598583245846832
2022-10-31 00:00:00+00:00,0.017504782406476016
2022-11-30 00:00:00+00:00,0.010884624872625981
2022-12-31 00:00:00+00:00,0.005620933477616941
2023-01-31 00:00:00+00:00,0.008202389800959997
2023-02-28 00:00:00+00:00,-0.007460934041552125
2023-03-31 00:00:00+00:00,0.006973891841165036
2023-04-30 00:00:00+00:00,-0.0036981358191567892
2023-05-31 00:00:00+00:00,-0.0054160827674765155
2023-06-30 00:00:00+00:00,-0.0026215100223832
2023-07-31 00:00:00+00:00,0.00028454645732356454
2023-08-31 00:00:00+00:00,-0.008544183337760969
2023-09-30 00:00:00+00:00,0.005718433821156665
2023-10-31 00:00:00+00:00,-0.006635227964249424
2023-11-30 00:00:00+00:00,0.010369003378080555
2023-12-31 00:00:00+00:00,-0.00033223577818453087
2024-01-31 00:00:00+00:00,-0.006208929164091437
2024-02-29 00:00:00+00:00,0.0033530282089375696
2024-03-31 00:00:00+00:00,0.002592671154705517
2024-04-30 00:00:00+00:00,0.0020592180133003346
2024-05-31 00:00:00+00:00,0.0096044711830916
2024-06-30 00:00:00+00:00,0.0004490770851097725
2024-07-31 00:00:00+00:00,-0.01926533223742899
2024-08-31 00:00:00+00:00,0.004984644740368083
2024-09-30 00:00:00+00:00,0.001744722421702427
2024-10-31 00:00:00+00:00,-0.011642969390226132
2024-11-30 00:00:00+00:00,0.005433815868270742
2024-12-31 00:00:00+00:00,-0.010440502428899268
2025-01-31 00:00:00+00:00,0.0030772518172190733
2025-02-28 00:00:00+00:00,-0.005662617734784492
2025-03-31 00:00:00+00:00,-0.008154190006019912
2025-04-30 00:00:00+00:00,-0.00556475973324011
2025-05-31 00:00:00+00:00,-0.0017718629038973033
2025-06-30 00:00:00+00:00,-0.00987490978780381
2025-07-31 00:00:00+00:00,0.00016181905860102042
2025-08-31 00:00:00+00:00,-0.0022623369362039236
2025-09-30 00:00:00+00:00,-0.006733274829521463
2025-10-31 00:00:00+00:00,-0.001156488575076109
2025-11-30 00:00:00+00:00,0.00111824524353632
2025-12-31 00:00:00+00:00,0.0030301836437827134
2026-01-31 00:00:00+00:00,-0.0033468826363760584
2026-02-28 00:00:00+00:00,-0.002827721853673526
2026-03-31 00:00:00+00:00,0.003941114518561717
2026-04-30 00:00:00+00:00,0.0041765814266545576
2026-05-31 00:00:00+00:00,-0.004838644440922857
2026-06-30 00:00:00+00:00,0.0025144838362038957
2026-07-31 00:00:00+00:00,0.0041229828169826455
2026-08-31 00:00:00+00:00,0.0032782178357533276
2026-09-30 00:00:00+00:00,0.0015089651067849985
