time,low_ulc_z_xs
2011-10-31 00:00:00+00:00,0.020747306144516697
2011-11-30 00:00:00+00:00,-0.008908276490079081
2011-12-31 00:00:00+00:00,0.021109192997498694
2012-01-31 00:00:00+00:00,-0.0041968229657076694
2012-02-29 00:00:00+00:00,-0.011445502865172652
2012-03-31 00:00:00+00:00,0.004439915098729985
2012-04-30 00:00:00+00:00,0.0057838585405833864
2012-05-31 00:00:00+00:00,0.007150161452881054
2012-06-30 00:00:00+00:00,-0.014627314727764795
2012-07-31 00:00:00+00:00,-0.021484661772457003
2012-08-31 00:00:00+00:00,0.0065796965931435025
2012-09-30 00:00:00+00:00,-0.0006488534077462305
2012-10-31 00:00:00+00:00,0.0041148146793381635
2012-11-30 00:00:00+00:00,0.0008623163359049446
2012-12-31 00:00:00+00:00,0.00016768301888459014
2013-01-31 00:00:00+00:00,-0.002994344910361657
2013-02-28 00:00:00+00:00,-0.009285622559385809
2013-03-31 00:00:00+00:00,-0.0002251299148448016
2013-04-30 00:00:00+00:00,-0.008764316263880634
2013-05-31 00:00:00+00:00,0.008563384773278893
2013-06-30 00:00:00+00:00,-0.0007709390821807327
2013-07-31 00:00:00+00:00,-0.004184635173367313
2013-08-31 00:00:00+00:00,0.006610792362200302
2013-09-30 00:00:00+00:00,-0.015539540394411966
2013-10-31 00:00:00+00:00,0.0036024586140537274
2013-11-30 00:00:00+00:00,-0.005525551463412937
2013-12-31 00:00:00+00:00,-0.008026390577001719
2014-01-31 00:00:00+00:00,-0.005976954674260071
2014-02-28 00:00:00+00:00,-0.004937713839098801
2014-03-31 00:00:00+00:00,0.010898475548134279
2014-04-30 00:00:00+00:00,-0.0030685525363246535
2014-05-31 00:00:00+00:00,0.00180888109172761
2014-06-30 00:00:00+00:00,-0.00816240530190504
2014-07-31 00:00:00+00:00,0.0011644903711238719
2014-08-31 00:00:00+00:00,0.006793519614071153
2014-09-30 00:00:00+00:00,-0.007529096403433022
2014-10-31 00:00:00+00:00,-0.0034425439637230104
2014-11-30 00:00:00+00:00,-0.0036811707882362654
2014-12-31 00:00:00+00:00,-0.01190802997987328
2015-01-31 00:00:00+00:00,-0.002312317936470576
2015-02-28 00:00:00+00:00,-0.011559596680516981
2015-03-31 00:00:00+00:00,0.006241495298580535
2015-04-30 00:00:00+00:00,-0.0012154302447905385
2015-05-31 00:00:00+00:00,-0.021405891787757425
2015-06-30 00:00:00+00:00,-0.002121097584326548
2015-07-31 00:00:00+00:00,0.0015389020447176271
2015-08-31 00:00:00+00:00,-0.010241402059539273
2015-09-30 00:00:00+00:00,-2.0605349984381682e-05
2015-10-31 00:00:00+00:00,0.009460775731277238
2015-11-30 00:00:00+00:00,-0.003592636284817985
2015-12-31 00:00:00+00:00,-0.00220946778804032
2016-01-31 00:00:00+00:00,0.011685208195475694
2016-02-29 00:00:00+00:00,0.017064577847590634
2016-03-31 00:00:00+00:00,-0.00044368407245465313
2016-04-30 00:00:00+00:00,0.008046756985639503
2016-05-31 00:00:00+00:00,-0.004034987931628264
2016-06-30 00:00:00+00:00,0.007999618584483725
2016-07-31 00:00:00+00:00,-0.0008687848038588797
2016-08-31 00:00:00+00:00,-0.0017925336887634202
2016-09-30 00:00:00+00:00,0.010100831340588368
2016-10-31 00:00:00+00:00,0.011010448950523832
2016-11-30 00:00:00+00:00,-0.014485320075557806
2016-12-31 00:00:00+00:00,0.0006685626269873346
2017-01-31 00:00:00+00:00,0.0016823173850777362
2017-02-28 00:00:00+00:00,-0.01094498756789275
2017-03-31 00:00:00+00:00,-0.0030490732179550006
2017-04-30 00:00:00+00:00,-0.003342390293222808
2017-05-31 00:00:00+00:00,-0.017050298444214684
2017-06-30 00:00:00+00:00,0.00043915119164306127
2017-07-31 00:00:00+00:00,0.010864015182762587
2017-08-31 00:00:00+00:00,0.0014001747049272595
2017-09-30 00:00:00+00:00,-0.005707737493977794
2017-10-31 00:00:00+00:00,-0.005911693063454182
2017-11-30 00:00:00+00:00,0.004745707841671498
2017-12-31 00:00:00+00:00,-0.017564226502881475
2018-01-31 00:00:00+00:00,0.008462433709409689
2018-02-28 00:00:00+00:00,0.01039057592833914
2018-03-31 00:00:00+00:00,0.0012519877143635227
2018-04-30 00:00:00+00:00,-0.009441947674061035
2018-05-31 00:00:00+00:00,-0.005489797801469409
2018-06-30 00:00:00+00:00,-0.00807546514383295
2018-07-31 00:00:00+00:00,0.004011613519951496
2018-08-31 00:00:00+00:00,-0.0014618335457321496
2018-09-30 00:00:00+00:00,0.00746012224170256
2018-10-31 00:00:00+00:00,-0.0026812171294980924
2018-11-30 00:00:00+00:00,0.01922687611344731
2018-12-31 00:00:00+00:00,-6.0222988068292516e-05
2019-01-31 00:00:00+00:00,0.013293653095553415
2019-02-28 00:00:00+00:00,-0.00031910389393052796
2019-03-31 00:00:00+00:00,-0.0015961109461360978
2019-04-30 00:00:00+00:00,-0.004533564559531911
2019-05-31 00:00:00+00:00,0.005994310497507538
2019-06-30 00:00:00+00:00,-0.001235885644462087
2019-07-31 00:00:00+00:00,0.0026064559425549305
2019-08-31 00:00:00+00:00,-0.0016273297072542103
2019-09-30 00:00:00+00:00,0.002726920953416423
2019-10-31 00:00:00+00:00,-0.007585457334028045
2019-11-30 00:00:00+00:00,-0.004775279717360803
2019-12-31 00:00:00+00:00,0.002524981948748062
2020-01-31 00:00:00+00:00,0.0037291662050258356
2020-02-29 00:00:00+00:00,-0.0024628821658764233
2020-03-31 00:00:00+00:00,-0.010333541693775872
2020-04-30 00:00:00+00:00,0.0026108527777450874
2020-05-31 00:00:00+00:00,-0.0011471566412835088
2020-06-30 00:00:00+00:00,0.004296517403822309
2020-07-31 00:00:00+00:00,-0.010103251120878731
2020-08-31 00:00:00+00:00,-0.008194563184103942
2020-09-30 00:00:00+00:00,0.00953502380579141
2020-10-31 00:00:00+00:00,0.004168390704819336
2020-11-30 00:00:00+00:00,-0.009888889638476894
2020-12-31 00:00:00+00:00,-0.005395585652298807
2021-01-31 00:00:00+00:00,-0.0023235418797359353
2021-02-28 00:00:00+00:00,0.005749643289770345
2021-03-31 00:00:00+00:00,-0.0024309094093212247
2021-04-30 00:00:00+00:00,0.0030072747658149712
2021-05-31 00:00:00+00:00,-0.004194681331307626
2021-06-30 00:00:00+00:00,-0.0029644391869342313
2021-07-31 00:00:00+00:00,-0.00035355567894557183
2021-08-31 00:00:00+00:00,0.0008488559095065629
2021-09-30 00:00:00+00:00,0.00204738819174044
2021-10-31 00:00:00+00:00,-0.014935721101112631
2021-11-30 00:00:00+00:00,0.006694961453087123
2021-12-31 00:00:00+00:00,-0.0017409806209615075
2022-01-31 00:00:00+00:00,0.011500895196578487
2022-02-28 00:00:00+00:00,-0.008345360982557892
2022-03-31 00:00:00+00:00,-0.004324496055777338
2022-04-30 00:00:00+00:00,-0.005167523166061061
2022-05-31 00:00:00+00:00,-0.0019002322776621172
2022-06-30 00:00:00+00:00,0.003938742629918224
2022-07-31 00:00:00+00:00,-0.011567132132340174
2022-08-31 00:00:00+00:00,0.0013753328103491835
2022-09-30 00:00:00+00:00,-0.005834371437229868
2022-10-31 00:00:00+00:00,-0.008580135158776314
2022-11-30 00:00:00+00:00,0.013453665372696433
2022-12-31 00:00:00+00:00,-0.007488273803545442
2023-01-31 00:00:00+00:00,-0.0007775725526319999
2023-02-28 00:00:00+00:00,0.004644896819131716
2023-03-31 00:00:00+00:00,-0.010002091180176587
2023-04-30 00:00:00+00:00,-0.01726455650435499
2023-05-31 00:00:00+00:00,0.0024055575524368766
2023-06-30 00:00:00+00:00,-0.01072867728396365
2023-07-31 00:00:00+00:00,-0.0016481172944445843
2023-08-31 00:00:00+00:00,0.0005116636061519575
2023-09-30 00:00:00+00:00,-2.2917327738181115e-05
2023-10-31 00:00:00+00:00,0.0009697107132200511
2023-11-30 00:00:00+00:00,0.0007041591741159259
2023-12-31 00:00:00+00:00,-0.010982383970648546
2024-01-31 00:00:00+00:00,0.012782345309936716
2024-02-29 00:00:00+00:00,0.003811990584238867
2024-03-31 00:00:00+00:00,-0.01103263992586545
2024-04-30 00:00:00+00:00,-0.009807193110764278
2024-05-31 00:00:00+00:00,0.0012162858213078387
2024-06-30 00:00:00+00:00,0.0011517626576809104
2024-07-31 00:00:00+00:00,-0.024137014406834245
2024-08-31 00:00:00+00:00,-0.0053192840006535125
2024-09-30 00:00:00+00:00,0.004193767791468961
2024-10-31 00:00:00+00:00,0.001766971048883459
2024-11-30 00:00:00+00:00,-0.009031120898010392
2024-12-31 00:00:00+00:00,-0.012769028908706459
2025-01-31 00:00:00+00:00,0.0007625941447402251
2025-02-28 00:00:00+00:00,-0.0013607183028426784
2025-03-31 00:00:00+00:00,-0.003570995609130878
2025-04-30 00:00:00+00:00,0.011744245448061852
2025-05-31 00:00:00+00:00,-0.0027737635892246537
2025-06-30 00:00:00+00:00,-0.0019640664734459357
2025-07-31 00:00:00+00:00,0.002190459928912425
2025-08-31 00:00:00+00:00,-0.004136594717533693
2025-09-30 00:00:00+00:00,0.0032194786088453053
2025-10-31 00:00:00+00:00,0.00973762704456016
2025-11-30 00:00:00+00:00,0.0014228167594065866
2025-12-31 00:00:00+00:00,0.004724960926783428
2026-01-31 00:00:00+00:00,0.0019195762129917693
2026-02-28 00:00:00+00:00,0.0034999072953134647
2026-03-31 00:00:00+00:00,-0.003989756265972866
2026-04-30 00:00:00+00:00,0.008324948060119741
2026-05-31 00:00:00+00:00,0.010328531140573194
2026-06-30 00:00:00+00:00,0.0019957900120906036
2026-07-31 00:00:00+00:00,-0.0042029364421835025
2026-08-31 00:00:00+00:00,-0.006852605700781833
2026-09-30 00:00:00+00:00,-0.0020635726829124623
