time,retail_ew
2015-07-31 00:00:00+00:00,-0.00042520682287183753
2015-08-31 00:00:00+00:00,0.010000706471421816
2015-09-30 00:00:00+00:00,-0.00356176034872846
2015-10-31 00:00:00+00:00,0.0025038767251823746
2015-11-30 00:00:00+00:00,-0.007759529413123301
2015-12-31 00:00:00+00:00,0.0003236350873037086
2016-01-31 00:00:00+00:00,-0.010392734774180568
2016-02-29 00:00:00+00:00,0.011313417429142936
2016-03-31 00:00:00+00:00,0.011532101603512368
2016-04-30 00:00:00+00:00,0.0015320016088062882
2016-05-31 00:00:00+00:00,0.0011583400177757053
2016-06-30 00:00:00+00:00,-0.014420740576988611
2016-07-31 00:00:00+00:00,-0.003075096954889611
2016-08-31 00:00:00+00:00,-0.0009371877750223856
2016-09-30 00:00:00+00:00,-0.0012395354442452655
2016-10-31 00:00:00+00:00,-0.01211817844146268
2016-11-30 00:00:00+00:00,-0.00107500208012834
2016-12-31 00:00:00+00:00,0.0013147642945523508
2017-01-31 00:00:00+00:00,-0.004500591718388125
2017-02-28 00:00:00+00:00,0.0006055013824699529
2017-03-31 00:00:00+00:00,0.0023749789503020313
2017-04-30 00:00:00+00:00,-0.003806631714875608
2017-05-31 00:00:00+00:00,0.003959211095177828
2017-06-30 00:00:00+00:00,-0.00043761721563229106
2017-07-31 00:00:00+00:00,0.008402910378008999
2017-08-31 00:00:00+00:00,-0.0004286496033661935
2017-09-30 00:00:00+00:00,0.001506692998198389
2017-10-31 00:00:00+00:00,-0.00026886393325831204
2017-11-30 00:00:00+00:00,-0.001400163027827861
2017-12-31 00:00:00+00:00,0.0015094601096818927
2018-01-31 00:00:00+00:00,-0.004403544863924247
2018-02-28 00:00:00+00:00,-0.005312119633167578
2018-03-31 00:00:00+00:00,-0.0011162530881968502
2018-04-30 00:00:00+00:00,-0.0009982796008407568
2018-05-31 00:00:00+00:00,0.0006034452156780112
2018-06-30 00:00:00+00:00,0.0011695208904307641
2018-07-31 00:00:00+00:00,-0.0022522340207465907
2018-08-31 00:00:00+00:00,0.0003769836374913904
2018-09-30 00:00:00+00:00,0.0020358854446682617
2018-10-31 00:00:00+00:00,0.002359159972934677
2018-11-30 00:00:00+00:00,0.004372273689978723
2018-12-31 00:00:00+00:00,0.0008717259817838663
2019-01-31 00:00:00+00:00,-0.007805124681628195
2019-02-28 00:00:00+00:00,0.00022641682704871435
2019-03-31 00:00:00+00:00,0.0012101191486328933
2019-04-30 00:00:00+00:00,-0.0022678210140006927
2019-05-31 00:00:00+00:00,-0.009673083225878565
2019-06-30 00:00:00+00:00,-0.0015337064420174462
2019-07-31 00:00:00+00:00,0.0044572788449410705
2019-08-31 00:00:00+00:00,0.002820265336417549
2019-09-30 00:00:00+00:00,-0.004604805710064053
2019-10-31 00:00:00+00:00,-0.00883205412905319
2019-11-30 00:00:00+00:00,0.0012647681498618724
2019-12-31 00:00:00+00:00,-0.005762425873438115
2020-01-31 00:00:00+00:00,-0.005489346039128651
2020-02-29 00:00:00+00:00,0.0006564471204495437
2020-03-31 00:00:00+00:00,-0.0027709941073402744
2020-04-30 00:00:00+00:00,-0.0029757361011233385
2020-05-31 00:00:00+00:00,0.004597191752822027
2020-06-30 00:00:00+00:00,0.0003997379852458405
2020-07-31 00:00:00+00:00,0.014882466348035805
2020-08-31 00:00:00+00:00,-0.0010083314119471165
2020-09-30 00:00:00+00:00,-0.0007228572024253754
2020-10-31 00:00:00+00:00,0.00034884659952738595
2020-11-30 00:00:00+00:00,0.007662791653735956
2020-12-31 00:00:00+00:00,0.000655638187701868
2021-01-31 00:00:00+00:00,-0.012794128677990346
2021-02-28 00:00:00+00:00,-0.0011766455536489362
2021-03-31 00:00:00+00:00,0.00788361448844288
2021-04-30 00:00:00+00:00,0.0015883958459756986
2021-05-31 00:00:00+00:00,-0.0012686930031952093
2021-06-30 00:00:00+00:00,-0.0010171545572423835
2021-07-31 00:00:00+00:00,0.0006949439473316055
2021-08-31 00:00:00+00:00,-0.00023485573098647183
2021-09-30 00:00:00+00:00,0.00020305964756706096
2021-10-31 00:00:00+00:00,-0.006590670442002899
2021-11-30 00:00:00+00:00,0.0075106725680700315
2021-12-31 00:00:00+00:00,-0.0017362760356678386
2022-01-31 00:00:00+00:00,-0.008932753504372615
2022-02-28 00:00:00+00:00,0.0065132916082295544
2022-03-31 00:00:00+00:00,0.014638149102635944
2022-04-30 00:00:00+00:00,-0.003768739608233984
2022-05-31 00:00:00+00:00,0.002087715136450896
2022-06-30 00:00:00+00:00,-0.0005908092459172565
2022-07-31 00:00:00+00:00,0.005025340771437792
2022-08-31 00:00:00+00:00,0.0014834413972291127
2022-09-30 00:00:00+00:00,-0.002209331132772996
2022-10-31 00:00:00+00:00,-0.008556127862884066
2022-11-30 00:00:00+00:00,-0.0025877387444155353
2022-12-31 00:00:00+00:00,-0.0005536124373424212
2023-01-31 00:00:00+00:00,-0.0042210921126657475
2023-02-28 00:00:00+00:00,-0.0028649808938614463
2023-03-31 00:00:00+00:00,0.00012659927441172059
2023-04-30 00:00:00+00:00,-0.004898887407103092
2023-05-31 00:00:00+00:00,0.0014229502154110563
2023-06-30 00:00:00+00:00,-0.009351643627882544
2023-07-31 00:00:00+00:00,-0.0008657276924521895
2023-08-31 00:00:00+00:00,0.004038923844571718
2023-09-30 00:00:00+00:00,0.0039694720428335994
2023-10-31 00:00:00+00:00,-0.0017152622507313753
2023-11-30 00:00:00+00:00,0.0007805801674507507
2023-12-31 00:00:00+00:00,0.0037576729699781986
2024-01-31 00:00:00+00:00,0.004203115564568982
2024-02-29 00:00:00+00:00,0.000796237042709036
2024-03-31 00:00:00+00:00,-0.0027963961703704188
2024-04-30 00:00:00+00:00,-0.0008753286477057864
2024-05-31 00:00:00+00:00,-0.0017038870318718535
2024-06-30 00:00:00+00:00,0.0013436673506814767
2024-07-31 00:00:00+00:00,0.01539752938601513
2024-08-31 00:00:00+00:00,-0.0026093743247176393
2024-09-30 00:00:00+00:00,-0.000551341269634742
2024-10-31 00:00:00+00:00,0.013008526616810512
2024-11-30 00:00:00+00:00,-0.007964271841189308
2024-12-31 00:00:00+00:00,0.007373631741395714
2025-01-31 00:00:00+00:00,0.002691906267984878
2025-02-28 00:00:00+00:00,-0.0031685843740340003
2025-03-31 00:00:00+00:00,-0.0042339725720837995
2025-04-30 00:00:00+00:00,0.008643728890338043
2025-05-31 00:00:00+00:00,0.0002754631792558637
2025-06-30 00:00:00+00:00,0.005713566704206308
2025-07-31 00:00:00+00:00,0.0013679107276374225
2025-08-31 00:00:00+00:00,-0.0026849708586274
2025-09-30 00:00:00+00:00,-0.002674271632849168
2025-10-31 00:00:00+00:00,0.0037223200079288254
2025-11-30 00:00:00+00:00,0.00286164908859754
2025-12-31 00:00:00+00:00,0.002670195477511017
2026-01-31 00:00:00+00:00,-0.0014699731503481361
2026-02-28 00:00:00+00:00,-0.0007347846381735579
2026-03-31 00:00:00+00:00,-0.001616266000834643
2026-04-30 00:00:00+00:00,0.0010700890617352243
2026-05-31 00:00:00+00:00,-0.0030956854203186834
2026-06-30 00:00:00+00:00,0.00316169499516028
2026-07-31 00:00:00+00:00,-0.003093457484395268
2026-08-31 00:00:00+00:00,-0.0020312644188271722
2026-09-30 00:00:00+00:00,0.008754981392526728
