time,low_ppi_xs
2011-10-31 00:00:00+00:00,-0.016958350927228194
2011-11-30 00:00:00+00:00,0.0037706625771645186
2011-12-31 00:00:00+00:00,-0.005143870131643857
2012-01-31 00:00:00+00:00,-0.004294848012027841
2012-02-29 00:00:00+00:00,-0.0007259004556562365
2012-03-31 00:00:00+00:00,0.0040921681750840655
2012-04-30 00:00:00+00:00,-0.0031191304114357443
2012-05-31 00:00:00+00:00,0.00793646161937156
2012-06-30 00:00:00+00:00,-0.0003038118355225272
2012-07-31 00:00:00+00:00,-0.012929280613605543
2012-08-31 00:00:00+00:00,-0.006580325810218279
2012-09-30 00:00:00+00:00,-0.0007681901625358201
2012-10-31 00:00:00+00:00,-0.003946898113214026
2012-11-30 00:00:00+00:00,0.00046234523267152383
2012-12-31 00:00:00+00:00,-0.004830257368988677
2013-01-31 00:00:00+00:00,0.0033112572539983898
2013-02-28 00:00:00+00:00,0.015023979497057471
2013-03-31 00:00:00+00:00,0.008111112146810928
2013-04-30 00:00:00+00:00,-0.005444712584686817
2013-05-31 00:00:00+00:00,-0.0026023393685037366
2013-06-30 00:00:00+00:00,-0.006008691351226725
2013-07-31 00:00:00+00:00,0.0021197511225499177
2013-08-31 00:00:00+00:00,-0.006123208938658364
2013-09-30 00:00:00+00:00,-0.016921842010934718
2013-10-31 00:00:00+00:00,0.01138257068771753
2013-11-30 00:00:00+00:00,-0.0028969730670009852
2013-12-31 00:00:00+00:00,0.00335879051333543
2014-01-31 00:00:00+00:00,-0.017346892911947354
2014-02-28 00:00:00+00:00,-0.005364206808010752
2014-03-31 00:00:00+00:00,-0.018621549529297066
2014-04-30 00:00:00+00:00,0.001796829106311737
2014-05-31 00:00:00+00:00,-0.005164057220900742
2014-06-30 00:00:00+00:00,-0.002499758953413256
2014-07-31 00:00:00+00:00,0.001895693918756658
2014-08-31 00:00:00+00:00,-0.009323058606216406
2014-09-30 00:00:00+00:00,0.0005818750813846307
2014-10-31 00:00:00+00:00,-0.006242676256575375
2014-11-30 00:00:00+00:00,-0.0007344491335457004
2014-12-31 00:00:00+00:00,0.0027599658246901804
2015-01-31 00:00:00+00:00,-0.005041198619017528
2015-02-28 00:00:00+00:00,0.015030060292596792
2015-03-31 00:00:00+00:00,-0.006462450653892171
2015-04-30 00:00:00+00:00,0.0047387553757274326
2015-05-31 00:00:00+00:00,-0.009854657103733122
2015-06-30 00:00:00+00:00,-0.00880276834652649
2015-07-31 00:00:00+00:00,-0.0034932050518947655
2015-08-31 00:00:00+00:00,-0.009270272776600419
2015-09-30 00:00:00+00:00,0.0036473775801442176
2015-10-31 00:00:00+00:00,0.009388385830435553
2015-11-30 00:00:00+00:00,-0.00843620267120071
2015-12-31 00:00:00+00:00,-0.005248453475988679
2016-01-31 00:00:00+00:00,-0.007716364029849543
2016-02-29 00:00:00+00:00,-0.011472852209379325
2016-03-31 00:00:00+00:00,-0.00254066768707073
2016-04-30 00:00:00+00:00,-0.009351265883194015
2016-05-31 00:00:00+00:00,0.009559575211402827
2016-06-30 00:00:00+00:00,-0.002394628361377049
2016-07-31 00:00:00+00:00,-0.0044840053918525635
2016-08-31 00:00:00+00:00,0.005349433264193015
2016-09-30 00:00:00+00:00,0.0014079026147890694
2016-10-31 00:00:00+00:00,0.010339945351575563
2016-11-30 00:00:00+00:00,-0.018999011063035254
2016-12-31 00:00:00+00:00,-0.008672215753488755
2017-01-31 00:00:00+00:00,0.006809419262834515
2017-02-28 00:00:00+00:00,-0.0068369102074725685
2017-03-31 00:00:00+00:00,0.00490609612103543
2017-04-30 00:00:00+00:00,-0.0007459437916932377
2017-05-31 00:00:00+00:00,0.0033268769658081343
2017-06-30 00:00:00+00:00,-0.010144540533652657
2017-07-31 00:00:00+00:00,-0.009863148340126915
2017-08-31 00:00:00+00:00,0.011729387718849127
2017-09-30 00:00:00+00:00,-0.020610323603107994
2017-10-31 00:00:00+00:00,0.008536290499622678
2017-11-30 00:00:00+00:00,-0.0024890253934586326
2017-12-31 00:00:00+00:00,-0.0062797230048722286
2018-01-31 00:00:00+00:00,-0.004093849645379732
2018-02-28 00:00:00+00:00,0.005043931204201213
2018-03-31 00:00:00+00:00,-0.001434739383686101
2018-04-30 00:00:00+00:00,-0.0018330995173214681
2018-05-31 00:00:00+00:00,-0.006705209144601487
2018-06-30 00:00:00+00:00,0.01033508752021417
2018-07-31 00:00:00+00:00,9.91035299824361e-07
2018-08-31 00:00:00+00:00,0.016054636136461742
2018-09-30 00:00:00+00:00,-0.0024357940908321662
2018-10-31 00:00:00+00:00,-0.0008829829833262304
2018-11-30 00:00:00+00:00,-0.016493212167511873
2018-12-31 00:00:00+00:00,0.019548921429401567
2019-01-31 00:00:00+00:00,-0.01603702646311078
2019-02-28 00:00:00+00:00,-0.0007293831341649293
2019-03-31 00:00:00+00:00,0.0037911757305371108
2019-04-30 00:00:00+00:00,-0.004563305640424953
2019-05-31 00:00:00+00:00,0.02127625933169308
2019-06-30 00:00:00+00:00,0.0031027616497363297
2019-07-31 00:00:00+00:00,0.012449219735863215
2019-08-31 00:00:00+00:00,0.010561226114336186
2019-09-30 00:00:00+00:00,-0.0038772627484606748
2019-10-31 00:00:00+00:00,-0.014034036237192682
2019-11-30 00:00:00+00:00,-0.0006119016348062889
2019-12-31 00:00:00+00:00,-0.006907478506031017
2020-01-31 00:00:00+00:00,0.0081054698698515
2020-02-29 00:00:00+00:00,0.005003102380877422
2020-03-31 00:00:00+00:00,0.01951439405183475
2020-04-30 00:00:00+00:00,-0.020250309200392058
2020-05-31 00:00:00+00:00,-0.012975190153435512
2020-06-30 00:00:00+00:00,-0.013050175614912618
2020-07-31 00:00:00+00:00,-0.006928470222422711
2020-08-31 00:00:00+00:00,-0.0023000738565539525
2020-09-30 00:00:00+00:00,0.007336149929904279
2020-10-31 00:00:00+00:00,0.004561011402530513
2020-11-30 00:00:00+00:00,-0.0008243417467447278
2020-12-31 00:00:00+00:00,-0.0014182011658369076
2021-01-31 00:00:00+00:00,-0.0011844605439886857
2021-02-28 00:00:00+00:00,-0.009051248133794765
2021-03-31 00:00:00+00:00,-0.017048444585125333
2021-04-30 00:00:00+00:00,0.004714040728337254
2021-05-31 00:00:00+00:00,-0.009540333796957623
2021-06-30 00:00:00+00:00,-0.003670170864111255
2021-07-31 00:00:00+00:00,0.007229183279503282
2021-08-31 00:00:00+00:00,0.003547323482187892
2021-09-30 00:00:00+00:00,-0.005552779352981152
2021-10-31 00:00:00+00:00,0.006693633213495254
2021-11-30 00:00:00+00:00,0.012159337132643167
2021-12-31 00:00:00+00:00,0.00604285086771994
2022-01-31 00:00:00+00:00,0.004145010454793985
2022-02-28 00:00:00+00:00,-0.00480749658822166
2022-03-31 00:00:00+00:00,-0.017202956253810076
2022-04-30 00:00:00+00:00,-0.007674214185651285
2022-05-31 00:00:00+00:00,0.0025030230513674034
2022-06-30 00:00:00+00:00,0.0028308934254317464
2022-07-31 00:00:00+00:00,0.0020620529053023695
2022-08-31 00:00:00+00:00,-0.006852752622755531
2022-09-30 00:00:00+00:00,0.01120972549522703
2022-10-31 00:00:00+00:00,-0.017005625429053484
2022-11-30 00:00:00+00:00,0.0021133447887491386
2022-12-31 00:00:00+00:00,0.010135389724701627
2023-01-31 00:00:00+00:00,-0.007451026342448541
2023-02-28 00:00:00+00:00,0.003790243125835646
2023-03-31 00:00:00+00:00,0.00028523450290118824
2023-04-30 00:00:00+00:00,-0.0006912391823310493
2023-05-31 00:00:00+00:00,-0.0013901267145131069
2023-06-30 00:00:00+00:00,-0.012290499340852468
2023-07-31 00:00:00+00:00,0.0016160526161812516
2023-08-31 00:00:00+00:00,0.0035372524328827204
2023-09-30 00:00:00+00:00,-0.005522792649329755
2023-10-31 00:00:00+00:00,0.009712420224706309
2023-11-30 00:00:00+00:00,-0.012614243908823153
2023-12-31 00:00:00+00:00,0.010211571029562494
2024-01-31 00:00:00+00:00,-0.006994551983964814
