time,soft_epu_tpu_ew
2011-10-31 00:00:00+00:00,0.0010045245470649
2011-11-30 00:00:00+00:00,0.00016231142993627934
2011-12-31 00:00:00+00:00,0.0011311841217183094
2012-01-31 00:00:00+00:00,8.971458025786028e-05
2012-02-29 00:00:00+00:00,-0.0012002753046567172
2012-03-31 00:00:00+00:00,0.0020363503161928698
2012-04-30 00:00:00+00:00,0.0005827988979900667
2012-05-31 00:00:00+00:00,-0.0020728857940109924
2012-06-30 00:00:00+00:00,-0.0028328336147307454
2012-07-31 00:00:00+00:00,0.0001140731361211067
2012-08-31 00:00:00+00:00,0.0023629123220443304
2012-09-30 00:00:00+00:00,0.0014279889379564814
2012-10-31 00:00:00+00:00,0.0016070593555383983
2012-11-30 00:00:00+00:00,0.0010122281488080809
2012-12-31 00:00:00+00:00,0.0016663893050337109
2013-01-31 00:00:00+00:00,-0.0009342311759988897
2013-02-28 00:00:00+00:00,-5.196462570011828e-05
2013-03-31 00:00:00+00:00,-0.003380337984995707
2013-04-30 00:00:00+00:00,0.0032032763940956777
2013-05-31 00:00:00+00:00,0.008887481378003104
2013-06-30 00:00:00+00:00,0.009102022087432271
2013-07-31 00:00:00+00:00,0.0017399890932614515
2013-08-31 00:00:00+00:00,0.003422353167731984
2013-09-30 00:00:00+00:00,0.0001655758081402503
2013-10-31 00:00:00+00:00,-0.0012250203238870494
2013-11-30 00:00:00+00:00,0.0024235822321680978
2013-12-31 00:00:00+00:00,0.0008528912211807071
2014-01-31 00:00:00+00:00,0.0005724550190060462
2014-02-28 00:00:00+00:00,0.0004795604387275443
2014-03-31 00:00:00+00:00,0.004999152889788805
2014-04-30 00:00:00+00:00,0.0006175140828623693
2014-05-31 00:00:00+00:00,0.0015634539117348467
2014-06-30 00:00:00+00:00,0.0009109304160599407
2014-07-31 00:00:00+00:00,-0.0022585775356996907
2014-08-31 00:00:00+00:00,0.0031727660487956832
2014-09-30 00:00:00+00:00,0.0036395645709577096
2014-10-31 00:00:00+00:00,0.0015261543953533074
2014-11-30 00:00:00+00:00,0.0037512853470598184
2014-12-31 00:00:00+00:00,-0.001050701933635323
2015-01-31 00:00:00+00:00,0.012278347747120444
2015-02-28 00:00:00+00:00,-0.010462789565198305
2015-03-31 00:00:00+00:00,0.00452975525357413
2015-04-30 00:00:00+00:00,-0.0007109289351759918
2015-05-31 00:00:00+00:00,0.001968424215252673
2015-06-30 00:00:00+00:00,0.0022592009001063396
2015-07-31 00:00:00+00:00,0.0030992402977696454
2015-08-31 00:00:00+00:00,0.0046215562118192555
2015-09-30 00:00:00+00:00,0.00048322048069415757
2015-10-31 00:00:00+00:00,-0.004197054856916904
2015-11-30 00:00:00+00:00,-0.0023753720994681427
2015-12-31 00:00:00+00:00,-0.0011251563158453104
2016-01-31 00:00:00+00:00,0.005826878228196719
2016-02-29 00:00:00+00:00,0.009871179312660239
2016-03-31 00:00:00+00:00,-0.0046646525824701746
2016-04-30 00:00:00+00:00,0.0008547679249586437
2016-05-31 00:00:00+00:00,-0.004615956471097804
2016-06-30 00:00:00+00:00,0.010494122483668322
2016-07-31 00:00:00+00:00,-0.00027683375052645065
2016-08-31 00:00:00+00:00,-0.0021077765557224737
2016-09-30 00:00:00+00:00,-0.0005322969323455773
2016-10-31 00:00:00+00:00,-0.0002637590091458808
2016-11-30 00:00:00+00:00,0.003552386089525239
2016-12-31 00:00:00+00:00,0.0016030620450182553
2017-01-31 00:00:00+00:00,0.002525066495296935
2017-02-28 00:00:00+00:00,-6.966779168726678e-05
2017-03-31 00:00:00+00:00,-0.0002961704049193603
2017-04-30 00:00:00+00:00,0.00039665831470592217
2017-05-31 00:00:00+00:00,-0.0006939970484816094
2017-06-30 00:00:00+00:00,0.0011038606521482919
2017-07-31 00:00:00+00:00,0.0014480225118911338
2017-08-31 00:00:00+00:00,-0.0012184214712672725
2017-09-30 00:00:00+00:00,0.0028937061790392793
2017-10-31 00:00:00+00:00,0.001080456984759115
2017-11-30 00:00:00+00:00,0.0010639760622086492
2017-12-31 00:00:00+00:00,-0.0017277129520287815
2018-01-31 00:00:00+00:00,0.0015248186442908818
2018-02-28 00:00:00+00:00,0.005265824474552483
2018-03-31 00:00:00+00:00,-0.00022452133607853142
2018-04-30 00:00:00+00:00,-0.0002787487724459359
2018-05-31 00:00:00+00:00,0.006964268830413456
2018-06-30 00:00:00+00:00,0.00016213982341661826
2018-07-31 00:00:00+00:00,0.00028272346762414635
2018-08-31 00:00:00+00:00,6.770270486322616e-05
2018-09-30 00:00:00+00:00,6.561775400237835e-05
2018-10-31 00:00:00+00:00,0.00025639258541909626
2018-11-30 00:00:00+00:00,0.0001559107298341189
2018-12-31 00:00:00+00:00,-0.002152220284082129
2019-01-31 00:00:00+00:00,-0.0006802788399906667
2019-02-28 00:00:00+00:00,1.846545809702782e-05
2019-03-31 00:00:00+00:00,-0.00019874839012334888
2019-04-30 00:00:00+00:00,-5.0617431656463374e-05
2019-05-31 00:00:00+00:00,-0.004915941077907604
2019-06-30 00:00:00+00:00,-0.000467242407210966
2019-07-31 00:00:00+00:00,-0.0022479559368356883
2019-08-31 00:00:00+00:00,-0.0008004855028629354
2019-09-30 00:00:00+00:00,0.0003851420292351193
2019-10-31 00:00:00+00:00,0.0007125869683279884
2019-11-30 00:00:00+00:00,-0.00011049871218271612
2019-12-31 00:00:00+00:00,-3.6939456536266846e-05
2020-01-31 00:00:00+00:00,-0.0007062019188819324
2020-02-29 00:00:00+00:00,0.00040242836032833296
2020-03-31 00:00:00+00:00,0.0004144315964798029
2020-04-30 00:00:00+00:00,-0.00013336614746917164
2020-05-31 00:00:00+00:00,0.0021645756960522178
2020-06-30 00:00:00+00:00,0.0014037228962890946
2020-07-31 00:00:00+00:00,0.0003633357884451627
2020-08-31 00:00:00+00:00,-0.0001604569585168525
2020-09-30 00:00:00+00:00,-0.0028679180190772646
2020-10-31 00:00:00+00:00,-0.0001763941714262307
2020-11-30 00:00:00+00:00,0.0031523785493530188
2020-12-31 00:00:00+00:00,0.000176723287858227
2021-01-31 00:00:00+00:00,0.003653853770992699
2021-02-28 00:00:00+00:00,0.004968836412158284
2021-03-31 00:00:00+00:00,0.0070299037831884625
2021-04-30 00:00:00+00:00,0.0008300017177671482
2021-05-31 00:00:00+00:00,0.003432720106053111
2021-06-30 00:00:00+00:00,0.0016449287730189166
2021-07-31 00:00:00+00:00,-0.0004386207918017915
2021-08-31 00:00:00+00:00,-0.0007715103843635163
2021-09-30 00:00:00+00:00,0.0024690285547950275
2021-10-31 00:00:00+00:00,-0.0033498260709097227
2021-11-30 00:00:00+00:00,0.0008395452943588122
2021-12-31 00:00:00+00:00,-0.0006053766212823497
2022-01-31 00:00:00+00:00,-0.0026325579008573685
2022-02-28 00:00:00+00:00,0.0018606821406241814
2022-03-31 00:00:00+00:00,0.010061999198418103
2022-04-30 00:00:00+00:00,0.0023594226338674584
2022-05-31 00:00:00+00:00,-0.001251099258062216
2022-06-30 00:00:00+00:00,0.0007955760365196962
2022-07-31 00:00:00+00:00,-0.0011701674042081667
2022-08-31 00:00:00+00:00,0.001763645823649851
2022-09-30 00:00:00+00:00,0.0029519429332500735
2022-10-31 00:00:00+00:00,-0.0022994829479391354
2022-11-30 00:00:00+00:00,0.004140991918077708
2022-12-31 00:00:00+00:00,0.0036441199523997714
2023-01-31 00:00:00+00:00,-0.0017298133042582542
2023-02-28 00:00:00+00:00,0.0027778725681666394
2023-03-31 00:00:00+00:00,-0.0008492620314322075
2023-04-30 00:00:00+00:00,0.0013665965362625876
2023-05-31 00:00:00+00:00,-0.0022793972034219623
2023-06-30 00:00:00+00:00,0.006138538384962811
2023-07-31 00:00:00+00:00,-0.00289096054596949
2023-08-31 00:00:00+00:00,-0.0016230776005984326
2023-09-30 00:00:00+00:00,0.004521047740321693
2023-10-31 00:00:00+00:00,-0.00130384329026767
2023-11-30 00:00:00+00:00,0.0030722158303915226
2023-12-31 00:00:00+00:00,-0.006611810461642831
2024-01-31 00:00:00+00:00,0.0027310003097320568
