time,high_lfp_z_xs
2011-10-31 00:00:00+00:00,-0.00847430462638854
2011-11-30 00:00:00+00:00,0.003017713700132818
2011-12-31 00:00:00+00:00,-0.006829119833215547
2012-01-31 00:00:00+00:00,0.0036189263243606717
2012-02-29 00:00:00+00:00,0.006140697109157767
2012-03-31 00:00:00+00:00,0.0010979533413686404
2012-04-30 00:00:00+00:00,-0.00445746345155551
2012-05-31 00:00:00+00:00,-0.02013125676069516
2012-06-30 00:00:00+00:00,0.002511442456914592
2012-07-31 00:00:00+00:00,-0.007723761735616286
2012-08-31 00:00:00+00:00,0.011290818013888204
2012-09-30 00:00:00+00:00,0.01081855639571172
2012-10-31 00:00:00+00:00,0.005922372917798402
2012-11-30 00:00:00+00:00,-0.002806347653493191
2012-12-31 00:00:00+00:00,0.007939937355365467
2013-01-31 00:00:00+00:00,-0.007746362958703901
2013-02-28 00:00:00+00:00,-0.010649661712664571
2013-03-31 00:00:00+00:00,-0.013824436106458227
2013-04-30 00:00:00+00:00,0.002434271393576326
2013-05-31 00:00:00+00:00,0.014698096488298784
2013-06-30 00:00:00+00:00,0.024848673786080244
2013-07-31 00:00:00+00:00,-0.0030804831266478816
2013-08-31 00:00:00+00:00,0.012144869288803095
2013-09-30 00:00:00+00:00,-0.01684613029312443
2013-10-31 00:00:00+00:00,-0.005256194621253152
2013-11-30 00:00:00+00:00,0.014406653368620681
2013-12-31 00:00:00+00:00,0.0016254937028479244
2014-01-31 00:00:00+00:00,0.01742786449354683
2014-02-28 00:00:00+00:00,0.0015398569770070925
2014-03-31 00:00:00+00:00,-0.0009180989825879893
2014-04-30 00:00:00+00:00,-0.004254613174023314
2014-05-31 00:00:00+00:00,-0.007003198747495776
2014-06-30 00:00:00+00:00,0.0007321411016512069
2014-07-31 00:00:00+00:00,0.0013824493852288011
2014-08-31 00:00:00+00:00,-0.005833690837621086
2014-09-30 00:00:00+00:00,0.007046567506889367
2014-10-31 00:00:00+00:00,-0.0015347105341124712
2014-11-30 00:00:00+00:00,0.012503568314018665
2014-12-31 00:00:00+00:00,0.015437251081431347
2015-01-31 00:00:00+00:00,0.015386182741386367
2015-02-28 00:00:00+00:00,-0.002660410065853158
2015-03-31 00:00:00+00:00,0.0016311128266845998
2015-04-30 00:00:00+00:00,-0.014724954785873767
2015-05-31 00:00:00+00:00,-0.0020889902704265273
2015-06-30 00:00:00+00:00,-0.014928980520657276
2015-07-31 00:00:00+00:00,0.008257359263048825
2015-08-31 00:00:00+00:00,-0.013291065042578598
2015-09-30 00:00:00+00:00,0.003656214873348551
2015-10-31 00:00:00+00:00,-0.0024876401060378583
2015-11-30 00:00:00+00:00,0.01924526533894655
2015-12-31 00:00:00+00:00,-0.008686360680763339
2016-01-31 00:00:00+00:00,0.003581450814096332
2016-02-29 00:00:00+00:00,0.0012123443500184905
2016-03-31 00:00:00+00:00,0.00691623663578711
2016-04-30 00:00:00+00:00,-0.010306346191766846
2016-05-31 00:00:00+00:00,-0.004998018650756886
2016-06-30 00:00:00+00:00,0.0028308662707878796
2016-07-31 00:00:00+00:00,0.0022327039116210035
2016-08-31 00:00:00+00:00,0.00031815352623754123
2016-09-30 00:00:00+00:00,0.0032302846636060867
2016-10-31 00:00:00+00:00,-0.0017259433734605478
2016-11-30 00:00:00+00:00,-0.004354065330724022
2016-12-31 00:00:00+00:00,-0.0012898974674641073
2017-01-31 00:00:00+00:00,-0.0013426313411319946
2017-02-28 00:00:00+00:00,-0.003904367960897215
2017-03-31 00:00:00+00:00,-0.002284902682344714
2017-04-30 00:00:00+00:00,0.00607811910424827
2017-05-31 00:00:00+00:00,0.004362803964996775
2017-06-30 00:00:00+00:00,0.004208454446134491
2017-07-31 00:00:00+00:00,-0.0021764262351741115
2017-08-31 00:00:00+00:00,0.0031306091257674584
2017-09-30 00:00:00+00:00,0.011325400682021147
2017-10-31 00:00:00+00:00,0.00698727711333702
2017-11-30 00:00:00+00:00,-0.007023585545170796
2017-12-31 00:00:00+00:00,0.0065244910673969425
2018-01-31 00:00:00+00:00,0.0014925270732228935
2018-02-28 00:00:00+00:00,-0.004333731911660421
2018-03-31 00:00:00+00:00,-0.0012807330470038236
2018-04-30 00:00:00+00:00,0.003941996300003581
2018-05-31 00:00:00+00:00,-0.0033746737804877247
2018-06-30 00:00:00+00:00,-0.001928448585296616
2018-07-31 00:00:00+00:00,-0.00612221263238677
2018-08-31 00:00:00+00:00,-0.0091029081334002
2018-09-30 00:00:00+00:00,-0.008009721127200442
2018-10-31 00:00:00+00:00,0.0020642198140090606
2018-11-30 00:00:00+00:00,-0.01469888329479363
2018-12-31 00:00:00+00:00,-0.002742732439369955
2019-01-31 00:00:00+00:00,0.004157581666909271
2019-02-28 00:00:00+00:00,-0.0011193327419123378
2019-03-31 00:00:00+00:00,-0.0020691800980668917
2019-04-30 00:00:00+00:00,0.01213963672136864
2019-05-31 00:00:00+00:00,-0.007992957168736825
2019-06-30 00:00:00+00:00,-0.001334819048968483
2019-07-31 00:00:00+00:00,0.0015778108215869224
2019-08-31 00:00:00+00:00,0.0074891500719127535
2019-09-30 00:00:00+00:00,0.0030252550713474324
2019-10-31 00:00:00+00:00,0.0030051845323653126
2019-11-30 00:00:00+00:00,-0.00472456048280423
2019-12-31 00:00:00+00:00,-0.006713509905943105
2020-01-31 00:00:00+00:00,-0.00471754165009286
2020-02-29 00:00:00+00:00,-0.004369733913445972
2020-03-31 00:00:00+00:00,0.0009918745168073784
2020-04-30 00:00:00+00:00,0.014599031825437425
2020-05-31 00:00:00+00:00,-0.006328416045881524
2020-06-30 00:00:00+00:00,-0.008365740289461798
2020-07-31 00:00:00+00:00,0.00380607104803965
2020-08-31 00:00:00+00:00,-0.01186115026351564
2020-09-30 00:00:00+00:00,0.005316412023597561
2020-10-31 00:00:00+00:00,0.005491238594012682
2020-11-30 00:00:00+00:00,-0.014820650103112398
2020-12-31 00:00:00+00:00,-0.00518778297266087
2021-01-31 00:00:00+00:00,-0.0029493700449778615
2021-02-28 00:00:00+00:00,-0.002352771556839439
2021-03-31 00:00:00+00:00,-0.005947496293093546
2021-04-30 00:00:00+00:00,-0.001222705804914903
2021-05-31 00:00:00+00:00,-0.004601196087434811
2021-06-30 00:00:00+00:00,-0.001394380169639775
2021-07-31 00:00:00+00:00,-0.010222808576013098
2021-08-31 00:00:00+00:00,0.002162466433409893
2021-09-30 00:00:00+00:00,0.0018904563767825344
2021-10-31 00:00:00+00:00,0.000828489028375845
2021-11-30 00:00:00+00:00,-0.009144824915742089
2021-12-31 00:00:00+00:00,-0.005144733309242144
2022-01-31 00:00:00+00:00,-0.007589098207122613
2022-02-28 00:00:00+00:00,0.005427616831582993
2022-03-31 00:00:00+00:00,0.009993469244209408
2022-04-30 00:00:00+00:00,-0.0033447212653480163
2022-05-31 00:00:00+00:00,0.0022334586936025858
2022-06-30 00:00:00+00:00,-0.008056346569932926
2022-07-31 00:00:00+00:00,-0.004326873370800399
2022-08-31 00:00:00+00:00,0.00967010428647641
2022-09-30 00:00:00+00:00,-0.008695056146958868
2022-10-31 00:00:00+00:00,-0.004853556598276909
2022-11-30 00:00:00+00:00,0.006679208164032557
2022-12-31 00:00:00+00:00,-0.001444790297752463
2023-01-31 00:00:00+00:00,0.010209690797515547
2023-02-28 00:00:00+00:00,-0.009230057228069244
2023-03-31 00:00:00+00:00,-0.009539761562629478
2023-04-30 00:00:00+00:00,-0.016048757024033966
2023-05-31 00:00:00+00:00,-0.0054377076623597365
2023-06-30 00:00:00+00:00,-0.00047224079118513007
2023-07-31 00:00:00+00:00,-0.002053675980945524
2023-08-31 00:00:00+00:00,-0.008374244815856025
2023-09-30 00:00:00+00:00,0.011157617590810798
2023-10-31 00:00:00+00:00,-0.007506630492895128
2023-11-30 00:00:00+00:00,-0.002109926784902405
2023-12-31 00:00:00+00:00,0.007303169942049381
2024-01-31 00:00:00+00:00,-0.012208494945344595
2024-02-29 00:00:00+00:00,-0.0014115383029735806
2024-03-31 00:00:00+00:00,0.0066185817207899955
2024-04-30 00:00:00+00:00,-0.007692218749996149
2024-05-31 00:00:00+00:00,-0.003549022505647259
2024-06-30 00:00:00+00:00,-0.007750200685361142
2024-07-31 00:00:00+00:00,0.009694362413404933
2024-08-31 00:00:00+00:00,-0.0010914832456639934
2024-09-30 00:00:00+00:00,0.0008430678932913604
2024-10-31 00:00:00+00:00,-0.007589021768541926
2024-11-30 00:00:00+00:00,0.008091114585761172
2024-12-31 00:00:00+00:00,-0.011735490230736834
2025-01-31 00:00:00+00:00,0.009415770878837826
2025-02-28 00:00:00+00:00,0.0065640034621756715
2025-03-31 00:00:00+00:00,0.0007573556448619012
2025-04-30 00:00:00+00:00,-0.004613559466404404
