time,low_ulc_xs
2011-10-31 00:00:00+00:00,0.020747306144516697
2011-11-30 00:00:00+00:00,-0.008908276490079081
2011-12-31 00:00:00+00:00,0.019577470789150064
2012-01-31 00:00:00+00:00,0.006403357659210851
2012-02-29 00:00:00+00:00,-0.007306029140154213
2012-03-31 00:00:00+00:00,0.001590166270986515
2012-04-30 00:00:00+00:00,0.0057838585405836085
2012-05-31 00:00:00+00:00,0.007150161452880832
2012-06-30 00:00:00+00:00,-0.014627314727765128
2012-07-31 00:00:00+00:00,-0.021484661772457114
2012-08-31 00:00:00+00:00,0.006579696593143725
2012-09-30 00:00:00+00:00,-0.0035765761124892936
2012-10-31 00:00:00+00:00,0.001150583165243857
2012-11-30 00:00:00+00:00,-0.00031008435629986675
2012-12-31 00:00:00+00:00,5.953421365667566e-06
2013-01-31 00:00:00+00:00,-0.002994344910361768
2013-02-28 00:00:00+00:00,-0.009285622559385587
2013-03-31 00:00:00+00:00,-0.0016431127775019538
2013-04-30 00:00:00+00:00,-0.007258586343085183
2013-05-31 00:00:00+00:00,0.00981723520412947
2013-06-30 00:00:00+00:00,-0.0006962754228164725
2013-07-31 00:00:00+00:00,-0.003858522728614977
2013-08-31 00:00:00+00:00,0.0011403890583792098
2013-09-30 00:00:00+00:00,-0.02064783689244054
2013-10-31 00:00:00+00:00,0.007348071213131302
2013-11-30 00:00:00+00:00,-0.002981215306069318
2013-12-31 00:00:00+00:00,-0.0065990383302947375
2014-01-31 00:00:00+00:00,0.005799848496880866
2014-02-28 00:00:00+00:00,-0.005644509699527012
2014-03-31 00:00:00+00:00,0.0094469095855656
2014-04-30 00:00:00+00:00,-0.0030685525363247645
2014-05-31 00:00:00+00:00,0.001808881091727832
2014-06-30 00:00:00+00:00,-0.011634228145858239
2014-07-31 00:00:00+00:00,0.004533513753125051
2014-08-31 00:00:00+00:00,0.00602101193102933
2014-09-30 00:00:00+00:00,-0.007668247928699579
2014-10-31 00:00:00+00:00,-0.0034425439637233435
2014-11-30 00:00:00+00:00,-0.0036811707882364875
2014-12-31 00:00:00+00:00,-0.004195840465061829
2015-01-31 00:00:00+00:00,0.04080429653286055
2015-02-28 00:00:00+00:00,-0.008442484768706682
2015-03-31 00:00:00+00:00,0.011334596968061383
2015-04-30 00:00:00+00:00,-0.012762902102423146
2015-05-31 00:00:00+00:00,-0.007966404057082377
2015-06-30 00:00:00+00:00,-0.0009375082869932383
2015-07-31 00:00:00+00:00,0.001538902044717405
2015-08-31 00:00:00+00:00,-0.01024140205953894
2015-09-30 00:00:00+00:00,-0.0015313895744343275
2015-10-31 00:00:00+00:00,0.009388385830435997
2015-11-30 00:00:00+00:00,-0.01088691236354944
2015-12-31 00:00:00+00:00,-0.0035617170247080887
2016-01-31 00:00:00+00:00,0.011685208195475694
2016-02-29 00:00:00+00:00,0.017064577847590634
2016-03-31 00:00:00+00:00,0.008163402706845346
2016-04-30 00:00:00+00:00,0.0007360280264567809
2016-05-31 00:00:00+00:00,-0.008457370454358237
2016-06-30 00:00:00+00:00,0.010045545848522686
2016-07-31 00:00:00+00:00,-0.002306291841525865
2016-08-31 00:00:00+00:00,-0.001694419414636994
2016-09-30 00:00:00+00:00,0.009192813945329004
2016-10-31 00:00:00+00:00,0.011010448950524054
2016-11-30 00:00:00+00:00,-0.014485320075557584
2016-12-31 00:00:00+00:00,0.0006685626269875566
2017-01-31 00:00:00+00:00,0.0016823173850777362
2017-02-28 00:00:00+00:00,-0.010944987567892861
2017-03-31 00:00:00+00:00,0.00434190491933073
2017-04-30 00:00:00+00:00,0.002824169988700609
2017-05-31 00:00:00+00:00,-0.018007937052428424
2017-06-30 00:00:00+00:00,-0.015257666714205032
2017-07-31 00:00:00+00:00,-0.00497906541058879
2017-08-31 00:00:00+00:00,0.015211501618626277
2017-09-30 00:00:00+00:00,-0.0142121695894869
2017-10-31 00:00:00+00:00,0.0012921210616545498
2017-11-30 00:00:00+00:00,0.00504905531424682
2017-12-31 00:00:00+00:00,-0.019291712148983287
2018-01-31 00:00:00+00:00,0.01134788516002061
2018-02-28 00:00:00+00:00,0.006488652886853075
2018-03-31 00:00:00+00:00,-0.004551046912608214
2018-04-30 00:00:00+00:00,-0.009927711751259283
2018-05-31 00:00:00+00:00,0.005931972801052288
2018-06-30 00:00:00+00:00,-0.008359161579924002
2018-07-31 00:00:00+00:00,0.00401161351995194
2018-08-31 00:00:00+00:00,-0.0014618335457323717
2018-09-30 00:00:00+00:00,0.00746012224170256
2018-10-31 00:00:00+00:00,-0.0026812171294977594
2018-11-30 00:00:00+00:00,0.01922687611344709
2018-12-31 00:00:00+00:00,0.01106628801736087
2019-01-31 00:00:00+00:00,0.0034936246034231733
2019-02-28 00:00:00+00:00,-0.0005054181063970375
2019-03-31 00:00:00+00:00,0.000753298879446529
2019-04-30 00:00:00+00:00,-0.004340797693444309
2019-05-31 00:00:00+00:00,0.014688128962484281
2019-06-30 00:00:00+00:00,0.0034638216261251298
2019-07-31 00:00:00+00:00,0.009766304657123026
2019-08-31 00:00:00+00:00,-0.0004443548891388538
2019-09-30 00:00:00+00:00,0.0023383467011388603
2019-10-31 00:00:00+00:00,-0.011238300861183048
2019-11-30 00:00:00+00:00,-0.003906735567958397
2019-12-31 00:00:00+00:00,-0.0016530821649662908
2020-01-31 00:00:00+00:00,0.012956388199965696
2020-02-29 00:00:00+00:00,0.004401810203391587
2020-03-31 00:00:00+00:00,0.007066176763799836
2020-04-30 00:00:00+00:00,-0.0008752662047276649
2020-05-31 00:00:00+00:00,-0.0026783288915849246
2020-06-30 00:00:00+00:00,-0.008087782604510041
2020-07-31 00:00:00+00:00,-0.005201824692110613
2020-08-31 00:00:00+00:00,-0.004918434658986892
2020-09-30 00:00:00+00:00,0.003973830051752447
2020-10-31 00:00:00+00:00,0.0004884605004005227
2020-11-30 00:00:00+00:00,-0.013335294717285784
2020-12-31 00:00:00+00:00,-0.00715023029151296
2021-01-31 00:00:00+00:00,0.0030750757163091613
2021-02-28 00:00:00+00:00,0.01005957374776334
2021-03-31 00:00:00+00:00,-0.001483504999922003
2021-04-30 00:00:00+00:00,-0.0022075863427831743
2021-05-31 00:00:00+00:00,-0.008434101918528447
2021-06-30 00:00:00+00:00,-0.003432102648401103
2021-07-31 00:00:00+00:00,-0.00035355567894568285
2021-08-31 00:00:00+00:00,0.0008488559095063408
2021-09-30 00:00:00+00:00,-0.0013079844212008362
2021-10-31 00:00:00+00:00,-0.016008356148858205
2021-11-30 00:00:00+00:00,0.011420398909930629
2021-12-31 00:00:00+00:00,0.0011747692259156395
2022-01-31 00:00:00+00:00,0.01712713009871414
2022-02-28 00:00:00+00:00,-0.012540790711957572
2022-03-31 00:00:00+00:00,-0.022364549487807528
2022-04-30 00:00:00+00:00,-0.012088989148818396
2022-05-31 00:00:00+00:00,-0.001810627573618273
2022-06-30 00:00:00+00:00,0.009755856860020895
2022-07-31 00:00:00+00:00,-0.011286913289937472
2022-08-31 00:00:00+00:00,0.006442624632899241
2022-09-30 00:00:00+00:00,-0.005335014428674345
2022-10-31 00:00:00+00:00,-0.008580135158776647
2022-11-30 00:00:00+00:00,0.013453665372696655
2022-12-31 00:00:00+00:00,0.0025649245663694753
2023-01-31 00:00:00+00:00,-0.013336729305271633
2023-02-28 00:00:00+00:00,0.016817768957728463
2023-03-31 00:00:00+00:00,-0.0016386532702106216
2023-04-30 00:00:00+00:00,0.0003043773778124148
2023-05-31 00:00:00+00:00,0.003703247817205879
2023-06-30 00:00:00+00:00,-0.011150393066428843
2023-07-31 00:00:00+00:00,-0.003640030327507926
2023-08-31 00:00:00+00:00,0.0012328207106986344
2023-09-30 00:00:00+00:00,-0.009004803064088795
2023-10-31 00:00:00+00:00,0.00963542491804481
2023-11-30 00:00:00+00:00,-0.004558786531238979
2023-12-31 00:00:00+00:00,-0.007322192931036975
2024-01-31 00:00:00+00:00,0.010500552084877546
2024-02-29 00:00:00+00:00,-0.00044710483267385026
2024-03-31 00:00:00+00:00,-0.009648884490601084
2024-04-30 00:00:00+00:00,-0.009807193110764278
2024-05-31 00:00:00+00:00,0.0012162858213078387
2024-06-30 00:00:00+00:00,-0.0027679951609377307
2024-07-31 00:00:00+00:00,-0.0005211901921133855
2024-08-31 00:00:00+00:00,-0.010046724372040461
2024-09-30 00:00:00+00:00,-0.0007530589213964323
2024-10-31 00:00:00+00:00,0.0010968573749472466
2024-11-30 00:00:00+00:00,-0.004067677819368565
2024-12-31 00:00:00+00:00,-0.01266892090890226
2025-01-31 00:00:00+00:00,0.005423706960235197
2025-02-28 00:00:00+00:00,0.005531610284847277
2025-03-31 00:00:00+00:00,-0.0038574378133354736
2025-04-30 00:00:00+00:00,0.011744245448061852
2025-05-31 00:00:00+00:00,-0.00399722991049456
2025-06-30 00:00:00+00:00,0.0008457193900244242
2025-07-31 00:00:00+00:00,-0.0032825608761172242
2025-08-31 00:00:00+00:00,8.964448770565348e-05
2025-09-30 00:00:00+00:00,0.0030289501892299953
2025-10-31 00:00:00+00:00,0.00973762704456016
2025-11-30 00:00:00+00:00,0.0014228167594065866
2025-12-31 00:00:00+00:00,-0.0024099575748444124
2026-01-31 00:00:00+00:00,-0.003306204076768293
2026-02-28 00:00:00+00:00,-0.0036146510922993036
2026-03-31 00:00:00+00:00,-0.007981150563146855
2026-04-30 00:00:00+00:00,0.003325086704029312
2026-05-31 00:00:00+00:00,0.01081599841286085
2026-06-30 00:00:00+00:00,0.0012638243169955654
2026-07-31 00:00:00+00:00,-0.0042029364421833915
2026-08-31 00:00:00+00:00,-0.006852605700781833
2026-09-30 00:00:00+00:00,-0.0020635726829122403
