time,low_ur_z_xs
2018-08-31 00:00:00+00:00,0.014546016152787944
2018-09-30 00:00:00+00:00,-0.001076207744151625
2018-10-31 00:00:00+00:00,-0.006853666941863845
2018-11-30 00:00:00+00:00,0.008912383409566793
2018-12-31 00:00:00+00:00,-0.006284871654488877
2019-01-31 00:00:00+00:00,-0.006066827940501618
2019-02-28 00:00:00+00:00,-0.004943787732137883
2019-03-31 00:00:00+00:00,0.0059341534149435216
2019-04-30 00:00:00+00:00,-0.007561300740350219
2019-05-31 00:00:00+00:00,0.0015366973084363078
2019-06-30 00:00:00+00:00,0.007213172184562522
2019-07-31 00:00:00+00:00,-0.0008583862807851617
2019-08-31 00:00:00+00:00,-0.00035451838655242707
2019-09-30 00:00:00+00:00,-0.005202156706553662
2019-10-31 00:00:00+00:00,-0.010123625460817576
2019-11-30 00:00:00+00:00,-0.001098709636354056
2019-12-31 00:00:00+00:00,0.0017625079100902497
2020-01-31 00:00:00+00:00,0.00659088036828237
2020-02-29 00:00:00+00:00,0.0021463401808434757
2020-03-31 00:00:00+00:00,0.0075038946441770005
2020-04-30 00:00:00+00:00,-0.012616231069148331
2020-05-31 00:00:00+00:00,0.0006231759394779157
2020-06-30 00:00:00+00:00,-0.003312328719056623
2020-07-31 00:00:00+00:00,0.013372560496346164
2020-08-31 00:00:00+00:00,-0.007072540253061699
2020-09-30 00:00:00+00:00,-0.0004406609422317187
2020-10-31 00:00:00+00:00,0.005349023601286751
2020-11-30 00:00:00+00:00,-0.011652866832210784
2020-12-31 00:00:00+00:00,-0.005962618000261544
2021-01-31 00:00:00+00:00,-0.002659544567695793
2021-02-28 00:00:00+00:00,-0.007919787048315197
2021-03-31 00:00:00+00:00,0.004603342356376716
2021-04-30 00:00:00+00:00,0.0031669230192878928
2021-05-31 00:00:00+00:00,-0.006867141126896015
2021-06-30 00:00:00+00:00,-0.0013943801696402192
2021-07-31 00:00:00+00:00,-0.010222808576012543
2021-08-31 00:00:00+00:00,0.00026868488821696346
2021-09-30 00:00:00+00:00,0.0004004196605962296
2021-10-31 00:00:00+00:00,0.011353093903210265
2021-11-30 00:00:00+00:00,-0.012115433477622561
2021-12-31 00:00:00+00:00,0.006923724842105239
2022-01-31 00:00:00+00:00,-0.011612510184881741
2022-02-28 00:00:00+00:00,0.008663188995272408
2022-03-31 00:00:00+00:00,0.02582640354997956
2022-04-30 00:00:00+00:00,-0.0017953185408439154
2022-05-31 00:00:00+00:00,0.0011239173992350082
2022-06-30 00:00:00+00:00,0.0022335914691000713
2022-07-31 00:00:00+00:00,-0.00903816691495063
2022-08-31 00:00:00+00:00,0.008321329413540912
2022-09-30 00:00:00+00:00,0.002465463233122467
2022-10-31 00:00:00+00:00,0.003973643369369562
2022-11-30 00:00:00+00:00,0.0044932344434174265
2022-12-31 00:00:00+00:00,0.0003231839774480161
2023-01-31 00:00:00+00:00,0.0053451961283861316
2023-02-28 00:00:00+00:00,0.00020347618282778868
2023-03-31 00:00:00+00:00,-0.006387413564834521
2023-04-30 00:00:00+00:00,0.009028213586194989
2023-05-31 00:00:00+00:00,-0.00235559104696359
2023-06-30 00:00:00+00:00,0.01402521593391337
2023-07-31 00:00:00+00:00,0.0028947762123565646
2023-08-31 00:00:00+00:00,-0.003233039768997914
2023-09-30 00:00:00+00:00,0.004864700122527932
2023-10-31 00:00:00+00:00,0.0016959560656664152
2023-11-30 00:00:00+00:00,0.0035492127977332366
2023-12-31 00:00:00+00:00,0.006092105061622721
2024-01-31 00:00:00+00:00,-0.011117228271783963
2024-02-29 00:00:00+00:00,0.0010920421735141073
2024-03-31 00:00:00+00:00,-0.007308699020539544
2024-04-30 00:00:00+00:00,-0.005357941555099166
2024-05-31 00:00:00+00:00,0.005940916639178173
2024-06-30 00:00:00+00:00,0.009745903377065268
2024-07-31 00:00:00+00:00,-0.02871796364253787
2024-08-31 00:00:00+00:00,0.0010625807774438112
2024-09-30 00:00:00+00:00,0.008084415166587089
2024-10-31 00:00:00+00:00,0.006100964868275716
2024-11-30 00:00:00+00:00,0.0011410363109025656
2024-12-31 00:00:00+00:00,-0.011735490230736945
2025-01-31 00:00:00+00:00,0.009415770878837604
2025-02-28 00:00:00+00:00,0.0030436297056024575
2025-03-31 00:00:00+00:00,-0.0066781221560385795
2025-04-30 00:00:00+00:00,0.00043883706138125866
2025-05-31 00:00:00+00:00,-0.0031489383911297297
2025-06-30 00:00:00+00:00,-0.00294953864263392
2025-07-31 00:00:00+00:00,-0.0033715167134469315
2025-08-31 00:00:00+00:00,0.0028371505110873496
2025-09-30 00:00:00+00:00,0.005446739986944227
2025-10-31 00:00:00+00:00,-0.005461601677196004
2025-11-30 00:00:00+00:00,-0.005499949529504056
2025-12-31 00:00:00+00:00,-0.004320685272942937
2026-01-31 00:00:00+00:00,0.007962335418129518
2026-02-28 00:00:00+00:00,0.006736773097711701
2026-03-31 00:00:00+00:00,-0.0020249541841729224
2026-04-30 00:00:00+00:00,0.005245748386900395
2026-05-31 00:00:00+00:00,0.0014121326565761372
2026-06-30 00:00:00+00:00,-0.007394475431482195
2026-07-31 00:00:00+00:00,-0.0028596725280263247
2026-08-31 00:00:00+00:00,-0.0034464054886443884
2026-09-30 00:00:00+00:00,0.0087380812471205
