time,cip_chg_xs
2011-10-31 00:00:00+00:00,0.017234847984765267
2011-11-30 00:00:00+00:00,-0.015285200151348155
2011-12-31 00:00:00+00:00,0.005743268576269944
2012-01-31 00:00:00+00:00,0.020956742667951334
2012-02-29 00:00:00+00:00,0.004162388327817235
2012-03-31 00:00:00+00:00,-0.013307836414309215
2012-04-30 00:00:00+00:00,0.0021398298393884296
2012-05-31 00:00:00+00:00,-0.020369352275413144
2012-06-30 00:00:00+00:00,0.017591716934673762
2012-07-31 00:00:00+00:00,0.0215715500912812
2012-08-31 00:00:00+00:00,-0.018173257346437377
2012-09-30 00:00:00+00:00,0.0008854372039996949
2012-10-31 00:00:00+00:00,-0.01002799104199148
2012-11-30 00:00:00+00:00,0.00015410149863503975
2012-12-31 00:00:00+00:00,-0.005833044330382231
2013-01-31 00:00:00+00:00,0.005463223917154814
2013-02-28 00:00:00+00:00,0.00928706683455327
2013-03-31 00:00:00+00:00,-0.010240455459781805
2013-04-30 00:00:00+00:00,0.0007290762645364435
2013-05-31 00:00:00+00:00,0.010475791118653266
2013-06-30 00:00:00+00:00,0.003532759548808828
2013-07-31 00:00:00+00:00,0.012751105926289252
2013-08-31 00:00:00+00:00,-0.0064032665439412995
2013-09-30 00:00:00+00:00,-0.014644910665935207
2013-10-31 00:00:00+00:00,0.0033662151776658877
2013-11-30 00:00:00+00:00,0.0015891402148953127
2013-12-31 00:00:00+00:00,0.01107596424712387
2014-01-31 00:00:00+00:00,0.00900755558986277
2014-02-28 00:00:00+00:00,0.00639886443972526
2014-03-31 00:00:00+00:00,-0.00912057112647191
2014-04-30 00:00:00+00:00,0.0005293890838522497
2014-05-31 00:00:00+00:00,-0.002531940983532044
2014-06-30 00:00:00+00:00,-0.009173582671014091
2014-07-31 00:00:00+00:00,0.006681912585028593
2014-08-31 00:00:00+00:00,-0.006460179012849343
2014-09-30 00:00:00+00:00,0.024757662932451296
2014-10-31 00:00:00+00:00,-0.007258518691025673
2014-11-30 00:00:00+00:00,0.006908941871993202
2014-12-31 00:00:00+00:00,0.008645570699034488
2015-01-31 00:00:00+00:00,-0.029361019302201585
2015-02-28 00:00:00+00:00,0.006523340015442303
2015-03-31 00:00:00+00:00,0.004806947457397515
2015-04-30 00:00:00+00:00,0.0005172718063894965
2015-05-31 00:00:00+00:00,-0.008023174198129146
2015-06-30 00:00:00+00:00,-0.01691664880309962
2015-07-31 00:00:00+00:00,-0.0160729035984144
2015-08-31 00:00:00+00:00,-0.010231904293557803
2015-09-30 00:00:00+00:00,-0.004394955772534015
2015-10-31 00:00:00+00:00,0.01113438123362731
2015-11-30 00:00:00+00:00,0.009085228903282783
2015-12-31 00:00:00+00:00,0.016577371112651784
2016-01-31 00:00:00+00:00,0.013835057921970817
2016-02-29 00:00:00+00:00,-0.005307261109685268
2016-03-31 00:00:00+00:00,0.007241046723413858
2016-04-30 00:00:00+00:00,-0.004437151686073393
2016-05-31 00:00:00+00:00,0.0015888574013491752
2016-06-30 00:00:00+00:00,-0.031187051803725274
2016-07-31 00:00:00+00:00,-0.006016087896405953
2016-08-31 00:00:00+00:00,0.006479136655550111
2016-09-30 00:00:00+00:00,-0.0024256971952716366
2016-10-31 00:00:00+00:00,0.005496406206528137
2016-11-30 00:00:00+00:00,-0.0208842566740558
2016-12-31 00:00:00+00:00,0.0037365521849366257
2017-01-31 00:00:00+00:00,-0.0017058611445205374
2017-02-28 00:00:00+00:00,0.004685601816257767
2017-03-31 00:00:00+00:00,0.0038693168428267644
2017-04-30 00:00:00+00:00,0.013798494864761146
2017-05-31 00:00:00+00:00,0.012490527020546871
2017-06-30 00:00:00+00:00,-0.008817512722871457
2017-07-31 00:00:00+00:00,-0.004808490256208775
2017-08-31 00:00:00+00:00,0.003943097098714432
2017-09-30 00:00:00+00:00,-0.0021235804529096125
2017-10-31 00:00:00+00:00,0.0035417467608029884
2017-11-30 00:00:00+00:00,0.011890484033614257
2017-12-31 00:00:00+00:00,-0.013002742584461102
2018-01-31 00:00:00+00:00,0.0031821956870332624
2018-02-28 00:00:00+00:00,0.01509975032171118
2018-03-31 00:00:00+00:00,0.004744057828290238
2018-04-30 00:00:00+00:00,-0.005756941891813083
2018-05-31 00:00:00+00:00,0.00971069767808519
2018-06-30 00:00:00+00:00,0.005581446241150756
2018-07-31 00:00:00+00:00,-0.008856163188304178
2018-08-31 00:00:00+00:00,0.016150449258605093
2018-09-30 00:00:00+00:00,-0.010311955953602903
2018-10-31 00:00:00+00:00,0.0019009718126747899
2018-11-30 00:00:00+00:00,0.006272911254123104
2018-12-31 00:00:00+00:00,0.014329008545658661
2019-01-31 00:00:00+00:00,-0.007720720402786707
2019-02-28 00:00:00+00:00,0.007974291662452337
2019-03-31 00:00:00+00:00,-0.007576674582660203
2019-04-30 00:00:00+00:00,0.004954095159711347
2019-05-31 00:00:00+00:00,-0.005481353479808382
2019-06-30 00:00:00+00:00,-0.004210023204845648
2019-07-31 00:00:00+00:00,-0.009709510008580557
2019-08-31 00:00:00+00:00,0.002811997019211976
2019-09-30 00:00:00+00:00,0.011131517410155167
2019-10-31 00:00:00+00:00,0.00047548624674198514
2019-11-30 00:00:00+00:00,0.0005928887924553372
2019-12-31 00:00:00+00:00,-0.010871412480681686
2020-01-31 00:00:00+00:00,0.004785478194591963
2020-02-29 00:00:00+00:00,0.0056209738039672
2020-03-31 00:00:00+00:00,0.0267446430154632
2020-04-30 00:00:00+00:00,-0.005568036960244882
2020-05-31 00:00:00+00:00,0.0008335897500666434
2020-06-30 00:00:00+00:00,-0.013136348052989133
2020-07-31 00:00:00+00:00,-0.0024006328121880527
2020-08-31 00:00:00+00:00,0.00344841647360683
2020-09-30 00:00:00+00:00,0.009291309545876203
2020-10-31 00:00:00+00:00,0.004628231572808561
2020-11-30 00:00:00+00:00,-0.006685503021853667
2020-12-31 00:00:00+00:00,-0.0058972146692019
2021-01-31 00:00:00+00:00,-0.007725981658007419
2021-02-28 00:00:00+00:00,-0.017263532973190054
2021-03-31 00:00:00+00:00,-0.004191128186784243
2021-04-30 00:00:00+00:00,0.0028699460372321184
2021-05-31 00:00:00+00:00,-0.0052154695136101825
2021-06-30 00:00:00+00:00,0.003965805243096199
2021-07-31 00:00:00+00:00,0.01387126524193194
2021-08-31 00:00:00+00:00,0.008923327729106534
2021-09-30 00:00:00+00:00,-0.003715914715684998
2021-10-31 00:00:00+00:00,0.007307416836005665
2021-11-30 00:00:00+00:00,0.00286608115923781
2021-12-31 00:00:00+00:00,0.00985898283494957
2022-01-31 00:00:00+00:00,-0.009277204054909505
2022-02-28 00:00:00+00:00,0.011580026784622444
2022-03-31 00:00:00+00:00,0.032145675486016545
2022-04-30 00:00:00+00:00,0.0046048856574059105
2022-05-31 00:00:00+00:00,0.0004563644991923965
2022-06-30 00:00:00+00:00,-0.0007007450127587411
2022-07-31 00:00:00+00:00,-0.006880867483138431
2022-08-31 00:00:00+00:00,0.005396997028750183
2022-09-30 00:00:00+00:00,0.010918752194758463
2022-10-31 00:00:00+00:00,0.008843374558381578
2022-11-30 00:00:00+00:00,0.0015300450750619365
2022-12-31 00:00:00+00:00,-0.007256983002067008
2023-01-31 00:00:00+00:00,0.00814604603986746
2023-02-28 00:00:00+00:00,-0.0013778475990371408
2023-03-31 00:00:00+00:00,-0.0003421147071217545
2023-04-30 00:00:00+00:00,0.0057988048811645765
2023-05-31 00:00:00+00:00,0.0004429280562019411
2023-06-30 00:00:00+00:00,0.0038240872695112227
2023-07-31 00:00:00+00:00,-0.0005769956065780901
2023-08-31 00:00:00+00:00,0.0031483992818868156
2023-09-30 00:00:00+00:00,-0.005522792649330088
2023-10-31 00:00:00+00:00,0.001265318099800572
2023-11-30 00:00:00+00:00,-0.011422078851802575
2023-12-31 00:00:00+00:00,0.007136360489101268
2024-01-31 00:00:00+00:00,-0.008012604772627108
2024-02-29 00:00:00+00:00,-0.0015809703808784548
2024-03-31 00:00:00+00:00,-0.0058995275533151315
2024-04-30 00:00:00+00:00,-0.007882665421644397
2024-05-31 00:00:00+00:00,-0.011953721201437006
2024-06-30 00:00:00+00:00,-0.006770140718283302
2024-07-31 00:00:00+00:00,0.015306343921740018
2024-08-31 00:00:00+00:00,-0.00838524657961437
2024-09-30 00:00:00+00:00,-0.0006450436333619303
2024-10-31 00:00:00+00:00,-0.015898870461915404
2024-11-30 00:00:00+00:00,0.0053861906253951375
2024-12-31 00:00:00+00:00,-0.0021572802459152163
2025-01-31 00:00:00+00:00,0.003147379241100756
2025-02-28 00:00:00+00:00,0.00816356300371579
2025-03-31 00:00:00+00:00,0.004569231268868101
2025-04-30 00:00:00+00:00,0.0011397971056121836
2025-05-31 00:00:00+00:00,0.0006626897649464336
2025-06-30 00:00:00+00:00,3.053238645955858e-05
2025-07-31 00:00:00+00:00,-0.00846800817745641
2025-08-31 00:00:00+00:00,0.006013462340056952
2025-09-30 00:00:00+00:00,-0.00029002140047240665
2025-10-31 00:00:00+00:00,-0.010645950158267414
2025-11-30 00:00:00+00:00,-0.0020951077367644677
2025-12-31 00:00:00+00:00,-0.005130568673124558
2026-01-31 00:00:00+00:00,0.003036405461692482
2026-02-28 00:00:00+00:00,-0.0033786478694093347
2026-03-31 00:00:00+00:00,-2.625911828180172e-05
2026-04-30 00:00:00+00:00,-1.562310962821556e-05
2026-05-31 00:00:00+00:00,-0.000862190647497818
2026-06-30 00:00:00+00:00,0.0035746526574953474
2026-07-31 00:00:00+00:00,0.0018425329975417792
2026-08-31 00:00:00+00:00,-0.0026306486616168856
2026-09-30 00:00:00+00:00,0.008460524001942193
