strategy,scale,binding,is_total_return,is_static_loss,is_max_daily_dd,is_gates_pass,oos_total_return,oos_static_loss,oos_max_daily_dd,oos_gates_pass,mean_mo_is,mean_mo_oos,n_scales_tried,scaled_full_mean_mo,scaled_full_pct_pos,scaled_ho_mean_mo,scaled_ho_pct_pos,scaled_clears_1pct_is,scaled_clears_1pct_oos
dollar_beta_xs,0.8944425620994549,static,0.002490139510463951,0.09999999987065777,0.020867475870171473,True,0.013140889116592502,0.011097347589126002,0.00398537626427933,True,6.099427055230747e-05,0.001587155619472073,117,0.00012947336653064935,0.39444444444444443,0.001587155619472073,0.5833333333333334,False,False
dollar_beta_xs_36m,0.8380918600629601,static,-0.030516547006294026,0.09999999998208485,0.01044473348464846,True,-0.022928689453550755,0.023731791899360543,0.0031998950802764737,True,-0.00015062256426447019,-0.0017305122553311532,117,-0.00027327245358815133,0.37222222222222223,-0.0017305122553311532,0.3333333333333333,False,False
dollar_beta_afd,1.0156530131831532,static,0.042133802195414516,0.09999999990882817,0.014239183276640106,True,-0.015654489409089867,0.021711991561691103,0.005625740108051396,True,0.00030554012274285123,-0.0018299082085409535,117,0.0002005661645192009,0.42777777777777776,-0.0018299082085409535,0.4166666666666667,False,False
dollar_rx_tsmom,0.25103655457496643,static,-0.0954763985199154,0.09999999994742029,0.005883814944140322,True,-0.007297125499439505,0.014389047189470438,0.002840139499736106,True,-0.0005863364060368511,-0.00039226943543964793,117,-0.0005828795312281791,0.38333333333333336,-0.00039226943543964793,0.4166666666666667,False,False
dollar_ew,1.0783279947869882,static,-0.09497309395316367,0.09999999989058793,0.008346030187886063,True,-0.015300190477713138,0.02140731848798634,0.0032725164190519716,True,-0.0005742524476914467,-0.0009831221709820277,117,-0.0006172777693369109,0.38333333333333336,-0.0009831221709820277,0.4166666666666667,False,False
