time,carry_vix_cool
2011-10-31 00:00:00+00:00,0.02937759173732113
2011-11-30 00:00:00+00:00,-0.016227040835797624
2011-12-31 00:00:00+00:00,0.011407645748045203
2012-01-31 00:00:00+00:00,0.02112962054214096
2012-02-29 00:00:00+00:00,0.004162388327817013
2012-03-31 00:00:00+00:00,-0.013307836414309215
2012-04-30 00:00:00+00:00,0.0021398298393886517
2012-05-31 00:00:00+00:00,-0.020124446522613693
2012-06-30 00:00:00+00:00,0.015953397420058968
2012-07-31 00:00:00+00:00,0.0215715500912812
2012-08-31 00:00:00+00:00,-0.012613422960811471
2012-09-30 00:00:00+00:00,0.006868866648691574
2012-10-31 00:00:00+00:00,-0.004303665180324434
2012-11-30 00:00:00+00:00,0.0005616895262898769
2012-12-31 00:00:00+00:00,-0.006445673629297488
2013-01-31 00:00:00+00:00,-0.007253567859165311
2013-02-28 00:00:00+00:00,0.006236027881956874
2013-03-31 00:00:00+00:00,0.02039253847205469
2013-04-30 00:00:00+00:00,-0.008629837596360268
2013-05-31 00:00:00+00:00,-0.02241200709674296
2013-06-30 00:00:00+00:00,-0.01203203832341404
2013-07-31 00:00:00+00:00,-0.006924082279565313
2013-08-31 00:00:00+00:00,-0.0059967174707482584
2013-09-30 00:00:00+00:00,0.009744315090125522
2013-10-31 00:00:00+00:00,-0.004976984207022417
2013-11-30 00:00:00+00:00,-0.012781252701282275
2013-12-31 00:00:00+00:00,-0.0065685046167502925
2014-01-31 00:00:00+00:00,-0.001531727385397419
2014-02-28 00:00:00+00:00,0.0019098504679022632
2014-03-31 00:00:00+00:00,0.011474331852100672
2014-04-30 00:00:00+00:00,-0.00039419943918850286
2014-05-31 00:00:00+00:00,0.0024867637869816495
2014-06-30 00:00:00+00:00,0.007884549092113113
2014-07-31 00:00:00+00:00,-0.005089662726354027
2014-08-31 00:00:00+00:00,-0.00040649994842278936
2014-09-30 00:00:00+00:00,-0.015805547219388316
2014-10-31 00:00:00+00:00,0.0035317060943031997
2014-11-30 00:00:00+00:00,-0.0021368149901132005
2014-12-31 00:00:00+00:00,-0.0009287918496645453
2015-01-31 00:00:00+00:00,-0.009107975439124893
2015-02-28 00:00:00+00:00,0.01493465049353171
2015-03-31 00:00:00+00:00,0.007095375344246424
2015-04-30 00:00:00+00:00,-0.006914608442859627
2015-05-31 00:00:00+00:00,-0.01728107328255124
2015-06-30 00:00:00+00:00,-0.01598544643519728
2015-07-31 00:00:00+00:00,-0.0030887003543059732
2015-08-31 00:00:00+00:00,-0.028998769408640435
2015-09-30 00:00:00+00:00,0.0007259808466950624
2015-10-31 00:00:00+00:00,0.013746954595801109
2015-11-30 00:00:00+00:00,0.014300590678900882
2015-12-31 00:00:00+00:00,-0.002756192093639309
2016-01-31 00:00:00+00:00,-0.00763457673660739
2016-02-29 00:00:00+00:00,-0.0006566569025361346
2016-03-31 00:00:00+00:00,0.008907715417892703
2016-04-30 00:00:00+00:00,0.002453725661777151
2016-05-31 00:00:00+00:00,-0.00793156054937405
2016-06-30 00:00:00+00:00,0.015289084920320217
2016-07-31 00:00:00+00:00,0.0034817563629918613
2016-08-31 00:00:00+00:00,0.0036648919603314845
2016-09-30 00:00:00+00:00,-0.0028302055636714174
2016-10-31 00:00:00+00:00,0.0069547052058938075
2016-11-30 00:00:00+00:00,0.005239650322999667
2016-12-31 00:00:00+00:00,-0.011088554012113283
2017-01-31 00:00:00+00:00,0.013966752711819463
2017-02-28 00:00:00+00:00,0.006592491902115638
2017-03-31 00:00:00+00:00,-0.011629580124676742
2017-04-30 00:00:00+00:00,-0.012188740707138601
2017-05-31 00:00:00+00:00,-0.010901400209283318
2017-06-30 00:00:00+00:00,0.008821806616098327
2017-07-31 00:00:00+00:00,0.011758511375041358
2017-08-31 00:00:00+00:00,-0.015789567590297704
2017-09-30 00:00:00+00:00,0.004236854596897155
2017-10-31 00:00:00+00:00,-0.007827593481557038
2017-11-30 00:00:00+00:00,-0.01088412465652655
2017-12-31 00:00:00+00:00,0.011472361455127311
2018-01-31 00:00:00+00:00,-0.0036847747358064176
2018-02-28 00:00:00+00:00,-0.0028522483529994647
2018-03-31 00:00:00+00:00,-0.0006131323274791711
2018-04-30 00:00:00+00:00,-0.0008147671236536924
2018-05-31 00:00:00+00:00,0.005196409760530152
2018-06-30 00:00:00+00:00,-0.010493616008995454
2018-07-31 00:00:00+00:00,7.808427247790739e-05
2018-08-31 00:00:00+00:00,-0.016156226013258168
2018-09-30 00:00:00+00:00,0.002104833124661809
2018-10-31 00:00:00+00:00,-0.0022067045033364874
2018-11-30 00:00:00+00:00,0.0055444108969082695
2018-12-31 00:00:00+00:00,-0.007572882190315489
2019-01-31 00:00:00+00:00,0.010216395431539071
2019-02-28 00:00:00+00:00,0.0018291423271021845
2019-03-31 00:00:00+00:00,-0.0028199843871041796
2019-04-30 00:00:00+00:00,-0.0008465262645179772
2019-05-31 00:00:00+00:00,-0.008653675303818331
2019-06-30 00:00:00+00:00,0.003973742825314375
2019-07-31 00:00:00+00:00,0.0018670783125607215
2019-08-31 00:00:00+00:00,-0.011981072013699912
2019-09-30 00:00:00+00:00,0.0020366832091989195
2019-10-31 00:00:00+00:00,-0.0013944109433596807
2019-11-30 00:00:00+00:00,-0.0010187353664005139
2019-12-31 00:00:00+00:00,0.003594435787136696
2020-01-31 00:00:00+00:00,-0.006439311392418046
2020-02-29 00:00:00+00:00,-0.00506582062652583
2020-03-31 00:00:00+00:00,-0.010300742723389433
2020-04-30 00:00:00+00:00,0.00361367677240243
2020-05-31 00:00:00+00:00,-0.0003568545791575728
2020-06-30 00:00:00+00:00,0.009189150899287846
2020-07-31 00:00:00+00:00,-0.005050717570030394
2020-08-31 00:00:00+00:00,0.008053613651532787
2020-09-30 00:00:00+00:00,-0.0023593635075892516
2020-10-31 00:00:00+00:00,-0.005329378898848325
2020-11-30 00:00:00+00:00,0.015442642764929904
2020-12-31 00:00:00+00:00,0.0004980433700945142
2021-01-31 00:00:00+00:00,0.003789854346184063
2021-02-28 00:00:00+00:00,0.01407624890308612
2021-03-31 00:00:00+00:00,0.007110790554998969
2021-04-30 00:00:00+00:00,-0.002683195833415475
2021-05-31 00:00:00+00:00,4.43954876259145e-05
2021-06-30 00:00:00+00:00,-0.0015002265275609883
2021-07-31 00:00:00+00:00,-0.006643292238198595
2021-08-31 00:00:00+00:00,0.00252011129292673
2021-09-30 00:00:00+00:00,0.0008576247638800716
2021-10-31 00:00:00+00:00,0.007875896720531017
2021-11-30 00:00:00+00:00,-0.0092772262893418
2021-12-31 00:00:00+00:00,-0.0036215493362338202
2022-01-31 00:00:00+00:00,0.0004506778779469478
2022-02-28 00:00:00+00:00,0.0005086457885392637
2022-03-31 00:00:00+00:00,-4.0489795758658076e-05
2022-04-30 00:00:00+00:00,-0.0034242560081366724
2022-05-31 00:00:00+00:00,-0.001499681543715159
2022-06-30 00:00:00+00:00,-0.004557302959138587
2022-07-31 00:00:00+00:00,0.003434891485916136
2022-08-31 00:00:00+00:00,-0.0016776652375404266
2022-09-30 00:00:00+00:00,-0.015474238447173105
2022-10-31 00:00:00+00:00,0.0021213087325657742
2022-11-30 00:00:00+00:00,-0.00977800395854811
2022-12-31 00:00:00+00:00,-0.012069338714985611
2023-01-31 00:00:00+00:00,0.004170953153407542
2023-02-28 00:00:00+00:00,-0.001551710902791048
2023-03-31 00:00:00+00:00,-0.0056060678861296065
2023-04-30 00:00:00+00:00,-0.0036141966917093704
2023-05-31 00:00:00+00:00,0.0032059908435451145
2023-06-30 00:00:00+00:00,0.01483552020293466
2023-07-31 00:00:00+00:00,-0.005041047289282563
2023-08-31 00:00:00+00:00,-0.006383222020645007
2023-09-30 00:00:00+00:00,0.005490987129789904
2023-10-31 00:00:00+00:00,-0.009640938720587133
2023-11-30 00:00:00+00:00,0.009586106960330909
2023-12-31 00:00:00+00:00,-0.010174130307408769
2024-01-31 00:00:00+00:00,0.0069978788106774825
2024-02-29 00:00:00+00:00,0.008539489977799741
2024-03-31 00:00:00+00:00,0.0028746127255501186
2024-04-30 00:00:00+00:00,0.0038362412066912377
2024-05-31 00:00:00+00:00,0.008464501754401388
2024-06-30 00:00:00+00:00,0.0060887007535317395
2024-07-31 00:00:00+00:00,-0.01530477919094142
2024-08-31 00:00:00+00:00,0.0037299280053992856
2024-09-30 00:00:00+00:00,0.0023791457740451882
2024-10-31 00:00:00+00:00,-0.0018032434298449473
2024-11-30 00:00:00+00:00,-0.005984755070361225
2024-12-31 00:00:00+00:00,-0.0010184946859649324
2025-01-31 00:00:00+00:00,-0.004211418284059354
2025-02-28 00:00:00+00:00,-9.597309987374736e-05
2025-03-31 00:00:00+00:00,-0.0020312898494934117
2025-04-30 00:00:00+00:00,-0.002195455994629558
2025-05-31 00:00:00+00:00,-0.00027822776945096717
2025-06-30 00:00:00+00:00,5.620661935501481e-05
2025-07-31 00:00:00+00:00,0.004393596252095566
2025-08-31 00:00:00+00:00,-0.0019642733348789188
2025-09-30 00:00:00+00:00,0.0021273661601250993
2025-10-31 00:00:00+00:00,0.004579454580901032
2025-11-30 00:00:00+00:00,0.002917191176667
2025-12-31 00:00:00+00:00,0.007520555129267192
2026-01-31 00:00:00+00:00,0.008763260069938994
2026-02-28 00:00:00+00:00,0.0037753230523436265
2026-03-31 00:00:00+00:00,0.0006897951257025525
2026-04-30 00:00:00+00:00,0.0019262198845590994
2026-05-31 00:00:00+00:00,0.004374610046862015
2026-06-30 00:00:00+00:00,-0.0016931889507689757
2026-07-31 00:00:00+00:00,0.0012366607343636815
2026-08-31 00:00:00+00:00,0.004410065767409321
2026-09-30 00:00:00+00:00,-0.00870480993402789
