,USD,EUR,GBP,JPY,CAD,CHF,AUD,NZD
1951-04-01 00:00:00+00:00,13.2352963618,,,,,,,
1951-05-01 00:00:00+00:00,13.2352963618,,,,,,,
1951-06-01 00:00:00+00:00,13.2352963618,,,,,,,
1951-07-01 00:00:00+00:00,13.186815406,,,,,,,
1951-08-01 00:00:00+00:00,12.4087609882,,,,,,,
1951-09-01 00:00:00+00:00,10.0000007868,,,,,,,
1951-10-01 00:00:00+00:00,7.317072775,,,,,,,
1951-11-01 00:00:00+00:00,5.8419233272,,,,,,,
1951-12-01 00:00:00+00:00,6.1643826619,,,,,,,
1952-01-01 00:00:00+00:00,5.0847481143,,,,,,,
1952-02-01 00:00:00+00:00,3.0000013385,,,,,,,
1952-03-01 00:00:00+00:00,0.98360701,,,,,,,
1952-04-01 00:00:00+00:00,-0.3246754935,,,,,,,
1952-05-01 00:00:00+00:00,0.0,,,,,,,
1952-06-01 00:00:00+00:00,-0.6493509871,,,,,,,
1952-07-01 00:00:00+00:00,-0.9708742278,,,,,,,
1952-08-01 00:00:00+00:00,-0.9740264179,,,,,,,
1952-09-01 00:00:00+00:00,0.0,,,,,,,
1952-10-01 00:00:00+00:00,0.0,,,,,,,
1952-11-01 00:00:00+00:00,0.0,,,,,,,
1952-12-01 00:00:00+00:00,-1.2903231859,,,,,,,
1953-01-01 00:00:00+00:00,-1.6129039356,,,,,,,
1953-02-01 00:00:00+00:00,-2.2653731566,,,,,,,
1953-03-01 00:00:00+00:00,-1.6233773423,,,,,,,
1953-04-01 00:00:00+00:00,-1.6286652191,,,,,,,
1953-05-01 00:00:00+00:00,-1.9480528358,,,,,,,
1953-06-01 00:00:00+00:00,-1.6339876572,,,,,,,
1953-07-01 00:00:00+00:00,-1.3071901005,,,,,,,
1953-08-01 00:00:00+00:00,-0.98360701,,,,,,,
1953-09-01 00:00:00+00:00,-0.9740264179,,,,,,,
1953-10-01 00:00:00+00:00,-0.9740264179,,,,,,,
1953-11-01 00:00:00+00:00,-0.6493509871,,,,,,,
1953-12-01 00:00:00+00:00,-0.3267974936,,,,,,,
1954-01-01 00:00:00+00:00,-0.3278690245,,,,,,,
1954-02-01 00:00:00+00:00,0.331126003,,,,,,,
1954-03-01 00:00:00+00:00,0.660066291,,,,,,,
1954-04-01 00:00:00+00:00,0.6622519421,,,,,,,
1954-05-01 00:00:00+00:00,0.331126003,,,,,,,
1954-06-01 00:00:00+00:00,1.3289042958,,,,,,,
1954-07-01 00:00:00+00:00,0.9933779451,,,,,,,
1954-08-01 00:00:00+00:00,0.331126003,,,,,,,
1954-09-01 00:00:00+00:00,0.0,,,,,,,
1954-10-01 00:00:00+00:00,0.0,,,,,,,
1954-11-01 00:00:00+00:00,-0.6535950503,,,,,,,
1954-12-01 00:00:00+00:00,-0.6557379856,,,,,,,
1955-01-01 00:00:00+00:00,0.0,,,,,,,
1955-02-01 00:00:00+00:00,0.0,,,,,,,
1955-03-01 00:00:00+00:00,-0.3278690245,,,,,,,
1955-04-01 00:00:00+00:00,0.3289475416,,,,,,,
1955-05-01 00:00:00+00:00,0.0,,,,,,,
1955-06-01 00:00:00+00:00,-0.3278690245,,,,,,,
1955-07-01 00:00:00+00:00,-0.6557379856,,,,,,,
1955-08-01 00:00:00+00:00,0.3300331136,,,,,,,
1955-09-01 00:00:00+00:00,-0.3278690245,,,,,,,
1955-10-01 00:00:00+00:00,0.0,,,,,,,
1955-11-01 00:00:00+00:00,0.6578950195,,,,,,,
1955-12-01 00:00:00+00:00,0.9900994046,,,,,,,
1956-01-01 00:00:00+00:00,0.6578950195,,,,,,,
1956-02-01 00:00:00+00:00,0.9900994046,,,,,,,
1956-03-01 00:00:00+00:00,0.9868425611,,,,,,,
1956-04-01 00:00:00+00:00,0.98360701,,,,,,,
1956-05-01 00:00:00+00:00,1.9801988729,,,,,,,
1956-06-01 00:00:00+00:00,1.9736851222,,,,,,,
1956-07-01 00:00:00+00:00,2.9702983412,,,,,,,
1956-08-01 00:00:00+00:00,2.9605276197,,,,,,,
1956-09-01 00:00:00+00:00,2.9605276197,,,,,,,
1956-10-01 00:00:00+00:00,2.9508209667,,,,,,,
1956-11-01 00:00:00+00:00,3.594769461,,,,,,,
1956-12-01 00:00:00+00:00,3.9215669546,,,,,,,
1957-01-01 00:00:00+00:00,4.2483645113,,,,,,,
1957-02-01 00:00:00+00:00,4.2483645113,,,,,,,
1957-03-01 00:00:00+00:00,4.5602591892,,,,3.0075187626,,,
1957-04-01 00:00:00+00:00,4.5454531452,,,,3.0075187626,,,
1957-05-01 00:00:00+00:00,3.8834934717,,,,2.2388059268,,,
1957-06-01 00:00:00+00:00,4.1935468166,,,,2.2388059268,,,
1957-07-01 00:00:00+00:00,3.525639186,,,,2.2388059268,,,
1957-08-01 00:00:00+00:00,3.5143752212,,,,1.4814815,,,
1957-09-01 00:00:00+00:00,4.1533531234,,,,2.2388059268,,,
1957-10-01 00:00:00+00:00,3.8216543768,,,,1.4814815,,,
1957-11-01 00:00:00+00:00,3.1545755944,,,,1.4814815,,,
1957-12-01 00:00:00+00:00,2.8301900242,,,,1.4814815,,,
1958-01-01 00:00:00+00:00,3.1347976822,,,,0.7352941268,,,
1958-02-01 00:00:00+00:00,3.4482774141,,,,0.7352941268,,,
1958-03-01 00:00:00+00:00,3.4267928704,,,,0.0,,,
1958-04-01 00:00:00+00:00,3.1055914789,,,,0.0,,,
1958-05-01 00:00:00+00:00,4.0498461032,,,,0.0,,,
1958-06-01 00:00:00+00:00,2.7863790131,,,,0.0,,,
1958-07-01 00:00:00+00:00,2.7863790131,,,,0.0,,,
1958-08-01 00:00:00+00:00,2.4691369342,,,,0.0,,,
1958-09-01 00:00:00+00:00,1.8404916511,,,,0.0,,,
1958-10-01 00:00:00+00:00,1.8404916511,,,,0.0,,,
1958-11-01 00:00:00+00:00,1.5290526747,,,,0.0,,,
1958-12-01 00:00:00+00:00,1.5290526747,,,,0.0,,,
1959-01-01 00:00:00+00:00,0.9118545224,,,,0.7299270163,,,
1959-02-01 00:00:00+00:00,0.3030304615,,,,0.7299270163,,,
1959-03-01 00:00:00+00:00,0.0,,,,0.7299270163,,,
1959-04-01 00:00:00+00:00,0.0,,,,0.7299270163,,,
1959-05-01 00:00:00+00:00,-0.5988026471,,,,0.7299270163,,,
1959-06-01 00:00:00+00:00,0.0,,,,0.7299270163,,,
1959-07-01 00:00:00+00:00,0.0,,,,0.7299270163,,,
1959-08-01 00:00:00+00:00,-0.3012049758,,,,0.7299270163,,,
1959-09-01 00:00:00+00:00,-0.3012049758,,,,0.7299270163,,,
1959-10-01 00:00:00+00:00,-0.6024099517,,,,0.7299270163,,,
1959-11-01 00:00:00+00:00,0.6024098935,,,,1.4598540326,,,
1959-12-01 00:00:00+00:00,-0.3012049758,,,,0.7299270163,,,
1960-01-01 00:00:00+00:00,-0.6024099517,,,,0.0,,,
1960-02-01 00:00:00+00:00,-0.3021149611,,,,0.0,,,
1960-03-01 00:00:00+00:00,0.0,,,,0.72463769,,,
1960-04-01 00:00:00+00:00,-0.3012049758,,,,0.0,,,
1960-05-01 00:00:00+00:00,0.6024098935,,,,0.0,,,
1960-06-01 00:00:00+00:00,0.6024098935,,,,0.72463769,,,
1960-07-01 00:00:00+00:00,0.3012049176,,,,0.0,,,
1960-08-01 00:00:00+00:00,0.6042298639,,,,0.72463769,,,
1960-09-01 00:00:00+00:00,1.2084597278,,,,0.72463769,,,
1960-10-01 00:00:00+00:00,1.2121217874,,,,0.72463769,,,
1960-11-01 00:00:00+00:00,0.0,,,,0.0,,,
1960-12-01 00:00:00+00:00,1.81268965,,,,0.72463769,,,
1961-01-01 00:00:00+00:00,2.1212131133,,,,0.0,,,
1961-02-01 00:00:00+00:00,1.8181826518,,,,0.72463769,,,
1961-03-01 00:00:00+00:00,1.5060247628,,,-1.4678902183117404,0.0,,,1.0763242982354093
1961-04-01 00:00:00+00:00,1.81268965,,,-1.1029418437770722,0.72463769,,,1.0763242982354093
1961-05-01 00:00:00+00:00,0.5988026471,,,-0.5514700492569746,0.0,,,1.0763242982354093
1961-06-01 00:00:00+00:00,-0.2994013525,,,0.0,0.0,,,1.269531994744555
1961-07-01 00:00:00+00:00,-0.3003003981,,,0.36900332806131253,0.0,,,1.269531994744555
1961-08-01 00:00:00+00:00,-0.3003003981,,,0.5555550085628136,0.7194244692,,,1.269531994744555
1961-09-01 00:00:00+00:00,-0.5970151759,,,0.929368892422322,0.0,,,1.4619865768152884
1961-10-01 00:00:00+00:00,0.0,,,1.3011157435004472,0.0,,,1.4619865768152884
1961-11-01 00:00:00+00:00,-0.2994013525,,,0.9259250142713338,0.0,,,1.4619865768152884
1961-12-01 00:00:00+00:00,-1.186944172,,,0.929368892422322,0.0,,,1.070042208253441
1962-01-01 00:00:00+00:00,-0.8902081147,,,0.7448800008569956,0.72463769,,,1.070042208253441
1962-02-01 00:00:00+00:00,-0.5952383441,,,0.373133964842709,0.7194244692,,,1.070042208253441
1962-03-01 00:00:00+00:00,-0.2967360573,,,0.1862195582109205,0.7194244692,,,0.8712545571418318
1962-04-01 00:00:00+00:00,-0.2967360573,,,0.0,0.7194244692,,,0.8712545571418318
1962-05-01 00:00:00+00:00,-0.2976192008,,,-0.739372562507068,1.44927538,,,0.8712545571418318
1962-06-01 00:00:00+00:00,0.3003004561,,,-1.4732968068238206,0.7194244692,,,0.38572309761799595
1962-07-01 00:00:00+00:00,0.3012049176,,,-2.2058819422910214,2.1739130701,,,0.38572309761799595
1962-08-01 00:00:00+00:00,0.3012049176,,,-2.5782698490611766,0.7142857229,,,0.38572309761799595
1962-09-01 00:00:00+00:00,0.3003004561,,,-2.5782698490611766,2.1582734075,,,-0.09606584608381485
1962-10-01 00:00:00+00:00,0.2994012946,,,-2.9357804366236584,2.1582734075,,,-0.09606584608381485
1962-11-01 00:00:00+00:00,1.5015021644,,,-3.486238615217574,2.1582734075,,,-0.09606584608381485
1962-12-01 00:00:00+00:00,0.9009013103,,,-3.1307554959409734,2.1582734075,,,0.38498061803542427
1963-01-01 00:00:00+00:00,0.5988026471,,,-2.7726440382546014,2.1582734075,,,0.38498061803542427
1963-02-01 00:00:00+00:00,0.2994012946,,,-1.8587360201176018,1.4285714458,,,0.38498061803542427
1963-03-01 00:00:00+00:00,-0.2976192008,,,-1.1152405532343423,1.4285714458,,,0.6717819800863056
1963-04-01 00:00:00+00:00,-0.5952383441,,,-0.7434937021562282,1.4285714458,,,0.6717819800863056
1963-05-01 00:00:00+00:00,-0.5970151759,,,-0.3724391164218632,1.4285714458,,,0.6717819800863056
1963-06-01 00:00:00+00:00,-0.5988026471,,,0.0,1.4285714458,,,1.6330410080239943
1963-07-01 00:00:00+00:00,0.0,,,0.7518789612432686,0.7092198666,,,1.6330410080239943
1963-08-01 00:00:00+00:00,0.3003004561,,,1.7013233973050657,1.4184396668,,,1.6330410080239943
1963-09-01 00:00:00+00:00,0.2994012946,,,1.512287663687939,0.7042252945,,,2.5961599023804904
1963-10-01 00:00:00+00:00,-0.2985075591,,,1.512287663687939,0.7042252945,,,2.5961599023804904
1963-11-01 00:00:00+00:00,-1.1834324445,,,2.0912545195073795,0.7042252945,,,2.5961599023804904
1963-12-01 00:00:00+00:00,-0.2976192008,,,2.2813684026456116,0.7042252945,,,2.876326208999802
1964-01-01 00:00:00+00:00,-0.2976192008,,,2.8517118570472233,1.408450655,,,2.876326208999802
1964-02-01 00:00:00+00:00,-0.2985075591,,,1.893939353072338,0.7042252945,,,2.876326208999802
1964-03-01 00:00:00+00:00,0.2985076168,,,1.1278184418648696,1.408450655,,,3.8131508950377535
1964-04-01 00:00:00+00:00,0.2994012946,,,0.7490629379248936,1.408450655,,,3.8131508950377535
1964-05-01 00:00:00+00:00,0.3003004561,,,0.18691570541262692,1.408450655,,,3.8131508950377535
1964-06-01 00:00:00+00:00,0.6024098935,,,0.37383141082525384,1.408450655,,,3.1191023425987785
1964-07-01 00:00:00+00:00,0.3003004561,,,-0.1865669824213656,1.408450655,,,3.1191023425987785
1964-08-01 00:00:00+00:00,0.2994012946,,,-0.5576202766171767,0.699300708,,,3.1191023425987785
1964-09-01 00:00:00+00:00,0.2985076168,,,-0.3724391164218632,0.699300708,,,2.6241790326096304
1964-10-01 00:00:00+00:00,0.5988026471,,,-0.3724391164218632,0.699300708,,,2.6241790326096304
1964-11-01 00:00:00+00:00,0.5988026471,,,-0.3724391164218632,0.699300708,,,2.6241790326096304
1964-12-01 00:00:00+00:00,0.2985076168,,,-0.5576202766171767,0.699300708,,,3.355068617787582
1965-01-01 00:00:00+00:00,0.2985076168,,,-1.1090579662900613,0.0,,,3.355068617787582
1965-02-01 00:00:00+00:00,0.5988026471,,,-0.5576202766171767,0.699300708,,,3.355068617787582
1965-03-01 00:00:00+00:00,0.2976192008,,,0.0,0.0,,,0.7346202235958943
1965-04-01 00:00:00+00:00,0.5970152336,,,0.0,0.694444453,,,0.7346202235958943
1965-05-01 00:00:00+00:00,0.8982039995,,,0.1865669824213656,0.694444453,,,0.7346202235958943
1965-06-01 00:00:00+00:00,1.4970066466,,,0.0,0.694444453,,,1.0999048647192478
1965-07-01 00:00:00+00:00,1.7964079412,,,0.18691570541262692,0.694444453,,,1.0999048647192478
1965-08-01 00:00:00+00:00,2.0895500873,,,0.0,2.0833333591,,,1.0999048647192478
1965-09-01 00:00:00+00:00,1.7857119842,,,-0.18691570541261582,2.0833333591,,,1.8264818796780435
1965-10-01 00:00:00+00:00,1.7857119842,,,-0.18691570541261582,2.0833333591,,,1.8264818796780435
1965-11-01 00:00:00+00:00,2.0833311275,,,0.0,2.0833333591,,,1.8264818796780435
1965-12-01 00:00:00+00:00,2.3809503283,,,0.0,2.0833333591,,,0.901722760582957
1966-01-01 00:00:00+00:00,2.6785694716,,,0.0,2.0833333591,,,0.901722760582957
1966-02-01 00:00:00+00:00,3.2738078157,,,0.18691570541262692,2.0833333591,,,0.901722760582957
1966-03-01 00:00:00+00:00,3.2640932475,,,0.0,2.7777778121,,,2.096626884117825
1966-04-01 00:00:00+00:00,3.8575653048,,,0.929368892422322,2.7586207235,,,2.096626884117825
1966-05-01 00:00:00+00:00,3.8575653048,,,1.1173191172788588,3.4482758398,,,2.096626884117825
1966-06-01 00:00:00+00:00,3.2448360522,,,1.3035386754897793,2.7586207235,,,1.6319131466685732
1966-07-01 00:00:00+00:00,2.9411746736,,,1.6791046131040765,3.4482758398,,,1.6319131466685732
1966-08-01 00:00:00+00:00,2.3391823175,,,2.0560745341615227,2.0408162875,,,1.6319131466685732
1966-09-01 00:00:00+00:00,2.9239778969,,,2.4344563262018504,2.0408162875,,,1.2556102094181565
1966-10-01 00:00:00+00:00,3.5087735327,,,2.8089877951640974,2.0408162875,,,1.2556102094181565
1966-11-01 00:00:00+00:00,3.7900892147,,,2.2429902395741497,2.7210884046,,,1.2556102094181565
1966-12-01 00:00:00+00:00,3.1976758478,,,2.6168216503992037,2.0408162875,,,1.2511113907238247
1967-01-01 00:00:00+00:00,2.8985520478,,,2.6168216503992037,2.7210884046,,,1.2511113907238247
1967-02-01 00:00:00+00:00,2.0172920266,,,2.425372542789339,2.7210884046,,,1.2511113907238247
1967-03-01 00:00:00+00:00,2.0114951519,,,3.15985176361806,2.0270269881,,,2.8571479118420617
1967-04-01 00:00:00+00:00,1.1428576902,,,2.025782453703795,2.01342278,,,2.8571479118420617
1967-05-01 00:00:00+00:00,0.8571432539,,,1.841620571410485,2.000000025,,,2.8571479118420617
1967-06-01 00:00:00+00:00,0.5714288175,,,1.1029418437770833,2.6845637276,,,3.211418728905424
1967-07-01 00:00:00+00:00,1.1428576902,,,1.100918099248993,2.6666667,,,3.211418728905424
1967-08-01 00:00:00+00:00,2.0000008889,,,0.9157517628928247,2.6666667,,,3.211418728905424
1967-09-01 00:00:00+00:00,1.7045462393,,,1.0968928084659213,2.6666667,,,2.8343612371184657
1967-10-01 00:00:00+00:00,0.8474579602,,,0.7285984736698836,2.6666667,,,2.8343612371184657
1967-11-01 00:00:00+00:00,0.5617979904,,,1.2797079872616912,1.9867549916,,,2.8343612371184657
1967-12-01 00:00:00+00:00,0.8450708083,,,0.9107476597452591,2.6666667,,,2.2065287904221798
1968-01-01 00:00:00+00:00,0.8450708083,,,1.27504603189601,1.9867549916,,,2.2065287904221798
1968-02-01 00:00:00+00:00,1.694915975,,,1.27504603189601,1.9867549916,,,2.2065287904221798
1968-03-01 00:00:00+00:00,1.6901416167,,,0.0,2.6490066554,,,4.079854216700607
1968-04-01 00:00:00+00:00,2.5423739898,,,0.3610104776738954,1.9736842349,,,4.079854216700607
1968-05-01 00:00:00+00:00,2.8328624534,,,0.5424949483129771,1.9607843377,,,4.079854216700607
1968-06-01 00:00:00+00:00,3.1250014205,,,0.5454540087558524,1.3071895585,,,5.445112223116699
1968-07-01 00:00:00+00:00,3.1073430337,,,0.544464075047979,0.6493506573,,,5.445112223116699
1968-08-01 00:00:00+00:00,2.8011187612,,,0.7259521000639868,1.2987013145,,,5.445112223116699
1968-09-01 00:00:00+00:00,2.7932944031,,,0.18083164943765162,1.2987013145,,,6.6322140499573745
1968-10-01 00:00:00+00:00,2.8011187612,,,0.18083164943765162,1.2987013145,,,6.6322140499573745
1968-11-01 00:00:00+00:00,3.0726241025,,,0.3610104776738954,1.9480519718,,,6.6322140499573745
1968-12-01 00:00:00+00:00,3.0726241025,,,0.3610104776738954,1.9480519718,,,9.06735735649895
1969-01-01 00:00:00+00:00,3.6312836093,,,0.0,2.5974025682,,,9.06735735649895
1969-02-01 00:00:00+00:00,3.0555540151,,,0.0,2.5974025682,,,9.06735735649895
1969-03-01 00:00:00+00:00,3.3240982712,,,0.36036000897901044,2.580645132,,,5.921608266471945
1969-04-01 00:00:00+00:00,2.7548192569,,,0.17985594004865657,3.8709677283,,,5.921608266471945
1969-05-01 00:00:00+00:00,3.3057836725,,,0.17985594004865657,3.2051281836,,,5.921608266471945
1969-06-01 00:00:00+00:00,3.3057836725,,,1.265823262922816,3.8709677283,,,5.73770789378254
1969-07-01 00:00:00+00:00,3.5616454848,,,1.444043624455782,3.8709677283,,,5.73770789378254
1969-08-01 00:00:00+00:00,3.5422359641,,,1.2612617420988848,3.8461538323,,,5.73770789378254
1969-09-01 00:00:00+00:00,3.8043495407,,,1.444043624455782,3.2051281836,,2.8846153846158185,5.8966119562320785
1969-10-01 00:00:00+00:00,3.8147156213,,,1.985559340966625,3.2051281836,,2.8846153846158185,5.8966119562320785
1969-11-01 00:00:00+00:00,3.5230368449,,,2.517986575872322,3.1847133541,,2.8846153846158185,5.8966119562320785
1969-12-01 00:00:00+00:00,4.0650425012,,,2.6978425159209785,3.1847133541,,3.8461538461541434,3.879652792203725
1970-01-01 00:00:00+00:00,4.3126675708,,,3.237410336066948,3.1645570014,,3.8461538461541434,3.879652792203725
1970-02-01 00:00:00+00:00,4.8517513623,,,3.7769781562127402,3.7974684017,,3.8461538461541434,3.879652792203725
1970-03-01 00:00:00+00:00,4.8257365984,,,4.488331093921638,4.4025157188,,5.769230769230815,4.645669255206286
1970-04-01 00:00:00+00:00,4.8257365984,,,5.206463250774762,3.7267080619,,5.769230769230815,4.645669255206286
1970-05-01 00:00:00+00:00,4.5333325704,,,5.38599628998786,4.3478260819,,5.769230769230815,4.645669255206286
1970-06-01 00:00:00+00:00,3.9999990085,,,5.357142675493032,4.3478260819,,4.716981132075837,4.9612399038391874
1970-07-01 00:00:00+00:00,3.4391521651,,,5.160142360778397,4.3478260819,,4.716981132075837,4.9612399038391874
1970-08-01 00:00:00+00:00,3.1578933761,,,4.80427082335213,2.4691357746,,4.716981132075837,4.9612399038391874
1970-09-01 00:00:00+00:00,3.141359896,,,4.80427082335213,2.4844720801,,4.672897196261028,7.246377069291965
1970-10-01 00:00:00+00:00,2.8871376624,,,4.247788511787198,1.86335406,,4.672897196261028,7.246377069291965
1970-11-01 00:00:00+00:00,3.141359896,,,3.3333333888553307,1.2345679162,,4.672897196261028,7.246377069291965
1970-12-01 00:00:00+00:00,2.8645818893,,,2.9772316667202814,1.8518518744,,4.629629629629006,10.289640213324681
1971-01-01 00:00:00+00:00,2.5839805193,,,2.0905919483583,1.2269938798,,4.629629629629006,10.289640213324681
1971-02-01 00:00:00+00:00,2.0565562232,,,1.2131720448067096,0.6097561049,,4.629629629629006,10.289640213324681
1971-03-01 00:00:00+00:00,2.3017913617,,,0.3436422753310131,0.602409646,,3.636363636363149,9.631300767160788
1971-04-01 00:00:00+00:00,2.8133005367,,,-0.6825931931019658,0.5988024026,,3.636363636363149,9.631300767160788
1971-05-01 00:00:00+00:00,2.8061236965,,,-1.0221455157243153,0.0,,3.636363636363149,9.631300767160788
1971-06-01 00:00:00+00:00,3.3333348182,,,-1.0169497634897606,0.0,,4.504504504504836,11.225999398112574
1971-07-01 00:00:00+00:00,3.5805642745,,,-1.184433609916935,0.0,,4.504504504504836,11.225999398112574
1971-08-01 00:00:00+00:00,3.5714301771,,,-1.0186763318490777,1.2048192921,,4.504504504504836,11.225999398112574
1971-09-01 00:00:00+00:00,3.0456866488,,,-1.1884554518365897,3.0303030096,,4.464285714286076,9.032712776628404
1971-10-01 00:00:00+00:00,3.8265323537,,,-0.8488972118615656,3.6585365721,,4.464285714286076,9.032712776628404
1971-11-01 00:00:00+00:00,3.0456866488,,,-1.1884554518365897,3.6585365721,,4.464285714286076,9.032712776628404
1971-12-01 00:00:00+00:00,2.7848113547,,,-1.1904750371437345,3.0303030096,,4.424778761062287,7.256391940648443
1972-01-01 00:00:00+00:00,2.5188928196,,,-0.8532414913774655,3.0303030096,,4.424778761062287,7.256391940648443
1972-02-01 00:00:00+00:00,3.2745606265,,,-0.5136981290575049,3.6363636229,,4.424778761062287,7.256391940648443
1972-03-01 00:00:00+00:00,2.9999987193,,,-0.5136981290575049,3.5928143595,,5.2631578947370805,8.853803514293812
1972-04-01 00:00:00+00:00,2.9850733462,,,0.0,3.5714285595,,5.2631578947370805,8.853803514293812
1972-05-01 00:00:00+00:00,2.7295271749,,,0.17211687083109606,4.166666662,,5.2631578947370805,8.853803514293812
1972-06-01 00:00:00+00:00,2.481388088,,,0.0,4.7619047646,,4.310344827585633,6.839302825276827
1972-07-01 00:00:00+00:00,2.4691343145,,,0.3424654193716625,4.7619047646,,4.310344827585633,6.839302825276827
1972-08-01 00:00:00+00:00,2.7093582458,,,0.5145792570628416,4.7619047646,,4.310344827585633,6.839302825276827
1972-09-01 00:00:00+00:00,3.4482747887,,,0.8591056883273662,4.1176470536,,5.128205128205332,6.849314756037295
1972-10-01 00:00:00+00:00,3.1941019923,,,0.8561651741538778,4.1176470536,,5.128205128205332,6.849314756037295
1972-11-01 00:00:00+00:00,3.6945803347,,,1.8900341456318248,4.7058823549,,5.128205128205332,6.849314756037295
1972-12-01 00:00:00+00:00,3.2019692902,,,2.7538715674161995,4.7058823549,,5.084745762712073,8.31185031341175
1973-01-01 00:00:00+00:00,3.6855026896,,,4.302925039015126,5.2941176561,,5.084745762712073,8.31185031341175
1973-02-01 00:00:00+00:00,3.9024381976,,,6.024095381444949,5.8479531773,,5.084745762712073,8.31185031341175
1973-03-01 00:00:00+00:00,4.6116525804,,,7.228915111381551,6.3583815279,,5.833333333333446,8.764188472610224
1973-04-01 00:00:00+00:00,5.5555555322,,,8.762886177497098,6.8965517557,,5.833333333333446,8.764188472610224
1973-05-01 00:00:00+00:00,7.2463775503,,,11.168385367436851,7.4285714665,,5.833333333333446,8.764188472610224
1973-06-01 00:00:00+00:00,8.2324467417,,,11.643835638708545,7.9545454455,,8.264462809918015,8.328156312044598
1973-07-01 00:00:00+00:00,8.433736266,,,12.286690437243642,9.6590909209,,8.264462809918015,8.328156312044598
1973-08-01 00:00:00+00:00,8.8729031387,,,13.65187682344744,10.7954545712,,8.264462809918015,8.328156312044598
1973-09-01 00:00:00+00:00,8.3333345986,,,15.161841324072478,11.8644067653,,9.75609756097513,10.073262692781903
1973-10-01 00:00:00+00:00,11.9047622926,,,17.147707237977137,14.6892655568,,9.75609756097513,10.073262692781903
1973-11-01 00:00:00+00:00,11.1638954841,,,18.38111264463338,13.4831460727,,9.75609756097513,10.073262692781903
1973-12-01 00:00:00+00:00,11.6945109659,,,20.10050368732461,14.6067415393,,11.290322580644464,8.090422874982117
1974-01-01 00:00:00+00:00,11.3744077416,,,21.617162652058,14.5251396303,,11.290322580644464,8.090422874982117
1974-02-01 00:00:00+00:00,11.7370894623,,,29.38311763623811,14.9171271019,,11.290322580644464,8.090422874982117
1974-03-01 00:00:00+00:00,13.6890938016,,,34.67094674185147,16.8478260892,,12.598425196850393,6.724639416393408
1974-04-01 00:00:00+00:00,14.1876447118,,,35.22906808213624,17.2043010818,,12.598425196850393,6.724639416393408
1974-05-01 00:00:00+00:00,13.0630641974,,,33.230293275224774,17.5531914501,,12.598425196850393,6.724639416393408
1974-06-01 00:00:00+00:00,13.1991040145,,,32.97545998646258,19.473684204,,13.74045801526691,7.228916710021016
1974-07-01 00:00:00+00:00,13.7777768754,,,32.06686813870361,18.6528497246,,13.74045801526691,7.228916710021016
1974-08-01 00:00:00+00:00,12.9955935119,,,31.081082313998266,18.4615384431,,13.74045801526691,7.228916710021016
1974-09-01 00:00:00+00:00,16.0439538683,,,29.88165551660844,19.1919191914,,17.037037037037116,8.097614609105964
1974-10-01 00:00:00+00:00,14.2553188041,,,27.536231126274192,18.2266009732,,17.037037037037116,8.097614609105964
1974-11-01 00:00:00+00:00,15.8119662019,,,25.35612500934199,19.8019801585,,17.037037037037116,8.097614609105964
1974-12-01 00:00:00+00:00,18.1623923526,,,23.430961894322145,20.5882353198,,18.11594202898621,11.612550292186752
1975-01-01 00:00:00+00:00,19.5744678951,,,20.624151098712606,21.4634146705,,18.11594202898621,11.612550292186752
1975-02-01 00:00:00+00:00,18.2773101693,,,11.79422874793785,19.7115384761,,18.11594202898621,11.612550292186752
1975-03-01 00:00:00+00:00,15.9183680895,,,6.19785534680144,17.6744186024,,18.181818181817988,16.078221155446748
1975-04-01 00:00:00+00:00,13.8276550895,,,3.738317435669969,16.5137614517,,18.181818181817988,16.078221155446748
1975-05-01 00:00:00+00:00,12.7490033332,,,2.6682130443639096,14.9321267108,,18.181818181817988,16.078221155446748
1975-06-01 00:00:00+00:00,12.6482229362,,,2.422145158207556,12.7753304309,,15.43624161073829,20.117707873215718
1975-07-01 00:00:00+00:00,12.109376341,,,2.301495919577734,13.1004366784,,15.43624161073829,20.117707873215718
1975-08-01 00:00:00+00:00,12.8654967414,,,1.3745701888648876,12.1212121065,,15.43624161073829,20.117707873215718
1975-09-01 00:00:00+00:00,10.9848495235,,,1.1389521369138622,10.1694915315,,12.658227848101578,20.779886685891036
1975-10-01 00:00:00+00:00,9.3109872278,,,1.136364690733438,9.5833333322,,12.658227848101578,20.779886685891036
1975-11-01 00:00:00+00:00,9.2250924734,,,1.4772734506194984,9.0909091261,,12.658227848101578,20.779886685891036
1975-12-01 00:00:00+00:00,8.3182640093,,,1.2429377124924645,8.1300812856,,12.883435582821633,21.94280405086422
1976-01-01 00:00:00+00:00,6.5836290886,,,0.7874018775342329,6.8273092063,,12.883435582821633,21.94280405086422
1976-02-01 00:00:00+00:00,6.571935284,,,1.0101010854443704,7.2289156368,,12.883435582821633,21.94280405086422
1976-03-01 00:00:00+00:00,5.8098580305,,,1.7957344342351966,6.3241106752,,11.242603550296248,20.542812242649156
1976-04-01 00:00:00+00:00,5.457745205,,,3.040540789772783,5.9055118091,,11.242603550296248,20.542812242649156
1976-05-01 00:00:00+00:00,5.8303875729,,,3.9548026902169964,5.9055118091,,11.242603550296248,20.542812242649156
1976-06-01 00:00:00+00:00,5.789472589,,,4.39189189550393,5.4687499928,,13.37209302325586,21.02449979295131
