time,low_bci_xs
2011-10-31 00:00:00+00:00,-0.008863831576852554
2011-11-30 00:00:00+00:00,-0.008761763368872355
2011-12-31 00:00:00+00:00,-0.004739509346175841
2012-01-31 00:00:00+00:00,-0.0007947245190562668
2012-02-29 00:00:00+00:00,0.0015259546217523123
2012-03-31 00:00:00+00:00,-0.0005897474863214569
2012-04-30 00:00:00+00:00,-0.009907256516737961
2012-05-31 00:00:00+00:00,-0.008011037925438336
2012-06-30 00:00:00+00:00,-0.0009512734448803295
2012-07-31 00:00:00+00:00,-0.011280517711522275
2012-08-31 00:00:00+00:00,-0.001513016467809436
2012-09-30 00:00:00+00:00,0.0032855247158758427
2012-10-31 00:00:00+00:00,0.004802230787351425
2012-11-30 00:00:00+00:00,-0.006747821888851813
2012-12-31 00:00:00+00:00,-0.0035435826656184943
2013-01-31 00:00:00+00:00,0.02775799963033787
2013-02-28 00:00:00+00:00,0.0045367988144577875
2013-03-31 00:00:00+00:00,-0.014133299582400949
2013-04-30 00:00:00+00:00,0.004122609922752707
2013-05-31 00:00:00+00:00,0.002618457240673111
2013-06-30 00:00:00+00:00,-0.004361400391315717
2013-07-31 00:00:00+00:00,-0.008986894322669636
2013-08-31 00:00:00+00:00,-0.008187766660116336
2013-09-30 00:00:00+00:00,0.007502590376113671
2013-10-31 00:00:00+00:00,-0.012179960484379082
2013-11-30 00:00:00+00:00,-0.0030104673658283287
2013-12-31 00:00:00+00:00,0.005537679980215371
2014-01-31 00:00:00+00:00,-0.0007255547987288224
2014-02-28 00:00:00+00:00,0.002759530011597011
2014-03-31 00:00:00+00:00,0.00545457562300089
2014-04-30 00:00:00+00:00,-0.003949665626248655
2014-05-31 00:00:00+00:00,-0.005609311229622382
2014-06-30 00:00:00+00:00,0.002680672465056988
2014-07-31 00:00:00+00:00,-0.004314007435668787
2014-08-31 00:00:00+00:00,0.003133843369745648
2014-09-30 00:00:00+00:00,-0.008365365562028937
2014-10-31 00:00:00+00:00,0.005929832314640615
2014-11-30 00:00:00+00:00,0.003978513250549209
2014-12-31 00:00:00+00:00,0.011525477556851405
2015-01-31 00:00:00+00:00,0.04589105707345875
2015-02-28 00:00:00+00:00,0.01544603455891247
2015-03-31 00:00:00+00:00,0.010412685433758284
2015-04-30 00:00:00+00:00,0.0010356566650662202
2015-05-31 00:00:00+00:00,-0.0027815918418210295
2015-06-30 00:00:00+00:00,-0.004277660782342818
2015-07-31 00:00:00+00:00,-0.009176329212885581
2015-08-31 00:00:00+00:00,-0.011926634832544969
2015-09-30 00:00:00+00:00,-0.001191807420746871
2015-10-31 00:00:00+00:00,0.001549356173403904
2015-11-30 00:00:00+00:00,0.00682443623872131
2015-12-31 00:00:00+00:00,-0.02363217300629028
2016-01-31 00:00:00+00:00,-0.00940729342676705
2016-02-29 00:00:00+00:00,-0.018427332508617944
2016-03-31 00:00:00+00:00,-0.0025534480560204242
2016-04-30 00:00:00+00:00,0.009546299862744245
2016-05-31 00:00:00+00:00,0.008462212187472007
2016-06-30 00:00:00+00:00,-0.04752038759035648
2016-07-31 00:00:00+00:00,-0.007348062643104281
2016-08-31 00:00:00+00:00,0.005837613363162797
2016-09-30 00:00:00+00:00,0.012212007201845898
2016-10-31 00:00:00+00:00,-0.018594656993559888
2016-11-30 00:00:00+00:00,-0.02377822604159663
2016-12-31 00:00:00+00:00,-0.004143246699592651
2017-01-31 00:00:00+00:00,-0.004783795284977632
2017-02-28 00:00:00+00:00,-0.002792055485768774
2017-03-31 00:00:00+00:00,0.0032169994374231514
2017-04-30 00:00:00+00:00,-0.007762116010646691
2017-05-31 00:00:00+00:00,0.01752358047932434
2017-06-30 00:00:00+00:00,0.003359916808671093
2017-07-31 00:00:00+00:00,-0.012573428866196945
2017-08-31 00:00:00+00:00,0.013597337517709418
2017-09-30 00:00:00+00:00,-0.023592916311081624
2017-10-31 00:00:00+00:00,-0.004752739727867605
2017-11-30 00:00:00+00:00,-0.0007969929985461865
2017-12-31 00:00:00+00:00,-0.0030810981951555627
2018-01-31 00:00:00+00:00,0.002839992980358863
2018-02-28 00:00:00+00:00,-0.006095279136037135
2018-03-31 00:00:00+00:00,0.013498411962169499
2018-04-30 00:00:00+00:00,0.00863967452198211
2018-05-31 00:00:00+00:00,-0.020479091339945854
2018-06-30 00:00:00+00:00,-0.0014819424514300739
2018-07-31 00:00:00+00:00,-0.001708532196577739
