symbol,timeframe,strategy,data_source,bars_total,bars_research,bars_holdout,range_start,range_end,params,wf_mode,folds,is_return,oos_return,oos_max_dd,oos_daily_dd,oos_sharpe,oos_trades,oos_gates_pass,oos_profitable,overfit_oos_weaker,anchored_oos_return,anchored_gates_pass,holdout_return,holdout_max_dd,holdout_daily_dd,holdout_sharpe,holdout_trades,holdout_gates_pass,holdout_profitable_and_gates,ftmo_golive_candidate,baseline_oos_return,baseline_gates_pass
EURUSD,H4,macd_trend,approximate_non_ftmo,4437,2852,1585,2023-11-30 00:00:00+00:00,2026-09-16 00:00:00+00:00,"{""adx_min"": 18, ""exit_on_cross"": true, ""max_hold"": 16, ""require_htf_align"": true, ""session_hours"": null}",rolling,23,0.005311629139680665,0.0,0.0,0.0,0.0,0,True,False,True,0.0,True,-0.043252471256257974,0.04560073741368062,0.008900236165182868,-1.5367803828052424,98,True,False,False,-0.0009681374937261414,True
EURUSD,H4,keltner_breakout,approximate_non_ftmo,4437,2852,1585,2023-11-30 00:00:00+00:00,2026-09-16 00:00:00+00:00,"{""adx_min"": 18, ""atr_mult"": 1.25, ""exit_to_mid"": false, ""session_hours"": null}",rolling,23,0.001861556904359552,0.00012205638506389705,0.03144012088268489,0.02309405200958252,0.02123231755827361,118,True,True,True,0.00012205638506389705,True,-0.09873328486579558,0.09873328486579558,0.012612637690135597,-2.811389061557976,132,True,False,False,-0.004964946459657852,True
EURUSD,D1,macd_trend,approximate_non_ftmo,2601,2341,260,2016-09-15 23:00:00+00:00,2026-09-15 23:00:00+00:00,"{""adx_min"": 22, ""exit_on_cross"": true, ""max_hold"": 16, ""require_htf_align"": true, ""session_hours"": null}",rolling,21,-0.005705737816054488,0.0,0.0,0.0,0.0,0,True,False,False,0.0,True,0.0,0.0,0.0,0.0,0,True,False,False,-0.007085321970357368,True
EURUSD,D1,keltner_breakout,approximate_non_ftmo,2601,2341,260,2016-09-15 23:00:00+00:00,2026-09-15 23:00:00+00:00,"{""adx_min"": 12, ""atr_mult"": 1.25, ""exit_to_mid"": true, ""session_hours"": null}",rolling,21,-0.04537766268241742,-0.01028988228395972,0.07258631611261962,0.022724641201945634,-2.0290207115503462,70,True,False,False,-0.01028988228395972,True,-0.019666827520644747,0.033834203926459326,0.011240055185045639,-1.0664013554668264,24,True,False,False,-0.010166629198575403,True
GBPUSD,H4,macd_trend,approximate_non_ftmo,4437,2851,1586,2023-11-30 00:00:00+00:00,2026-09-16 00:00:00+00:00,"{""adx_min"": 15, ""exit_on_cross"": true, ""max_hold"": 0, ""require_htf_align"": true, ""session_hours"": null}",rolling,23,0.0014088433219490207,0.0,0.0,0.0,0.0,0,True,False,True,0.0,True,-0.0930525879968821,0.09759731911744045,0.01176475963047531,-2.242700684560383,116,True,False,False,-0.00609657055280196,True
GBPUSD,H4,keltner_breakout,approximate_non_ftmo,4437,2851,1586,2023-11-30 00:00:00+00:00,2026-09-16 00:00:00+00:00,"{""adx_min"": 12, ""atr_mult"": 2.0, ""exit_to_mid"": false, ""session_hours"": null}",rolling,23,-0.015817232398512415,-0.0014693056785392445,0.039445425513130614,0.01712916299002507,0.016826484229342926,109,True,False,False,-0.0014693056785392445,True,-0.10026952451432158,0.1081297594612813,0.015395569449833274,-1.6870837298153152,158,False,False,False,0.000709451396895059,True
GBPUSD,D1,macd_trend,approximate_non_ftmo,2601,2341,260,2016-09-15 23:00:00+00:00,2026-09-15 23:00:00+00:00,"{""adx_min"": 15, ""exit_on_cross"": true, ""max_hold"": 0, ""require_htf_align"": false, ""session_hours"": null}",rolling,21,-0.06969730118320973,-0.005660067336411625,0.0963951595054999,0.0242770526962282,-0.43623951444650694,67,True,False,False,-0.005660067336411625,True,-0.05116509370114097,0.08640222897212294,0.01385955159868492,-1.6782015756192228,38,True,False,False,-0.0036998392768739694,True
GBPUSD,D1,keltner_breakout,approximate_non_ftmo,2601,2341,260,2016-09-15 23:00:00+00:00,2026-09-15 23:00:00+00:00,"{""adx_min"": 12, ""atr_mult"": 1.25, ""exit_to_mid"": true, ""session_hours"": null}",rolling,21,-0.042864245399247304,-0.006258883670736528,0.06699334612496563,0.03289251646314355,-0.881229067168115,60,True,False,False,-0.006258883670736528,True,-0.10242443411009405,0.11457673357336469,0.01385955159868492,-4.361921507505351,23,False,False,False,-0.0039456487734759235,True
USDJPY,H4,macd_trend,approximate_non_ftmo,4435,2852,1583,2023-11-30 00:00:00+00:00,2026-09-16 00:00:00+00:00,"{""adx_min"": 18, ""exit_on_cross"": true, ""max_hold"": 16, ""require_htf_align"": true, ""session_hours"": null}",rolling,23,0.004545931746602401,0.0,0.0,0.0,0.0,0,True,False,True,0.0,True,-0.038657662848434415,0.052052697198401235,0.00799941147107078,-1.5804743272417758,52,True,False,False,-0.0043514151180112535,True
USDJPY,H4,keltner_breakout,approximate_non_ftmo,4435,2852,1583,2023-11-30 00:00:00+00:00,2026-09-16 00:00:00+00:00,"{""adx_min"": 12, ""atr_mult"": 1.25, ""exit_to_mid"": false, ""session_hours"": null}",rolling,23,0.0005572904467523358,-0.0006927246214065466,0.04886610139765563,0.023801319072585467,-0.0791846754002549,122,True,False,True,-0.0006927246214065466,True,-0.09955579845384999,0.11806450640079469,0.013876093014215149,-2.376414859768395,134,True,False,False,-0.0011739114978381918,True
