time,tot_ew
2014-12-31 00:00:00+00:00,-0.011726917106497203
2015-01-31 00:00:00+00:00,-0.019170353948806174
2015-02-28 00:00:00+00:00,0.008062564488837465
2015-03-31 00:00:00+00:00,-0.006040188480566311
2015-04-30 00:00:00+00:00,0.007095774862764692
2015-05-31 00:00:00+00:00,-0.012015439167715858
2015-06-30 00:00:00+00:00,0.006446282440665252
2015-07-31 00:00:00+00:00,-0.013889571314590565
2015-08-31 00:00:00+00:00,-0.023432439185427034
2015-09-30 00:00:00+00:00,0.0024459424607075064
2015-10-31 00:00:00+00:00,0.01598047576024375
2015-11-30 00:00:00+00:00,0.001856853380425516
2015-12-31 00:00:00+00:00,-0.010438572657459955
2016-01-31 00:00:00+00:00,-0.023458439397593955
2016-02-29 00:00:00+00:00,0.0032727659207920645
2016-03-31 00:00:00+00:00,0.03240070210596224
2016-04-30 00:00:00+00:00,0.007332544448526157
2016-05-31 00:00:00+00:00,-0.019308989212871164
2016-06-30 00:00:00+00:00,-0.0005844473840650455
2016-07-31 00:00:00+00:00,-0.007137835775067769
2016-08-31 00:00:00+00:00,0.0024261775387428575
2016-09-30 00:00:00+00:00,0.006763618750571743
2016-10-31 00:00:00+00:00,0.005212906715476695
2016-11-30 00:00:00+00:00,0.005732426512306432
2016-12-31 00:00:00+00:00,-0.000469506610232151
2017-01-31 00:00:00+00:00,0.024405415461894897
2017-02-28 00:00:00+00:00,0.0012112196646172357
2017-03-31 00:00:00+00:00,-0.0003046268423559928
2017-04-30 00:00:00+00:00,-0.0001714845239239038
2017-05-31 00:00:00+00:00,0.0017479974275802501
2017-06-30 00:00:00+00:00,0.01798209480157631
2017-07-31 00:00:00+00:00,0.015099670446312219
2017-08-31 00:00:00+00:00,-0.013888322536667608
2017-09-30 00:00:00+00:00,-0.005242815736854811
2017-10-31 00:00:00+00:00,-0.00395569605041568
2017-11-30 00:00:00+00:00,-0.0032122824376333847
2017-12-31 00:00:00+00:00,0.0072284783003111475
2018-01-31 00:00:00+00:00,0.0035830208350153825
2018-02-28 00:00:00+00:00,-0.013485884470471832
2018-03-31 00:00:00+00:00,-0.0014999306291109127
2018-04-30 00:00:00+00:00,0.006847207976218295
2018-05-31 00:00:00+00:00,-0.005238542506091792
2018-06-30 00:00:00+00:00,-0.007162799986976109
2018-07-31 00:00:00+00:00,0.00561267004706556
2018-08-31 00:00:00+00:00,0.004622785880897595
2018-09-30 00:00:00+00:00,0.011374090768203837
2018-10-31 00:00:00+00:00,-0.005231174090135293
2018-11-30 00:00:00+00:00,0.012785421693720433
2018-12-31 00:00:00+00:00,-0.017316081098142977
2019-01-31 00:00:00+00:00,0.010897769258497725
2019-02-28 00:00:00+00:00,-0.006987976723473843
2019-03-31 00:00:00+00:00,0.0011484512132700075
2019-04-30 00:00:00+00:00,0.002843513211720383
2019-05-31 00:00:00+00:00,-0.002287343956332344
2019-06-30 00:00:00+00:00,0.012277392569559176
2019-07-31 00:00:00+00:00,-0.0012495072069205193
2019-08-31 00:00:00+00:00,-0.01955316080705527
2019-09-30 00:00:00+00:00,-0.003105076561244924
2019-10-31 00:00:00+00:00,-0.002330879289510257
2019-11-30 00:00:00+00:00,-0.007261362653435688
2019-12-31 00:00:00+00:00,0.011514845606351631
2020-01-31 00:00:00+00:00,-0.026202130640428756
2020-02-29 00:00:00+00:00,-0.010170267212933903
2020-03-31 00:00:00+00:00,-0.03654447320155452
2020-04-30 00:00:00+00:00,0.029548561785623706
2020-05-31 00:00:00+00:00,0.012348697343263826
2020-06-30 00:00:00+00:00,0.02243818021299604
2020-07-31 00:00:00+00:00,0.00914184795997719
2020-08-31 00:00:00+00:00,0.011416638336458229
2020-09-30 00:00:00+00:00,-0.006758311102046277
2020-10-31 00:00:00+00:00,-0.006625913366718361
2020-11-30 00:00:00+00:00,0.030536874147651938
2020-12-31 00:00:00+00:00,0.014818569467832887
2021-01-31 00:00:00+00:00,0.0020912183400425555
2021-02-28 00:00:00+00:00,0.00640107553324043
2021-03-31 00:00:00+00:00,0.007931499833631284
2021-04-30 00:00:00+00:00,0.007350416416703309
2021-05-31 00:00:00+00:00,0.009407969220045498
2021-06-30 00:00:00+00:00,-0.011448469068152556
2021-07-31 00:00:00+00:00,-0.0009057483929215682
2021-08-31 00:00:00+00:00,-0.005130014368226021
2021-09-30 00:00:00+00:00,-0.004450794049443152
2021-10-31 00:00:00+00:00,0.016995449418660158
2021-11-30 00:00:00+00:00,-0.008263679501177457
2021-12-31 00:00:00+00:00,-0.005912756435860644
2022-01-31 00:00:00+00:00,-0.017991464178067074
2022-02-28 00:00:00+00:00,0.0037598965222658265
2022-03-31 00:00:00+00:00,0.0030717466968568363
2022-04-30 00:00:00+00:00,-0.00355147291064295
2022-05-31 00:00:00+00:00,0.007784177959940353
2022-06-30 00:00:00+00:00,-0.006796833119415258
2022-07-31 00:00:00+00:00,0.0007843149358095491
2022-08-31 00:00:00+00:00,-0.008857090179362204
2022-09-30 00:00:00+00:00,-0.018145872998456603
2022-10-31 00:00:00+00:00,-0.0027716074145075487
2022-11-30 00:00:00+00:00,0.027766876161571696
2022-12-31 00:00:00+00:00,0.002589181114442063
2023-01-31 00:00:00+00:00,0.0174485206155095
2023-02-28 00:00:00+00:00,-0.023166285147422694
2023-03-31 00:00:00+00:00,-0.003291928983466197
2023-04-30 00:00:00+00:00,-0.00040344623890542497
2023-05-31 00:00:00+00:00,0.006728413952023837
2023-06-30 00:00:00+00:00,0.014725338307404856
2023-07-31 00:00:00+00:00,0.006386986016663432
2023-08-31 00:00:00+00:00,-0.01727390150946806
2023-09-30 00:00:00+00:00,0.002859368870317347
2023-10-31 00:00:00+00:00,-0.011030083757750497
2023-11-30 00:00:00+00:00,0.0021553460982213224
2023-12-31 00:00:00+00:00,0.012765210396350035
2024-01-31 00:00:00+00:00,-0.016533639818021473
2024-02-29 00:00:00+00:00,-0.0040739632083761634
2024-03-31 00:00:00+00:00,0.0012158786401956778
2024-04-30 00:00:00+00:00,-0.0064704736570571075
2024-05-31 00:00:00+00:00,-0.005711961044526648
2024-06-30 00:00:00+00:00,0.0019212524002101272
2024-07-31 00:00:00+00:00,-0.017555291548663865
2024-08-31 00:00:00+00:00,0.021362217257661298
2024-09-30 00:00:00+00:00,-0.011120315261925029
2024-10-31 00:00:00+00:00,-0.016624401256258636
2024-11-30 00:00:00+00:00,-0.004245109285329285
2024-12-31 00:00:00+00:00,-0.022187417429205714
2025-01-31 00:00:00+00:00,-0.002856027318293375
2025-02-28 00:00:00+00:00,0.00033900726975066853
2025-03-31 00:00:00+00:00,-0.004334371164029793
2025-04-30 00:00:00+00:00,0.009609733135599763
2025-05-31 00:00:00+00:00,0.0035296397584745343
2025-06-30 00:00:00+00:00,0.007964908208470067
2025-07-31 00:00:00+00:00,-0.014147459113595495
2025-08-31 00:00:00+00:00,0.005925687354264353
2025-09-30 00:00:00+00:00,-0.012903871149153034
2025-10-31 00:00:00+00:00,0.00039564859200535984
2025-11-30 00:00:00+00:00,-0.005160292135473421
2025-12-31 00:00:00+00:00,0.006957621221213461
2026-01-31 00:00:00+00:00,0.02762257700368309
2026-02-28 00:00:00+00:00,0.004747943447211522
2026-03-31 00:00:00+00:00,-0.014720506875259054
2026-04-30 00:00:00+00:00,0.0039136919859783514
2026-05-31 00:00:00+00:00,-0.007484647355937235
2026-06-30 00:00:00+00:00,-0.008320718854058162
2026-07-31 00:00:00+00:00,0.006862749105765564
2026-08-31 00:00:00+00:00,0.007898250087559067
2026-09-30 00:00:00+00:00,-0.008972754265234584
