date,EUR,GBP,JPY,AUD,CAD,CHF,NZD
2002-08-31 23:59:59.999999+00:00,18.34499,11.239997,39.829983,1.649982,22.499996,27.579981,-5.5800209
2002-09-30 23:59:59.999999+00:00,34.330021,31.260029,62.030006,27.605011,40.410015,49.280006,14.310044
2002-10-31 23:59:59.999999+00:00,27.930019,20.505005,51.909985,23.849989,32.050011,31.149998,11.13498
2002-11-30 23:59:59.999999+00:00,24.584995,18.689999,45.819977,17.709972,30.709972,28.109972,9.7299891
2002-12-31 23:59:59.999999+00:00,18.990005,11.799979,41.954994,9.9899778,24.74999,13.95,1.9499652
2003-01-31 23:59:59.999999+00:00,19.110001,31.879972,35.359993,18.759972,15.419975,12.669982,8.9999876
2003-02-28 23:59:59.999999+00:00,17.309994,55.455013,37.239994,7.1299896,16.889988,11.340007,-3.1199973
2003-03-31 23:59:59.999999+00:00,19.980011,45.230007,38.160011,12.120018,20.310047,10.200016,0.8900311
2003-04-30 23:59:59.999999+00:00,16.580029,48.510033,31.340017,6.5600023,14.070039,6.8700199,-3.0399616
2003-05-31 23:59:59.999999+00:00,19.709984,15.25,34.915009,19.060022,16.769983,15.489997,1.869983
2003-06-30 23:59:59.999999+00:00,14.32501,28.960018,32.680004,-1.7099912,8.4300089,11.330016,-10.81997
2003-07-31 23:59:59.999999+00:00,26.159996,44.249985,43.409992,19.220015,13.739988,14.250001,-4.8699932
2003-08-31 23:59:59.999999+00:00,31.849987,21.709999,39.98999,16.109991,12.849985,22.73999,-1.10999
2003-09-30 23:59:59.999999+00:00,24.550001,16.720011,23.309988,3.0999942,6.519978,7.4099951,-21.410034
2003-10-31 23:59:59.999999+00:00,28.779997,18.759995,27.679985,0.50999719,9.3200102,22.480009,-15.820004
2003-11-30 23:59:59.999999+00:00,24.480007,12.72,25.570007,-10.86,12.820009,21.730001,-16.040012
2003-12-31 23:59:59.999999+00:00,31.519991,10.969981,34.63998,-8.7799911,15.439981,25.309998,-13.940008
2004-01-31 23:59:59.999999+00:00,25.455008,7.54,33.460007,-5.1699834,16.580013,22.779999,-16.639986
2004-02-29 23:59:59.999999+00:00,27.720001,6.7750001,33.880009,-10.389972,19.060015,22.330008,-17.789974
2004-03-31 23:59:59.999999+00:00,22.929979,-15.970029,27.289986,-12.980006,13.619997,17.569981,-17.049995
2004-04-30 23:59:59.999999+00:00,28.880014,-0.53002739,40.661995,-2.8899827,18.489983,31.769993,-3.780015
2004-05-31 23:59:59.999999+00:00,31.044992,1.77,38.429993,-6.639987,15.679975,35.169975,-4.9299903
2004-06-30 23:59:59.999999+00:00,33.510014,-17.940004,39.319992,-0.61001754,10.900012,31.49999,-12.98
2004-07-31 23:59:59.999999+00:00,34.240005,5.1599998,35.459991,0.73000759,10.119981,31.200008,-16.519983
2004-08-31 23:59:59.999999+00:00,33.390007,-16.600016,34.490009,-4.9900246,11.819995,29.310001,-17.050013
2004-09-30 23:59:59.999999+00:00,29.890007,-16.630011,30.030003,-9.7399769,9.3400164,36.360008,-27.610001
2004-10-31 23:59:59.999999+00:00,26.369993,1.87,32.149994,-8.1000156,9.5500031,26.23999,-30.669979
2004-11-30 23:59:59.999999+00:00,30.889969,-11.780012,25.669975,-14.950038,11.43999,25.109966,-29.239996
2004-12-31 23:59:59.999999+00:00,28.899986,-19.710011,30.389984,-13.530007,13.709993,10.879981,-24.305014
2005-01-31 23:59:59.999999+00:00,25.5,-23.349997,31.49,-17.08003,10.159987,7.7299833,-30.125015
2005-02-28 23:59:59.999999+00:00,26.620008,-25.730001,31.299995,-15.28998,15.44001,8.610014,-27.379999
2005-03-31 23:59:59.999999+00:00,30.409964,-23.88998,31.929953,-11.200056,15.569978,16.089945,-27.62007
2005-04-30 23:59:59.999999+00:00,27.690001,5.0300002,35.299999,-8.7200098,17.489992,14.009995,-37.539993
2005-05-31 23:59:59.999999+00:00,25.42,-17.600014,32.210003,-19.849998,15.569984,12.420032,-44.230026
2005-06-30 23:59:59.999999+00:00,26.530035,-12.139952,33.17004,-16.859961,17.74004,14.69002,-36.449951
2005-07-31 23:59:59.999999+00:00,29.779997,13.43999,33.079987,-8.8350048,18.950012,21.669991,-43.244995
2005-08-31 23:59:59.999999+00:00,30.190008,13.180011,35.955009,-8.6599741,18.910017,18.580002,-46.22002
2005-09-30 23:59:59.999999+00:00,31.399958,15.069941,35.049946,-5.1000419,19.49995,23.579947,-44.570065
2005-10-31 23:59:59.999999+00:00,30.850008,15.770006,39.890018,-4.589973,20.600037,26.55003,-49.56496
2005-11-30 23:59:59.999999+00:00,33.942535,14.080023,41.710033,-8.1849852,21.530027,30.70504,-64.23999
2005-12-31 23:59:59.999999+00:00,37.097477,17.954966,44.509987,0.91998118,18.720001,23.554985,-41.350033
2006-01-31 23:59:59.999999+00:00,31.089993,14.249969,36.699989,-0.43999302,13.579992,24.629993,-51.210022
2006-02-28 23:59:59.999999+00:00,27.909994,10.629989,29.519983,-0.09000802,7.9900084,18.319988,-47.264992
2006-03-31 23:59:59.999999+00:00,28.33997,11.319956,23.879965,10.259946,13.939947,19.739979,-20.155014
2006-04-30 23:59:59.999999+00:00,28.419992,14.720011,27.880003,2.2800121,14.129984,19.610004,-33.665012
2006-05-31 23:59:59.999999+00:00,32.842491,16.485014,37.199997,0.17,16.139997,27.424994,-44.060024
2006-06-30 23:59:59.999999+00:00,36.599998,22.770033,38.550018,7.8900223,16.71003,33.190033,-28.269974
2006-07-31 23:59:59.999999+00:00,31.464968,18.549961,41.357483,5.0349612,17.189972,26.639988,-25.025007
2006-08-31 23:59:59.999999+00:00,26.940016,14.460017,37.160027,-2.9299715,17.339994,22.590021,-29.014967
2006-09-30 23:59:59.999999+00:00,26.620003,14.440015,34.630005,-1.8299811,17.829977,23.379995,-30.945013
2006-10-31 23:59:59.999999+00:00,25.599989,10.90998,32.104973,-5.079989,14.440011,20.699974,-44.014999
2006-11-30 23:59:59.999999+00:00,20.969965,8.5649624,26.804966,-9.1500578,16.519985,21.10998,-58.895042
2006-12-31 23:59:59.999999+00:00,18.238998,5.9800158,24.449991,-9.2800112,13.370022,18.410007,-56.349998
2007-01-31 23:59:59.999999+00:00,24.047987,10.949972,31.594965,-2.6100368,14.814971,23.049952,-65.910065
2007-02-28 23:59:59.999999+00:00,28.09548,12.76001,33.289982,-1.2300018,17.989998,23.529978,-57.344994
2007-03-31 23:59:59.999999+00:00,22.26997,10.869987,26.814989,-2.8500271,15.28,25.769985,-70.954979
2007-04-30 23:59:59.999999+00:00,26.68001,12.595011,30.910009,-2.4199996,14.469988,25.529997,-64.810013
2007-05-31 23:59:59.999999+00:00,25.469961,11.049989,32.279964,-2.0300336,10.63998,25.179993,-65.780014
2007-06-30 23:59:59.999999+00:00,32.482483,13.110019,42.66,-0.70000744,11.11998,27.324995,-46.68
2007-07-31 23:59:59.999999+00:00,27.145025,-3.0399683,45.605034,-7.1899614,9.6400385,24.43005,-26.61993
2007-08-31 23:59:59.999999+00:00,34.509995,8.0199862,51.414989,-0.30000404,17.069967,32.259975,-41.890003
2007-09-30 23:59:59.999999+00:00,30.873009,15.629983,39.66,4.8700171,12.52,18.920006,-67.824989
2007-10-31 23:59:59.999999+00:00,30.230005,10.479995,45.930016,-8.0899954,9.3100224,29.545008,-71.559959
2007-11-30 23:59:59.999999+00:00,29.901966,12.899981,55.649971,-32.430023,3.4999559,53.289967,-46.779991
2007-12-31 23:59:59.999999+00:00,34.799995,19.310026,56.380013,-21.269995,6.4100146,50.040012,-52.280014
2008-01-31 23:59:59.999999+00:00,26.769993,16.389997,51.064983,-21.460003,9.7299995,40.009995,-48.650005
2008-02-29 23:59:59.999999+00:00,34.280003,22.639997,55.325008,-51.259975,8.1799994,52.579998,-29.150053
2008-03-31 23:59:59.999999+00:00,43.900009,9.6100264,39.540012,-27.269997,14.110004,27.020016,-49.749966
2008-04-30 23:59:59.999999+00:00,34.604969,13.740015,53.599995,-40.209999,14.869981,28.069979,-17.959976
2008-05-31 23:59:59.999999+00:00,42.329975,20.849997,62.414982,-18.39999,9.5399895,36.619991,-37.710018
2008-06-30 23:59:59.999999+00:00,52.259975,27.604998,65.509979,-23.360031,24.189978,48.529995,-22.560001
2008-07-31 23:59:59.999999+00:00,48.02504,38.60001,73.190018,-16.739944,23.450037,48.700039,-2.9400034
2008-08-31 23:59:59.999999+00:00,46.314972,34.679985,74.949989,4.0299811,24.899975,59.089977,-6.2800221
2008-09-30 23:59:59.999999+00:00,58.264984,55.959984,114.97,26.339993,40.159992,65.480003,23.780003
2008-10-31 23:59:59.999999+00:00,61.445995,79.850006,88.980011,19.750019,96.490013,58.529991,41.480011
2008-11-30 23:59:59.999999+00:00,62.189999,116.70998,83.649994,4.4099751,88.989998,117.57999,40.509968
2008-12-31 23:59:59.999999+00:00,21.639999,73.709999,60.889984,-15.120028,102.35999,75.199989,57.119984
2009-01-31 23:59:59.999999+00:00,67.269997,90.57,76.860008,1.2599905,75.079994,66.059998,62.020016
2009-02-28 23:59:59.999999+00:00,84.389992,80.079994,122.54,17.650002,64.639992,90.849998,55.820007
2009-03-31 23:59:59.999999+00:00,65.93,49.679996,86.440002,9.9000101,68.230003,81.730003,4.8000131
2009-04-30 23:59:59.999999+00:00,59.889999,40.759991,82.374992,0.52998292,49.400005,69.219994,43.450008
2009-05-31 23:59:59.999999+00:00,59.110004,19.199989,76.909988,3.6300063,41.659992,58.799984,31.550007
2009-06-30 23:59:59.999999+00:00,32.930004,-0.19999814,69.499985,-12.950027,17.579983,49.149998,23.349985
2009-07-31 23:59:59.999999+00:00,46.870003,17.069986,53.939987,-5.2700005,20.040003,45.369999,4.5299859
2009-08-31 23:59:59.999999+00:00,39.899982,3.0499902,53.32999,-27.170006,16.049986,37.739983,5.030005
2009-09-30 23:59:59.999999+00:00,33.439999,7.0699916,44.080002,-52.590031,9.5299997,32.929989,-4.1199903
2009-10-31 23:59:59.999999+00:00,28.34001,17.389994,49.420013,-54.800022,8.3699942,33.150002,-10.560003
2009-11-30 23:59:59.999999+00:00,23.080025,27.190023,44.660011,-86.889992,12.660012,25.150015,-24.149998
2009-12-31 23:59:59.999999+00:00,33.759991,24.739981,52.559998,-72.364998,12.899975,24.619991,-35.549992
2010-01-31 23:59:59.999999+00:00,28.190027,43.210014,49.030025,-59.699993,7.5000224,18.200027,-31.319981
2010-02-28 23:59:59.999999+00:00,34.229992,50.759998,47.590004,-47.819965,10.46,21.220007,-15.029995
2010-03-31 23:59:59.999999+00:00,31.869989,43.909981,29.199989,-44.079975,-6.6900191,7.1299949,-28.23999
2010-04-30 23:59:59.999999+00:00,25.810013,33.909996,24.160007,-46.569988,-18.870007,9.5100021,-29.26001
2010-05-31 23:59:59.999999+00:00,35.290001,63.049984,54.020004,-39.400009,-5.8799968,45.979988,-19.290014
2010-06-30 23:59:59.999999+00:00,27.860004,51.57,48.470001,-58.349991,-5.8699937,43.450001,-5.4399729
2010-07-31 23:59:59.999999+00:00,22.76,35.09,38.59,-50.049995,-5.1600056,18.679998,-20.590004
2010-08-31 23:59:59.999999+00:00,26.669996,29.42,46.580002,-49.810009,2.7074912,26.09,7.8900199
2010-09-30 23:59:59.999999+00:00,14.109991,26.189993,44.407494,-53.43,8.1774921,28.674992,-3.6500337
2010-10-31 23:59:59.999999+00:00,18.399992,26.029997,55.510006,-39.640018,5.4324975,34.529999,-5.4000163
2010-11-30 23:59:59.999999+00:00,20.680002,24.915007,66.175003,-41.629982,3.6600022,48.540001,1.81999
2010-12-31 23:59:59.999999+00:00,15.150003,7.4700146,61.260014,-43.68,-7.2999983,36.11002,-7.1699681
2011-01-31 23:59:59.999999+00:00,29.119997,11.740004,63.010006,-31.539991,0.87999493,42.830002,-7.659987
2011-02-28 23:59:59.999999+00:00,21.030006,5.590003,73.5,-29.909996,-2.9937944,37.420017,4.5200329
2011-03-31 23:59:59.999999+00:00,13.219978,0.96747911,64.214996,-38.370033,-12.825016,25.019983,5.7099905
2011-04-30 23:59:59.999999+00:00,5.3700032,6.060019,61.170002,-37.910004,-7.2251015,26.880007,1.6150302
2011-05-31 23:59:59.999999+00:00,6.3699894,9.7574902,81.369995,-34.419994,-3.5299926,30.06999,-11.819999
2011-06-30 23:59:59.999999+00:00,3.539993,9.4800024,82.214996,-36.979992,-1.0799026,28.820002,-2.9600124
2011-07-31 23:59:59.999999+00:00,-6.8200049,15.934998,85.344994,-43.290001,-7.0550084,18.609985,-18.700005
2011-08-31 23:59:59.999999+00:00,-5.6699982,22.880009,98.659996,-49.09499,10.500004,52.150005,-24.100027
2011-09-30 23:59:59.999999+00:00,3.3200052,28.740009,96.890007,-43.860012,7.4400077,43.615002,-13.969984
2011-10-31 23:59:59.999999+00:00,8.8699875,12.839988,103.23249,-46.120037,5.2599936,58.919991,-19.890022
2011-11-30 23:59:59.999999+00:00,45.280003,30.109997,153.06999,-50.96999,21.26,91.409996,-12.680004
2011-12-31 23:59:59.999999+00:00,34.589989,11.319991,134.09,-73.080032,13.606101,74.339989,-22.570007
2012-01-31 23:59:59.999999+00:00,21.680006,3.6800063,109.69,-78.370018,1.0600103,78.050011,-28.879974
2012-02-29 23:59:59.999999+00:00,13.109997,-12.420006,98.010002,-81.699966,-7.5150051,64.889992,-47.035007
2012-03-31 23:59:59.999999+00:00,7.6499963,-16.130007,86.584999,-80.87999,-17.632507,54.59,-46.139992
2012-04-30 23:59:59.999999+00:00,13.239994,-12.000001,101.59,-83.749985,-18.615005,63.019997,-35.660019
2012-05-31 23:59:59.999999+00:00,39.904999,-0.19000678,121.415,-88.869995,-2.1201029,96.009995,-34.650002
2012-06-30 23:59:59.999999+00:00,30.709995,-0.11999735,105.985,-94.590004,-12.180002,64.819992,-55.840015
2012-07-31 23:59:59.999999+00:00,18.800001,-4.7349939,98.566994,-91.580002,-20.334999,65.389999,-53.80999
2012-08-31 23:59:59.999999+00:00,24.99,-2.8100009,88.670006,-94.845001,-20.919996,60.459999,-47.400005
2012-09-30 23:59:59.999999+00:00,16.580002,-1.9400001,70.279999,-79.190002,-24.27,51.139992,-52.949997
2012-10-31 23:59:59.999999+00:00,7.5100031,0.65500349,76.254997,-77.019997,-26.869995,45.940006,-50.930012
2012-11-30 23:59:59.999999+00:00,15.850002,6.4200048,77.895004,-70.899994,-26.894798,46.650005,-41.560005
2012-12-31 23:59:59.999999+00:00,16.139999,15.41,67.380005,-50.980011,-24.010002,52.509998,-38.609993
2013-01-31 23:59:59.999999+00:00,5.2799964,18.609997,62.910004,-52.530003,-18.560003,40.939999,-51.029976
2013-02-28 23:59:59.999999+00:00,1.8099972,18.579996,65.485001,-52.980007,-13.530207,38.620003,-47.410011
2013-03-31 23:59:59.999999+00:00,4.0500007,21.199999,68.670006,-46.050007,-15.885,49.480003,-51.710011
2013-04-30 23:59:59.999999+00:00,13.050002,16.150002,75.265007,-56.359978,-22.090002,36.93,-61.864994
2013-05-31 23:59:59.999999+00:00,11.410005,19.759998,78.055,-49.350002,-16.459995,37.150002,-49.090012
2013-06-30 23:59:59.999999+00:00,8.9500084,17.210005,79.680008,-47.709995,-21.670004,32.600002,-46.529995
2013-07-31 23:59:59.999999+00:00,3.9700005,15.610002,79.01001,-43.669994,-20.009995,37.810005,-58.969971
2013-08-31 23:59:59.999999+00:00,8.0200081,16.830006,76.280014,-39.309975,-17.74,33.950001,-48.259968
2013-09-30 23:59:59.999999+00:00,-3.8599846,12.880014,66.100006,-43.189995,-21.840004,25.260015,-44.459999
2013-10-31 23:59:59.999999+00:00,-11.290011,7.469996,62.769989,-43.000015,-27.290007,22.579992,-48.320007
2013-11-30 23:59:59.999999+00:00,-3.1599984,7.5900016,58.880001,-40.600018,-20.23,21.220001,-49.480015
2013-12-31 23:59:59.999999+00:00,-4.9299879,-0.22000395,48.345005,-45.12999,-27.914988,8.4300013,-73.550011
2014-01-31 23:59:59.999999+00:00,-11.710011,5.9899921,53.98999,-39.660011,-23.410009,11.909986,-60.650005
2014-02-28 23:59:59.999999+00:00,-11.869993,4.2500014,51.030006,-32.059998,-26.679996,14.910005,-55.129978
2014-03-31 23:59:59.999999+00:00,-10.349989,1.9400052,45.460014,-37.219978,-27.440001,9.7700043,-55.910004
2014-04-30 23:59:59.999999+00:00,-13.160098,-2.1299942,43.175003,-35.900009,-29.955002,11.469996,-53.740002
2014-05-31 23:59:59.999999+00:00,-8.6499996,-0.70000607,49.279999,-29.499996,-27.889997,23.909998,-47.840012
2014-06-30 23:59:59.999999+00:00,-4.9500055,-2.7999997,46.595001,-36.14999,-29.45001,19.799995,-58.120014
2014-07-31 23:59:59.999999+00:00,-4.4100113,2.389998,46.149998,-34.260014,-26.650007,11.519989,-56.16
2014-08-31 23:59:59.999999+00:00,4.7799959,3.7700019,56.240002,-33.230003,-28.190008,30.559996,-47.839985
2014-09-30 23:59:59.999999+00:00,9.4100027,4.5900044,59.025002,-34.100006,-27.919992,28.940014,-46.630001
2014-10-31 23:59:59.999999+00:00,4.6799912,-2.1400039,52.964985,-40.160011,-37.07,28.71999,-46.540012
2014-11-30 23:59:59.999999+00:00,12.840003,3.8300045,64.625008,-52.999989,-35.07999,31.490004,-51.959988
2014-12-31 23:59:59.999999+00:00,1.9299968,-3.2700033,54.334988,-45.190002,-33.700008,39.400005,-55.630009
2015-01-31 23:59:59.999999+00:00,13.110007,7.0300069,63.470013,-41.310009,-32.27,59.510006,-53.629993
2015-02-28 23:59:59.999999+00:00,14.310002,4.3700042,64.119995,-44.930008,-36.160004,50.650009,-55.369987
2015-03-31 23:59:59.999999+00:00,15.460002,5.1900058,61.910004,-39.049988,-31.090002,45.470016,-55.190014
2015-04-30 23:59:59.999999+00:00,20.355001,7.2200027,65.244995,-50.349998,-34.516506,38.099998,-58.77
2015-05-31 23:59:59.999999+00:00,16.209993,2.1899924,70.75,-44.545013,-34.820004,42.830002,-47.640015
2015-06-30 23:59:59.999999+00:00,13.450002,3.4500065,66.320007,-45.739986,-37.179996,46.720005,-47.699997
2015-07-31 23:59:59.999999+00:00,10.350008,-0.1599991,69.930016,-49.899994,-34.219997,38.239998,-48.730011
2015-08-31 23:59:59.999999+00:00,6.2500005,-11.919997,64.459984,-50.730019,-33.210003,36.070004,-56.120007
2015-09-30 23:59:59.999999+00:00,3.6899984,-13.029998,64.69001,-49.93,-36.260002,33.399994,-56.810013
2015-10-31 23:59:59.999999+00:00,5.3950043,-10.189994,64.335014,-45.939999,-33.23999,27.490011,-53.189991
2015-11-30 23:59:59.999999+00:00,3.9000008,-11.354996,69.464996,-42.014992,-28.499994,31.859989,-44.939999
2015-12-31 23:59:59.999999+00:00,-0.79999727,-14.210007,62.975002,-48.360012,-44.070004,32.399986,-63.140007
2016-01-31 23:59:59.999999+00:00,7.0674906,-9.8700132,74.889984,-44.160007,-34.170013,41.320007,-54.250011
2016-02-29 23:59:59.999999+00:00,8.6050014,-3.715003,77.989998,-50.379993,-28.780006,49.390011,-54.060005
2016-03-31 23:59:59.999999+00:00,10.870007,-7.0799947,71.14502,-43.52,-27.179993,49.540012,-52.269997
2016-04-30 23:59:59.999999+00:00,16.954998,-3.2849915,64.604996,-37.959988,-25.774992,50.399998,-52.039993
2016-05-31 23:59:59.999999+00:00,8.0900002,-7.7700076,71.195,-44.290001,-35.52,41.709999,-68.75
2016-06-30 23:59:59.999999+00:00,11.032501,-0.49999872,73.044991,-41.264999,-30.620003,57.740002,-57.59
2016-07-31 23:59:59.999999+00:00,20.070004,6.0350013,68.040001,-40.149994,-25.249994,54.379997,-50.759983
2016-08-31 23:59:59.999999+00:00,18.794994,3.9399979,68.990005,-34.249996,-26.810005,50.329994,-52.009991
2016-09-30 23:59:59.999999+00:00,13.670014,0.97500974,65.745857,-28.149996,-27.589985,42.870014,-44.859997
2016-10-31 23:59:59.999999+00:00,8.7349882,3.0199871,57.989983,-32.13002,-28.240013,36.229996,-49.799999
2016-11-30 23:59:59.999999+00:00,-0.40000907,-10.740014,63.529999,-39.260006,-23.680109,34.010002,-53.870014
2016-12-31 23:59:59.999999+00:00,2.2149971,-6.0599985,72.695,-40.709999,-13.559992,40.07,-50.724995
2017-01-31 23:59:59.999999+00:00,7.164999,1.9100051,76.730011,-35.940002,-11.650003,38.640011,-43.389999
2017-02-28 23:59:59.999999+00:00,-6.1950026,-1.4600101,73.149994,-31.865017,-9.2000103,44.909988,-43.100006
2017-03-31 23:59:59.999999+00:00,0.11001018,-7.8499928,60.895004,-25.319986,-13.279988,39.190002,-46.14999
2017-04-30 23:59:59.999999+00:00,-3.1199934,-7.5800014,64.952492,-31.929995,-16.399994,37.089996,-44.540001
2017-05-31 23:59:59.999999+00:00,-6.6225076,-10.939999,58.552002,-31.33,-21.719995,29.280008,-53.200001
2017-06-30 23:59:59.999999+00:00,4.4425063,-12.844999,51.030003,-29.299997,-14.289997,28.469999,-52.031006
2017-07-31 23:59:59.999999+00:00,-3.3200066,-8.2550011,55.83057,-26.519981,-10.619993,25.500008,-46.200005
2017-08-31 23:59:59.999999+00:00,-5.1650062,-10.010001,51.995003,-24.330008,-18.990005,24.18,-46.41
2017-09-30 23:59:59.999999+00:00,-1.8274843,-8.835,52.880001,-19.600004,-15.720006,28.480005,-44.619987
2017-10-31 23:59:59.999999+00:00,-3.250001,-7.0199895,55.147598,-18.819983,-17.559992,25.310015,-36.145992
2017-11-30 23:59:59.999999+00:00,0.65499032,-3.6500022,48.619991,-21.139997,-14.670005,25.289993,-44.160007
2017-12-31 23:59:59.999999+00:00,-3.4000022,-8.7349892,41.204998,-18.149979,-17.734999,14.83,-63.099998
2018-01-31 23:59:59.999999+00:00,3.8649981,-3.1849942,44.870003,-16.169987,-13.870089,10.860001,-49.289997
2018-02-28 23:59:59.999999+00:00,1.0950143,-3.1599925,48.890015,-19.509998,-10.430008,14.620006,-54.839989
2018-03-31 23:59:59.999999+00:00,0.815,-7.4100094,44.97197,-13.369992,-13.420008,12.359994,-50.529999
2018-04-30 23:59:59.999999+00:00,-1.3299794,-4.2499962,42.540001,-17.550003,-15.489991,6.5600038,-53.150002
2018-05-31 23:59:59.999999+00:00,-15.155009,-11.480004,44.134991,-17.330008,-12.410007,7.2199926,-49.987
2018-06-30 23:59:59.999999+00:00,-16.549988,-15.464984,42.636608,-11.899995,-18.470091,8.6000166,-48.729988
2018-07-31 23:59:59.999999+00:00,-14.990005,-17.510017,40.275002,-25.040016,-22.680016,8.1699934,-58.450024
2018-08-31 23:59:59.999999+00:00,-13.335028,-14.52002,46.709988,-25.90003,-21.080013,12.219978,-58.100029
2018-09-30 23:59:59.999999+00:00,-11.465014,-12.610009,42.394989,-22.930004,-20.280001,11.62,-59.360001
2018-10-31 23:59:59.999999+00:00,-14.540016,-18.510008,46.899994,-23.260017,-17.030024,11.809979,-48.750011
2018-11-30 23:59:59.999999+00:00,-21.000006,-35.667511,45.96999,-21.695007,-20.200003,3.249999,-51.450001
2018-12-31 23:59:59.999999+00:00,-25.839991,-40.709984,38.550014,-34.399979,-26.089977,-4.5699782,-55.719994
2019-01-31 23:59:59.999999+00:00,-17.554993,-24.992504,46.574986,-36.16,-26.360001,0.2899965,-46.500015
2019-02-28 23:59:59.999999+00:00,-22.509995,-27.629986,41.485016,-47.349979,-27.539993,-7.7299752,-58.589973
2019-03-31 23:59:59.999999+00:00,-24.357504,-28.065012,35.77,-39.025005,-24.130013,-2.9800162,-51.580002
2019-04-30 23:59:59.999999+00:00,-21.624994,-26.484999,36.949997,-42.369987,-25.709999,-3.5499876,-53.100002
2019-05-31 23:59:59.999999+00:00,-23.509987,-30.874983,36.695019,-40.104988,-27.719992,-3.8199999,-47.369987
2019-06-30 23:59:59.999999+00:00,-16.63999,-24.299999,35.300003,-32.461994,-24.399998,5.3599944,-48.260002
2019-07-31 23:59:59.999999+00:00,-14.102482,-26.914986,41.505016,-38.24699,-26.739988,8.6200171,-49.919987
2019-08-31 23:59:59.999999+00:00,-21.460003,-33.089993,26.780005,-42.057995,-31.429989,11.940005,-47.679996
2019-09-30 23:59:59.999999+00:00,-18.820002,-34.965,22.456993,-35.431,-28.220005,-3.5799983,-43.320004
2019-10-31 23:59:59.999999+00:00,-21.895002,-40.465004,28.40501,-34.960003,-32.040009,-5.0800028,-40.67001
2019-11-30 23:59:59.999999+00:00,-20.922491,-39.395,25.290012,-36.651993,-27.780001,-6.3299956,-45.290005
