start,end,n_months,mean_mo,pct_pos,top3,tstat_ols,tstat_nw,ann_sharpe,strategy,window,role,gates_pass,clears_1pct_bar
2011-09-18,2026-09-15,180,-0.0007003116491048468,0.45555555555555555,0.1310677364665819,-1.2175616485575718,-1.1917514268448808,-0.2268243298951102,low_wage_growth_xs,full_sample,eval,False,False
2024-01-01,2024-12-31,11,0.0011147657460348524,0.36363636363636365,0.9598731817914649,0.5683642471254087,0.7666322031840171,0.4649409380741753,low_wage_growth_xs,year_2024,eval,True,False
2025-01-01,2025-12-31,11,0.001058304355483274,0.45454545454545453,0.8486800964265602,0.5100601289512842,0.9361573863232305,0.4986720395930774,low_wage_growth_xs,year_2025,eval,True,False
2026-01-01,2026-12-31,8,-0.0013323306014176722,0.625,0.7038618793895427,-0.4952849515774324,-0.9066672918011193,-0.9256861638683758,low_wage_growth_xs,year_2026,eval,True,False
2025-09-15,2026-09-15,12,-0.0003241152438401747,0.5,0.7261869860614911,-0.15048670700773056,-0.2243546187522436,-0.41290120474679165,low_wage_growth_xs,holdout_365d,confirm_only,True,False
2011-09-18,2026-09-15,180,0.0004628499878730405,0.5333333333333333,0.09342055505155804,0.8036555239586225,0.7938379543996147,0.13756623267143134,high_wage_growth_xs,full_sample,eval,True,False
2024-01-01,2024-12-31,11,-0.0012520394676461418,0.6363636363636364,0.7345619771914674,-0.638885548262037,-0.834562550276445,-0.5332961031395757,high_wage_growth_xs,year_2024,eval,True,False
2025-01-01,2025-12-31,11,-0.001256958669548245,0.5454545454545454,0.7234092412491905,-0.6122297358696516,-1.0657907741288823,-0.6119842341413124,high_wage_growth_xs,year_2025,eval,True,False
2026-01-01,2026-12-31,8,0.00132966313707375,0.375,1.0,0.4896309688777587,0.8928392288254628,0.9159041237962277,high_wage_growth_xs,year_2026,eval,True,False
2025-09-15,2026-09-15,12,0.00027785976003463775,0.5,0.8316549649516632,0.1281791779111228,0.19002465598722348,0.37769592348109743,high_wage_growth_xs,holdout_365d,confirm_only,True,False
2011-09-18,2026-09-15,180,-0.0006481825255062357,0.4722222222222222,0.1402342069197259,-1.0803540291118896,-1.0181008417312067,-0.20582089265502118,low_wage_z_xs,full_sample,eval,False,False
2024-01-01,2024-12-31,11,-0.0010037175799227714,0.45454545454545453,0.8950461286262585,-0.8581091932537668,-1.2771202165782318,-0.6005515062738613,low_wage_z_xs,year_2024,eval,True,False
2025-01-01,2025-12-31,11,0.0017184407642920922,0.7272727272727273,0.7146815625673466,1.006688560658534,1.008213363581996,0.49659767008325273,low_wage_z_xs,year_2025,eval,True,False
2026-01-01,2026-12-31,8,-0.00015546928071485944,0.5,0.9912558030059961,-0.05483099899914639,-0.06873911079302815,-0.49427492061106604,low_wage_z_xs,year_2026,eval,True,False
2025-09-15,2026-09-15,12,0.00048008437935178244,0.5833333333333334,0.6919714841757896,0.2160360560103235,0.23215581518257794,-0.031863729709915606,low_wage_z_xs,holdout_365d,confirm_only,True,False
2011-09-18,2026-09-15,180,-0.00020902384305765225,0.4888888888888889,0.10062687088679809,-0.32350362902599583,-0.3569276007291136,-0.044815114118949624,wage_chg_xs,full_sample,eval,True,False
2024-01-01,2024-12-31,11,0.0001270560945046053,0.45454545454545453,0.874290905370589,0.042499356373550935,0.04432235651919532,0.367050071776092,wage_chg_xs,year_2024,eval,True,False
