time,carry_eq_cool
2015-08-31 00:00:00+00:00,-0.008624660990928068
2015-09-30 00:00:00+00:00,-0.003651470326798467
2015-10-31 00:00:00+00:00,0.02174381758950017
2015-11-30 00:00:00+00:00,0.015569047529187419
2015-12-31 00:00:00+00:00,-0.010585716980142879
2016-01-31 00:00:00+00:00,-0.004855544187757577
2016-02-29 00:00:00+00:00,0.0022561026001064466
2016-03-31 00:00:00+00:00,0.011527068235501092
2016-04-30 00:00:00+00:00,0.0024537256617767067
2016-05-31 00:00:00+00:00,-0.004652007183797768
2016-06-30 00:00:00+00:00,0.013384846929665573
2016-07-31 00:00:00+00:00,-0.002414700834272976
2016-08-31 00:00:00+00:00,0.003610082991357011
2016-09-30 00:00:00+00:00,-0.0008086472989713434
2016-10-31 00:00:00+00:00,0.003128217480078632
2016-11-30 00:00:00+00:00,0.0062656220454109235
2016-12-31 00:00:00+00:00,-0.011088554012112728
2017-01-31 00:00:00+00:00,0.013863375037876269
2017-02-28 00:00:00+00:00,0.006592491902116082
2017-03-31 00:00:00+00:00,-0.013481848657582174
2017-04-30 00:00:00+00:00,-0.011757041361834641
2017-05-31 00:00:00+00:00,-0.008544820190428681
2017-06-30 00:00:00+00:00,0.008821806616098327
2017-07-31 00:00:00+00:00,0.008096745885595835
2017-08-31 00:00:00+00:00,-0.012891591477742437
2017-09-30 00:00:00+00:00,0.001355875593897382
2017-10-31 00:00:00+00:00,-0.007827593481556705
2017-11-30 00:00:00+00:00,-0.010947015425861628
2017-12-31 00:00:00+00:00,0.011665020795765813
2018-01-31 00:00:00+00:00,-0.0028672100761526487
2018-02-28 00:00:00+00:00,-0.0066682217068118055
2018-03-31 00:00:00+00:00,-0.0028079209630521573
2018-04-30 00:00:00+00:00,0.001312886512765843
2018-05-31 00:00:00+00:00,0.00603000611492166
2018-06-30 00:00:00+00:00,-0.00979338425206211
2018-07-31 00:00:00+00:00,0.001575676702477491
2018-08-31 00:00:00+00:00,-0.015882342761905366
2018-09-30 00:00:00+00:00,0.0023666705151781375
2018-10-31 00:00:00+00:00,0.0008552285042315866
2018-11-30 00:00:00+00:00,0.007067274108674804
2018-12-31 00:00:00+00:00,-0.004092836319358306
2019-01-31 00:00:00+00:00,0.009619723679546999
2019-02-28 00:00:00+00:00,0.00235816185453408
2019-03-31 00:00:00+00:00,-0.0028197381923339426
2019-04-30 00:00:00+00:00,-0.0008465262645175331
2019-05-31 00:00:00+00:00,-0.006645772843368869
2019-06-30 00:00:00+00:00,0.004443405240229126
2019-07-31 00:00:00+00:00,0.0018670783125607215
2019-08-31 00:00:00+00:00,-0.007721536918694705
2019-09-30 00:00:00+00:00,-3.399600690690008e-05
2019-10-31 00:00:00+00:00,-0.003598673616887149
2019-11-30 00:00:00+00:00,-0.0010187353664002918
2019-12-31 00:00:00+00:00,0.003594435787136696
2020-01-31 00:00:00+00:00,-0.008153882653136768
2020-02-29 00:00:00+00:00,-0.008294187478812054
2020-03-31 00:00:00+00:00,-0.010300742723389433
2020-04-30 00:00:00+00:00,0.0034073531796781076
2020-05-31 00:00:00+00:00,0.0008838758874545327
2020-06-30 00:00:00+00:00,0.010906352198473135
2020-07-31 00:00:00+00:00,-0.004872559670709986
2020-08-31 00:00:00+00:00,0.008043035261522613
2020-09-30 00:00:00+00:00,-0.004540890554449839
2020-10-31 00:00:00+00:00,-0.005763706875613228
2020-11-30 00:00:00+00:00,0.013811173003302146
2020-12-31 00:00:00+00:00,0.0004980433700942921
2021-01-31 00:00:00+00:00,0.0038458151719020783
2021-02-28 00:00:00+00:00,0.011475960858105205
2021-03-31 00:00:00+00:00,0.007397333806736572
2021-04-30 00:00:00+00:00,-0.002683195833415586
2021-05-31 00:00:00+00:00,-0.0009254671132131742
2021-06-30 00:00:00+00:00,9.487845703626263e-05
2021-07-31 00:00:00+00:00,-0.006643260111260485
2021-08-31 00:00:00+00:00,0.00252011129292673
2021-09-30 00:00:00+00:00,0.0013312229309987433
2021-10-31 00:00:00+00:00,0.0011216587250719723
2021-11-30 00:00:00+00:00,-0.0091805733940733
2021-12-31 00:00:00+00:00,-0.005459133111593406
2022-01-31 00:00:00+00:00,-0.0017545189437617736
2022-02-28 00:00:00+00:00,0.0011541811457405071
2022-03-31 00:00:00+00:00,0.0005142015448844628
2022-04-30 00:00:00+00:00,0.0018843035341180592
2022-05-31 00:00:00+00:00,-0.001533403802237876
2022-06-30 00:00:00+00:00,-0.0029100849052211553
2022-07-31 00:00:00+00:00,0.002093042995477301
2022-08-31 00:00:00+00:00,-0.0006806348954673247
2022-09-30 00:00:00+00:00,-0.007393519924607239
2022-10-31 00:00:00+00:00,0.004436772535026945
2022-11-30 00:00:00+00:00,-0.011020266716050053
2022-12-31 00:00:00+00:00,-0.0066898861245116015
2023-01-31 00:00:00+00:00,0.006551933757318773
2023-02-28 00:00:00+00:00,-0.001916963857347187
2023-03-31 00:00:00+00:00,-0.0006800550006985651
2023-04-30 00:00:00+00:00,-0.0037025120321771965
2023-05-31 00:00:00+00:00,-0.0011676070559538676
2023-06-30 00:00:00+00:00,0.014835520202934438
2023-07-31 00:00:00+00:00,-0.00504104728928223
2023-08-31 00:00:00+00:00,-0.007426385521154599
2023-09-30 00:00:00+00:00,0.0016371604423268682
2023-10-31 00:00:00+00:00,-0.0033967910338320584
2023-11-30 00:00:00+00:00,0.008400378918788531
2023-12-31 00:00:00+00:00,-0.010174130307408769
2024-01-31 00:00:00+00:00,0.0069978788106774825
2024-02-29 00:00:00+00:00,0.00853948997779952
2024-03-31 00:00:00+00:00,0.0028746127255501186
2024-04-30 00:00:00+00:00,0.0026996864602775172
2024-05-31 00:00:00+00:00,0.009141720729244573
2024-06-30 00:00:00+00:00,0.006088700753531517
2024-07-31 00:00:00+00:00,-0.019157581285581315
2024-08-31 00:00:00+00:00,0.005794738280603617
2024-09-30 00:00:00+00:00,0.004126504820225696
2024-10-31 00:00:00+00:00,-0.0006274576018188149
2024-11-30 00:00:00+00:00,-0.00664711361171566
2024-12-31 00:00:00+00:00,0.0005267059931557405
2025-01-31 00:00:00+00:00,-0.00457747903951522
2025-02-28 00:00:00+00:00,-0.0003125892442685796
2025-03-31 00:00:00+00:00,-0.0011777536949878487
2025-04-30 00:00:00+00:00,-0.0028297557298132547
2025-05-31 00:00:00+00:00,0.0030868519976385844
2025-06-30 00:00:00+00:00,0.0006381153434076303
2025-07-31 00:00:00+00:00,0.004393596252095122
2025-08-31 00:00:00+00:00,-0.001961884809924541
2025-09-30 00:00:00+00:00,0.0021273661601250993
2025-10-31 00:00:00+00:00,0.007822671795163494
2025-11-30 00:00:00+00:00,0.0014170143405707325
2025-12-31 00:00:00+00:00,0.006232458121882667
2026-01-31 00:00:00+00:00,0.00927358246910881
2026-02-28 00:00:00+00:00,-0.0007514811921685016
2026-03-31 00:00:00+00:00,-0.000576576061584122
2026-04-30 00:00:00+00:00,0.0033910687672362716
2026-05-31 00:00:00+00:00,0.004323272650978538
2026-06-30 00:00:00+00:00,-0.0029167855811580434
2026-07-31 00:00:00+00:00,-0.0012615967218138069
2026-08-31 00:00:00+00:00,0.004796918482960821
2026-09-30 00:00:00+00:00,-0.009547739624735097
