time,low_wage_z_xs
2011-10-31 00:00:00+00:00,0.00432311046181888
2011-11-30 00:00:00+00:00,-0.004490633783844067
2011-12-31 00:00:00+00:00,-0.0020892163975335665
2012-01-31 00:00:00+00:00,-0.004071104722621177
2012-02-29 00:00:00+00:00,0.004144968183040554
2012-03-31 00:00:00+00:00,0.004129843743740924
2012-04-30 00:00:00+00:00,-0.00010313686356167029
2012-05-31 00:00:00+00:00,-0.007160927624073721
2012-06-30 00:00:00+00:00,-0.010775451412460058
2012-07-31 00:00:00+00:00,-0.007457467630038295
2012-08-31 00:00:00+00:00,-0.0170462422473332
2012-09-30 00:00:00+00:00,0.0093001611971264
2012-10-31 00:00:00+00:00,-0.003514292245101469
2012-11-30 00:00:00+00:00,-0.0007343753617408133
2012-12-31 00:00:00+00:00,0.00039945491557236146
2013-01-31 00:00:00+00:00,-0.008276995361131467
2013-02-28 00:00:00+00:00,0.0077592727202073775
2013-03-31 00:00:00+00:00,0.0034084100701659015
2013-04-30 00:00:00+00:00,-0.004461812563929857
2013-05-31 00:00:00+00:00,0.014631928675111538
2013-06-30 00:00:00+00:00,0.014425591314751074
2013-07-31 00:00:00+00:00,0.006068963157546792
2013-08-31 00:00:00+00:00,-0.00962159780654015
2013-09-30 00:00:00+00:00,0.010075687504174757
2013-10-31 00:00:00+00:00,0.001352959579328461
2013-11-30 00:00:00+00:00,-0.0014796940965482452
2013-12-31 00:00:00+00:00,0.004320751110586496
2014-01-31 00:00:00+00:00,0.0033750265380878552
2014-02-28 00:00:00+00:00,-0.0121484955911485
2014-03-31 00:00:00+00:00,-0.015564104990197669
2014-04-30 00:00:00+00:00,0.0019141992058508972
2014-05-31 00:00:00+00:00,0.0004556431442779285
2014-06-30 00:00:00+00:00,0.0010634220504128766
2014-07-31 00:00:00+00:00,-0.010560568587811958
2014-08-31 00:00:00+00:00,-0.0031056594965254147
2014-09-30 00:00:00+00:00,-0.014742211240059255
2014-10-31 00:00:00+00:00,0.0005463878877405293
2014-11-30 00:00:00+00:00,-0.007945244804489326
2014-12-31 00:00:00+00:00,-0.004582314223303685
2015-01-31 00:00:00+00:00,-0.007841929462067632
2015-02-28 00:00:00+00:00,0.009062818118726668
2015-03-31 00:00:00+00:00,-0.002651963271790403
2015-04-30 00:00:00+00:00,0.0031277857453837488
2015-05-31 00:00:00+00:00,0.003351744309677107
2015-06-30 00:00:00+00:00,-0.010526996279844991
2015-07-31 00:00:00+00:00,-0.009591592019830286
2015-08-31 00:00:00+00:00,-0.0018312999721360468
2015-09-30 00:00:00+00:00,-0.004823129274796223
2015-10-31 00:00:00+00:00,-0.004958288451095805
2015-11-30 00:00:00+00:00,0.0019132896099587349
2015-12-31 00:00:00+00:00,-0.005765049797570421
2016-01-31 00:00:00+00:00,-0.0028729281858348443
2016-02-29 00:00:00+00:00,-0.0006386609682798028
2016-03-31 00:00:00+00:00,0.019629929361003162
2016-04-30 00:00:00+00:00,-0.0016415575222241685
2016-05-31 00:00:00+00:00,-0.007141154463453758
2016-06-30 00:00:00+00:00,0.03063530114987434
2016-07-31 00:00:00+00:00,0.00452752837502679
2016-08-31 00:00:00+00:00,-0.002168773091106191
2016-09-30 00:00:00+00:00,0.0057488910773253465
2016-10-31 00:00:00+00:00,0.012727060934343948
2016-11-30 00:00:00+00:00,0.020425987512765253
2016-12-31 00:00:00+00:00,-0.004095078421230913
2017-01-31 00:00:00+00:00,0.010592195929012949
2017-02-28 00:00:00+00:00,0.0006788357970901604
2017-03-31 00:00:00+00:00,0.007002587148311479
2017-04-30 00:00:00+00:00,0.006399673520464555
2017-05-31 00:00:00+00:00,-0.0013960894481267472
2017-06-30 00:00:00+00:00,0.01411286604945916
2017-07-31 00:00:00+00:00,-0.0016034460387679417
2017-08-31 00:00:00+00:00,-0.008616213543877427
2017-09-30 00:00:00+00:00,0.0008337546934020779
2017-10-31 00:00:00+00:00,-0.01341834679328957
2017-11-30 00:00:00+00:00,0.0015464262727222788
2017-12-31 00:00:00+00:00,0.004486613679850704
2018-01-31 00:00:00+00:00,-0.0011733425955475774
2018-02-28 00:00:00+00:00,-0.006711355207412284
2018-03-31 00:00:00+00:00,-0.007731998716598354
2018-04-30 00:00:00+00:00,-0.0025640513126734543
2018-05-31 00:00:00+00:00,0.014488776615375176
2018-06-30 00:00:00+00:00,-0.009501070984013427
2018-07-31 00:00:00+00:00,0.0036607754954693927
2018-08-31 00:00:00+00:00,-0.004493916100806961
2018-09-30 00:00:00+00:00,-0.009634429430747438
2018-10-31 00:00:00+00:00,-0.005583720248310331
2018-11-30 00:00:00+00:00,-0.02363448579337246
2018-12-31 00:00:00+00:00,0.015601977241680443
2019-01-31 00:00:00+00:00,-0.011391815126597704
2019-02-28 00:00:00+00:00,0.0012010849096102394
2019-03-31 00:00:00+00:00,-0.006453938799690029
2019-04-30 00:00:00+00:00,0.0015018138675573223
2019-05-31 00:00:00+00:00,0.011576210813241117
2019-06-30 00:00:00+00:00,-0.010695997481536268
2019-07-31 00:00:00+00:00,-0.0015512385833892361
2019-08-31 00:00:00+00:00,0.013784741840005
2019-09-30 00:00:00+00:00,0.0028558871202324365
2019-10-31 00:00:00+00:00,-0.018592794585695738
2019-11-30 00:00:00+00:00,0.005611887836748819
2019-12-31 00:00:00+00:00,0.00522013021934109
2020-01-31 00:00:00+00:00,0.009945017078961671
2020-02-29 00:00:00+00:00,0.0006361143494610921
2020-03-31 00:00:00+00:00,0.003345370979470852
2020-04-30 00:00:00+00:00,-0.011708964295959912
2020-05-31 00:00:00+00:00,-0.005929042091891046
2020-06-30 00:00:00+00:00,-0.0023476865899253463
2020-07-31 00:00:00+00:00,-0.003055940593753692
2020-08-31 00:00:00+00:00,-0.009623040092739399
2020-09-30 00:00:00+00:00,0.005708152750969031
2020-10-31 00:00:00+00:00,0.006594017315731504
2020-11-30 00:00:00+00:00,-0.018721857160155952
2020-12-31 00:00:00+00:00,-0.006220774479491986
2021-01-31 00:00:00+00:00,-0.004673674333933064
2021-02-28 00:00:00+00:00,-0.017256791027426388
2021-03-31 00:00:00+00:00,0.002800663905948131
2021-04-30 00:00:00+00:00,-0.00046878173952835667
2021-05-31 00:00:00+00:00,0.006606546918800582
2021-06-30 00:00:00+00:00,-0.0029326920531440592
2021-07-31 00:00:00+00:00,0.0007618832029301359
2021-08-31 00:00:00+00:00,-0.0003722214586122652
2021-09-30 00:00:00+00:00,-0.0014938404388871174
2021-10-31 00:00:00+00:00,0.008126272815305091
2021-11-30 00:00:00+00:00,-0.007397143779298787
2021-12-31 00:00:00+00:00,0.006922299862452075
2022-01-31 00:00:00+00:00,-0.00485266511104232
2022-02-28 00:00:00+00:00,0.0012645978836427485
2022-03-31 00:00:00+00:00,0.01125970386814612
2022-04-30 00:00:00+00:00,-0.002908847066657838
2022-05-31 00:00:00+00:00,0.0064809104576728505
2022-06-30 00:00:00+00:00,0.0003817096550127186
2022-07-31 00:00:00+00:00,-0.006707925099507683
2022-08-31 00:00:00+00:00,0.008896887912275941
2022-09-30 00:00:00+00:00,0.0025654434913140456
2022-10-31 00:00:00+00:00,-0.007470656184658031
2022-11-30 00:00:00+00:00,-0.013441226310515919
2022-12-31 00:00:00+00:00,0.00290293828224808
2023-01-31 00:00:00+00:00,0.00408602580693973
2023-02-28 00:00:00+00:00,-0.010181105586743122
2023-03-31 00:00:00+00:00,-0.012410237417817882
2023-04-30 00:00:00+00:00,-0.011450057884706877
2023-05-31 00:00:00+00:00,-0.0020454352667921283
2023-06-30 00:00:00+00:00,0.004263272830218323
2023-07-31 00:00:00+00:00,-0.005839876148023504
2023-08-31 00:00:00+00:00,-0.004353543065973686
2023-09-30 00:00:00+00:00,0.010564702534938686
2023-10-31 00:00:00+00:00,-0.004542807714261077
2023-11-30 00:00:00+00:00,6.597329765822835e-06
2023-12-31 00:00:00+00:00,0.005298470438224179
2024-01-31 00:00:00+00:00,-0.0020402098849328087
2024-02-29 00:00:00+00:00,-0.00026104127847614844
2024-03-31 00:00:00+00:00,-0.004576469547279527
2024-04-30 00:00:00+00:00,0.0004330238418097654
2024-05-31 00:00:00+00:00,0.002272123251594982
2024-06-30 00:00:00+00:00,-0.006623494595409785
2024-07-31 00:00:00+00:00,-0.004509914583656349
2024-08-31 00:00:00+00:00,0.005710952250361112
2024-09-30 00:00:00+00:00,-0.004365650832875878
2024-10-31 00:00:00+00:00,0.0030578328354418094
2024-11-30 00:00:00+00:00,-0.0030398971942849906
2024-12-31 00:00:00+00:00,0.0008616424736247463
2025-01-31 00:00:00+00:00,-0.005976109434024823
2025-02-28 00:00:00+00:00,-0.009233386637867325
2025-03-31 00:00:00+00:00,0.003368474838173041
2025-04-30 00:00:00+00:00,0.0027197335426742963
2025-05-31 00:00:00+00:00,0.001532153122541846
2025-06-30 00:00:00+00:00,0.009500920815493252
2025-07-31 00:00:00+00:00,0.00116814051981029
