time,cons_ew
2015-03-31 00:00:00+00:00,-0.0013485466522750178
2015-04-30 00:00:00+00:00,-0.0008537684475974361
2015-05-31 00:00:00+00:00,-0.010409553242499592
2015-06-30 00:00:00+00:00,-0.009546571024809825
2015-07-31 00:00:00+00:00,0.0030040923630283434
2015-08-31 00:00:00+00:00,0.000666540569559837
2015-09-30 00:00:00+00:00,0.0032245459397701737
2015-10-31 00:00:00+00:00,0.006699645730311232
2015-11-30 00:00:00+00:00,0.003855247579081844
2015-12-31 00:00:00+00:00,0.003639620108378372
2016-01-31 00:00:00+00:00,0.005833296980733316
2016-02-29 00:00:00+00:00,-0.0014983699638682069
2016-03-31 00:00:00+00:00,-0.00495496658488781
2016-04-30 00:00:00+00:00,-0.006203851128826154
2016-05-31 00:00:00+00:00,-0.0005362666696760998
2016-06-30 00:00:00+00:00,0.0038709507678043042
2016-07-31 00:00:00+00:00,0.004319726096237764
2016-08-31 00:00:00+00:00,0.0028846380363505286
2016-09-30 00:00:00+00:00,-0.0005533722467018221
2016-10-31 00:00:00+00:00,0.0024451198399018104
2016-11-30 00:00:00+00:00,0.001708637419763237
2016-12-31 00:00:00+00:00,0.002098980935010708
2017-01-31 00:00:00+00:00,0.00018224048144488414
2017-02-28 00:00:00+00:00,-0.006136730649972111
2017-03-31 00:00:00+00:00,0.0010759855663615703
2017-04-30 00:00:00+00:00,0.005683302921968059
2017-05-31 00:00:00+00:00,-0.005254205981735871
2017-06-30 00:00:00+00:00,0.001149300879873305
2017-07-31 00:00:00+00:00,0.0033566615313314063
2017-08-31 00:00:00+00:00,0.002480922710100586
2017-09-30 00:00:00+00:00,0.0017724461727510743
2017-10-31 00:00:00+00:00,-0.0027183657107338055
2017-11-30 00:00:00+00:00,-0.004071419187923975
2017-12-31 00:00:00+00:00,0.007395971654069244
2018-01-31 00:00:00+00:00,-0.004319425229185603
2018-02-28 00:00:00+00:00,-0.007585993719806727
2018-03-31 00:00:00+00:00,-0.005230086610466422
2018-04-30 00:00:00+00:00,0.0035508565037269957
2018-05-31 00:00:00+00:00,-0.0014277722344989696
2018-06-30 00:00:00+00:00,-0.003309193944974642
2018-07-31 00:00:00+00:00,-0.0004469198037052591
2018-08-31 00:00:00+00:00,-0.0016046363258619412
2018-09-30 00:00:00+00:00,0.0035137486690646202
2018-10-31 00:00:00+00:00,-0.0001408391787430796
2018-11-30 00:00:00+00:00,-0.008516304881797776
2018-12-31 00:00:00+00:00,-0.0009394203428454428
2019-01-31 00:00:00+00:00,-0.0037098139442074407
2019-02-28 00:00:00+00:00,0.002495583699608561
2019-03-31 00:00:00+00:00,-0.0038447622059821773
2019-04-30 00:00:00+00:00,-0.0003740998341603685
2019-05-31 00:00:00+00:00,-0.008444450879300458
2019-06-30 00:00:00+00:00,0.004038171030248616
2019-07-31 00:00:00+00:00,-0.0114923768540387
2019-08-31 00:00:00+00:00,-0.003791538352283963
2019-09-30 00:00:00+00:00,-0.0012220198276474692
2019-10-31 00:00:00+00:00,0.0025317075723527704
2019-11-30 00:00:00+00:00,0.002625163072796477
2019-12-31 00:00:00+00:00,0.004584900667259806
2020-01-31 00:00:00+00:00,-0.005044755818655489
2020-02-29 00:00:00+00:00,-0.002194145971566086
2020-03-31 00:00:00+00:00,-0.0013391121129167072
2020-04-30 00:00:00+00:00,-0.00335185374249114
2020-05-31 00:00:00+00:00,-0.00045019602710016926
2020-06-30 00:00:00+00:00,0.00022936172594056892
2020-07-31 00:00:00+00:00,-0.002474241719570669
2020-08-31 00:00:00+00:00,-0.0027248548092071445
2020-09-30 00:00:00+00:00,0.0023332032664282742
2020-10-31 00:00:00+00:00,-0.001282658387566249
2020-11-30 00:00:00+00:00,0.000378956369238459
2020-12-31 00:00:00+00:00,-0.002168548991795527
2021-01-31 00:00:00+00:00,-0.0015202069789436168
2021-02-28 00:00:00+00:00,-0.006051491578205059
2021-03-31 00:00:00+00:00,-0.00844457282849087
2021-04-30 00:00:00+00:00,0.004130603936314925
2021-05-31 00:00:00+00:00,-0.00515667186551505
2021-06-30 00:00:00+00:00,-0.0011466346917885506
2021-07-31 00:00:00+00:00,-0.003940315944836348
2021-08-31 00:00:00+00:00,-0.001465173231420147
2021-09-30 00:00:00+00:00,-0.0018427609410913703
2021-10-31 00:00:00+00:00,0.012863962734735557
2021-11-30 00:00:00+00:00,-0.0018496181815202961
2021-12-31 00:00:00+00:00,0.0027765470721867747
2022-01-31 00:00:00+00:00,0.0036846151569873697
2022-02-28 00:00:00+00:00,9.422005409298606e-05
2022-03-31 00:00:00+00:00,0.002872082015127786
2022-04-30 00:00:00+00:00,0.0021745732453506417
2022-05-31 00:00:00+00:00,0.00032371436999478753
2022-06-30 00:00:00+00:00,-0.0033783394746508266
2022-07-31 00:00:00+00:00,0.003092538119895627
2022-08-31 00:00:00+00:00,0.0018390106799133221
2022-09-30 00:00:00+00:00,0.0012333456710345025
2022-10-31 00:00:00+00:00,-0.003697328828917268
2022-11-30 00:00:00+00:00,0.0010537481844572483
2022-12-31 00:00:00+00:00,-0.0020342706150292544
2023-01-31 00:00:00+00:00,0.005398878435759258
2023-02-28 00:00:00+00:00,-0.004960609125180371
2023-03-31 00:00:00+00:00,0.0014958536967684122
2023-04-30 00:00:00+00:00,-0.0031716535123579304
2023-05-31 00:00:00+00:00,-0.0008398426187582464
2023-06-30 00:00:00+00:00,-0.011240276333282062
2023-07-31 00:00:00+00:00,0.0016630824417755985
2023-08-31 00:00:00+00:00,-0.005543615011263658
2023-09-30 00:00:00+00:00,0.007429055405908658
2023-10-31 00:00:00+00:00,-0.005601227844830969
2023-11-30 00:00:00+00:00,-0.0023548112076064998
2023-12-31 00:00:00+00:00,0.00447155249232889
2024-01-31 00:00:00+00:00,0.0002798433393929045
2024-02-29 00:00:00+00:00,-0.0014458572872947384
2024-03-31 00:00:00+00:00,-0.00024370320749877994
2024-04-30 00:00:00+00:00,0.0017308208729067687
2024-05-31 00:00:00+00:00,0.0038062528534879014
2024-06-30 00:00:00+00:00,0.003204269599670795
2024-07-31 00:00:00+00:00,-0.014661261930687175
2024-08-31 00:00:00+00:00,-0.0042136183418263196
2024-09-30 00:00:00+00:00,0.0013575444542350823
2024-10-31 00:00:00+00:00,0.00847340751144543
2024-11-30 00:00:00+00:00,-1.1130155475047587e-05
2024-12-31 00:00:00+00:00,-0.0011866717291690865
2025-01-31 00:00:00+00:00,-0.00279388403845493
2025-02-28 00:00:00+00:00,0.006302642313260165
2025-03-31 00:00:00+00:00,0.004985102414738707
2025-04-30 00:00:00+00:00,0.0049236469219424706
2025-05-31 00:00:00+00:00,-0.0014190569731925562
2025-06-30 00:00:00+00:00,0.0004498026218515694
2025-07-31 00:00:00+00:00,-0.0067530199292265
2025-08-31 00:00:00+00:00,0.006436058167901715
2025-09-30 00:00:00+00:00,0.0008708021460643867
2025-10-31 00:00:00+00:00,-0.006598774691228826
2025-11-30 00:00:00+00:00,0.002196941243112649
2025-12-31 00:00:00+00:00,0.007257919035414728
2026-01-31 00:00:00+00:00,0.006162749242435872
2026-02-28 00:00:00+00:00,-0.0002573326585293412
2026-03-31 00:00:00+00:00,-0.00760954756881993
2026-04-30 00:00:00+00:00,0.006935611143352949
2026-05-31 00:00:00+00:00,-0.00030905002707914964
2026-06-30 00:00:00+00:00,-0.008682941091708751
2026-07-31 00:00:00+00:00,0.0023774201418502727
2026-08-31 00:00:00+00:00,0.001762954349464163
2026-09-30 00:00:00+00:00,-0.0017571649651894061
