,USD,EUR,GBP,JPY,CAD,CHF,AUD,NZD
1915-02-01 00:00:00+00:00,,,,,1.6666508458344387,,,
1915-03-01 00:00:00+00:00,,,,,1.6666508458344387,,,
1915-04-01 00:00:00+00:00,,,,,1.6666508458344387,,,
1915-05-01 00:00:00+00:00,,,,,1.6666508458344387,,,-100.0
1915-06-01 00:00:00+00:00,,,,,3.38981996428247,,,-100.0
1915-07-01 00:00:00+00:00,,,,,1.6666508458344387,,,-100.0
1915-08-01 00:00:00+00:00,,,,,3.38981996428247,,,inf
1915-09-01 00:00:00+00:00,,,,,1.6666508458344387,,,inf
1915-10-01 00:00:00+00:00,,,,,1.6666508458344387,,,inf
1915-11-01 00:00:00+00:00,,,,,0.0,,,inf
1915-12-01 00:00:00+00:00,,,,,3.278699409120356,,,inf
1916-01-01 00:00:00+00:00,,,,,3.278699409120356,,,inf
1916-02-01 00:00:00+00:00,,,,,4.918028365044846,,,inf
1916-03-01 00:00:00+00:00,,,,,6.557378069605035,,,inf
1916-04-01 00:00:00+00:00,,,,,6.557378069605035,,,inf
1916-05-01 00:00:00+00:00,,,,,6.557378069605035,,,inf
1916-06-01 00:00:00+00:00,,,,,6.557378069605035,,,inf
1916-07-01 00:00:00+00:00,,,,,8.196727774165202,,,inf
1916-08-01 00:00:00+00:00,,,,,8.196727774165202,,,7.948248017820125
1916-09-01 00:00:00+00:00,,,,,8.196727774165202,,,7.948248017820125
1916-10-01 00:00:00+00:00,,,,,11.475427183285536,,,7.948248017820125
1916-11-01 00:00:00+00:00,,,,,13.114776887845746,,,7.948248017820125
1916-12-01 00:00:00+00:00,,,,,12.698413336188775,,,7.948248017820125
1917-01-01 00:00:00+00:00,,,,,14.285720025699057,,,7.948248017820125
1917-02-01 00:00:00+00:00,,,,,15.625012978029007,,,7.948248017820125
1917-03-01 00:00:00+00:00,,,,,13.846160736174085,,,7.948248017820125
1917-04-01 00:00:00+00:00,,,,,16.923093998344505,,,7.948248017820125
1917-05-01 00:00:00+00:00,,,,,16.923093998344505,,,7.948248017820125
1917-06-01 00:00:00+00:00,,,,,21.538474419803745,,,7.948248017820125
1917-07-01 00:00:00+00:00,,,,,21.212132834404972,,,7.948248017820125
1917-08-01 00:00:00+00:00,,,,,21.212132834404972,,,9.760286118303618
1917-09-01 00:00:00+00:00,,,,,21.212132834404972,,,9.760286118303618
1917-10-01 00:00:00+00:00,,,,,17.647058823529438,,,9.760286118303618
1917-11-01 00:00:00+00:00,,,,,18.84056508891858,,,9.760286118303618
1917-12-01 00:00:00+00:00,,,,,15.492953980361147,,,9.760286118303618
1918-01-01 00:00:00+00:00,,,,,15.277773383102167,,,9.760286118303618
1918-02-01 00:00:00+00:00,,,,,13.513506117360464,,,9.760286118303618
1918-03-01 00:00:00+00:00,,,,,14.864861860177703,,,9.760286118303618
1918-04-01 00:00:00+00:00,,,,,13.157886410088304,,,9.760286118303618
1918-05-01 00:00:00+00:00,,,,,13.157886410088304,,,9.760286118303618
1918-06-01 00:00:00+00:00,,,,,10.1265826840784,,,9.760286118303618
1918-07-01 00:00:00+00:00,,,,,9.999984179167765,,,9.760286118303618
1918-08-01 00:00:00+00:00,,,,,11.24998813437581,,,12.324464307100168
1918-09-01 00:00:00+00:00,,,,,14.999999999999991,,,12.324464307100168
1918-10-01 00:00:00+00:00,,,,,14.999999999999991,,,12.324464307100168
1918-11-01 00:00:00+00:00,,,,,13.41463132287326,,,12.324464307100168
1918-12-01 00:00:00+00:00,,,,,14.6341474708507,,,12.324464307100168
1919-01-01 00:00:00+00:00,,,,,13.253008741181716,,,12.324464307100168
1919-02-01 00:00:00+00:00,,,,,13.09525136895422,,,inf
1919-03-01 00:00:00+00:00,,,,,10.588240199123632,,,inf
1919-04-01 00:00:00+00:00,,,,,9.3023262659095,,,inf
1919-05-01 00:00:00+00:00,,,,,9.3023262659095,,,inf
1919-06-01 00:00:00+00:00,,,,,11.494246017659982,,,inf
1919-07-01 00:00:00+00:00,,,,,10.227277793862278,,,inf
1919-08-01 00:00:00+00:00,,,,,10.11236418436241,,,9.236132737243796
1919-09-01 00:00:00+00:00,,,,,8.69563841666765,,,9.236132737243796
1919-10-01 00:00:00+00:00,,,,,8.69563841666765,,,9.236132737243796
1919-11-01 00:00:00+00:00,,,,,7.52687908636831,,,9.236132737243796
1919-12-01 00:00:00+00:00,,,,,7.446805645842769,,,9.236132737243796
1920-01-01 00:00:00+00:00,,,,,8.510638870831455,,,9.236132737243796
1920-02-01 00:00:00+00:00,,,,,11.578944423379633,,,11.868851870735831
1920-03-01 00:00:00+00:00,,,,,14.893611291685517,,,11.868851870735831
1920-04-01 00:00:00+00:00,,,,,19.14894419164024,,,11.868851870735831
1920-05-01 00:00:00+00:00,,,,,20.212777416628924,,,11.868851870735831
1920-06-01 00:00:00+00:00,,,,,19.587640568923725,,,11.868851870735831
1920-07-01 00:00:00+00:00,,,,,21.649489916746532,,,11.868851870735831
1920-08-01 00:00:00+00:00,,,,,20.408164583159795,,,15.38461166772569
1920-09-01 00:00:00+00:00,,,,,17.00000531580028,,,15.38461166772569
1920-10-01 00:00:00+00:00,,,,,15.000011391000644,,,15.38461166772569
1920-11-01 00:00:00+00:00,,,,,15.000011391000644,,,15.38461166772569
1920-12-01 00:00:00+00:00,,,,,11.881201766820592,,,15.38461166772569
1921-01-01 00:00:00+00:00,,,,,9.803928381135417,,,15.38461166772569
1921-02-01 00:00:00+00:00,,,,,3.7735851309481427,,,8.733860835627771
1921-03-01 00:00:00+00:00,,,,,0.0,,,8.733860835627771
1921-04-01 00:00:00+00:00,,,,,-6.250008475445846,,,8.733860835627771
1921-05-01 00:00:00+00:00,,,,,-9.734521402197249,,,8.733860835627771
1921-06-01 00:00:00+00:00,,,,,-13.793114359194636,,,8.733860835627771
1921-07-01 00:00:00+00:00,,,,,-17.79661380541985,,,8.733860835627771
1921-08-01 00:00:00+00:00,,,,,-17.79661380541985,,,-1.8181719199915736
1921-09-01 00:00:00+00:00,,,,,-17.094018480897088,,,-1.8181719199915736
1921-10-01 00:00:00+00:00,,,,,-15.65217984660341,,,-1.8181719199915736
1921-11-01 00:00:00+00:00,,,,,-15.65217984660341,,,-1.8181719199915736
1921-12-01 00:00:00+00:00,,,,,-16.81416722165585,,,-1.8181719199915736
1922-01-01 00:00:00+00:00,,,,,-16.0714342217258,,,-1.8181719199915736
1922-02-01 00:00:00+00:00,,,,,-14.545455382258943,,,-11.051207195025759
1922-03-01 00:00:00+00:00,,,,,-13.8888875867626,,,-11.051207195025759
1922-04-01 00:00:00+00:00,,,,,-12.380944459773069,,,-11.051207195025759
1922-05-01 00:00:00+00:00,,,,,-9.803915972638777,,,-11.051207195025759
1922-06-01 00:00:00+00:00,,,,,-8.999991646599536,,,-11.051207195025759
1922-07-01 00:00:00+00:00,,,,,-6.185561091578817,,,-11.051207195025759
1922-08-01 00:00:00+00:00,,,,,-6.185561091578817,,,-10.774393684707073
1922-09-01 00:00:00+00:00,,,,,-5.154629893612228,,,-10.774393684707073
1922-10-01 00:00:00+00:00,,,,,-5.154629893612228,,,-10.774393684707073
1922-11-01 00:00:00+00:00,,,,,-5.154629893612228,,,-10.774393684707073
1922-12-01 00:00:00+00:00,,,,,-2.1276529854383774,,,-10.774393684707073
1923-01-01 00:00:00+00:00,,,,,-2.1276529854383774,,,-10.774393684707073
1923-02-01 00:00:00+00:00,,,,,-2.1276529854383774,,,-4.787867676526647
1923-03-01 00:00:00+00:00,,,,,-1.075258719967298,,,-4.787867676526647
1923-04-01 00:00:00+00:00,,,,,1.0869462038050726,,,-4.787867676526647
1923-05-01 00:00:00+00:00,,,,,0.0,,,-4.787867676526647
1923-06-01 00:00:00+00:00,,,,,1.0989046142171777,,,-4.787867676526647
1923-07-01 00:00:00+00:00,,,,,1.0989046142171777,,,-4.787867676526647
1923-08-01 00:00:00+00:00,,,,,0.0,,,-0.37735632590508716
1923-09-01 00:00:00+00:00,,,,,0.0,,,-0.37735632590508716
1923-10-01 00:00:00+00:00,,,,,0.0,,,-0.37735632590508716
1923-11-01 00:00:00+00:00,,,,,0.0,,,-0.37735632590508716
1923-12-01 00:00:00+00:00,,,,,0.0,,,-0.37735632590508716
1924-01-01 00:00:00+00:00,,,,,0.0,,,-0.37735632590508716
1924-02-01 00:00:00+00:00,,,,,0.0,,,3.182700476650324
1924-03-01 00:00:00+00:00,,,,,0.0,,,3.182700476650324
1924-04-01 00:00:00+00:00,,,,,-1.075258719967298,,,3.182700476650324
1924-05-01 00:00:00+00:00,,,,,-2.173919922100964,,,3.182700476650324
1924-06-01 00:00:00+00:00,,,,,-3.2608798831514574,,,3.182700476650324
1924-07-01 00:00:00+00:00,,,,,-4.347839844201939,,,3.182700476650324
1924-08-01 00:00:00+00:00,,,,,-3.2967138426514775,,,1.1363570930908784
1924-09-01 00:00:00+00:00,,,,,-2.173919922100964,,,1.1363570930908784
1924-10-01 00:00:00+00:00,,,,,-2.173919922100964,,,1.1363570930908784
1924-11-01 00:00:00+00:00,,,,,-2.173919922100964,,,1.1363570930908784
1924-12-01 00:00:00+00:00,,,,,-1.0869599610504932,,,1.1363570930908784
1925-01-01 00:00:00+00:00,,,,,-1.0869599610504932,,,1.1363570930908784
1925-02-01 00:00:00+00:00,,,,,0.0,,,-1.54226457630392
1925-03-01 00:00:00+00:00,,,,,0.0,,,-1.54226457630392
1925-04-01 00:00:00+00:00,,,,,0.0,,,-1.54226457630392
1925-05-01 00:00:00+00:00,,,,,1.1111147049794212,,,-1.54226457630392
1925-06-01 00:00:00+00:00,,,,,1.1235991807012402,,,-1.54226457630392
1925-07-01 00:00:00+00:00,,,,,2.272734790892428,,,-1.54226457630392
1925-08-01 00:00:00+00:00,,,,,2.272734790892428,,,1.8102110821697437
1925-09-01 00:00:00+00:00,,,,,1.1111147049794212,,,1.8102110821697437
1925-10-01 00:00:00+00:00,,,,,1.1111147049794212,,,1.8102110821697437
1925-11-01 00:00:00+00:00,,,,,2.2222294099588424,,,inf
1925-12-01 00:00:00+00:00,,,,,1.0989046142171777,,,inf
1926-01-01 00:00:00+00:00,,,,,2.1977953200098987,,,inf
1926-02-01 00:00:00+00:00,,,,,0.0,,,1.7543918133779313
1926-03-01 00:00:00+00:00,,,,,0.0,,,1.7543918133779313
1926-04-01 00:00:00+00:00,,,,,0.0,,,1.7543918133779313
1926-05-01 00:00:00+00:00,,,,,1.0989046142171777,,,inf
1926-06-01 00:00:00+00:00,,,,,2.2222294099588424,,,inf
1926-07-01 00:00:00+00:00,,,,,2.2222294099588424,,,inf
1926-08-01 00:00:00+00:00,,,,,2.2222294099588424,,,0.12265455779119083
1926-09-01 00:00:00+00:00,,,,,1.0989046142171777,,,0.12265455779119083
1926-10-01 00:00:00+00:00,,,,,1.0989046142171777,,,0.12265455779119083
1926-11-01 00:00:00+00:00,,,,,0.0,,,-0.611212752771062
1926-12-01 00:00:00+00:00,,,,,0.0,,,-0.611212752771062
1927-01-01 00:00:00+00:00,,,,,-1.075258719967298,,,-0.611212752771062
1927-02-01 00:00:00+00:00,,,,,0.0,,,-0.0615915999541361
1927-03-01 00:00:00+00:00,,,,,0.0,,,-0.0615915999541361
1927-04-01 00:00:00+00:00,,,,,-1.0869599610504932,,,-0.0615915999541361
1927-05-01 00:00:00+00:00,,,,,-2.173919922100964,,,-0.8583488981594223
1927-06-01 00:00:00+00:00,,,,,-2.173919922100964,,,-0.8583488981594223
1927-07-01 00:00:00+00:00,,,,,-2.173919922100964,,,-0.8583488981594223
1927-08-01 00:00:00+00:00,,,,,-1.0869599610504932,,,-1.408473648542996
1927-09-01 00:00:00+00:00,,,,,-2.173919922100964,,,-1.408473648542996
1927-10-01 00:00:00+00:00,,,,,-2.173919922100964,,,-1.408473648542996
1927-11-01 00:00:00+00:00,,,,,-2.173919922100964,,,-0.9225040504168169
1927-12-01 00:00:00+00:00,,,,,-1.0869599610504932,,,-0.9225040504168169
1928-01-01 00:00:00+00:00,,,,,-1.0869599610504932,,,-0.9225040504168169
1928-02-01 00:00:00+00:00,,,,,0.0,,,-0.7393673791374678
1928-03-01 00:00:00+00:00,,,,,0.0,,,-0.7393673791374678
1928-04-01 00:00:00+00:00,,,,,0.0,,,-0.7393673791374678
1928-05-01 00:00:00+00:00,,,,,1.1111147049794212,,,0.24738594887292464
1928-06-01 00:00:00+00:00,,,,,0.0,,,0.24738594887292464
1928-07-01 00:00:00+00:00,,,,,0.0,,,0.24738594887292464
1928-08-01 00:00:00+00:00,,,,,-1.0989046142171555,,,0.1863343774415993
1928-09-01 00:00:00+00:00,,,,,2.2222294099588424,,,0.1863343774415993
1928-10-01 00:00:00+00:00,,,,,2.2222294099588424,,,0.1863343774415993
1928-11-01 00:00:00+00:00,,,,,2.2222294099588424,,,0.6207446765848168
1928-12-01 00:00:00+00:00,,,,,1.0989046142171777,,,0.6207446765848168
1929-01-01 00:00:00+00:00,,,,,1.0989046142171777,,,0.6207446765848168
1929-02-01 00:00:00+00:00,,,,,0.0,,,0.0620886215995764
1929-03-01 00:00:00+00:00,,,,,0.0,,,0.0620886215995764
1929-04-01 00:00:00+00:00,,,,,1.0989046142171777,,,0.0620886215995764
1929-05-01 00:00:00+00:00,,,,,0.0,,,-0.7403263831710638
1929-06-01 00:00:00+00:00,,,,,2.2222294099588424,,,-0.7403263831710638
1929-07-01 00:00:00+00:00,,,,,2.2222294099588424,,,-0.7403263831710638
1929-08-01 00:00:00+00:00,,,,,2.2222294099588424,,,0.020167921507208142
1929-09-01 00:00:00+00:00,,,,,0.0,,,0.020167921507208142
1929-10-01 00:00:00+00:00,,,,,0.0,,,0.020167921507208142
1929-11-01 00:00:00+00:00,,,,,1.0869462038050726,,,-0.4734825395694142
1929-12-01 00:00:00+00:00,,,,,1.0869462038050726,,,-0.4734825395694142
1930-01-01 00:00:00+00:00,,,,,2.1739061648555547,,,-0.4734825395694142
1930-02-01 00:00:00+00:00,,,,,2.1739061648555547,,,-0.6163045584659521
1930-03-01 00:00:00+00:00,,,,,2.1739061648555547,,,-0.6163045584659521
1930-04-01 00:00:00+00:00,,,,,1.0869462038050726,,,-0.6163045584659521
1930-05-01 00:00:00+00:00,,,,,1.0989046142171777,,,-1.0307432641494474
1930-06-01 00:00:00+00:00,,,,,0.0,,,-1.0307432641494474
1930-07-01 00:00:00+00:00,,,,,0.0,,,-1.0307432641494474
1930-08-01 00:00:00+00:00,,,,,0.0,,,-2.293120262318571
1930-09-01 00:00:00+00:00,,,,,0.0,,,-2.293120262318571
1930-10-01 00:00:00+00:00,,,,,-3.2608798831514574,,,-2.293120262318571
1930-11-01 00:00:00+00:00,,,,,-4.301075707827506,,,-3.9880147554190337
1930-12-01 00:00:00+00:00,,,,,-4.301075707827506,,,-3.9880147554190337
1931-01-01 00:00:00+00:00,,,,,-6.382985885393067,,,-3.9880147554190337
1931-02-01 00:00:00+00:00,,,,,-7.44680564584278,,,-6.4256692772924895
1931-03-01 00:00:00+00:00,,,,,-8.510638870831444,,,-6.4256692772924895
1931-04-01 00:00:00+00:00,,,,,-8.602151415655012,,,-6.4256692772924895
1931-05-01 00:00:00+00:00,,,,,-8.69566593115848,,,-7.777770883380697
1931-06-01 00:00:00+00:00,,,,,-9.78261213496353,,,-7.777770883380697
1931-07-01 00:00:00+00:00,,,,,-10.869572096014013,,,-7.777770883380697
1931-08-01 00:00:00+00:00,,,,,-11.956532057064507,,,-9.081620647888833
1931-09-01 00:00:00+00:00,,,,,-10.869572096014013,,,-9.081620647888833
1931-10-01 00:00:00+00:00,,,,,-8.988765003661193,,,-9.081620647888833
1931-11-01 00:00:00+00:00,,,,,-11.23594914408933,,,-7.788180337199946
1931-12-01 00:00:00+00:00,,,,,-11.23594914408933,,,-7.788180337199946
1932-01-01 00:00:00+00:00,,,,,-10.22726341128547,,,-7.788180337199946
