time,high_cpi_z_xs
2015-01-31 00:00:00+00:00,0.0042213846496541585
2015-02-28 00:00:00+00:00,-0.0008308198390688526
2015-03-31 00:00:00+00:00,0.01615488737406201
2015-04-30 00:00:00+00:00,-0.009796736101777226
2015-05-31 00:00:00+00:00,0.0004235146086022379
2015-06-30 00:00:00+00:00,-0.008966006987471298
2015-07-31 00:00:00+00:00,0.001840483358525491
2015-08-31 00:00:00+00:00,-0.006605000728069688
2015-09-30 00:00:00+00:00,0.0035550846276504178
2015-10-31 00:00:00+00:00,0.003344279859697874
2015-11-30 00:00:00+00:00,0.0110411748150967
2015-12-31 00:00:00+00:00,-0.01599381067054051
2016-01-31 00:00:00+00:00,0.011274676970889574
2016-02-29 00:00:00+00:00,0.0133156307076292
2016-03-31 00:00:00+00:00,-0.007831515616504636
2016-04-30 00:00:00+00:00,0.013249816283488869
2016-05-31 00:00:00+00:00,0.008083655852846539
2016-06-30 00:00:00+00:00,-0.004759447297285169
2016-07-31 00:00:00+00:00,-0.006991364745360218
2016-08-31 00:00:00+00:00,-0.002467609355304212
2016-09-30 00:00:00+00:00,-0.0015216776993366432
2016-10-31 00:00:00+00:00,-0.004072357929591264
2016-11-30 00:00:00+00:00,0.014953789606438894
2016-12-31 00:00:00+00:00,0.01456964053020604
2017-01-31 00:00:00+00:00,0.004615904051936459
2017-02-28 00:00:00+00:00,-0.010603811662577511
2017-03-31 00:00:00+00:00,-0.004088273748749427
2017-04-30 00:00:00+00:00,0.0015435499981268919
2017-05-31 00:00:00+00:00,0.015055803815519964
2017-06-30 00:00:00+00:00,0.005341851834194999
2017-07-31 00:00:00+00:00,-0.010114669808318655
2017-08-31 00:00:00+00:00,-0.006462299413370953
2017-09-30 00:00:00+00:00,0.015619395719050688
2017-10-31 00:00:00+00:00,-0.0070401566006510485
2017-11-30 00:00:00+00:00,0.006097057691905494
2017-12-31 00:00:00+00:00,-0.005731642783411428
2018-01-31 00:00:00+00:00,0.005502369427179854
2018-02-28 00:00:00+00:00,-0.0034493437425066054
2018-03-31 00:00:00+00:00,0.0004941865518401922
2018-04-30 00:00:00+00:00,-0.002121609978579797
2018-05-31 00:00:00+00:00,-0.003639815045011763
2018-06-30 00:00:00+00:00,0.007065121114246065
2018-07-31 00:00:00+00:00,0.0051821124497872795
2018-08-31 00:00:00+00:00,0.009364322057449526
2018-09-30 00:00:00+00:00,0.010203453561813625
2018-10-31 00:00:00+00:00,-0.0082016558516107
2018-11-30 00:00:00+00:00,-0.00899145982923577
2018-12-31 00:00:00+00:00,0.007763945410304451
2019-01-31 00:00:00+00:00,-0.004786338553652403
2019-02-28 00:00:00+00:00,0.004050329540901343
2019-03-31 00:00:00+00:00,0.0027624707370488277
2019-04-30 00:00:00+00:00,-0.003978477861950935
2019-05-31 00:00:00+00:00,0.0016528678036524802
2019-06-30 00:00:00+00:00,0.005652547856745738
2019-07-31 00:00:00+00:00,-0.002847893127003176
2019-08-31 00:00:00+00:00,-0.010853519012293922
2019-09-30 00:00:00+00:00,-0.0018908335250586994
2019-10-31 00:00:00+00:00,0.00429658786639564
2019-11-30 00:00:00+00:00,0.004658145424183857
2019-12-31 00:00:00+00:00,0.010669876586065552
2020-01-31 00:00:00+00:00,-0.019278685417194463
2020-02-29 00:00:00+00:00,-0.005954731216181952
2020-03-31 00:00:00+00:00,-0.01965510501212997
2020-04-30 00:00:00+00:00,0.01994834460668371
2020-05-31 00:00:00+00:00,0.012941287122467005
2020-06-30 00:00:00+00:00,0.012807570674487234
2020-07-31 00:00:00+00:00,0.002344950709387339
2020-08-31 00:00:00+00:00,-0.014977681885509964
2020-09-30 00:00:00+00:00,0.007978322389926795
2020-10-31 00:00:00+00:00,0.006996582169126464
2020-11-30 00:00:00+00:00,0.003664244545172668
2020-12-31 00:00:00+00:00,0.0019444344486974074
2021-01-31 00:00:00+00:00,-0.005174988749019005
2021-02-28 00:00:00+00:00,0.013738315667928491
2021-03-31 00:00:00+00:00,-0.0009909371233843833
2021-04-30 00:00:00+00:00,0.009908768510292099
2021-05-31 00:00:00+00:00,-0.00020235599819962147
2021-06-30 00:00:00+00:00,-0.004566049690016505
2021-07-31 00:00:00+00:00,-0.008195868568340314
2021-08-31 00:00:00+00:00,0.004214279939347643
2021-09-30 00:00:00+00:00,-0.0005514426673811634
2021-10-31 00:00:00+00:00,0.006568257145661116
2021-11-30 00:00:00+00:00,-0.002922803657216533
2021-12-31 00:00:00+00:00,-0.006972072778809069
2022-01-31 00:00:00+00:00,-0.0006041210698677357
2022-02-28 00:00:00+00:00,-0.001821331281476768
2022-03-31 00:00:00+00:00,-0.01606785085781892
2022-04-30 00:00:00+00:00,-0.011237919592951062
2022-05-31 00:00:00+00:00,-0.0037825895565545276
2022-06-30 00:00:00+00:00,-0.005762505694983711
2022-07-31 00:00:00+00:00,-0.006695450706077799
2022-08-31 00:00:00+00:00,-0.0026220429953366375
2022-09-30 00:00:00+00:00,0.012086100669435718
2022-10-31 00:00:00+00:00,0.005419364770115731
2022-11-30 00:00:00+00:00,0.0019376311225192122
2022-12-31 00:00:00+00:00,0.003836764047886243
2023-01-31 00:00:00+00:00,0.0026718589317900054
2023-02-28 00:00:00+00:00,-0.001434092259106845
2023-03-31 00:00:00+00:00,-0.001319247968157078
2023-04-30 00:00:00+00:00,0.011240727735468692
2023-05-31 00:00:00+00:00,-0.00044524508718235545
2023-06-30 00:00:00+00:00,-0.00396844714051503
2023-07-31 00:00:00+00:00,0.0030214934523546955
2023-08-31 00:00:00+00:00,0.00046430081420378855
2023-09-30 00:00:00+00:00,-0.002264137900794272
2023-10-31 00:00:00+00:00,-0.00013508269333362133
2023-11-30 00:00:00+00:00,0.008106076407870644
2023-12-31 00:00:00+00:00,-0.0018441916934186509
2024-01-31 00:00:00+00:00,-0.005816333959601239
2024-02-29 00:00:00+00:00,-0.002871124149556148
2024-03-31 00:00:00+00:00,-0.011015536238001444
2024-04-30 00:00:00+00:00,0.00019142643902436696
2024-05-31 00:00:00+00:00,0.0034650161195661777
2024-06-30 00:00:00+00:00,0.004622811695570217
2024-07-31 00:00:00+00:00,0.005087523629839996
2024-08-31 00:00:00+00:00,-0.0022742102510822093
2024-09-30 00:00:00+00:00,-0.002479253199757614
2024-10-31 00:00:00+00:00,0.012384480420041033
2024-11-30 00:00:00+00:00,-0.0031141891433956737
2024-12-31 00:00:00+00:00,0.00019826559398117283
2025-01-31 00:00:00+00:00,-0.002085834725428337
2025-02-28 00:00:00+00:00,0.005670717260804148
2025-03-31 00:00:00+00:00,0.00791035195527412
2025-04-30 00:00:00+00:00,-0.0026423503091704825
2025-05-31 00:00:00+00:00,0.0013149762095274742
2025-06-30 00:00:00+00:00,-0.009911029464596544
2025-07-31 00:00:00+00:00,0.00016181905860079837
2025-08-31 00:00:00+00:00,-0.0022623369362041457
2025-09-30 00:00:00+00:00,-0.006733274829521574
2025-10-31 00:00:00+00:00,-0.001156488575076664
2025-11-30 00:00:00+00:00,0.001118245243536542
2025-12-31 00:00:00+00:00,0.0030301836437827134
2026-01-31 00:00:00+00:00,-0.0033468826363753923
2026-02-28 00:00:00+00:00,-0.002827721853673415
2026-03-31 00:00:00+00:00,0.003941114518561495
2026-04-30 00:00:00+00:00,0.00417658142665478
2026-05-31 00:00:00+00:00,-0.004838644440922746
2026-06-30 00:00:00+00:00,0.0025144838362041178
2026-07-31 00:00:00+00:00,0.0041229828169826455
2026-08-31 00:00:00+00:00,0.0032782178357528835
2026-09-30 00:00:00+00:00,0.0015089651067847765
