time,gdp_ew
2011-10-31 00:00:00+00:00,0.007082711489424964
2011-11-30 00:00:00+00:00,-0.006537826384453216
2011-12-31 00:00:00+00:00,-0.0007341711625385994
2012-01-31 00:00:00+00:00,0.0081228577038166
2012-02-29 00:00:00+00:00,0.004371291602970784
2012-03-31 00:00:00+00:00,-0.010775215663968662
2012-04-30 00:00:00+00:00,-0.00020288291384473744
2012-05-31 00:00:00+00:00,-0.014926151075235872
2012-06-30 00:00:00+00:00,0.007589031509806388
2012-07-31 00:00:00+00:00,0.013876721191784736
2012-08-31 00:00:00+00:00,-0.010247962450576242
2012-09-30 00:00:00+00:00,-0.0031477183313773915
2012-10-31 00:00:00+00:00,-0.004441197459079449
2012-11-30 00:00:00+00:00,-0.00035611133204227485
2012-12-31 00:00:00+00:00,-0.0019988492179763284
2013-01-31 00:00:00+00:00,-0.003913916054829603
2013-02-28 00:00:00+00:00,0.001092247791583123
2013-03-31 00:00:00+00:00,0.005453311199122179
2013-04-30 00:00:00+00:00,-0.00025967240351043586
2013-05-31 00:00:00+00:00,-0.010860138723901569
2013-06-30 00:00:00+00:00,-0.0050590748120424855
2013-07-31 00:00:00+00:00,0.004599775128300232
2013-08-31 00:00:00+00:00,-0.004229274996224275
2013-09-30 00:00:00+00:00,0.000989667089567936
2013-10-31 00:00:00+00:00,-0.0007418582851168587
2013-11-30 00:00:00+00:00,0.00263047709426778
2013-12-31 00:00:00+00:00,-0.0015690684789814169
2014-01-31 00:00:00+00:00,-0.005277339731801223
2014-02-28 00:00:00+00:00,-0.003994024163622378
2014-03-31 00:00:00+00:00,-0.008787151014684746
2014-04-30 00:00:00+00:00,0.0018124268873016547
2014-05-31 00:00:00+00:00,0.005499607724283706
2014-06-30 00:00:00+00:00,-0.004843812222983468
2014-07-31 00:00:00+00:00,0.0032855575541284043
2014-08-31 00:00:00+00:00,-0.0011178602654213776
2014-09-30 00:00:00+00:00,-0.010135228548785569
2014-10-31 00:00:00+00:00,-0.0011123908266399418
2014-11-30 00:00:00+00:00,-0.0007036448817950847
2014-12-31 00:00:00+00:00,0.002723572312893996
2015-01-31 00:00:00+00:00,-0.007370318414221089
2015-02-28 00:00:00+00:00,0.010248377073104775
2015-03-31 00:00:00+00:00,-0.004855384508841154
2015-04-30 00:00:00+00:00,0.0029849638155607927
2015-05-31 00:00:00+00:00,-0.008245294727027397
2015-06-30 00:00:00+00:00,-0.005550380470764615
2015-07-31 00:00:00+00:00,-0.002322006659505882
2015-08-31 00:00:00+00:00,-0.013377833339125789
2015-09-30 00:00:00+00:00,0.002560639596615122
2015-10-31 00:00:00+00:00,0.008809293148536401
2015-11-30 00:00:00+00:00,0.0050896534708755325
2015-12-31 00:00:00+00:00,0.012621214033376793
2016-01-31 00:00:00+00:00,-0.00444359641608294
2016-02-29 00:00:00+00:00,-0.0006878070466549424
2016-03-31 00:00:00+00:00,0.003002422430681717
2016-04-30 00:00:00+00:00,-0.004814338211062363
2016-05-31 00:00:00+00:00,0.0005192303391046149
2016-06-30 00:00:00+00:00,0.012600847981832697
2016-07-31 00:00:00+00:00,0.0062551707117632915
2016-08-31 00:00:00+00:00,0.000365933730998691
2016-09-30 00:00:00+00:00,0.002231715200776918
2016-10-31 00:00:00+00:00,0.001308634448223156
2016-11-30 00:00:00+00:00,0.004813208803986946
2016-12-31 00:00:00+00:00,-0.0004905497418280502
2017-01-31 00:00:00+00:00,-0.0003032301274460414
2017-02-28 00:00:00+00:00,-0.0029376759949473197
2017-03-31 00:00:00+00:00,-0.0011717113268899793
2017-04-30 00:00:00+00:00,-0.0032587569788546933
2017-05-31 00:00:00+00:00,-5.710141523718182e-05
2017-06-30 00:00:00+00:00,0.0029102004044319063
2017-07-31 00:00:00+00:00,0.006445176576950651
2017-08-31 00:00:00+00:00,-0.00446390149767617
2017-09-30 00:00:00+00:00,0.003633044039360156
2017-10-31 00:00:00+00:00,-0.003441251094801423
2017-11-30 00:00:00+00:00,-0.000759956066142542
2017-12-31 00:00:00+00:00,0.00042932182916355366
2018-01-31 00:00:00+00:00,-0.002884260084422996
2018-02-28 00:00:00+00:00,-0.003210998208810212
2018-03-31 00:00:00+00:00,0.0020785243447440926
2018-04-30 00:00:00+00:00,-0.0003812902550150987
2018-05-31 00:00:00+00:00,-0.004250957212533324
2018-06-30 00:00:00+00:00,-0.004114186474772685
2018-07-31 00:00:00+00:00,0.0013459608824077929
2018-08-31 00:00:00+00:00,0.0003099527516434719
2018-09-30 00:00:00+00:00,-0.0020674985266151413
2018-10-31 00:00:00+00:00,-0.0007726223337860549
2018-11-30 00:00:00+00:00,0.008184552976945536
2018-12-31 00:00:00+00:00,-0.011144297903876166
2019-01-31 00:00:00+00:00,0.004693188441618368
2019-02-28 00:00:00+00:00,0.0032186777413210077
2019-03-31 00:00:00+00:00,0.0016933381173973583
2019-04-30 00:00:00+00:00,-0.003012829327571853
2019-05-31 00:00:00+00:00,-0.0027994720915561766
2019-06-30 00:00:00+00:00,0.0025974292174280045
2019-07-31 00:00:00+00:00,-0.0020991701706333243
2019-08-31 00:00:00+00:00,-0.010776402813254093
2019-09-30 00:00:00+00:00,0.005131215358222585
2019-10-31 00:00:00+00:00,0.005471534207086126
2019-11-30 00:00:00+00:00,0.0017488167924564202
2019-12-31 00:00:00+00:00,0.0028348992242770432
2020-01-31 00:00:00+00:00,-0.006782761523905778
2020-02-29 00:00:00+00:00,-0.0017567609274765639
2020-03-31 00:00:00+00:00,-0.012312126859103434
2020-04-30 00:00:00+00:00,0.008539112606887667
2020-05-31 00:00:00+00:00,0.0018904357588809262
2020-06-30 00:00:00+00:00,0.011954054624627952
2020-07-31 00:00:00+00:00,0.003585485262285859
2020-08-31 00:00:00+00:00,0.004214392455186733
2020-09-30 00:00:00+00:00,-0.0013388736237837096
2020-10-31 00:00:00+00:00,-0.0022471448031504693
2020-11-30 00:00:00+00:00,0.0060567694812838635
2020-12-31 00:00:00+00:00,0.00563167049556923
2021-01-31 00:00:00+00:00,-0.002927427835969554
2021-02-28 00:00:00+00:00,-0.0006446351268071249
2021-03-31 00:00:00+00:00,-0.01763334739999678
2021-04-30 00:00:00+00:00,0.00817882717313445
2021-05-31 00:00:00+00:00,-0.005010298073880093
2021-06-30 00:00:00+00:00,-0.0005485771118745042
2021-07-31 00:00:00+00:00,-0.000226919671274195
2021-08-31 00:00:00+00:00,0.003624146535524675
2021-09-30 00:00:00+00:00,-0.002239327761121679
2021-10-31 00:00:00+00:00,0.004071063840064726
2021-11-30 00:00:00+00:00,-0.0046006996489798
2021-12-31 00:00:00+00:00,0.002405066420790858
