time,high_hpi_z_xs
2018-07-31 00:00:00+00:00,0.00010208255296517699
2018-08-31 00:00:00+00:00,0.016054636136462186
2018-09-30 00:00:00+00:00,-0.0024357940908326103
2018-10-31 00:00:00+00:00,-0.0008829829833267855
2018-11-30 00:00:00+00:00,-0.0014435737190796605
2018-12-31 00:00:00+00:00,0.020317811791761953
2019-01-31 00:00:00+00:00,-0.013894792974479042
2019-02-28 00:00:00+00:00,-0.002955723454742709
2019-03-31 00:00:00+00:00,0.0012412147524181183
2019-04-30 00:00:00+00:00,-0.004399102775839547
2019-05-31 00:00:00+00:00,0.02127625933169286
2019-06-30 00:00:00+00:00,0.0031027616497365518
2019-07-31 00:00:00+00:00,0.012449219735862993
2019-08-31 00:00:00+00:00,0.010561226114336186
2019-09-30 00:00:00+00:00,-0.009730413206211597
2019-10-31 00:00:00+00:00,-0.017125587568992073
2019-11-30 00:00:00+00:00,0.0004269478663858628
2019-12-31 00:00:00+00:00,-0.003563670696830501
2020-01-31 00:00:00+00:00,0.0034901588673608153
2020-02-29 00:00:00+00:00,0.005358181210316948
2020-03-31 00:00:00+00:00,0.027931238361926125
2020-04-30 00:00:00+00:00,-0.006695303037137057
2020-05-31 00:00:00+00:00,0.006931551971937067
2020-06-30 00:00:00+00:00,0.002723329503523386
2020-07-31 00:00:00+00:00,0.0022764664431065285
2020-08-31 00:00:00+00:00,0.0061020355163976525
2020-09-30 00:00:00+00:00,-0.004655002473259895
2020-10-31 00:00:00+00:00,-0.005650488755408967
2020-11-30 00:00:00+00:00,0.006890607585967379
2020-12-31 00:00:00+00:00,0.008014426045147571
2021-01-31 00:00:00+00:00,-0.0018946800472966485
2021-02-28 00:00:00+00:00,-0.004081873616572751
2021-03-31 00:00:00+00:00,-0.005383833812141692
2021-04-30 00:00:00+00:00,0.00469150620570602
2021-05-31 00:00:00+00:00,-3.5893982759716e-05
2021-06-30 00:00:00+00:00,-0.002685993796314068
2021-07-31 00:00:00+00:00,0.009756389506667018
2021-08-31 00:00:00+00:00,0.006002675478269381
2021-09-30 00:00:00+00:00,-0.006801971697324993
2021-10-31 00:00:00+00:00,-0.006722880638957207
2021-11-30 00:00:00+00:00,-0.0023984128222920287
2021-12-31 00:00:00+00:00,-0.005018668251542069
2022-01-31 00:00:00+00:00,-0.007563900177750327
2022-02-28 00:00:00+00:00,0.006481785895462666
2022-03-31 00:00:00+00:00,-0.0034593637050533976
2022-04-30 00:00:00+00:00,-0.01169641385174025
2022-05-31 00:00:00+00:00,0.0004503217730595921
2022-06-30 00:00:00+00:00,-0.00993061951070262
2022-07-31 00:00:00+00:00,-0.00037556932933646703
2022-08-31 00:00:00+00:00,0.0010329067348469056
2022-09-30 00:00:00+00:00,0.004930874227380588
2022-10-31 00:00:00+00:00,-0.01736514870620387
2022-11-30 00:00:00+00:00,6.340432854301525e-05
2022-12-31 00:00:00+00:00,0.004444174300457293
2023-01-31 00:00:00+00:00,-0.0004950252851508852
2023-02-28 00:00:00+00:00,0.000442321110020627
2023-03-31 00:00:00+00:00,0.0010132790432755279
2023-04-30 00:00:00+00:00,-0.0012771893048005856
2023-05-31 00:00:00+00:00,0.0057843136695481245
2023-06-30 00:00:00+00:00,-0.012424715026723376
2023-07-31 00:00:00+00:00,0.0010243477874953832
2023-08-31 00:00:00+00:00,-0.004675555656272423
2023-09-30 00:00:00+00:00,-0.0026428808321289354
2023-10-31 00:00:00+00:00,-0.0011214193892037372
2023-11-30 00:00:00+00:00,-0.006061675983238035
2023-12-31 00:00:00+00:00,0.01440740277677377
2024-01-31 00:00:00+00:00,0.00044187836500353406
2024-02-29 00:00:00+00:00,-0.0020841671268291284
2024-03-31 00:00:00+00:00,0.010185392542284566
2024-04-30 00:00:00+00:00,0.0003980889424988199
2024-05-31 00:00:00+00:00,-0.0016362495961307344
2024-06-30 00:00:00+00:00,0.002626203656557635
2024-07-31 00:00:00+00:00,-0.02068918204125003
2024-08-31 00:00:00+00:00,0.007222650549004728
2024-09-30 00:00:00+00:00,0.0033885116672491833
2024-10-31 00:00:00+00:00,-0.003760955247753328
2024-11-30 00:00:00+00:00,-0.004013500249883117
2024-12-31 00:00:00+00:00,-0.006815476622929473
2025-01-31 00:00:00+00:00,0.003996003443592633
2025-02-28 00:00:00+00:00,-0.0024846866050621808
2025-03-31 00:00:00+00:00,0.005164335812815057
2025-04-30 00:00:00+00:00,-0.000862942471309025
2025-05-31 00:00:00+00:00,0.006446770949260383
2025-06-30 00:00:00+00:00,0.009696196669911172
2025-07-31 00:00:00+00:00,0.0047518852441736925
2025-08-31 00:00:00+00:00,0.003112195205170698
2025-09-30 00:00:00+00:00,0.00608933262325384
2025-10-31 00:00:00+00:00,0.004881686322523615
2025-11-30 00:00:00+00:00,0.004322828552429048
2025-12-31 00:00:00+00:00,0.0014752784231784055
2026-01-31 00:00:00+00:00,0.0044501636211209394
2026-02-28 00:00:00+00:00,0.001539779995576751
2026-03-31 00:00:00+00:00,-0.0041256696997518105
2026-04-30 00:00:00+00:00,-0.0041861648650959316
2026-05-31 00:00:00+00:00,-0.0011437050392506531
2026-06-30 00:00:00+00:00,0.006833554469643621
2026-07-31 00:00:00+00:00,-0.008841247293600585
2026-08-31 00:00:00+00:00,-0.003655823336785158
2026-09-30 00:00:00+00:00,0.0035495779778580427
