start,end,n_months,mean_mo,pct_pos,top3,tstat_ols,tstat_nw,ann_sharpe,strategy,window,role,gates_pass,clears_1pct_bar
2011-09-18,2026-09-15,180,0.0004748708143848115,0.5277777777777778,0.09856388305684191,0.5422539655891407,0.6266348978424177,0.09900577851668282,low_cip_xs,full_sample,eval,False,False
2024-01-01,2024-12-31,11,0.0012193407088575414,0.6363636363636364,0.6479944024866218,0.4898610273965171,0.555341992774662,0.651417943370306,low_cip_xs,year_2024,eval,True,False
2025-01-01,2025-12-31,11,0.004375073275491712,0.8181818181818182,0.4685458832997135,2.808536142988933,1.6371791282143973,1.9632495083852726,low_cip_xs,year_2025,eval,True,False
2026-01-01,2026-12-31,8,0.0014212499309079335,0.625,0.7161609393048036,0.8911964421123866,0.9194008727747582,0.7684343578779138,low_cip_xs,year_2026,eval,True,False
2025-09-15,2026-09-15,12,0.002447839180908203,0.75,0.5107012585796601,2.0051715427055568,1.4558802767092842,1.709150040761151,low_cip_xs,holdout_365d,confirm_only,True,False
2011-09-18,2026-09-15,180,-0.0005107940510121577,0.46111111111111114,0.14204598336377616,-0.5833565590580926,-0.6725828939114799,-0.10769844332491145,high_cip_xs,full_sample,eval,True,False
2024-01-01,2024-12-31,11,-0.0012195501439837024,0.36363636363636365,0.9602513036616677,-0.4900808027471551,-0.5560313636153531,-0.651417943370306,high_cip_xs,year_2024,eval,True,False
2025-01-01,2025-12-31,11,-0.004371741335247042,0.18181818181818182,1.0,-2.8235962311730285,-1.6398634350492025,-1.9632495083852726,high_cip_xs,year_2025,eval,True,False
2026-01-01,2026-12-31,8,-0.0014369183514140738,0.375,1.0,-0.9017108490429603,-0.9266445580844129,-0.7684343578779138,high_cip_xs,year_2026,eval,True,False
2025-09-15,2026-09-15,12,-0.0024599532320262554,0.25,1.0,-2.019075055080307,-1.460696084319657,-1.709150040761151,high_cip_xs,holdout_365d,confirm_only,True,False
2011-09-18,2026-09-15,180,0.0004090672330877892,0.4888888888888889,0.13138150380168398,0.5682465025512644,0.6834410651195002,0.13612702914975577,low_cip_z_xs,full_sample,eval,True,False
2024-01-01,2024-12-31,11,0.000654883162022547,0.2727272727272727,1.0,0.19845981805049842,0.22915145556220531,0.015310990542101631,low_cip_z_xs,year_2024,eval,True,False
2025-01-01,2025-12-31,11,0.0005812917395927698,0.5454545454545454,0.7685336932922138,0.32434560531041395,0.34392731330460485,0.2983330297951632,low_cip_z_xs,year_2025,eval,True,False
2026-01-01,2026-12-31,8,-6.253101011287343e-05,0.375,1.0,-0.026225753019271568,-0.04846616163687957,-0.13762077776202167,low_cip_z_xs,year_2026,eval,True,False
2025-09-15,2026-09-15,12,-0.001609631735858356,0.25,1.0,-0.9267227098000982,-1.0729582496507934,-0.43597141525581734,low_cip_z_xs,holdout_365d,confirm_only,True,False
2011-09-18,2026-09-15,180,0.0005913996817617476,0.5611111111111111,0.11468374263801308,0.819409264588007,0.8836505860511784,0.20805419401858077,cip_chg_xs,full_sample,eval,True,False
2024-01-01,2024-12-31,11,-0.003680084695384379,0.18181818181818182,1.0,-1.4279104684728308,-1.3652882225273721,-1.8097935844594955,cip_chg_xs,year_2024,eval,True,False
2025-01-01,2025-12-31,11,-0.000550034570584274,0.5454545454545454,0.9109288748239727,-0.31381241285097233,-0.3116105152855904,-0.06961845794558894,cip_chg_xs,year_2025,eval,True,False
2026-01-01,2026-12-31,8,0.0008705425313181997,0.375,1.0,0.6489585407876952,0.7856315300123337,0.6839934498948664,cip_chg_xs,year_2026,eval,True,False
2025-09-15,2026-09-15,12,-0.0006559067379932615,0.3333333333333333,0.8910653625912834,-0.4719661524359906,-0.46611078726897776,-0.4298416986009028,cip_chg_xs,holdout_365d,confirm_only,True,False
2011-09-18,2026-09-15,180,0.0007599767835390132,0.21666666666666667,0.2443000409080439,1.8609472674910565,1.9438751426030878,0.49544775741345515,ust_premium_haven_usd,full_sample,eval,True,False
2024-01-01,2024-12-31,11,0.0,0.0,,,0.0,,ust_premium_haven_usd,year_2024,eval,True,False
2025-01-01,2025-12-31,11,0.0,0.0,,,0.0,,ust_premium_haven_usd,year_2025,eval,True,False
2026-01-01,2026-12-31,8,0.0,0.0,,,0.0,,ust_premium_haven_usd,year_2026,eval,True,False
2025-09-15,2026-09-15,12,0.0,0.0,,,0.0,,ust_premium_haven_usd,holdout_365d,confirm_only,True,False
2011-09-18,2026-09-15,180,-0.0007736572583467136,0.16111111111111112,0.2746332846597145,-1.907775150213333,-1.9854424379533777,-0.5064149257988381,ust_premium_stress_fx,full_sample,eval,False,False
2024-01-01,2024-12-31,11,0.0,0.0,,,0.0,,ust_premium_stress_fx,year_2024,eval,True,False
2025-01-01,2025-12-31,11,0.0,0.0,,,0.0,,ust_premium_stress_fx,year_2025,eval,True,False
2026-01-01,2026-12-31,8,0.0,0.0,,,0.0,,ust_premium_stress_fx,year_2026,eval,True,False
2025-09-15,2026-09-15,12,0.0,0.0,,,0.0,,ust_premium_stress_fx,holdout_365d,confirm_only,True,False
2011-09-18,2026-09-15,180,0.0006106533421151712,0.5833333333333334,0.1380519215346133,1.6363168155769903,1.6808725249704848,0.3810832407816395,cip_ew,full_sample,eval,True,False
2024-01-01,2024-12-31,11,-0.0008249673922863142,0.45454545454545453,0.8540141727100048,-1.3844855006603627,-1.3546595673488697,-1.101123958215422,cip_ew,year_2024,eval,True,False
2025-01-01,2025-12-31,11,0.001286214846611955,0.7272727272727273,0.6323204108919581,2.2294802707540318,1.7803317669657548,1.582970972537251,cip_ew,year_2025,eval,True,False
2026-01-01,2026-12-31,8,0.0007690182894897479,0.75,0.670467973230356,1.6834437557157191,1.6304542454908149,1.713744367154626,cip_ew,year_2026,eval,True,False
2025-09-15,2026-09-15,12,0.0006011346496636871,0.75,0.5215444935793446,1.730242845373728,1.5679654606358224,1.5518318745595914,cip_ew,holdout_365d,confirm_only,True,False
