time,high_cars_xs
2014-11-30 00:00:00+00:00,0.0011963702975266166
2014-12-31 00:00:00+00:00,0.00164443341954712
2015-01-31 00:00:00+00:00,-0.012860696321060017
2015-02-28 00:00:00+00:00,0.0019785100710714154
2015-03-31 00:00:00+00:00,-0.013941266645741135
2015-04-30 00:00:00+00:00,0.012273879318111192
2015-05-31 00:00:00+00:00,0.003065153921371966
2015-06-30 00:00:00+00:00,0.009020426427229333
2015-07-31 00:00:00+00:00,0.004159981953060887
2015-08-31 00:00:00+00:00,0.011330815907818925
2015-09-30 00:00:00+00:00,-0.0005488734417683494
2015-10-31 00:00:00+00:00,-0.006502563146333129
2015-11-30 00:00:00+00:00,-0.013443917163661223
2015-12-31 00:00:00+00:00,0.010319409151661407
2016-01-31 00:00:00+00:00,-0.004257097152008726
2016-02-29 00:00:00+00:00,-0.019906908110408406
2016-03-31 00:00:00+00:00,0.008442936247244681
2016-04-30 00:00:00+00:00,-0.003863444746430189
2016-05-31 00:00:00+00:00,0.016606737929347748
2016-06-30 00:00:00+00:00,-0.027625941579101698
2016-07-31 00:00:00+00:00,-0.005187736288921774
2016-08-31 00:00:00+00:00,0.0010899699912845229
2016-09-30 00:00:00+00:00,0.00045881203515940605
2016-10-31 00:00:00+00:00,-0.007870243277140032
2016-11-30 00:00:00+00:00,-0.021652177694474695
2016-12-31 00:00:00+00:00,-0.0007752805117967609
2017-01-31 00:00:00+00:00,-0.012962462802984187
2017-02-28 00:00:00+00:00,-0.006093037277381308
2017-03-31 00:00:00+00:00,0.007372756559870686
2017-04-30 00:00:00+00:00,0.017665907346843035
2017-05-31 00:00:00+00:00,0.007774199230241141
2017-06-30 00:00:00+00:00,-0.016220202337385303
2017-07-31 00:00:00+00:00,-0.007655632756326192
2017-08-31 00:00:00+00:00,0.009870624788145266
2017-09-30 00:00:00+00:00,-0.01441327490081179
2017-10-31 00:00:00+00:00,0.004808285744976937
2017-11-30 00:00:00+00:00,0.003627046217454133
2017-12-31 00:00:00+00:00,-0.0002674986623290021
2018-01-31 00:00:00+00:00,-0.004649408188799109
2018-02-28 00:00:00+00:00,-0.011546438373669865
2018-03-31 00:00:00+00:00,-0.004961106304838592
2018-04-30 00:00:00+00:00,-0.002753543314185536
2018-05-31 00:00:00+00:00,-0.0035998662014155025
2018-06-30 00:00:00+00:00,0.004470304164839289
2018-07-31 00:00:00+00:00,-0.005677870487152625
2018-08-31 00:00:00+00:00,0.0017965243577184875
2018-09-30 00:00:00+00:00,-0.0021985706024038043
2018-10-31 00:00:00+00:00,-0.010202578551060104
2018-11-30 00:00:00+00:00,-0.005167661161454951
2018-12-31 00:00:00+00:00,0.015207933840790666
2019-01-31 00:00:00+00:00,-0.01133840143577347
2019-02-28 00:00:00+00:00,0.00395118861379995
2019-03-31 00:00:00+00:00,-0.0010992549934084606
2019-04-30 00:00:00+00:00,0.003439202691921661
2019-05-31 00:00:00+00:00,0.003661534435449143
2019-06-30 00:00:00+00:00,-0.008441651421815077
2019-07-31 00:00:00+00:00,-0.0035871725195273374
2019-08-31 00:00:00+00:00,0.010000072633167267
2019-09-30 00:00:00+00:00,-0.00413179709856315
2019-10-31 00:00:00+00:00,0.0037873313025893474
2019-11-30 00:00:00+00:00,0.005421202504868328
2019-12-31 00:00:00+00:00,-0.0072180213194134035
2020-01-31 00:00:00+00:00,0.012644497714977998
2020-02-29 00:00:00+00:00,0.0015922075155239135
2020-03-31 00:00:00+00:00,0.014630383592978413
2020-04-30 00:00:00+00:00,0.0014923656016410103
2020-05-31 00:00:00+00:00,-0.01593436899289702
2020-06-30 00:00:00+00:00,-0.009209417099203643
2020-07-31 00:00:00+00:00,0.0014447563390131979
2020-08-31 00:00:00+00:00,-0.003923111518996492
2020-09-30 00:00:00+00:00,0.006898183912278366
2020-10-31 00:00:00+00:00,-0.00023810575460891936
2020-11-30 00:00:00+00:00,-0.00573776990679653
2020-12-31 00:00:00+00:00,-0.0017065442432242506
2021-01-31 00:00:00+00:00,-0.016609170724066202
2021-02-28 00:00:00+00:00,-0.008856470026658236
2021-03-31 00:00:00+00:00,-0.00973570009118363
2021-04-30 00:00:00+00:00,0.00023958883038432965
2021-05-31 00:00:00+00:00,-0.01260087041897795
2021-06-30 00:00:00+00:00,0.0030885582410757895
2021-07-31 00:00:00+00:00,-0.0027208081009945095
2021-08-31 00:00:00+00:00,-0.000650300778108126
2021-09-30 00:00:00+00:00,-0.004064444878545959
2021-10-31 00:00:00+00:00,-0.008538985243973118
2021-11-30 00:00:00+00:00,-0.0032490293071550935
2021-12-31 00:00:00+00:00,-0.003261429705646801
2022-01-31 00:00:00+00:00,-0.01010536722225408
2022-02-28 00:00:00+00:00,0.00802289961027447
2022-03-31 00:00:00+00:00,-0.028196548329467275
2022-04-30 00:00:00+00:00,-0.005669501779898112
2022-05-31 00:00:00+00:00,0.00026566868838195923
2022-06-30 00:00:00+00:00,0.00861019129597973
2022-07-31 00:00:00+00:00,0.010383289242754667
2022-08-31 00:00:00+00:00,0.010810693438267238
2022-09-30 00:00:00+00:00,0.002530040025039204
2022-10-31 00:00:00+00:00,-0.0162052583026977
2022-11-30 00:00:00+00:00,0.003630149614347822
2022-12-31 00:00:00+00:00,0.0003231839774480161
2023-01-31 00:00:00+00:00,-0.008591490952736813
2023-02-28 00:00:00+00:00,-0.0011204406164716518
2023-03-31 00:00:00+00:00,0.014372216526585602
2023-04-30 00:00:00+00:00,-0.0025792410274793065
2023-05-31 00:00:00+00:00,-0.002797319747563698
2023-06-30 00:00:00+00:00,-0.01605839846226753
2023-07-31 00:00:00+00:00,0.0021928129030650556
2023-08-31 00:00:00+00:00,0.007157895512235779
2023-09-30 00:00:00+00:00,-0.013933767795127672
2023-10-31 00:00:00+00:00,0.00796226619695406
2023-11-30 00:00:00+00:00,0.0001354234816099975
2023-12-31 00:00:00+00:00,-0.004167235772227884
2024-01-31 00:00:00+00:00,0.002414773197798148
2024-02-29 00:00:00+00:00,-0.003536321482261351
2024-03-31 00:00:00+00:00,0.0001523156941782844
2024-04-30 00:00:00+00:00,-0.006750292350862996
2024-05-31 00:00:00+00:00,0.010241758240132404
2024-06-30 00:00:00+00:00,0.005519951817846369
2024-07-31 00:00:00+00:00,-0.01666341096769508
2024-08-31 00:00:00+00:00,-0.0001795508698921866
2024-09-30 00:00:00+00:00,-0.0012600916325730127
2024-10-31 00:00:00+00:00,0.008457407518260851
2024-11-30 00:00:00+00:00,0.0002137269181243795
2024-12-31 00:00:00+00:00,0.004778111480620906
2025-01-31 00:00:00+00:00,0.007758450071094325
2025-02-28 00:00:00+00:00,0.0033910904209846215
2025-03-31 00:00:00+00:00,0.002755498693641112
2025-04-30 00:00:00+00:00,0.004543547881749044
2025-05-31 00:00:00+00:00,0.0020807338621002813
2025-06-30 00:00:00+00:00,-5.7669241676494565e-06
2025-07-31 00:00:00+00:00,-0.006811248110392576
2025-08-31 00:00:00+00:00,-0.001965805726920733
2025-09-30 00:00:00+00:00,-0.001440408452940467
2025-10-31 00:00:00+00:00,0.009957732391262741
2025-11-30 00:00:00+00:00,0.004527017480357554
2025-12-31 00:00:00+00:00,0.0032223441360768046
2026-01-31 00:00:00+00:00,-0.006087606856668981
2026-02-28 00:00:00+00:00,-0.007738788617912329
2026-03-31 00:00:00+00:00,0.0010262248513475125
2026-04-30 00:00:00+00:00,-0.006250261657702927
2026-05-31 00:00:00+00:00,0.0037489949731632777
2026-06-30 00:00:00+00:00,0.0032442794602220992
2026-07-31 00:00:00+00:00,-0.002049949184229072
2026-08-31 00:00:00+00:00,-0.009462934808021517
2026-09-30 00:00:00+00:00,0.008440660421484836
