time,high_ulc_xs
2011-10-31 00:00:00+00:00,-0.020446678422785802
2011-11-30 00:00:00+00:00,0.008843296051684657
2011-12-31 00:00:00+00:00,-0.019731529553856486
2012-01-31 00:00:00+00:00,-0.006554597514432436
2012-02-29 00:00:00+00:00,0.007256260116709434
2012-03-31 00:00:00+00:00,-0.0021068190320817637
2012-04-30 00:00:00+00:00,-0.005768998367822853
2012-05-31 00:00:00+00:00,-0.007140278192801275
2012-06-30 00:00:00+00:00,0.014159634481195171
2012-07-31 00:00:00+00:00,0.021857593237735617
2012-08-31 00:00:00+00:00,-0.00658115766487799
2012-09-30 00:00:00+00:00,0.0032672877124189093
2012-10-31 00:00:00+00:00,-0.00120848342748614
2012-11-30 00:00:00+00:00,0.00028622599637762036
2012-12-31 00:00:00+00:00,-0.00032650805139267103
2013-01-31 00:00:00+00:00,0.00296795950731199
2013-02-28 00:00:00+00:00,0.009287066834553492
2013-03-31 00:00:00+00:00,0.0010010491015102208
2013-04-30 00:00:00+00:00,0.00725087625630727
2013-05-31 00:00:00+00:00,-0.00976737560151697
2013-06-30 00:00:00+00:00,0.00028585054543395216
2013-07-31 00:00:00+00:00,0.0037677619677323193
2013-08-31 00:00:00+00:00,-0.0012329768301481137
2013-09-30 00:00:00+00:00,0.020520567381406618
2013-10-31 00:00:00+00:00,-0.007349006941055336
2013-11-30 00:00:00+00:00,0.002909836504879193
2013-12-31 00:00:00+00:00,0.00626440643838766
2014-01-31 00:00:00+00:00,-0.005855366149899566
2014-02-28 00:00:00+00:00,0.0056246053468202994
2014-03-31 00:00:00+00:00,-0.010008270347685144
2014-04-30 00:00:00+00:00,0.0030357429271117287
2014-05-31 00:00:00+00:00,-0.0018353378120798958
2014-06-30 00:00:00+00:00,0.011271302143414097
2014-07-31 00:00:00+00:00,-0.004531906347544523
2014-08-31 00:00:00+00:00,-0.0059995813364169814
2014-09-30 00:00:00+00:00,0.007233983367567642
2014-10-31 00:00:00+00:00,0.003416803869683571
2014-11-30 00:00:00+00:00,0.003676142108866687
2014-12-31 00:00:00+00:00,0.004025530754399931
2015-01-31 00:00:00+00:00,-0.040897072646092214
2015-02-28 00:00:00+00:00,0.008430254273461335
2015-03-31 00:00:00+00:00,-0.011877923959981662
2015-04-30 00:00:00+00:00,0.012801556107423506
2015-05-31 00:00:00+00:00,0.007910780499744696
2015-06-30 00:00:00+00:00,0.0003781313341881809
2015-07-31 00:00:00+00:00,-0.0016267930973073996
2015-08-31 00:00:00+00:00,0.010173592977494206
2015-09-30 00:00:00+00:00,0.0010280188153137804
2015-10-31 00:00:00+00:00,-0.009376447996329196
2015-11-30 00:00:00+00:00,0.010955509204567226
2015-12-31 00:00:00+00:00,0.0030246434698186775
2016-01-31 00:00:00+00:00,-0.011690525119109174
2016-02-29 00:00:00+00:00,-0.01693902757182486
2016-03-31 00:00:00+00:00,-0.00866619680381342
2016-04-30 00:00:00+00:00,-0.0008047490653756428
2016-05-31 00:00:00+00:00,0.008480563577371036
2016-06-30 00:00:00+00:00,-0.011100241078325523
2016-07-31 00:00:00+00:00,0.0021186517511757597
2016-08-31 00:00:00+00:00,0.0015645821524197245
2016-09-30 00:00:00+00:00,-0.009468564104947785
2016-10-31 00:00:00+00:00,-0.010946059762724891
2016-11-30 00:00:00+00:00,0.01459701692793458
2016-12-31 00:00:00+00:00,-0.0013180413357498644
2017-01-31 00:00:00+00:00,-0.0017453869937518185
2017-02-28 00:00:00+00:00,0.01103480483422703
2017-03-31 00:00:00+00:00,-0.004957340206732219
2017-04-30 00:00:00+00:00,-0.002867327599835434
2017-05-31 00:00:00+00:00,0.018276856990548707
2017-06-30 00:00:00+00:00,0.014979546743727923
2017-07-31 00:00:00+00:00,0.004890489967616762
2017-08-31 00:00:00+00:00,-0.01512820047591068
2017-09-30 00:00:00+00:00,0.013978922310679431
2017-10-31 00:00:00+00:00,-0.0013498149476180998
2017-11-30 00:00:00+00:00,-0.005098140039574983
2017-12-31 00:00:00+00:00,0.019116911173238327
2018-01-31 00:00:00+00:00,-0.011310620659653825
2018-02-28 00:00:00+00:00,-0.006522957791185391
2018-03-31 00:00:00+00:00,0.004283861744545536
2018-04-30 00:00:00+00:00,0.009909449443791463
2018-05-31 00:00:00+00:00,-0.006043088007611663
2018-06-30 00:00:00+00:00,0.00794757260348411
2018-07-31 00:00:00+00:00,-0.004022414977027711
2018-08-31 00:00:00+00:00,0.0014220963765461114
2018-09-30 00:00:00+00:00,-0.007626019579267118
2018-10-31 00:00:00+00:00,0.002554720454566617
2018-11-30 00:00:00+00:00,-0.01899653656333722
2018-12-31 00:00:00+00:00,-0.011464348920730005
2019-01-31 00:00:00+00:00,-0.0036664441092284505
2019-02-28 00:00:00+00:00,0.0004664025121157156
2019-03-31 00:00:00+00:00,-0.0014763785380161876
2019-04-30 00:00:00+00:00,0.004328533288397551
2019-05-31 00:00:00+00:00,-0.014515398846131067
2019-06-30 00:00:00+00:00,-0.0037779691640792423
2019-07-31 00:00:00+00:00,-0.009709510008580668
2019-08-31 00:00:00+00:00,0.0002956094401733722
2019-09-30 00:00:00+00:00,-0.0028473289100134913
2019-10-31 00:00:00+00:00,0.011311942489526716
2019-11-30 00:00:00+00:00,0.0038876701497529975
2019-12-31 00:00:00+00:00,0.0010188405412054902
2020-01-31 00:00:00+00:00,-0.012864311787118776
2020-02-29 00:00:00+00:00,-0.004454028105740582
2020-03-31 00:00:00+00:00,-0.007484083018622023
2020-04-30 00:00:00+00:00,0.0007836346713887554
2020-05-31 00:00:00+00:00,0.002636698659231884
2020-06-30 00:00:00+00:00,0.007270263146552436
2020-07-31 00:00:00+00:00,0.005190797080016907
2020-08-31 00:00:00+00:00,0.004892484612543324
2020-09-30 00:00:00+00:00,-0.004332651574211255
2020-10-31 00:00:00+00:00,-0.0005611865077139733
2020-11-30 00:00:00+00:00,0.013424659241099146
2020-12-31 00:00:00+00:00,0.006536891919108223
2021-01-31 00:00:00+00:00,-0.0031126928076193883
2021-02-28 00:00:00+00:00,-0.010000353477253143
2021-03-31 00:00:00+00:00,0.0008508159514581948
2021-04-30 00:00:00+00:00,0.002182607149516791
2021-05-31 00:00:00+00:00,0.008469337045791336
2021-06-30 00:00:00+00:00,0.0029512468851802254
2021-07-31 00:00:00+00:00,0.0003254940210499768
2021-08-31 00:00:00+00:00,-0.0008650630832996997
2021-09-30 00:00:00+00:00,0.00065611489566475
2021-10-31 00:00:00+00:00,0.016203725052830187
2021-11-30 00:00:00+00:00,-0.011370503132877241
2021-12-31 00:00:00+00:00,-0.001519486584765084
2022-01-31 00:00:00+00:00,-0.016894999389125975
2022-02-28 00:00:00+00:00,0.01264649483404745
2022-03-31 00:00:00+00:00,0.022298526152434883
2022-04-30 00:00:00+00:00,0.01216500651956598
2022-05-31 00:00:00+00:00,0.0017010696908554834
2022-06-30 00:00:00+00:00,-0.010243116669266361
2022-07-31 00:00:00+00:00,0.01135035483669844
2022-08-31 00:00:00+00:00,-0.006452597368890478
2022-09-30 00:00:00+00:00,0.004590063142887679
2022-10-31 00:00:00+00:00,0.008535551728226398
2022-11-30 00:00:00+00:00,-0.013347331059794687
2022-12-31 00:00:00+00:00,-0.0031358283721399927
2023-01-31 00:00:00+00:00,0.013402981922478574
2023-02-28 00:00:00+00:00,-0.016656733368618615
2023-03-31 00:00:00+00:00,0.0012091772747224727
2023-04-30 00:00:00+00:00,-0.0003898383028444474
2023-05-31 00:00:00+00:00,-0.0037973001362793246
2023-06-30 00:00:00+00:00,0.011062950943895089
2023-07-31 00:00:00+00:00,0.0035346288128610404
2023-08-31 00:00:00+00:00,-0.0012664193870001172
2023-09-30 00:00:00+00:00,0.008762451700681462
