time,wage_ew
2011-10-31 00:00:00+00:00,-0.002386205766574334
2011-11-30 00:00:00+00:00,0.0016746652288983643
2011-12-31 00:00:00+00:00,-0.0029950757701079356
2012-01-31 00:00:00+00:00,-0.006850814095585522
2012-02-29 00:00:00+00:00,-0.0007233497826041324
2012-03-31 00:00:00+00:00,0.004259396530892801
2012-04-30 00:00:00+00:00,-0.002690226625977621
2012-05-31 00:00:00+00:00,0.014483379317626444
2012-06-30 00:00:00+00:00,-0.0030618090554122013
2012-07-31 00:00:00+00:00,-0.0047805438384195265
2012-08-31 00:00:00+00:00,-0.006169338209235931
2012-09-30 00:00:00+00:00,0.005613007600538067
2012-10-31 00:00:00+00:00,-0.001652782960650745
2012-11-30 00:00:00+00:00,-0.0004076551677160145
2012-12-31 00:00:00+00:00,-0.0015564747581676697
2013-01-31 00:00:00+00:00,-0.001824156374991337
2013-02-28 00:00:00+00:00,0.006514802958287325
2013-03-31 00:00:00+00:00,0.0009069692996965806
2013-04-30 00:00:00+00:00,-0.002008049480791252
2013-05-31 00:00:00+00:00,0.00849423816986361
2013-06-30 00:00:00+00:00,0.009007533799880951
2013-07-31 00:00:00+00:00,0.00764661060561167
2013-08-31 00:00:00+00:00,-0.003996594253235175
2013-09-30 00:00:00+00:00,-0.013474052135506231
2013-10-31 00:00:00+00:00,0.002092197133554574
2013-11-30 00:00:00+00:00,-0.002846835684422344
2013-12-31 00:00:00+00:00,0.0015404460692238775
2014-01-31 00:00:00+00:00,-0.006395043607686168
2014-02-28 00:00:00+00:00,-0.0012052499020018814
2014-03-31 00:00:00+00:00,-0.003970111379197339
2014-04-30 00:00:00+00:00,0.0013258939849440932
2014-05-31 00:00:00+00:00,0.00039635972595486457
2014-06-30 00:00:00+00:00,-0.0005150427672951929
2014-07-31 00:00:00+00:00,-0.003374904609717899
2014-08-31 00:00:00+00:00,-0.004455074136545778
2014-09-30 00:00:00+00:00,-0.005432142023238162
2014-10-31 00:00:00+00:00,0.0007006856519182758
2014-11-30 00:00:00+00:00,-0.0007488098342560701
2014-12-31 00:00:00+00:00,-0.0024390825602939037
2015-01-31 00:00:00+00:00,-0.010473112560171804
2015-02-28 00:00:00+00:00,0.004464330881352785
2015-03-31 00:00:00+00:00,0.0006950318231031538
2015-04-30 00:00:00+00:00,0.002065981415457774
2015-05-31 00:00:00+00:00,0.003354863848248124
2015-06-30 00:00:00+00:00,0.0016129211889170936
2015-07-31 00:00:00+00:00,-0.002752117965233225
2015-08-31 00:00:00+00:00,0.003069215543262782
2015-09-30 00:00:00+00:00,0.00024041002700903036
2015-10-31 00:00:00+00:00,-0.0020561732312179837
2015-11-30 00:00:00+00:00,-0.0012035467722864013
2015-12-31 00:00:00+00:00,-0.007428747040950978
2016-01-31 00:00:00+00:00,-0.007041732640470588
2016-02-29 00:00:00+00:00,-0.0030092998533912674
2016-03-31 00:00:00+00:00,0.011205919700197908
2016-04-30 00:00:00+00:00,0.000573545116759222
2016-05-31 00:00:00+00:00,-0.0066862761363533085
2016-06-30 00:00:00+00:00,0.012977353782846146
2016-07-31 00:00:00+00:00,0.002747668650362467
2016-08-31 00:00:00+00:00,-0.001082827151486554
2016-09-30 00:00:00+00:00,0.00521234958623884
2016-10-31 00:00:00+00:00,0.005956222576404047
2016-11-30 00:00:00+00:00,0.011050178644693265
2016-12-31 00:00:00+00:00,0.00010134909972148165
2017-01-31 00:00:00+00:00,0.00371681614021524
2017-02-28 00:00:00+00:00,-0.0011301561417600414
2017-03-31 00:00:00+00:00,0.002802277891471805
2017-04-30 00:00:00+00:00,0.004531705173121292
2017-05-31 00:00:00+00:00,-0.003826422155283171
2017-06-30 00:00:00+00:00,0.0069030428182070835
2017-07-31 00:00:00+00:00,0.0010431029868107622
2017-08-31 00:00:00+00:00,-0.005142374561964536
2017-09-30 00:00:00+00:00,0.0006035952408716128
2017-10-31 00:00:00+00:00,-0.006888816753108928
2017-11-30 00:00:00+00:00,0.0021943910201038808
2017-12-31 00:00:00+00:00,-0.004930614801693878
2018-01-31 00:00:00+00:00,0.005921845082877519
2018-02-28 00:00:00+00:00,-0.0002757727625052331
2018-03-31 00:00:00+00:00,0.001991597214298535
2018-04-30 00:00:00+00:00,-0.00247068703513742
2018-05-31 00:00:00+00:00,0.0028535904824251723
2018-06-30 00:00:00+00:00,-0.0023499397489973317
2018-07-31 00:00:00+00:00,-0.0019970769665834665
2018-08-31 00:00:00+00:00,0.0021472188427478223
2018-09-30 00:00:00+00:00,-0.007061596871701381
2018-10-31 00:00:00+00:00,-0.005663047377057029
2018-11-30 00:00:00+00:00,-0.006822827832319134
2018-12-31 00:00:00+00:00,0.004157770402773986
2019-01-31 00:00:00+00:00,-0.0073386537382577055
2019-02-28 00:00:00+00:00,-0.00017400587611748897
2019-03-31 00:00:00+00:00,-0.006418745042538143
2019-04-30 00:00:00+00:00,0.001656087449865451
2019-05-31 00:00:00+00:00,0.005583938584591941
2019-06-30 00:00:00+00:00,-0.0061786841928019864
2019-07-31 00:00:00+00:00,0.0011392218595143166
2019-08-31 00:00:00+00:00,0.006135399924537488
2019-09-30 00:00:00+00:00,0.003641721877953641
2019-10-31 00:00:00+00:00,-0.004720313363165807
2019-11-30 00:00:00+00:00,0.0016473775490679632
2019-12-31 00:00:00+00:00,0.002677658362411295
2020-01-31 00:00:00+00:00,-0.0002773496533025055
2020-02-29 00:00:00+00:00,-0.0011687023878605984
2020-03-31 00:00:00+00:00,0.00162093123852447
2020-04-30 00:00:00+00:00,-0.004000253166577261
2020-05-31 00:00:00+00:00,-0.0055330820358919786
2020-06-30 00:00:00+00:00,-0.0008546505603956867
2020-07-31 00:00:00+00:00,-0.008274910218800557
2020-08-31 00:00:00+00:00,-0.005282873619012474
2020-09-30 00:00:00+00:00,0.003397499694238748
2020-10-31 00:00:00+00:00,0.004844094882129335
2020-11-30 00:00:00+00:00,-0.002325020519899912
2020-12-31 00:00:00+00:00,-0.0070883505952178405
2021-01-31 00:00:00+00:00,0.0034396727504486524
2021-02-28 00:00:00+00:00,-0.011079749041211229
2021-03-31 00:00:00+00:00,-0.006974166774102231
2021-04-30 00:00:00+00:00,-0.0007891725488448076
2021-05-31 00:00:00+00:00,0.0033398082558842024
2021-06-30 00:00:00+00:00,-0.007382625359593553
2021-07-31 00:00:00+00:00,1.2327939560519141e-05
2021-08-31 00:00:00+00:00,1.5608357319951693e-06
2021-09-30 00:00:00+00:00,-0.005018306407632567
2021-10-31 00:00:00+00:00,0.010063475560882162
2021-11-30 00:00:00+00:00,-0.009629391766512674
2021-12-31 00:00:00+00:00,0.0037495701282128646
2022-01-31 00:00:00+00:00,-0.0060632040257975195
2022-02-28 00:00:00+00:00,0.0021895739009387682
2022-03-31 00:00:00+00:00,0.008838787330954556
2022-04-30 00:00:00+00:00,-0.006202761823902447
2022-05-31 00:00:00+00:00,-0.0012308076248483957
2022-06-30 00:00:00+00:00,0.0011500098706540562
2022-07-31 00:00:00+00:00,0.0030009825702397297
2022-08-31 00:00:00+00:00,0.0019782040680718094
2022-09-30 00:00:00+00:00,0.0014020396802538748
2022-10-31 00:00:00+00:00,-0.0018756452332042706
2022-11-30 00:00:00+00:00,-0.013064129944955427
2022-12-31 00:00:00+00:00,0.009110182902443142
2023-01-31 00:00:00+00:00,0.0014058507615359872
2023-02-28 00:00:00+00:00,-0.009770263050393857
2023-03-31 00:00:00+00:00,0.0006005801776902686
2023-04-30 00:00:00+00:00,-0.005605172499802413
2023-05-31 00:00:00+00:00,-0.003079921252607809
2023-06-30 00:00:00+00:00,-0.004849169800515196
2023-07-31 00:00:00+00:00,-0.0022663076692103212
2023-08-31 00:00:00+00:00,0.00026630193196242047
2023-09-30 00:00:00+00:00,0.002922259229757085
2023-10-31 00:00:00+00:00,-0.004220630080891574
2023-11-30 00:00:00+00:00,-0.006770218999795796
2023-12-31 00:00:00+00:00,0.002344189492175186
2024-01-31 00:00:00+00:00,0.002133016925236708
2024-02-29 00:00:00+00:00,0.0019079780951731795
2024-03-31 00:00:00+00:00,-0.0044185511420617996
2024-04-30 00:00:00+00:00,-0.0033670627209013704
2024-05-31 00:00:00+00:00,0.0008740655709189582
2024-06-30 00:00:00+00:00,-0.0019924329708597144
2024-07-31 00:00:00+00:00,0.012160902177472455
2024-08-31 00:00:00+00:00,0.0006391371822231928
2024-09-30 00:00:00+00:00,0.0015494134837781282
2024-10-31 00:00:00+00:00,-0.0030344678806408787
2024-11-30 00:00:00+00:00,-0.00022162102810696638
2024-12-31 00:00:00+00:00,-0.002426733780243051
2025-01-31 00:00:00+00:00,-0.0018485937834986643
2025-02-28 00:00:00+00:00,-0.0030033890108631667
2025-03-31 00:00:00+00:00,0.00019436907409486892
2025-04-30 00:00:00+00:00,0.0008577346324423196
2025-05-31 00:00:00+00:00,0.0015929090004318525
2025-06-30 00:00:00+00:00,0.0010718750136389232
2025-07-31 00:00:00+00:00,-0.001965233641807229
2025-08-31 00:00:00+00:00,0.001593072815134322
2025-09-30 00:00:00+00:00,-0.0016912286568596668
2025-10-31 00:00:00+00:00,0.006475899855864498
2025-11-30 00:00:00+00:00,0.0013220093299075586
2025-12-31 00:00:00+00:00,0.0019115163520773137
2026-01-31 00:00:00+00:00,-0.003505358824632099
2026-02-28 00:00:00+00:00,0.0037454592811330123
2026-03-31 00:00:00+00:00,-0.0014260511492834027
2026-04-30 00:00:00+00:00,0.0022575793795094334
2026-05-31 00:00:00+00:00,0.0012032434941615655
2026-06-30 00:00:00+00:00,-0.006672088359514716
2026-07-31 00:00:00+00:00,-0.0001311549832926362
2026-08-31 00:00:00+00:00,0.0022826327696676696
2026-09-30 00:00:00+00:00,-0.005685893461326974
