factor,n_months,mean_mo,tstat_ols,tstat_nw,nw_lags,pct_pos_mo,top3,ann_sharpe_daily
low_credit_gap_xs,180,-0.0001324413911995121,-0.22400592505180786,-0.24964162926870706,4,0.45555555555555555,0.0978594210619318,-0.01511762782655451
low_credit_xs,180,2.339278681150963e-06,0.004308992720811132,0.004734758628023675,4,0.48333333333333334,0.10997768412232044,0.04763769544178536
high_credit_xs,180,-2.3495430131505644e-05,-0.04322709122464945,-0.04724910196501542,4,0.5111111111111111,0.12962466101359632,-0.05035987939294984
low_credit_z_xs,180,0.0003688277612755919,0.4770737355619403,0.530829697684852,4,0.5111111111111111,0.10552147703785247,0.09986818250902946
credit_chg_xs,180,0.0008315828327261249,1.2009035311824754,1.1996844933204696,4,0.5055555555555555,0.09906037764516418,0.30308964526222143
us_credit_stress_fx,180,-3.1048640526318595e-05,-0.13507826564612116,-0.19216059440672878,4,0.05555555555555555,0.546706797214544,-0.04209565015043205
us_credit_haven_usd,180,3.200119232084446e-05,0.13892989463773642,0.1977108567082705,4,0.05,0.5798145522957358,0.039932950750000654
credit_ew,180,0.00022656347916500706,0.5723354272898519,0.6151905456661879,4,0.5111111111111111,0.1154505100259865,0.16181246054826917
