time,curve_ew
2011-10-31 00:00:00+00:00,0.01244807299824302
2011-11-30 00:00:00+00:00,-0.011635783201306649
2011-12-31 00:00:00+00:00,0.000369487655610401
2012-01-31 00:00:00+00:00,0.014461932624079799
2012-02-29 00:00:00+00:00,0.003816861137649674
2012-03-31 00:00:00+00:00,0.0014207673303632262
2012-04-30 00:00:00+00:00,0.0009910331432410047
2012-05-31 00:00:00+00:00,-0.007135673829143041
2012-06-30 00:00:00+00:00,0.005797551690400526
2012-07-31 00:00:00+00:00,0.006547046992908978
2012-08-31 00:00:00+00:00,0.0021411927981520584
2012-09-30 00:00:00+00:00,0.008081218570787252
2012-10-31 00:00:00+00:00,-0.001263656491620302
2012-11-30 00:00:00+00:00,-0.001324400736194109
2012-12-31 00:00:00+00:00,-0.0014740509266834012
2013-01-31 00:00:00+00:00,0.002100190863906226
2013-02-28 00:00:00+00:00,-0.0055513461441012435
2013-03-31 00:00:00+00:00,0.0027503209203811885
2013-04-30 00:00:00+00:00,0.006446572501703773
2013-05-31 00:00:00+00:00,-0.0073570068677116796
2013-06-30 00:00:00+00:00,-0.006942547383354092
2013-07-31 00:00:00+00:00,0.003813759297687902
2013-08-31 00:00:00+00:00,-0.00090596325299519
2013-09-30 00:00:00+00:00,0.013162539136524654
2013-10-31 00:00:00+00:00,-0.0006720720053394746
2013-11-30 00:00:00+00:00,-0.005140074390217575
2013-12-31 00:00:00+00:00,-0.0027416280509078295
2014-01-31 00:00:00+00:00,-0.00018668262298160432
2014-02-28 00:00:00+00:00,0.0041887978298378314
2014-03-31 00:00:00+00:00,0.008185385324392724
2014-04-30 00:00:00+00:00,0.0005386584186881649
2014-05-31 00:00:00+00:00,0.00024671942922704915
2014-06-30 00:00:00+00:00,0.006077068353038673
2014-07-31 00:00:00+00:00,-0.003700061908002983
2014-08-31 00:00:00+00:00,-0.0036474542369099305
2014-09-30 00:00:00+00:00,-0.014407672265028593
2014-10-31 00:00:00+00:00,0.0006013953380419323
2014-11-30 00:00:00+00:00,-0.00526724975967563
2014-12-31 00:00:00+00:00,-0.0034040754780441107
2015-01-31 00:00:00+00:00,-0.025336486458592655
2015-02-28 00:00:00+00:00,0.0148614539558658
2015-03-31 00:00:00+00:00,-0.007748123371861371
2015-04-30 00:00:00+00:00,0.005004517542376963
2015-05-31 00:00:00+00:00,-0.0005301252410222501
2015-06-30 00:00:00+00:00,0.0034362853163816265
2015-07-31 00:00:00+00:00,-0.0006373765307861046
2015-08-31 00:00:00+00:00,-0.002442674322024274
2015-09-30 00:00:00+00:00,-0.002990034952391918
2015-10-31 00:00:00+00:00,0.0031017789082508074
2015-11-30 00:00:00+00:00,-0.00020213629723186965
2015-12-31 00:00:00+00:00,-0.0010217964014225256
2016-01-31 00:00:00+00:00,-0.00910347438967185
2016-02-29 00:00:00+00:00,-0.005557120941126481
2016-03-31 00:00:00+00:00,0.011751893291947368
2016-04-30 00:00:00+00:00,0.0038854275742949973
2016-05-31 00:00:00+00:00,-0.006389173492783562
2016-06-30 00:00:00+00:00,-0.006301144151643956
2016-07-31 00:00:00+00:00,-6.183361067391147e-05
2016-08-31 00:00:00+00:00,0.0006159414174877753
2016-09-30 00:00:00+00:00,0.0013437423780156
2016-10-31 00:00:00+00:00,0.004536908827439179
2016-11-30 00:00:00+00:00,0.01278547190855317
2016-12-31 00:00:00+00:00,-0.0006632218593455308
2017-01-31 00:00:00+00:00,0.004091563577626189
2017-02-28 00:00:00+00:00,-0.0006342795982607896
2017-03-31 00:00:00+00:00,-0.009651909256872204
2017-04-30 00:00:00+00:00,-0.0073876857947289265
2017-05-31 00:00:00+00:00,0.002799173968399238
2017-06-30 00:00:00+00:00,0.014033521695022921
2017-07-31 00:00:00+00:00,0.015570687621522694
2017-08-31 00:00:00+00:00,-0.01342443341210342
2017-09-30 00:00:00+00:00,-0.0010228970069950938
2017-10-31 00:00:00+00:00,-0.007287342317614298
2017-11-30 00:00:00+00:00,-0.004233541836135779
2017-12-31 00:00:00+00:00,0.011789991112764575
2018-01-31 00:00:00+00:00,-0.002470285202996525
2018-02-28 00:00:00+00:00,-0.010275647964184342
2018-03-31 00:00:00+00:00,-0.002147549392307213
2018-04-30 00:00:00+00:00,0.002885683171319542
2018-05-31 00:00:00+00:00,-0.005591583501546538
2018-06-30 00:00:00+00:00,-0.00415180816071814
2018-07-31 00:00:00+00:00,0.0048139002375859885
2018-08-31 00:00:00+00:00,-0.01596621843616497
2018-09-30 00:00:00+00:00,0.006936986791810096
2018-10-31 00:00:00+00:00,-0.002765572258714988
2018-11-30 00:00:00+00:00,0.013634236686276946
2018-12-31 00:00:00+00:00,-0.019300084252928063
2019-01-31 00:00:00+00:00,0.00566034020560946
2019-02-28 00:00:00+00:00,-0.00017936560825360104
2019-03-31 00:00:00+00:00,-0.0018296781629211223
2019-04-30 00:00:00+00:00,-0.0010504768499435269
2019-05-31 00:00:00+00:00,-0.010509957492825128
2019-06-30 00:00:00+00:00,0.0025762819109964585
2019-07-31 00:00:00+00:00,-0.007540307945343994
2019-08-31 00:00:00+00:00,-0.010644688853243545
2019-09-30 00:00:00+00:00,0.0009123041034808654
2019-10-31 00:00:00+00:00,0.010569769348757418
2019-11-30 00:00:00+00:00,-0.00017367531725676066
2019-12-31 00:00:00+00:00,0.006729215896052576
2020-01-31 00:00:00+00:00,-0.006583035861306263
2020-02-29 00:00:00+00:00,-0.003329427722499112
2020-03-31 00:00:00+00:00,-0.01858232229991974
2020-04-30 00:00:00+00:00,0.006464849802729322
2020-05-31 00:00:00+00:00,0.005603330243651783
2020-06-30 00:00:00+00:00,0.01098383367710043
2020-07-31 00:00:00+00:00,0.0020544892644493995
2020-08-31 00:00:00+00:00,0.0077016242048957295
2020-09-30 00:00:00+00:00,-0.006294244469987387
2020-10-31 00:00:00+00:00,-0.005711388120823613
2020-11-30 00:00:00+00:00,0.016823505782068926
2020-12-31 00:00:00+00:00,0.006773505386260981
2021-01-31 00:00:00+00:00,-0.0010660938401011455
2021-02-28 00:00:00+00:00,0.02062278599037448
2021-03-31 00:00:00+00:00,-0.005365752131024859
2021-04-30 00:00:00+00:00,0.0028597531672909238
2021-05-31 00:00:00+00:00,-0.004218539338888494
2021-06-30 00:00:00+00:00,-0.0058150676309124405
2021-07-31 00:00:00+00:00,-0.011831891436841269
2021-08-31 00:00:00+00:00,0.003116251390436142
2021-09-30 00:00:00+00:00,-0.0005514426673811634
2021-10-31 00:00:00+00:00,0.020173672034758283
2021-11-30 00:00:00+00:00,-0.01952430354535528
2021-12-31 00:00:00+00:00,0.003938493880649041
2022-01-31 00:00:00+00:00,-0.013785192348683362
2022-02-28 00:00:00+00:00,0.01167229276377757
2022-03-31 00:00:00+00:00,0.03394289872839562
2022-04-30 00:00:00+00:00,0.0014853005874708725
2022-05-31 00:00:00+00:00,-0.0017364926186165253
2022-06-30 00:00:00+00:00,-0.003346900609695558
2022-07-31 00:00:00+00:00,-0.0003323430033800312
2022-08-31 00:00:00+00:00,0.010434251182137366
2022-09-30 00:00:00+00:00,-0.008600418938295773
2022-10-31 00:00:00+00:00,0.009354775322378384
2022-11-30 00:00:00+00:00,0.003659743780446423
2022-12-31 00:00:00+00:00,-0.0041902626804706244
2023-01-31 00:00:00+00:00,0.005618523447311841
2023-02-28 00:00:00+00:00,-0.0035528524785741755
2023-03-31 00:00:00+00:00,0.00019366580520441268
2023-04-30 00:00:00+00:00,0.002722290415465345
2023-05-31 00:00:00+00:00,-0.005394184565391202
2023-06-30 00:00:00+00:00,0.005563065031168879
2023-07-31 00:00:00+00:00,6.56726287160403e-05
2023-08-31 00:00:00+00:00,0.001342005330381868
2023-09-30 00:00:00+00:00,-0.003713063926168436
2023-10-31 00:00:00+00:00,-0.0002434542687388408
2023-11-30 00:00:00+00:00,0.005862006476651249
2023-12-31 00:00:00+00:00,-0.00016099026073002065
2024-01-31 00:00:00+00:00,-0.007851725434030676
2024-02-29 00:00:00+00:00,-4.012005673514896e-05
2024-03-31 00:00:00+00:00,0.0023007185685453013
2024-04-30 00:00:00+00:00,0.0020040740945546087
2024-05-31 00:00:00+00:00,0.005416041412479755
2024-06-30 00:00:00+00:00,0.0016567264124465186
2024-07-31 00:00:00+00:00,-0.011598065065373198
2024-08-31 00:00:00+00:00,0.005410689434663496
2024-09-30 00:00:00+00:00,0.004300436653647877
2024-10-31 00:00:00+00:00,-0.009697538454858101
2024-11-30 00:00:00+00:00,0.0014249173434295326
2024-12-31 00:00:00+00:00,-0.009449464700560739
2025-01-31 00:00:00+00:00,0.0024332368815642713
2025-02-28 00:00:00+00:00,-0.002293752951755601
2025-03-31 00:00:00+00:00,0.00015744878995627154
2025-04-30 00:00:00+00:00,-0.005551276165862151
2025-05-31 00:00:00+00:00,0.000699879559583616
2025-06-30 00:00:00+00:00,-0.000726238636412857
2025-07-31 00:00:00+00:00,-0.0010034515836230273
2025-08-31 00:00:00+00:00,0.001390381429096088
2025-09-30 00:00:00+00:00,-0.0013638244874599748
2025-10-31 00:00:00+00:00,-0.002668667235508404
2025-11-30 00:00:00+00:00,0.0020650319431556596
2025-12-31 00:00:00+00:00,0.0012385190239501132
2026-01-31 00:00:00+00:00,-0.002821521367867952
2026-02-28 00:00:00+00:00,0.0013217176467155145
2026-03-31 00:00:00+00:00,0.0019147719826984044
2026-04-30 00:00:00+00:00,0.0016465259448259495
2026-05-31 00:00:00+00:00,-0.0021160135141830017
2026-06-30 00:00:00+00:00,0.003704955238892582
2026-07-31 00:00:00+00:00,0.0005055221001177834
2026-08-31 00:00:00+00:00,0.004684784546950871
2026-09-30 00:00:00+00:00,0.004388372910513416
