time,carry_ai_threats_cool
2011-10-31 00:00:00+00:00,0.02937759173732113
2011-11-30 00:00:00+00:00,-0.016227040835797624
2011-12-31 00:00:00+00:00,0.008733785270428562
2012-01-31 00:00:00+00:00,0.016129101810324453
2012-02-29 00:00:00+00:00,0.003581331585720049
2012-03-31 00:00:00+00:00,-0.02002756403548589
2012-04-30 00:00:00+00:00,-0.0036468172651504815
2012-05-31 00:00:00+00:00,-0.021383273237513656
2012-06-30 00:00:00+00:00,0.014021197476497216
2012-07-31 00:00:00+00:00,0.017378271492167974
2012-08-31 00:00:00+00:00,-0.011886734472735805
2012-09-30 00:00:00+00:00,0.007609687581896507
2012-10-31 00:00:00+00:00,-0.0007220808671940526
2012-11-30 00:00:00+00:00,0.002443920457959381
2012-12-31 00:00:00+00:00,-0.006369046760203223
2013-01-31 00:00:00+00:00,-0.0009829211364585921
2013-02-28 00:00:00+00:00,0.004524433556864604
2013-03-31 00:00:00+00:00,0.015268191668928788
2013-04-30 00:00:00+00:00,-0.008027445950342105
2013-05-31 00:00:00+00:00,-0.02479716561428913
2013-06-30 00:00:00+00:00,-0.019117879254323955
2013-07-31 00:00:00+00:00,-0.010679148499908031
2013-08-31 00:00:00+00:00,-0.008389113526883651
2013-09-30 00:00:00+00:00,0.004549852255509412
2013-10-31 00:00:00+00:00,0.00100313418005471
2013-11-30 00:00:00+00:00,-0.011118960301154335
2013-12-31 00:00:00+00:00,-0.006416767920795374
2014-01-31 00:00:00+00:00,-0.0010464396870061288
2014-02-28 00:00:00+00:00,0.005546197451740564
2014-03-31 00:00:00+00:00,0.006733812295597108
2014-04-30 00:00:00+00:00,-0.00521160245938701
2014-05-31 00:00:00+00:00,-0.0014867850993034448
2014-06-30 00:00:00+00:00,0.008281309633545675
2014-07-31 00:00:00+00:00,-0.004207198535345791
2014-08-31 00:00:00+00:00,-0.0016317763535993457
2014-09-30 00:00:00+00:00,-0.0049387502047103515
2014-10-31 00:00:00+00:00,0.0042141414065379745
2014-11-30 00:00:00+00:00,-0.004950220578121334
2014-12-31 00:00:00+00:00,-0.0006200017575299643
2015-01-31 00:00:00+00:00,-0.007051280963946471
2015-02-28 00:00:00+00:00,0.013898492159342801
2015-03-31 00:00:00+00:00,0.0020343146789794098
2015-04-30 00:00:00+00:00,-0.009534409507721886
2015-05-31 00:00:00+00:00,-0.009705543911778136
2015-06-30 00:00:00+00:00,-0.014213694386501441
2015-07-31 00:00:00+00:00,-0.0031714992908489226
2015-08-31 00:00:00+00:00,-0.020137463986221182
2015-09-30 00:00:00+00:00,-0.007805189334451734
2015-10-31 00:00:00+00:00,0.015766166854834784
2015-11-30 00:00:00+00:00,0.007301818714721131
2015-12-31 00:00:00+00:00,0.002239337907584904
2016-01-31 00:00:00+00:00,-0.007721467172488117
2016-02-29 00:00:00+00:00,0.0011829053022103242
2016-03-31 00:00:00+00:00,0.011409476099760507
2016-04-30 00:00:00+00:00,0.0039130141859149425
2016-05-31 00:00:00+00:00,-0.00713559333952174
2016-06-30 00:00:00+00:00,0.013366855493224472
2016-07-31 00:00:00+00:00,0.000766302351140391
2016-08-31 00:00:00+00:00,0.003729852660220967
2016-09-30 00:00:00+00:00,0.0012760602838635116
2016-10-31 00:00:00+00:00,0.004912596574660144
2016-11-30 00:00:00+00:00,0.00913420236500806
2016-12-31 00:00:00+00:00,-0.006779288731183608
2017-01-31 00:00:00+00:00,0.010850531994030188
2017-02-28 00:00:00+00:00,0.004421448313266518
2017-03-31 00:00:00+00:00,-0.006734443038396987
2017-04-30 00:00:00+00:00,-0.010043281154017425
2017-05-31 00:00:00+00:00,-0.014554642623524239
2017-06-30 00:00:00+00:00,0.005571460126990946
2017-07-31 00:00:00+00:00,0.006209201291265565
2017-08-31 00:00:00+00:00,-0.012283854631307989
2017-09-30 00:00:00+00:00,0.009359344346325571
2017-10-31 00:00:00+00:00,-0.01104139282451988
2017-11-30 00:00:00+00:00,-0.010957818204288206
2017-12-31 00:00:00+00:00,0.009244991755618104
2018-01-31 00:00:00+00:00,-0.0026839720938519607
2018-02-28 00:00:00+00:00,-0.004617212036509
2018-03-31 00:00:00+00:00,-0.0031119958954306526
2018-04-30 00:00:00+00:00,0.002781934568101052
2018-05-31 00:00:00+00:00,0.008064131780031847
2018-06-30 00:00:00+00:00,-0.004263134829837312
2018-07-31 00:00:00+00:00,-0.0033162734319492904
2018-08-31 00:00:00+00:00,-0.016577813108116457
2018-09-30 00:00:00+00:00,0.002723988305127545
2018-10-31 00:00:00+00:00,0.0015754058166577156
2018-11-30 00:00:00+00:00,0.010956248703304583
2018-12-31 00:00:00+00:00,-0.01604217884675274
2019-01-31 00:00:00+00:00,0.01565347574560949
2019-02-28 00:00:00+00:00,0.0033018305151928384
2019-03-31 00:00:00+00:00,-0.00023369733411227056
2019-04-30 00:00:00+00:00,-0.0019231957172319847
2019-05-31 00:00:00+00:00,-0.007672235081139234
2019-06-30 00:00:00+00:00,0.0019738836048939223
2019-07-31 00:00:00+00:00,0.0020078009022557186
2019-08-31 00:00:00+00:00,-0.014280236192238727
2019-09-30 00:00:00+00:00,0.0015540703784659993
2019-10-31 00:00:00+00:00,-0.002508982115845493
2019-11-30 00:00:00+00:00,-0.000831117287188099
2019-12-31 00:00:00+00:00,0.0035930059082742716
2020-01-31 00:00:00+00:00,-0.0069471582126025
2020-02-29 00:00:00+00:00,-0.007502497456954305
2020-03-31 00:00:00+00:00,-0.029308120617088318
2020-04-30 00:00:00+00:00,0.012370950999354147
2020-05-31 00:00:00+00:00,0.0008196661310964082
2020-06-30 00:00:00+00:00,0.008786385480818337
2020-07-31 00:00:00+00:00,-0.005193879939021984
2020-08-31 00:00:00+00:00,0.006735877625724029
2020-09-30 00:00:00+00:00,-0.0034851691218569236
2020-10-31 00:00:00+00:00,-0.004684650601427087
2020-11-30 00:00:00+00:00,0.015385108930207725
2020-12-31 00:00:00+00:00,-0.00039662242413562865
2021-01-31 00:00:00+00:00,0.0014399114566694404
2021-02-28 00:00:00+00:00,0.010803601732728652
2021-03-31 00:00:00+00:00,0.00885082627493139
2021-04-30 00:00:00+00:00,-0.002021309097111623
2021-05-31 00:00:00+00:00,0.0004096605152401622
2021-06-30 00:00:00+00:00,-0.0013144603428392188
2021-07-31 00:00:00+00:00,-0.0014402412069888237
2021-08-31 00:00:00+00:00,-0.00038027921863637015
2021-09-30 00:00:00+00:00,0.002843130897559165
2021-10-31 00:00:00+00:00,0.007622525633469435
2021-11-30 00:00:00+00:00,-0.011067103366959374
2021-12-31 00:00:00+00:00,-0.0014426230220083713
2022-01-31 00:00:00+00:00,0.0016430291130022923
2022-02-28 00:00:00+00:00,0.00124442983202111
2022-03-31 00:00:00+00:00,0.002523721599216877
2022-04-30 00:00:00+00:00,-0.0030861772873990168
2022-05-31 00:00:00+00:00,-0.004160493807535914
2022-06-30 00:00:00+00:00,-0.010199619294390505
2022-07-31 00:00:00+00:00,0.008353704263254436
2022-08-31 00:00:00+00:00,0.001819179601228793
2022-09-30 00:00:00+00:00,-0.02026000875205758
2022-10-31 00:00:00+00:00,0.005582871875846385
2022-11-30 00:00:00+00:00,-0.00853428319637839
2022-12-31 00:00:00+00:00,-0.009429715906314029
2023-01-31 00:00:00+00:00,0.0014249828249295327
2023-02-28 00:00:00+00:00,-0.0018434518806939026
2023-03-31 00:00:00+00:00,-0.0031184608064815933
2023-04-30 00:00:00+00:00,-0.007009382397668462
2023-05-31 00:00:00+00:00,-0.0028743736148472143
2023-06-30 00:00:00+00:00,0.015043562707717673
2023-07-31 00:00:00+00:00,-0.004754632119181368
2023-08-31 00:00:00+00:00,-0.0058099076652633475
2023-09-30 00:00:00+00:00,0.0024250008490926955
2023-10-31 00:00:00+00:00,-0.006652117612099939
2023-11-30 00:00:00+00:00,0.008833853334674124
2023-12-31 00:00:00+00:00,-0.00521467156066624
2024-01-31 00:00:00+00:00,0.0015232561798981248
2024-02-29 00:00:00+00:00,0.006156263426001951
2024-03-31 00:00:00+00:00,0.000961697641528314
2024-04-30 00:00:00+00:00,0.002946590386368131
2024-05-31 00:00:00+00:00,0.0038649707182456527
2024-06-30 00:00:00+00:00,0.0053561870444329696
2024-07-31 00:00:00+00:00,-0.02121348991577332
2024-08-31 00:00:00+00:00,0.0030623078891054423
2024-09-30 00:00:00+00:00,0.0010064149962254465
2024-10-31 00:00:00+00:00,-0.0007432540283323075
2024-11-30 00:00:00+00:00,-0.004143194079860524
2024-12-31 00:00:00+00:00,-0.001215953464271835
2025-01-31 00:00:00+00:00,-0.004051641750407287
2025-02-28 00:00:00+00:00,0.002863229536907763
2025-03-31 00:00:00+00:00,-0.00125163531176109
2025-04-30 00:00:00+00:00,0.0034311027471805033
2025-05-31 00:00:00+00:00,0.00242875023517497
2025-06-30 00:00:00+00:00,-0.0007417371717933774
2025-07-31 00:00:00+00:00,0.004298529974284371
2025-08-31 00:00:00+00:00,-0.0035851619130378154
2025-09-30 00:00:00+00:00,0.0031562580497066506
2025-10-31 00:00:00+00:00,0.0017895542544288379
2025-11-30 00:00:00+00:00,0.0032344461951823167
2025-12-31 00:00:00+00:00,0.0074626224724527734
2026-01-31 00:00:00+00:00,0.004578867788180618
2026-02-28 00:00:00+00:00,0.003868945398244561
2026-03-31 00:00:00+00:00,0.0001269515817245992
2026-04-30 00:00:00+00:00,-0.0006945635026188723
2026-05-31 00:00:00+00:00,0.006456568547542396
2026-06-30 00:00:00+00:00,-7.556705312272705e-05
2026-07-31 00:00:00+00:00,0.0009567336054994158
2026-08-31 00:00:00+00:00,-0.0008034824359985926
2026-09-30 00:00:00+00:00,-0.00870480993402789
