start,end,n_months,mean_mo,pct_pos,top3,tstat_ols,tstat_nw,ann_sharpe,window,role,gates_pass,clears_1pct_bar
2018-01-01,2023-12-31,71,-0.00017479160195269,0.4788732394366197,0.2362117978692339,-0.19818999539955673,-0.24577494024057345,-0.021451656018114714,IS_2018_2023,eval,True,False
2024-01-01,2024-12-31,11,0.000126215569079617,0.36363636363636365,0.9821186220539057,0.03777092721061593,0.04348282525318534,-0.39818443983338536,year_2024,eval,True,False
2025-01-01,2025-12-31,11,0.0004441101416025252,0.45454545454545453,0.8240967129139652,0.23083761390578095,0.24701455638822997,0.17433652671195085,year_2025,eval,True,False
2026-01-01,2026-12-31,8,-0.001267275574801191,0.375,1.0,-0.6286531772618533,-1.031278190713709,-0.9036736536764425,year_2026,eval,True,False
2025-09-17,2026-09-16,12,-0.0015139336151932155,0.3333333333333333,0.9158173077983375,-0.8054746902645646,-1.0470090712789857,-0.6923001891005313,holdout_365d,confirm_only,True,False
