time,high_rel_gpr_xs
2015-11-30 00:00:00+00:00,-0.012408111897688978
2015-12-31 00:00:00+00:00,0.007309958171164865
2016-01-31 00:00:00+00:00,-0.0029034442673155914
2016-02-29 00:00:00+00:00,0.005999704040519083
2016-03-31 00:00:00+00:00,-0.012231543907025744
2016-04-30 00:00:00+00:00,0.006207942816138123
2016-05-31 00:00:00+00:00,0.008261165552641225
2016-06-30 00:00:00+00:00,0.015650589082697453
2016-07-31 00:00:00+00:00,-0.005072287692174382
2016-08-31 00:00:00+00:00,0.003979927975007236
2016-09-30 00:00:00+00:00,0.007231093160556368
2016-10-31 00:00:00+00:00,0.007822790307542515
2016-11-30 00:00:00+00:00,-0.021124579344472427
2016-12-31 00:00:00+00:00,0.00010419726456079026
2017-01-31 00:00:00+00:00,-0.0001159839826659903
2017-02-28 00:00:00+00:00,-0.0044612326187261075
2017-03-31 00:00:00+00:00,-0.0038966428721392
2017-04-30 00:00:00+00:00,-0.019805675818958535
2017-05-31 00:00:00+00:00,0.0024426782310484896
2017-06-30 00:00:00+00:00,0.001417541491669283
2017-07-31 00:00:00+00:00,-0.0038540213913698107
2017-08-31 00:00:00+00:00,-0.008844520310471116
2017-09-30 00:00:00+00:00,-0.015536775404390135
2017-10-31 00:00:00+00:00,0.0024967298686175976
2017-11-30 00:00:00+00:00,0.00036018738793952565
2017-12-31 00:00:00+00:00,-0.003378158828501787
2018-01-31 00:00:00+00:00,-0.00782944837285271
2018-02-28 00:00:00+00:00,0.0031333683146310687
2018-03-31 00:00:00+00:00,-0.005827647196228081
2018-04-30 00:00:00+00:00,-0.007966700568935559
2018-05-31 00:00:00+00:00,-4.678972059524167e-05
2018-06-30 00:00:00+00:00,0.001494757196915275
2018-07-31 00:00:00+00:00,-0.007375781612676491
2018-08-31 00:00:00+00:00,0.006738298784892738
2018-09-30 00:00:00+00:00,-0.001086029024728652
2018-10-31 00:00:00+00:00,-0.008664065465393223
2018-11-30 00:00:00+00:00,-0.0053123331481664815
2018-12-31 00:00:00+00:00,-0.0005793758284488026
2019-01-31 00:00:00+00:00,0.011492364156977297
2019-02-28 00:00:00+00:00,0.006606448658230901
2019-03-31 00:00:00+00:00,-0.0017017721470624636
2019-04-30 00:00:00+00:00,0.004113901809031928
2019-05-31 00:00:00+00:00,0.0007846012976364669
2019-06-30 00:00:00+00:00,-0.003852880761162414
2019-07-31 00:00:00+00:00,-0.003647750399747296
2019-08-31 00:00:00+00:00,0.0012670183956238201
2019-09-30 00:00:00+00:00,0.00444380161517155
2019-10-31 00:00:00+00:00,0.002655087505683218
2019-11-30 00:00:00+00:00,-0.0005606711787945473
2019-12-31 00:00:00+00:00,0.002788008314778434
2020-01-31 00:00:00+00:00,-0.0027186558077766376
2020-02-29 00:00:00+00:00,-0.007243236886436022
2020-03-31 00:00:00+00:00,-0.025210007244468313
2020-04-30 00:00:00+00:00,-0.017144549048579205
2020-05-31 00:00:00+00:00,0.009746356917833099
2020-06-30 00:00:00+00:00,0.013684422310617617
2020-07-31 00:00:00+00:00,-0.008268690385966337
2020-08-31 00:00:00+00:00,0.001167207927770697
2020-09-30 00:00:00+00:00,0.005042770635866223
2020-10-31 00:00:00+00:00,0.0010038340893199216
2020-11-30 00:00:00+00:00,0.01192963222943244
2020-12-31 00:00:00+00:00,0.0019553772512539425
2021-01-31 00:00:00+00:00,0.014855759619515574
2021-02-28 00:00:00+00:00,0.006439083346909236
2021-03-31 00:00:00+00:00,-0.006233884900935238
2021-04-30 00:00:00+00:00,-0.0020637979519457783
2021-05-31 00:00:00+00:00,-0.010541118517762738
2021-06-30 00:00:00+00:00,0.003275822595268485
2021-07-31 00:00:00+00:00,0.0024686440818364463
2021-08-31 00:00:00+00:00,0.0011643933778988647
2021-09-30 00:00:00+00:00,0.005299158062901377
2021-10-31 00:00:00+00:00,0.005496027542574389
2021-11-30 00:00:00+00:00,-0.013567672736475411
2021-12-31 00:00:00+00:00,-0.0014326827451706103
2022-01-31 00:00:00+00:00,-0.005978958605423301
2022-02-28 00:00:00+00:00,-0.00013155479502724443
2022-03-31 00:00:00+00:00,0.005646215937776811
2022-04-30 00:00:00+00:00,0.004496225580839397
2022-05-31 00:00:00+00:00,0.001498013241037599
2022-06-30 00:00:00+00:00,-0.00238994199225695
2022-07-31 00:00:00+00:00,0.005430694985226081
2022-08-31 00:00:00+00:00,0.0064298933062294505
2022-09-30 00:00:00+00:00,0.0019751839696604545
2022-10-31 00:00:00+00:00,-0.022088723032596014
2022-11-30 00:00:00+00:00,-0.0028109293317111206
2022-12-31 00:00:00+00:00,0.017828677454160502
2023-01-31 00:00:00+00:00,-0.008612482868867066
2023-02-28 00:00:00+00:00,-0.0025498466561819644
2023-03-31 00:00:00+00:00,0.0012167512009322312
2023-04-30 00:00:00+00:00,-0.00380392731390633
2023-05-31 00:00:00+00:00,0.0026278332601299415
2023-06-30 00:00:00+00:00,-0.011801384086919997
2023-07-31 00:00:00+00:00,0.0004992174379634395
2023-08-31 00:00:00+00:00,-0.000599908506786706
2023-09-30 00:00:00+00:00,-0.004355770033346085
2023-10-31 00:00:00+00:00,-0.0017878701513902584
2023-11-30 00:00:00+00:00,0.0003911845212147824
2023-12-31 00:00:00+00:00,-0.0056209692051188975
2024-01-31 00:00:00+00:00,-0.004800958189781657
2024-02-29 00:00:00+00:00,0.0006591358986289819
2024-03-31 00:00:00+00:00,-0.0036978255718855824
2024-04-30 00:00:00+00:00,0.011323705136159434
2024-05-31 00:00:00+00:00,0.0066517848368345955
2024-06-30 00:00:00+00:00,0.007146613194932927
2024-07-31 00:00:00+00:00,-0.019760453100435393
2024-08-31 00:00:00+00:00,-0.004916104466137994
2024-09-30 00:00:00+00:00,-0.004051255057391678
2024-10-31 00:00:00+00:00,0.00796571546252478
2024-11-30 00:00:00+00:00,-0.002444829008005911
2024-12-31 00:00:00+00:00,0.0009960224245650906
2025-01-31 00:00:00+00:00,-0.010871876825819582
2025-02-28 00:00:00+00:00,-0.0029263112833846083
2025-03-31 00:00:00+00:00,0.0023431598538528053
2025-04-30 00:00:00+00:00,-0.0005122753982786943
2025-05-31 00:00:00+00:00,0.0030852633605769064
2025-06-30 00:00:00+00:00,-0.0003234860531750039
2025-07-31 00:00:00+00:00,0.010257790114917897
2025-08-31 00:00:00+00:00,-0.0076486336148275935
2025-09-30 00:00:00+00:00,-0.00725797880323753
2025-10-31 00:00:00+00:00,0.008037949004747524
2025-11-30 00:00:00+00:00,0.0010577571577230493
2025-12-31 00:00:00+00:00,-0.0035951673412976115
2026-01-31 00:00:00+00:00,-0.008018700688348757
2026-02-28 00:00:00+00:00,0.008704602772177994
2026-03-31 00:00:00+00:00,-0.008007403264054247
2026-04-30 00:00:00+00:00,0.0007857755636584418
2026-05-31 00:00:00+00:00,0.0012652373454928867
2026-06-30 00:00:00+00:00,-0.0018136816210649886
2026-07-31 00:00:00+00:00,-0.0028422648949560925
2026-08-31 00:00:00+00:00,-0.004736257981401648
2026-09-30 00:00:00+00:00,0.007557387582703301
