factor,n_months,mean_mo,tstat_ols,tstat_nw,nw_lags,pct_pos_mo,top3,ann_sharpe_daily
eq_diff_xs,180,-0.0006559309011000423,-1.093009274469906,-1.183295070034162,4,0.48333333333333334,0.11811697727347785,-0.2045991976553985
eq_diff_ts,180,-0.00019324675211217194,-0.2616284390091969,-0.29983667486043303,4,0.5055555555555555,0.13632177643639462,-0.07466521799351389
eq_mom_xs,180,-0.0006559309011000423,-1.093009274469906,-1.183295070034162,4,0.48333333333333334,0.11811697727347785,-0.2045991976553985
carry_eq_cool,180,-0.0002442958124197912,-0.38957419534366894,-0.47542886818696467,4,0.5,0.11505833662798255,-0.13365772730887152
