factor,n_months,mean_mo,tstat_ols,tstat_nw,nw_lags,pct_pos_mo,top3,ann_sharpe_daily
high_cu_xs,180,-0.0005788094017117026,-0.9067793185848045,-0.992248184509041,4,0.48333333333333334,0.1308343828955761,-0.23628858013056475
low_cu_xs,180,0.00045423566471695714,0.7095943407055073,0.780110150494529,4,0.5166666666666667,0.1295243799864892,0.1956585662992049
high_cu_z_xs,180,-0.0005141289032337867,-1.001652781371672,-1.0494826349191064,4,0.4722222222222222,0.133625570756176,-0.16702778242062952
cu_chg_xs,180,-0.00022181891396702013,-0.3828855605475405,-0.4176086330757544,4,0.45555555555555555,0.11445774469023698,-0.03370463178588878
us_cu_stress_fx,180,-0.0001855460788146141,-0.9087656899322492,-0.9533629988283125,4,0.05,0.7098272773489933,-0.22859389919120157
us_cu_haven_usd,180,0.000175478336957637,0.8487408626360197,0.895724057672283,4,0.07777777777777778,0.5539621718222315,0.21605808902658233
cu_ew,180,-0.0003266797365443016,-0.9935813215095328,-1.0814797818647381,4,0.48333333333333334,0.13641644301554776,-0.20644526527650603
