time,lfp_ew
2016-10-31 00:00:00+00:00,0.0013661485539595564
2016-11-30 00:00:00+00:00,0.0014749157705802318
2016-12-31 00:00:00+00:00,-8.3823795280491e-05
2017-01-31 00:00:00+00:00,0.0004275908636302006
2017-02-28 00:00:00+00:00,-0.004078324187928084
2017-03-31 00:00:00+00:00,-0.0031572992503926534
2017-04-30 00:00:00+00:00,-0.0032174204843467002
2017-05-31 00:00:00+00:00,0.004163566200118485
2017-06-30 00:00:00+00:00,-0.0028716983861812873
2017-07-31 00:00:00+00:00,-0.003757669002034003
2017-08-31 00:00:00+00:00,-0.00666667048281222
2017-09-30 00:00:00+00:00,0.0013268386675970856
2017-10-31 00:00:00+00:00,-0.0027469236301608246
2017-11-30 00:00:00+00:00,-0.0007365498066775888
2017-12-31 00:00:00+00:00,0.003651913678576202
2018-01-31 00:00:00+00:00,-0.0012594891902144578
2018-02-28 00:00:00+00:00,0.0034511599774342816
2018-03-31 00:00:00+00:00,-0.0006099061547593099
2018-04-30 00:00:00+00:00,-0.0013915248129430235
2018-05-31 00:00:00+00:00,0.004405103735227733
2018-06-30 00:00:00+00:00,-0.001495334063520759
2018-07-31 00:00:00+00:00,-0.0027662717349065113
2018-08-31 00:00:00+00:00,0.0011119708842188825
2018-09-30 00:00:00+00:00,-0.004076207767469864
2018-10-31 00:00:00+00:00,0.004137970762475129
2018-11-30 00:00:00+00:00,-0.004376423303503962
2018-12-31 00:00:00+00:00,0.001110350037745178
2019-01-31 00:00:00+00:00,-0.0007801042128676716
2019-02-28 00:00:00+00:00,-0.00010600923506476345
2019-03-31 00:00:00+00:00,0.0021998146727963963
2019-04-30 00:00:00+00:00,-0.002806371247499495
2019-05-31 00:00:00+00:00,0.007766744100076162
2019-06-30 00:00:00+00:00,0.001488900744010202
2019-07-31 00:00:00+00:00,0.00476129396633751
2019-08-31 00:00:00+00:00,0.003294109506982501
2019-09-30 00:00:00+00:00,-4.69683071484539e-05
2019-10-31 00:00:00+00:00,-0.0024818319809126743
2019-11-30 00:00:00+00:00,0.0005642620577328561
2019-12-31 00:00:00+00:00,-0.0009575537475372542
2020-01-31 00:00:00+00:00,0.0012789555836945077
2020-02-29 00:00:00+00:00,-0.0003850291567790709
2020-03-31 00:00:00+00:00,0.004009091620644334
2020-04-30 00:00:00+00:00,0.0013789318119916683
2020-05-31 00:00:00+00:00,-0.0003461104828371697
2020-06-30 00:00:00+00:00,0.0013619284540378196
2020-07-31 00:00:00+00:00,0.0018476334742136835
2020-08-31 00:00:00+00:00,-0.00481958782185643
2020-09-30 00:00:00+00:00,-5.928025376733537e-05
2020-10-31 00:00:00+00:00,0.004637603790111022
2020-11-30 00:00:00+00:00,-0.00025699495251230164
2020-12-31 00:00:00+00:00,-0.00449494564148778
2021-01-31 00:00:00+00:00,-4.31274032175466e-06
2021-02-28 00:00:00+00:00,-0.004164400957294423
2021-03-31 00:00:00+00:00,-0.004005443665551112
2021-04-30 00:00:00+00:00,0.003779420684618451
2021-05-31 00:00:00+00:00,-0.0030791039091282446
2021-06-30 00:00:00+00:00,-0.001376265084419459
2021-07-31 00:00:00+00:00,-0.0019127886966398
2021-08-31 00:00:00+00:00,0.0020126515367844267
2021-09-30 00:00:00+00:00,0.0018461992158100848
2021-10-31 00:00:00+00:00,0.0030204117633081395
2021-11-30 00:00:00+00:00,-0.0027399816998492366
2021-12-31 00:00:00+00:00,-0.0039888645847722115
2022-01-31 00:00:00+00:00,-0.00407251561482902
2022-02-28 00:00:00+00:00,8.062680581488735e-05
2022-03-31 00:00:00+00:00,0.007553843174439967
2022-04-30 00:00:00+00:00,-0.0020549922280205246
2022-05-31 00:00:00+00:00,-0.0006991392263295815
2022-06-30 00:00:00+00:00,0.000803831626631446
2022-07-31 00:00:00+00:00,0.0012558730036924537
2022-08-31 00:00:00+00:00,0.004471407062994315
2022-09-30 00:00:00+00:00,-0.0024833560714481173
2022-10-31 00:00:00+00:00,-0.006356667690322948
2022-11-30 00:00:00+00:00,0.005659415817652835
2022-12-31 00:00:00+00:00,0.0008376605216546817
2023-01-31 00:00:00+00:00,0.00018241688590947547
2023-02-28 00:00:00+00:00,-0.005640691326494585
2023-03-31 00:00:00+00:00,-0.0025076957193090887
2023-04-30 00:00:00+00:00,-0.007743189914469095
2023-05-31 00:00:00+00:00,0.0007098811748453837
2023-06-30 00:00:00+00:00,0.0026504190335721045
2023-07-31 00:00:00+00:00,0.002851401671421394
2023-08-31 00:00:00+00:00,-0.004046724000052571
2023-09-30 00:00:00+00:00,0.0010031696468153495
2023-10-31 00:00:00+00:00,-0.003138229251450686
2023-11-30 00:00:00+00:00,-0.002243837290105688
2023-12-31 00:00:00+00:00,0.004845258514762252
2024-01-31 00:00:00+00:00,7.545590110336065e-05
2024-02-29 00:00:00+00:00,-0.00364273263231385
2024-03-31 00:00:00+00:00,-0.0044710077738078224
2024-04-30 00:00:00+00:00,-0.003789236162590748
2024-05-31 00:00:00+00:00,-0.000902712601292821
2024-06-30 00:00:00+00:00,-0.0010377505119246733
2024-07-31 00:00:00+00:00,0.005294973809290893
2024-08-31 00:00:00+00:00,0.0014242743380930012
2024-09-30 00:00:00+00:00,-0.0012328163873903675
2024-10-31 00:00:00+00:00,-0.00196434227117126
2024-11-30 00:00:00+00:00,0.0019615668496204552
2024-12-31 00:00:00+00:00,-0.0013192340549170734
2025-01-31 00:00:00+00:00,0.0017523370324850074
2025-02-28 00:00:00+00:00,0.0019231013513760775
2025-03-31 00:00:00+00:00,0.0009238608324741993
2025-04-30 00:00:00+00:00,0.0022579892232903465
2025-05-31 00:00:00+00:00,-0.0005707531262238996
2025-06-30 00:00:00+00:00,-0.0009662571711855916
2025-07-31 00:00:00+00:00,-0.004272340284451004
2025-08-31 00:00:00+00:00,0.0038327211741564504
2025-09-30 00:00:00+00:00,0.0030389629112634875
2025-10-31 00:00:00+00:00,-0.005746821255964596
2025-11-30 00:00:00+00:00,-0.0023001206792917506
2025-12-31 00:00:00+00:00,-0.0035139248008522195
2026-01-31 00:00:00+00:00,-0.0017611739121826675
2026-02-28 00:00:00+00:00,-0.0005569835581217264
2026-03-31 00:00:00+00:00,-3.709687284714214e-05
2026-04-30 00:00:00+00:00,-0.0043143519872450575
2026-05-31 00:00:00+00:00,-0.0021123080700486963
2026-06-30 00:00:00+00:00,0.00310610901345143
2026-07-31 00:00:00+00:00,-0.0011400611532260685
2026-08-31 00:00:00+00:00,-0.0021937830555218696
2026-09-30 00:00:00+00:00,0.005776995750245595
