time,hpi_ew
2011-10-31 00:00:00+00:00,-0.005711575671471625
2011-11-30 00:00:00+00:00,-0.003612871963019737
2011-12-31 00:00:00+00:00,-0.0050970132866891005
2012-01-31 00:00:00+00:00,-0.004493044030971283
2012-02-29 00:00:00+00:00,0.0019871026705577943
2012-03-31 00:00:00+00:00,0.002771134073689119
2012-04-30 00:00:00+00:00,-0.0022447617177910884
2012-05-31 00:00:00+00:00,0.0002739077302098547
2012-06-30 00:00:00+00:00,-0.0026194317228719344
2012-07-31 00:00:00+00:00,-0.002960885825998183
2012-08-31 00:00:00+00:00,0.004653842402433828
2012-09-30 00:00:00+00:00,0.0028892794178809744
2012-10-31 00:00:00+00:00,-0.0014204921369731505
2012-11-30 00:00:00+00:00,9.221474187981471e-05
2012-12-31 00:00:00+00:00,0.0005265755992787113
2013-01-31 00:00:00+00:00,0.002886689966406397
2013-02-28 00:00:00+00:00,0.0013310052234396519
2013-03-31 00:00:00+00:00,0.000325332413624535
2013-04-30 00:00:00+00:00,0.0004332847930599293
2013-05-31 00:00:00+00:00,-0.011582857796209822
2013-06-30 00:00:00+00:00,-0.010139013825533172
2013-07-31 00:00:00+00:00,-0.0001668797739203809
2013-08-31 00:00:00+00:00,-0.0020299222268223005
2013-09-30 00:00:00+00:00,0.00783393426745227
2013-10-31 00:00:00+00:00,0.003825902437104345
2013-11-30 00:00:00+00:00,-0.0060922476153015825
2013-12-31 00:00:00+00:00,0.0008087809982511018
2014-01-31 00:00:00+00:00,0.005695979575528254
2014-02-28 00:00:00+00:00,0.004272544494004826
2014-03-31 00:00:00+00:00,0.010540067831736
2014-04-30 00:00:00+00:00,-0.0012753524057722565
2014-05-31 00:00:00+00:00,0.0035496694732108924
2014-06-30 00:00:00+00:00,0.004504727186333879
2014-07-31 00:00:00+00:00,0.0006366464195193267
2014-08-31 00:00:00+00:00,0.001624794003124208
2014-09-30 00:00:00+00:00,-0.0063170078796791485
2014-10-31 00:00:00+00:00,-0.0008979363425299924
2014-11-30 00:00:00+00:00,-0.007771860509710571
2014-12-31 00:00:00+00:00,-0.006130191080174097
2015-01-31 00:00:00+00:00,-0.004671521747284357
2015-02-28 00:00:00+00:00,0.002711123042970387
2015-03-31 00:00:00+00:00,-0.005267527710903663
2015-04-30 00:00:00+00:00,0.004650079460353007
2015-05-31 00:00:00+00:00,-0.0036166649709751253
2015-06-30 00:00:00+00:00,3.9081720204725556e-05
2015-07-31 00:00:00+00:00,5.9959132371334434e-05
2015-08-31 00:00:00+00:00,-0.00562806549899475
2015-09-30 00:00:00+00:00,0.0008765366372971428
2015-10-31 00:00:00+00:00,0.00968495248127721
2015-11-30 00:00:00+00:00,0.005119626504532571
2015-12-31 00:00:00+00:00,0.003493159166956694
2016-01-31 00:00:00+00:00,-0.004321898240003841
2016-02-29 00:00:00+00:00,0.003717457313376249
2016-03-31 00:00:00+00:00,0.005384665243299835
2016-04-30 00:00:00+00:00,0.006751826896964852
2016-05-31 00:00:00+00:00,-0.005811220325132704
2016-06-30 00:00:00+00:00,0.013881411500747953
2016-07-31 00:00:00+00:00,-0.0022898158969864024
2016-08-31 00:00:00+00:00,0.003859492193824643
2016-09-30 00:00:00+00:00,-0.005364805361115943
2016-10-31 00:00:00+00:00,-0.0010014053630374997
2016-11-30 00:00:00+00:00,0.003242363428429318
2016-12-31 00:00:00+00:00,0.003510745000072868
2017-01-31 00:00:00+00:00,-0.0016913184767479716
2017-02-28 00:00:00+00:00,-0.003214042759360658
2017-03-31 00:00:00+00:00,-0.0042071752847985255
