time,ival_ew
2011-10-31 00:00:00+00:00,0.004801755092780358
2011-11-30 00:00:00+00:00,-0.0023960692832548647
2011-12-31 00:00:00+00:00,0.00342572952544673
2012-01-31 00:00:00+00:00,0.005149978433168556
2012-02-29 00:00:00+00:00,-0.003016432121209167
2012-03-31 00:00:00+00:00,-0.0013238140104684382
2012-04-30 00:00:00+00:00,0.0012034122831063865
2012-05-31 00:00:00+00:00,-0.005210078325284639
2012-06-30 00:00:00+00:00,-0.009148295699488052
2012-07-31 00:00:00+00:00,0.007038917890527685
2012-08-31 00:00:00+00:00,0.008248777235482674
2012-09-30 00:00:00+00:00,-0.0022194147878036308
2012-10-31 00:00:00+00:00,-0.0009766552512254778
2012-11-30 00:00:00+00:00,0.0004709615323386096
2012-12-31 00:00:00+00:00,0.001889044797278805
2013-01-31 00:00:00+00:00,0.004783057168626481
2013-02-28 00:00:00+00:00,-0.00717205379268171
2013-03-31 00:00:00+00:00,0.004409846088182956
2013-04-30 00:00:00+00:00,0.0046227356347463555
2013-05-31 00:00:00+00:00,0.0029316459160848574
2013-06-30 00:00:00+00:00,-0.007811336539228608
2013-07-31 00:00:00+00:00,0.001208216310951471
2013-08-31 00:00:00+00:00,-0.009126944344228671
2013-09-30 00:00:00+00:00,-0.0007761370418359892
2013-10-31 00:00:00+00:00,-0.0010542958841012195
2013-11-30 00:00:00+00:00,-0.005378298465955167
2013-12-31 00:00:00+00:00,0.0001764280663847373
2014-01-31 00:00:00+00:00,-0.0006998986749880975
2014-02-28 00:00:00+00:00,-0.0025860637389029106
2014-03-31 00:00:00+00:00,-0.007007694133137066
2014-04-30 00:00:00+00:00,-0.0005061388458876825
2014-05-31 00:00:00+00:00,-0.0005614539804978946
2014-06-30 00:00:00+00:00,0.0035767570724261066
2014-07-31 00:00:00+00:00,0.0016689534964466901
2014-08-31 00:00:00+00:00,0.0023317127132780335
2014-09-30 00:00:00+00:00,-0.011030844880646207
2014-10-31 00:00:00+00:00,0.001586456064981201
2014-11-30 00:00:00+00:00,-0.00369750945916536
2014-12-31 00:00:00+00:00,-0.007072883526053064
2015-01-31 00:00:00+00:00,-0.023148513437494578
2015-02-28 00:00:00+00:00,-0.005464232933916291
2015-03-31 00:00:00+00:00,-0.009180426742940062
2015-04-30 00:00:00+00:00,-0.0001798629954544717
2015-05-31 00:00:00+00:00,-6.723685312126637e-05
2015-06-30 00:00:00+00:00,-0.0001139877683827839
2015-07-31 00:00:00+00:00,-0.00942987855611721
2015-08-31 00:00:00+00:00,-0.004029684740332051
2015-09-30 00:00:00+00:00,-0.008064274608647448
2015-10-31 00:00:00+00:00,0.0022396464875267252
2015-11-30 00:00:00+00:00,-0.006316786846977118
2015-12-31 00:00:00+00:00,-0.00023301334430314569
2016-01-31 00:00:00+00:00,0.014193084735175221
2016-02-29 00:00:00+00:00,-0.0029371874255945674
2016-03-31 00:00:00+00:00,0.003627599991421482
2016-04-30 00:00:00+00:00,-0.0011395599351846641
2016-05-31 00:00:00+00:00,0.008486005269795704
2016-06-30 00:00:00+00:00,-0.015039221646715228
2016-07-31 00:00:00+00:00,0.0020042535781710225
2016-08-31 00:00:00+00:00,-0.0010104273990634294
2016-09-30 00:00:00+00:00,0.0006318057429908208
2016-10-31 00:00:00+00:00,0.0045440988469271915
2016-11-30 00:00:00+00:00,-0.005338181432187894
2016-12-31 00:00:00+00:00,-0.001621172678629268
2017-01-31 00:00:00+00:00,0.006487061030609809
2017-02-28 00:00:00+00:00,-0.0001836611325702897
2017-03-31 00:00:00+00:00,0.007942748434488722
2017-04-30 00:00:00+00:00,-0.0004746588944198882
2017-05-31 00:00:00+00:00,-0.0005449942837469912
2017-06-30 00:00:00+00:00,-0.0028974661033778215
2017-07-31 00:00:00+00:00,0.004325346147719733
2017-08-31 00:00:00+00:00,-0.0011637512381936777
2017-09-30 00:00:00+00:00,-0.0014365111010793408
2017-10-31 00:00:00+00:00,0.004056615909399541
2017-11-30 00:00:00+00:00,-0.002252143048618649
2017-12-31 00:00:00+00:00,-0.008405191883747665
2018-01-31 00:00:00+00:00,0.00333354869592406
2018-02-28 00:00:00+00:00,-0.001824180194057945
2018-03-31 00:00:00+00:00,-0.005335349045631266
2018-04-30 00:00:00+00:00,0.002691388137041395
2018-05-31 00:00:00+00:00,-0.000499773806985182
2018-06-30 00:00:00+00:00,0.0024336487784342165
2018-07-31 00:00:00+00:00,0.0005051580721944227
2018-08-31 00:00:00+00:00,-0.0070227073899690184
2018-09-30 00:00:00+00:00,-0.004726862436569168
2018-10-31 00:00:00+00:00,-0.0013488660918907769
2018-11-30 00:00:00+00:00,-0.013363404418135993
2018-12-31 00:00:00+00:00,-0.00136316398227454
2019-01-31 00:00:00+00:00,-0.0005798263515751634
2019-02-28 00:00:00+00:00,-0.0013243247921786994
2019-03-31 00:00:00+00:00,-0.00286497246066042
2019-04-30 00:00:00+00:00,-0.0033671847718904635
2019-05-31 00:00:00+00:00,-0.006020086024426052
2019-06-30 00:00:00+00:00,0.0011531000331261865
2019-07-31 00:00:00+00:00,-0.003153734257942631
2019-08-31 00:00:00+00:00,-0.006194290951726744
2019-09-30 00:00:00+00:00,0.0009222092954495054
2019-10-31 00:00:00+00:00,-0.0032497048284306773
2019-11-30 00:00:00+00:00,0.002725246564785566
2019-12-31 00:00:00+00:00,0.00022374775434053085
2020-01-31 00:00:00+00:00,-0.0012416541628001987
2020-02-29 00:00:00+00:00,-0.001423717624712939
2020-03-31 00:00:00+00:00,-0.0019588623629602786
2020-04-30 00:00:00+00:00,0.008261902755752892
2020-05-31 00:00:00+00:00,-0.00047048041483099823
2020-06-30 00:00:00+00:00,-0.0006662144818225801
2020-07-31 00:00:00+00:00,0.004784431967195024
2020-08-31 00:00:00+00:00,-0.002198880108396861
2020-09-30 00:00:00+00:00,-0.002480632060262722
2020-10-31 00:00:00+00:00,0.002208860729346007
2020-11-30 00:00:00+00:00,0.0020394393848763848
2020-12-31 00:00:00+00:00,0.002578814433150889
2021-01-31 00:00:00+00:00,-0.0070541575048925775
2021-02-28 00:00:00+00:00,0.005603813063135066
2021-03-31 00:00:00+00:00,0.005162530248411068
2021-04-30 00:00:00+00:00,-0.0018494912555817589
2021-05-31 00:00:00+00:00,-0.007118102717236896
2021-06-30 00:00:00+00:00,0.003052044908522955
2021-07-31 00:00:00+00:00,-0.0039769853499456165
2021-08-31 00:00:00+00:00,-0.0024844485527441007
2021-09-30 00:00:00+00:00,-0.0012236096989715062
2021-10-31 00:00:00+00:00,-0.0040003524757413755
2021-11-30 00:00:00+00:00,0.006247378169880191
2021-12-31 00:00:00+00:00,-0.0034577622656219997
2022-01-31 00:00:00+00:00,-0.005085765003543963
2022-02-28 00:00:00+00:00,0.0032628062449926443
2022-03-31 00:00:00+00:00,-0.0077572504501863815
2022-04-30 00:00:00+00:00,0.0017210568455998665
2022-05-31 00:00:00+00:00,-0.0024044730771616285
2022-06-30 00:00:00+00:00,-0.007291923288509805
2022-07-31 00:00:00+00:00,-0.00608252222370409
2022-08-31 00:00:00+00:00,-0.007866170024666497
2022-09-30 00:00:00+00:00,0.007056128208326573
2022-10-31 00:00:00+00:00,0.002826039052221674
2022-11-30 00:00:00+00:00,0.018768552875600752
2022-12-31 00:00:00+00:00,0.0008922693169524099
2023-01-31 00:00:00+00:00,-0.00022364932014695693
2023-02-28 00:00:00+00:00,-0.003168921010876957
2023-03-31 00:00:00+00:00,0.007603630135600392
2023-04-30 00:00:00+00:00,-0.0004177695468938758
2023-05-31 00:00:00+00:00,-0.003989500087072884
2023-06-30 00:00:00+00:00,0.002829231682410782
2023-07-31 00:00:00+00:00,-0.00037673089403134075
2023-08-31 00:00:00+00:00,0.00042660665049987223
2023-09-30 00:00:00+00:00,0.0033889020497999134
2023-10-31 00:00:00+00:00,0.005314239745191518
2023-11-30 00:00:00+00:00,0.004748229813065219
2023-12-31 00:00:00+00:00,0.0006169224801082507
2024-01-31 00:00:00+00:00,-0.007469152026756243
2024-02-29 00:00:00+00:00,0.004521210526214237
2024-03-31 00:00:00+00:00,-0.0061280154948823995
2024-04-30 00:00:00+00:00,-0.004511748858096798
2024-05-31 00:00:00+00:00,2.029566480299394e-05
2024-06-30 00:00:00+00:00,-0.00037329024441301595
2024-07-31 00:00:00+00:00,0.0018950218304156774
2024-08-31 00:00:00+00:00,-0.00023193707996538304
2024-09-30 00:00:00+00:00,0.005663620140207826
2024-10-31 00:00:00+00:00,0.0009604393723847693
2024-11-30 00:00:00+00:00,-0.004298714585951546
2024-12-31 00:00:00+00:00,-0.0011943520278054898
2025-01-31 00:00:00+00:00,-0.0024464898089028297
2025-02-28 00:00:00+00:00,0.0018764468925194233
2025-03-31 00:00:00+00:00,-0.0051448218355265585
2025-04-30 00:00:00+00:00,0.005096785314802066
2025-05-31 00:00:00+00:00,-0.0006995586506292062
2025-06-30 00:00:00+00:00,0.0018808747241936263
2025-07-31 00:00:00+00:00,-0.00359973000620184
2025-08-31 00:00:00+00:00,0.005862343454804186
2025-09-30 00:00:00+00:00,0.003847143724302171
2025-10-31 00:00:00+00:00,-0.0027580312686829034
2025-11-30 00:00:00+00:00,0.0022636042061319195
2025-12-31 00:00:00+00:00,0.004882115009923638
2026-01-31 00:00:00+00:00,-0.0031961051221056636
2026-02-28 00:00:00+00:00,0.0007544678168172059
2026-03-31 00:00:00+00:00,0.0023650313396978984
2026-04-30 00:00:00+00:00,-0.0013428385906473217
2026-05-31 00:00:00+00:00,-0.0015394316484754755
2026-06-30 00:00:00+00:00,-0.0003423942367938304
