,USD,JPY,CAD,AUD,GBP,EUR,CHF,NZD
1997-06-01 00:00:00+00:00,73.3624,70.17261,67.5,67.26792,71.02432,,,70.24149
1997-07-01 00:00:00+00:00,73.49783,70.09875,67.7,67.26526,71.02432,,,70.24149
1997-08-01 00:00:00+00:00,73.45776,70.22079,67.9,67.21052,71.02432,,,70.24149
1997-09-01 00:00:00+00:00,73.6702,70.197,68.0,67.16923,71.07834,,,70.17494
1997-10-01 00:00:00+00:00,73.76198,70.07603,68.3,67.00958,71.07834,,,70.17494
1997-11-01 00:00:00+00:00,73.64306,70.05131,68.3,67.36222,71.07834,,,70.17494
1997-12-01 00:00:00+00:00,73.65652,70.03716,68.4,67.30739,71.19907,,,69.906
1998-01-01 00:00:00+00:00,73.82069,69.87366,68.4,67.66349,71.19907,,,69.906
1998-02-01 00:00:00+00:00,73.74387,70.00761,68.5,67.49059,71.19907,,,69.906
1998-03-01 00:00:00+00:00,73.70628,70.06418,68.3,67.51773,71.27648,,,69.6353
1998-04-01 00:00:00+00:00,73.77776,69.87099,68.6,67.57276,71.27648,,,69.6353
1998-05-01 00:00:00+00:00,73.8029,69.79894,68.7,67.47926,71.27648,,,69.6353
1998-06-01 00:00:00+00:00,73.86692,69.57007,68.8,67.66252,71.2774,,78.04481,69.01729
1998-07-01 00:00:00+00:00,73.88918,69.64172,68.7,67.75109,71.2774,,78.04481,69.01729
1998-08-01 00:00:00+00:00,73.80091,69.65342,68.7,67.77507,71.2774,,78.04481,69.01729
1998-09-01 00:00:00+00:00,73.72742,69.55705,68.9,67.69283,71.56174,,78.04481,69.00549
1998-10-01 00:00:00+00:00,73.80708,69.39376,69.1,67.84969,71.56174,,78.04481,69.00549
1998-11-01 00:00:00+00:00,73.92321,69.35473,69.2,68.08173,71.56174,,78.04481,69.00549
1998-12-01 00:00:00+00:00,73.86383,69.35729,69.3,68.16244,71.78155,,78.04481,68.64507
1999-01-01 00:00:00+00:00,73.92613,69.25353,69.4,67.94005,71.78155,,78.04481,68.64507
1999-02-01 00:00:00+00:00,74.05324,69.28524,69.4,68.02196,71.78155,,78.04481,68.64507
1999-03-01 00:00:00+00:00,74.09297,69.26748,69.7,67.9414,71.85828,,78.04481,69.24365
1999-04-01 00:00:00+00:00,73.94302,69.1084,69.6,67.96468,71.85828,,78.04481,69.24365
1999-05-01 00:00:00+00:00,73.93665,69.04484,69.6,68.05848,71.85828,,78.04481,69.24365
1999-06-01 00:00:00+00:00,73.81277,68.98103,69.8,68.02188,71.88622,,78.42708,69.1905
1999-07-01 00:00:00+00:00,73.98528,69.02947,69.9,67.96497,71.88622,,78.42708,69.1905
1999-08-01 00:00:00+00:00,73.8976,68.93241,69.9,68.21065,71.88622,,78.42708,69.1905
1999-09-01 00:00:00+00:00,73.87495,68.81575,70.1,68.26891,72.11771,,78.42708,69.57233
1999-10-01 00:00:00+00:00,73.90855,69.00816,70.1,68.26869,72.11771,,78.42708,69.57233
1999-11-01 00:00:00+00:00,73.82016,69.141,70.2,68.24376,72.11771,,78.42708,69.57233
1999-12-01 00:00:00+00:00,73.94112,68.98618,70.3,68.47217,72.2747,,78.42708,70.21179
2000-01-01 00:00:00+00:00,74.03518,69.03718,70.5,68.50414,72.2747,,78.42708,70.21179
2000-02-01 00:00:00+00:00,74.11276,68.98667,70.7,68.69744,72.2747,,78.42708,70.21179
2000-03-01 00:00:00+00:00,74.2726,68.89453,70.8,68.27922,72.26537,,78.42708,69.99883
2000-04-01 00:00:00+00:00,74.28498,68.77634,70.9,68.52449,72.26537,,78.42708,69.99883
2000-05-01 00:00:00+00:00,74.24184,68.73524,70.9,68.72755,72.26537,,78.42708,69.99883
2000-06-01 00:00:00+00:00,74.51861,68.89245,70.9,69.04266,72.47532,,78.33935,69.67876
2000-07-01 00:00:00+00:00,74.07467,69.0667,70.9,69.02042,72.47532,,78.33935,69.67876
2000-08-01 00:00:00+00:00,74.20921,68.95994,70.9,69.28629,72.47532,,78.33935,69.67876
2000-09-01 00:00:00+00:00,73.83061,68.93808,70.8,69.74458,72.62865,,78.33935,70.60112
2000-10-01 00:00:00+00:00,73.86838,69.01803,70.8,69.68185,72.62865,,78.33935,70.60112
2000-11-01 00:00:00+00:00,73.86272,69.09346,70.9,69.54196,72.62865,,78.33935,70.60112
2000-12-01 00:00:00+00:00,73.88251,69.17393,71.1,69.31293,72.49927,,78.33935,71.05111
2001-01-01 00:00:00+00:00,73.92383,69.20688,71.1,68.82385,72.49927,,78.33935,71.05111
2001-02-01 00:00:00+00:00,74.12772,69.14559,71.2,69.02549,72.49927,,78.33935,71.05111
2001-03-01 00:00:00+00:00,73.97256,69.13156,71.1,68.99938,72.64088,,78.33935,71.02192
2001-04-01 00:00:00+00:00,73.88625,69.25603,71.0,68.91811,72.64088,,78.33935,71.02192
2001-05-01 00:00:00+00:00,73.9259,69.14536,71.0,68.76264,72.64088,,78.33935,71.02192
2001-06-01 00:00:00+00:00,73.55711,69.08808,71.0,69.195,72.67834,,79.14845,71.23925
2001-07-01 00:00:00+00:00,73.39226,69.07056,71.0,69.13391,72.67834,,79.14845,71.23925
2001-08-01 00:00:00+00:00,73.14477,68.87186,70.8,69.08919,72.67834,,79.14845,71.23925
2001-09-01 00:00:00+00:00,73.12479,68.86211,70.8,69.02621,72.5294,,79.14845,71.35856
2001-10-01 00:00:00+00:00,72.56607,68.82297,70.7,69.15298,72.5294,,79.14845,71.35856
2001-11-01 00:00:00+00:00,72.80177,68.48984,70.7,68.92419,72.5294,,79.14845,71.35856
2001-12-01 00:00:00+00:00,72.45693,68.51172,70.7,68.94445,72.58215,,79.14845,71.89185
2002-01-01 00:00:00+00:00,72.30058,68.54767,70.7,69.10672,72.58215,,79.14845,71.89185
2002-02-01 00:00:00+00:00,72.23517,68.36243,70.4,68.87424,72.58215,,79.14845,71.89185
2002-03-01 00:00:00+00:00,72.01353,68.44573,70.6,68.94833,72.45824,,79.14845,72.33044
2002-04-01 00:00:00+00:00,72.33614,68.38553,70.6,69.17014,72.45824,,79.14845,72.33044
2002-05-01 00:00:00+00:00,72.14172,68.46311,70.9,69.01913,72.45824,,79.14845,72.33044
2002-06-01 00:00:00+00:00,71.91371,68.39707,71.0,68.99464,72.68372,,78.87551,72.05344
2002-07-01 00:00:00+00:00,72.02187,68.10015,71.2,69.0388,72.68372,,78.87551,72.05344
2002-08-01 00:00:00+00:00,71.84956,68.15612,71.4,69.22408,72.68372,,78.87551,72.05344
2002-09-01 00:00:00+00:00,71.74158,68.31067,71.5,69.15564,72.57182,,78.87551,71.90812
2002-10-01 00:00:00+00:00,71.88718,68.31581,71.8,69.58136,72.57182,,78.87551,71.90812
2002-11-01 00:00:00+00:00,72.07958,68.25755,71.8,69.52474,72.57182,,78.87551,71.90812
2002-12-01 00:00:00+00:00,71.88531,68.36024,71.7,69.50635,72.87263,,78.87551,72.09615
2003-01-01 00:00:00+00:00,71.54439,68.38206,71.9,69.83396,72.87263,,78.87551,72.09615
2003-02-01 00:00:00+00:00,71.57361,68.25343,72.0,69.98227,72.87263,,78.87551,72.09615
2003-03-01 00:00:00+00:00,71.58734,68.31911,72.1,70.23392,72.68249,,78.87551,71.83469
2003-04-01 00:00:00+00:00,71.52348,68.38448,72.3,70.40631,72.68249,,78.87551,71.83469
2003-05-01 00:00:00+00:00,71.40524,68.3819,72.2,69.83887,72.68249,,78.87551,71.83469
2003-06-01 00:00:00+00:00,71.376,68.23239,72.0,69.85499,72.88149,,77.9174,71.84373
2003-07-01 00:00:00+00:00,71.21374,68.25517,71.9,69.93871,72.88149,,77.9174,71.84373
2003-08-01 00:00:00+00:00,71.21797,68.44588,72.0,69.76938,72.88149,,77.9174,71.84373
2003-09-01 00:00:00+00:00,70.98361,68.48935,72.1,69.58524,72.78049,,77.9174,72.59939
2003-10-01 00:00:00+00:00,71.00752,68.50914,72.1,69.97671,72.78049,,77.9174,72.59939
2003-11-01 00:00:00+00:00,70.91605,68.49297,72.1,70.00561,72.78049,,77.9174,72.59939
2003-12-01 00:00:00+00:00,71.05209,68.54432,72.2,70.09954,72.76896,,77.9174,72.35583
2004-01-01 00:00:00+00:00,71.1467,68.66203,72.4,69.97308,72.76896,,77.9174,72.35583
2004-02-01 00:00:00+00:00,71.11491,68.87668,72.5,70.134,72.76896,,77.9174,72.35583
2004-03-01 00:00:00+00:00,71.28214,68.69215,72.4,69.99108,73.03226,,77.9174,72.50607
2004-04-01 00:00:00+00:00,71.21505,68.6639,72.4,69.94279,73.03226,,77.9174,72.50607
2004-05-01 00:00:00+00:00,71.04604,68.65954,72.4,70.04868,73.03226,,77.9174,72.50607
2004-06-01 00:00:00+00:00,71.17971,68.72344,72.5,70.14849,72.87817,,77.39597,72.61852
2004-07-01 00:00:00+00:00,71.13805,68.71249,72.6,70.22897,72.87817,,77.39597,72.61852
2004-08-01 00:00:00+00:00,71.10478,68.68185,72.6,70.15985,72.87817,,77.39597,72.61852
2004-09-01 00:00:00+00:00,71.30507,68.71423,72.5,70.15635,72.86763,,77.39597,73.29737
2004-10-01 00:00:00+00:00,71.26559,68.89532,72.4,70.03843,72.86763,,77.39597,73.29737
2004-11-01 00:00:00+00:00,71.14873,68.88271,72.5,70.36221,72.86763,,77.39597,73.29737
2004-12-01 00:00:00+00:00,71.23061,69.0029,72.5,70.67536,73.04147,,77.39597,74.25702
2005-01-01 00:00:00+00:00,71.36078,69.05734,72.5,70.83643,73.04147,,77.39597,74.25702
2005-02-01 00:00:00+00:00,71.29594,69.09483,72.5,70.85587,73.04147,,77.39597,74.25702
2005-03-01 00:00:00+00:00,71.31814,69.18849,72.6,71.01505,73.07851,65.19444,77.39597,73.70898
2005-04-01 00:00:00+00:00,71.22437,69.0075,72.5,71.18993,73.07851,65.19444,77.39597,73.70898
2005-05-01 00:00:00+00:00,71.26153,69.12996,72.4,71.31715,73.07851,65.19444,77.39597,73.70898
2005-06-01 00:00:00+00:00,71.43893,69.15952,72.4,71.56979,72.89326,65.19944,77.19546,73.78462
2005-07-01 00:00:00+00:00,71.52935,69.27364,72.3,71.4539,72.89326,65.19944,77.19546,73.78462
2005-08-01 00:00:00+00:00,71.49358,69.40403,72.3,71.70728,72.89326,65.19944,77.19546,73.78462
2005-09-01 00:00:00+00:00,71.63564,69.51318,72.4,71.59589,73.04482,65.5234,77.19546,74.63223
2005-10-01 00:00:00+00:00,71.8213,69.48723,72.5,71.85826,73.04482,65.5234,77.19546,74.63223
2005-11-01 00:00:00+00:00,71.68389,69.76079,72.4,71.69399,73.04482,65.5234,77.19546,74.63223
2005-12-01 00:00:00+00:00,71.70013,69.60875,72.5,71.62688,72.67564,65.89368,77.19546,74.7513
2006-01-01 00:00:00+00:00,71.5549,69.39734,72.6,71.59824,72.67564,65.89368,77.19546,74.7513
2006-02-01 00:00:00+00:00,71.62861,69.54194,72.5,71.5929,72.67564,65.89368,77.19546,74.7513
2006-03-01 00:00:00+00:00,71.69231,69.64248,72.6,71.50729,72.90321,66.40794,77.19546,74.77174
2006-04-01 00:00:00+00:00,71.77306,69.90477,72.6,71.58723,72.90321,66.40794,77.19546,74.77174
2006-05-01 00:00:00+00:00,71.83674,69.96877,72.8,71.8177,72.90321,66.40794,77.19546,74.77174
2006-06-01 00:00:00+00:00,71.79726,69.96725,72.9,71.79074,72.84257,66.9909,77.93854,75.1073
2006-07-01 00:00:00+00:00,71.86351,70.05878,73.1,71.9587,72.84257,66.9909,77.93854,75.1073
2006-08-01 00:00:00+00:00,72.00614,69.97121,73.0,72.15754,72.84257,66.9909,77.93854,75.1073
2006-09-01 00:00:00+00:00,72.01457,70.04785,73.0,72.32821,72.81538,67.47513,77.93854,74.73493
2006-10-01 00:00:00+00:00,72.09349,70.09437,72.8,72.35288,72.81538,67.47513,77.93854,74.73493
2006-11-01 00:00:00+00:00,72.0537,70.13815,72.9,72.57038,72.81538,67.47513,77.93854,74.73493
2006-12-01 00:00:00+00:00,72.24423,70.19824,72.9,72.31068,72.70507,67.7817,77.93854,74.44582
2007-01-01 00:00:00+00:00,72.17725,70.20912,72.8,72.3744,72.70507,67.7817,77.93854,74.44582
2007-02-01 00:00:00+00:00,72.33293,70.24374,73.1,72.59686,72.70507,67.7817,77.93854,74.44582
2007-03-01 00:00:00+00:00,72.13628,70.29195,73.3,72.44383,72.50254,68.48769,77.93854,74.95494
2007-04-01 00:00:00+00:00,71.97395,70.52644,73.3,72.44698,72.50254,68.48769,77.93854,74.95494
2007-05-01 00:00:00+00:00,72.01844,70.63411,73.4,72.55651,72.50254,68.48769,77.93854,74.95494
2007-06-01 00:00:00+00:00,71.70671,70.86205,73.3,72.68616,72.64994,68.81258,78.59044,75.1854
2007-07-01 00:00:00+00:00,71.74704,70.90253,73.3,72.84477,72.64994,68.81258,78.59044,75.1854
2007-08-01 00:00:00+00:00,71.77469,70.99302,73.4,72.77758,72.64994,68.81258,78.59044,75.1854
2007-09-01 00:00:00+00:00,71.7369,70.9995,73.6,72.73808,72.68157,69.18359,78.59044,74.94512
2007-10-01 00:00:00+00:00,71.56232,70.83042,73.6,72.86276,72.68157,69.18359,78.59044,74.94512
2007-11-01 00:00:00+00:00,71.7067,70.7001,73.5,73.04939,72.68157,69.18359,78.59044,74.94512
2007-12-01 00:00:00+00:00,71.57529,70.71747,73.6,72.92779,72.90926,69.36181,78.59044,75.33026
2008-01-01 00:00:00+00:00,71.77398,70.91562,73.7,73.06016,72.90926,69.36181,78.59044,75.33026
2008-02-01 00:00:00+00:00,71.55939,70.96928,73.7,73.16579,72.90926,69.36181,78.59044,75.33026
2008-03-01 00:00:00+00:00,71.6757,70.7627,73.7,73.27369,72.97685,69.81321,78.59044,73.77884
2008-04-01 00:00:00+00:00,71.43192,70.73129,73.8,73.29548,72.97685,69.81321,78.59044,73.77884
2008-05-01 00:00:00+00:00,71.41061,70.81735,73.8,73.20853,72.97685,69.81321,78.59044,73.77884
2008-06-01 00:00:00+00:00,71.42309,70.88847,73.5,73.3708,72.90055,69.80685,79.50344,74.94081
2008-07-01 00:00:00+00:00,71.20379,71.03162,73.5,73.13516,72.90055,69.80685,79.50344,74.94081
2008-08-01 00:00:00+00:00,71.13414,70.92025,73.5,73.39081,72.90055,69.80685,79.50344,74.94081
2008-09-01 00:00:00+00:00,70.93727,70.76088,73.3,73.11721,72.43549,70.35694,79.50344,74.72609
2008-10-01 00:00:00+00:00,70.72832,70.91875,73.4,73.29488,72.43549,70.35694,79.50344,74.72609
2008-11-01 00:00:00+00:00,70.53935,70.92587,73.3,73.14419,72.43549,70.35694,79.50344,74.72609
2008-12-01 00:00:00+00:00,70.39041,70.97789,73.4,73.21171,72.17339,70.43853,79.50344,74.74629
2009-01-01 00:00:00+00:00,69.95471,71.02334,73.1,72.94866,72.17339,70.43853,79.50344,74.74629
2009-02-01 00:00:00+00:00,69.55118,70.71025,73.0,72.83773,72.17339,70.43853,79.50344,74.74629
2009-03-01 00:00:00+00:00,69.02503,70.75452,72.4,72.67688,71.67367,69.24756,79.50344,73.30866
2009-04-01 00:00:00+00:00,68.72041,70.52244,72.1,72.58242,71.67367,69.24756,79.50344,73.30866
2009-05-01 00:00:00+00:00,68.21036,70.24194,71.8,72.17233,71.67367,69.24756,79.50344,73.30866
2009-06-01 00:00:00+00:00,68.11447,70.23507,71.6,72.30272,70.83978,69.34782,79.01366,73.22594
2009-07-01 00:00:00+00:00,67.77036,70.11703,71.5,72.04062,70.83978,69.34782,79.01366,73.22594
2009-08-01 00:00:00+00:00,67.81255,70.00991,71.3,71.77695,70.83978,69.34782,79.01366,73.22594
2009-09-01 00:00:00+00:00,67.70138,69.91573,71.1,71.79949,70.61582,69.17874,79.01366,72.22734
2009-10-01 00:00:00+00:00,67.34036,70.08206,71.1,71.6599,70.61582,69.17874,79.01366,72.22734
2009-11-01 00:00:00+00:00,66.88178,70.07059,71.2,71.75134,70.61582,69.17874,79.01366,72.22734
2009-12-01 00:00:00+00:00,66.60828,70.10883,71.1,71.7864,70.55235,69.81402,79.01366,72.14974
2010-01-01 00:00:00+00:00,66.67661,70.00578,71.4,71.95113,70.55235,69.81402,79.01366,72.14974
2010-02-01 00:00:00+00:00,66.4023,70.05228,71.3,72.01279,70.55235,69.81402,79.01366,72.14974
2010-03-01 00:00:00+00:00,66.7542,70.24208,71.4,72.32781,70.19494,69.9057,76.85108,72.20692
2010-04-01 00:00:00+00:00,66.70393,70.21041,71.3,72.04369,70.19494,69.9057,76.85108,72.20692
2010-05-01 00:00:00+00:00,66.72414,70.30761,71.3,71.98829,70.19494,69.9057,76.85108,72.20692
2010-06-01 00:00:00+00:00,66.86173,70.16312,71.5,72.01629,70.42103,70.25774,77.24847,72.0093
2010-07-01 00:00:00+00:00,66.76106,70.14514,71.5,71.94964,70.42103,70.25774,77.24847,72.0093
2010-08-01 00:00:00+00:00,66.75412,70.09714,71.7,72.21754,70.42103,70.25774,77.24847,72.0093
2010-09-01 00:00:00+00:00,66.73944,70.34534,71.7,72.26258,70.70692,70.4456,77.56836,72.27219
2010-10-01 00:00:00+00:00,66.78984,70.32233,71.6,72.4677,70.70692,70.4456,77.56836,72.27219
2010-11-01 00:00:00+00:00,66.66123,70.38523,71.6,72.63602,70.70692,70.4456,77.56836,72.27219
2010-12-01 00:00:00+00:00,66.47077,70.31717,71.5,72.67928,70.39026,70.65317,77.5272,71.95978
2011-01-01 00:00:00+00:00,66.36967,70.37004,71.8,72.8222,70.39026,70.65317,77.5272,71.95978
2011-02-01 00:00:00+00:00,66.48706,70.54558,71.8,72.98513,70.39026,70.65317,77.5272,71.95978
2011-03-01 00:00:00+00:00,66.68408,70.70721,72.1,72.98653,70.54754,71.222,78.12394,72.45182
2011-04-01 00:00:00+00:00,66.59302,70.84435,72.0,72.78056,70.54754,71.222,78.12394,72.45182
2011-05-01 00:00:00+00:00,66.67792,70.99108,71.9,72.94194,70.54754,71.222,78.12394,72.45182
2011-06-01 00:00:00+00:00,66.53638,71.07486,72.0,72.66358,70.45168,71.75186,78.47042,72.45762
2011-07-01 00:00:00+00:00,66.53555,71.16125,71.8,72.58255,70.45168,71.75186,78.47042,72.45762
2011-08-01 00:00:00+00:00,66.41552,71.1196,71.9,72.70513,70.45168,71.75186,78.47042,72.45762
2011-09-01 00:00:00+00:00,66.41344,71.0056,72.0,72.63203,70.10678,71.83895,78.2527,72.35121
2011-10-01 00:00:00+00:00,66.66641,71.03804,72.0,72.58636,70.10678,71.83895,78.2527,72.35121
2011-11-01 00:00:00+00:00,66.68941,70.44679,72.0,72.66535,70.10678,71.83895,78.2527,72.35121
2011-12-01 00:00:00+00:00,66.68051,70.4604,71.9,72.58269,70.22074,72.24863,78.52904,72.35738
2012-01-01 00:00:00+00:00,66.81976,70.52029,71.7,72.49403,70.22074,72.24863,78.52904,72.35738
2012-02-01 00:00:00+00:00,66.85572,70.53871,71.8,72.25195,70.22074,72.24863,78.52904,72.35738
2012-03-01 00:00:00+00:00,66.92618,70.40016,71.8,72.60458,70.47215,71.77951,78.37482,72.4944
2012-04-01 00:00:00+00:00,66.95778,70.44727,71.7,72.28067,70.47215,71.77951,78.37482,72.4944
2012-05-01 00:00:00+00:00,66.98388,70.2883,72.0,72.48154,70.47215,71.77951,78.37482,72.4944
2012-06-01 00:00:00+00:00,66.91722,70.38679,72.2,72.37334,70.91362,71.97988,78.45538,72.27422
2012-07-01 00:00:00+00:00,67.05447,70.41137,72.1,72.49474,70.91362,71.97988,78.45538,72.27422
2012-08-01 00:00:00+00:00,67.13736,70.70849,72.0,72.30525,70.91362,71.97988,78.45538,72.27422
2012-09-01 00:00:00+00:00,67.05515,70.70391,72.1,72.33271,71.13435,72.06709,78.85841,71.76672
2012-10-01 00:00:00+00:00,67.00313,70.69425,72.3,72.227,71.13435,72.06709,78.85841,71.76672
2012-11-01 00:00:00+00:00,67.32721,70.69125,72.5,72.3249,71.13435,72.06709,78.85841,71.76672
2012-12-01 00:00:00+00:00,67.50002,70.92141,72.5,72.25723,71.40392,72.14186,78.29023,70.88873
2013-01-01 00:00:00+00:00,67.28191,71.00714,72.5,72.20133,71.40392,72.14186,78.29023,70.88873
2013-02-01 00:00:00+00:00,67.3039,70.79171,72.7,72.23874,71.40392,72.14186,78.29023,70.88873
2013-03-01 00:00:00+00:00,67.24985,71.23553,72.7,72.52547,71.17901,72.18896,78.35425,72.11832
2013-04-01 00:00:00+00:00,67.23569,71.20325,72.9,72.33344,71.17901,72.18896,78.35425,72.11832
2013-05-01 00:00:00+00:00,67.1794,71.35225,72.6,72.09151,71.17901,72.18896,78.35425,72.11832
2013-06-01 00:00:00+00:00,67.2587,71.54922,72.6,72.18159,71.32655,72.47352,78.24867,72.37337
2013-07-01 00:00:00+00:00,67.33331,71.54663,72.7,71.95758,71.32655,72.47352,78.24867,72.37337
2013-08-01 00:00:00+00:00,67.38238,71.83447,72.6,72.08939,71.32655,72.47352,78.24867,72.37337
2013-09-01 00:00:00+00:00,67.49311,71.93626,72.5,71.87846,71.64546,72.3993,78.38279,72.92296
2013-10-01 00:00:00+00:00,67.42311,71.90666,72.5,71.88383,71.64546,72.3993,78.38279,72.92296
2013-11-01 00:00:00+00:00,67.47858,71.94845,72.4,71.84572,71.64546,72.3993,78.38279,72.92296
2013-12-01 00:00:00+00:00,67.13532,71.95308,72.4,71.80327,71.98948,72.46169,78.52782,73.46278
2014-01-01 00:00:00+00:00,67.45335,72.30826,72.4,71.66743,71.98948,72.46169,78.52782,73.46278
2014-02-01 00:00:00+00:00,67.53992,72.35752,72.3,71.42747,71.98948,72.46169,78.52782,73.46278
2014-03-01 00:00:00+00:00,67.70162,72.3675,72.3,71.5797,72.44971,72.45535,78.27451,73.97276
2014-04-01 00:00:00+00:00,67.67673,72.52322,72.2,71.49551,72.44971,72.45535,78.27451,73.97276
2014-05-01 00:00:00+00:00,67.91969,72.64964,72.4,71.7131,72.44971,72.45535,78.27451,73.97276
2014-06-01 00:00:00+00:00,67.92558,72.66846,72.2,71.58219,72.81763,72.56762,78.69623,73.94224
2014-07-01 00:00:00+00:00,68.02541,72.82531,72.2,71.42086,72.81763,72.56762,78.69623,73.94224
2014-08-01 00:00:00+00:00,68.16779,72.6538,72.3,71.56221,72.81763,72.56762,78.69623,73.94224
2014-09-01 00:00:00+00:00,68.1769,72.65466,72.4,71.5688,73.03082,72.71908,78.74705,74.07677
2014-10-01 00:00:00+00:00,68.24129,72.91015,72.2,71.52869,73.03082,72.71908,78.74705,74.07677
2014-11-01 00:00:00+00:00,68.28382,72.97069,72.4,71.44188,73.03082,72.71908,78.74705,74.07677
2014-12-01 00:00:00+00:00,68.58033,72.88088,72.5,71.38129,73.18513,72.56705,79.29981,74.70274
2015-01-01 00:00:00+00:00,68.52941,72.91943,72.5,71.31728,73.18513,72.56705,79.29981,74.70274
2015-02-01 00:00:00+00:00,68.47818,73.12776,72.7,71.70226,73.18513,72.56705,79.29981,74.70274
2015-03-01 00:00:00+00:00,68.53892,72.96164,72.6,71.65678,73.41843,72.70393,79.35485,74.83327
2015-04-01 00:00:00+00:00,68.52872,73.20077,72.7,71.90416,73.41843,72.70393,79.35485,74.83327
2015-05-01 00:00:00+00:00,68.4246,73.22812,72.7,71.99393,73.41843,72.70393,79.35485,74.83327
2015-06-01 00:00:00+00:00,68.67219,73.15411,72.5,71.87898,73.36053,72.51228,79.21429,74.45532
2015-07-01 00:00:00+00:00,68.8002,73.20065,72.7,72.12824,73.36053,72.51228,79.21429,74.45532
2015-08-01 00:00:00+00:00,68.69521,73.26232,72.6,72.04785,73.36053,72.51228,79.21429,74.45532
2015-09-01 00:00:00+00:00,68.64181,73.312,72.7,72.1396,73.74454,72.63486,78.99243,73.57786
2015-10-01 00:00:00+00:00,68.77232,73.38493,72.7,72.06424,73.74454,72.63486,78.99243,73.57786
2015-11-01 00:00:00+00:00,68.65337,73.69033,72.6,72.08816,73.74454,72.63486,78.99243,73.57786
2015-12-01 00:00:00+00:00,68.73366,73.80439,72.5,72.44987,74.07327,72.76367,79.19489,74.14363
2016-01-01 00:00:00+00:00,68.88193,73.72623,72.4,72.50369,74.07327,72.76367,79.19489,74.14363
2016-02-01 00:00:00+00:00,69.0761,73.84589,72.4,72.57943,74.07327,72.76367,79.19489,74.14363
2016-03-01 00:00:00+00:00,69.18734,74.04322,72.4,72.57683,74.08974,72.93497,79.61433,74.65065
2016-04-01 00:00:00+00:00,69.25414,74.05363,72.4,72.57276,74.08974,72.93497,79.61433,74.65065
2016-05-01 00:00:00+00:00,69.27091,74.14098,72.4,72.5177,74.08974,72.93497,79.61433,74.65065
2016-06-01 00:00:00+00:00,69.16576,74.22414,72.5,72.42223,74.36545,72.99041,79.46984,75.61887
2016-07-01 00:00:00+00:00,69.28328,74.25813,72.6,72.37638,74.36545,72.99041,79.46984,75.61887
2016-08-01 00:00:00+00:00,69.21098,74.38371,72.5,72.44625,74.36545,72.99041,79.46984,75.61887
2016-09-01 00:00:00+00:00,69.305,74.52233,72.3,72.46815,74.39095,73.40694,79.55868,75.73566
2016-10-01 00:00:00+00:00,69.38901,74.64983,72.5,72.23573,74.39095,73.40694,79.55868,75.73566
2016-11-01 00:00:00+00:00,69.42983,74.80937,72.6,72.12667,74.39095,73.40694,79.55868,75.73566
2016-12-01 00:00:00+00:00,69.44273,74.88546,72.8,72.09418,74.50476,73.49893,79.77785,76.30421
2017-01-01 00:00:00+00:00,69.55278,74.72353,72.8,72.15692,74.50476,73.49893,79.77785,76.30421
2017-02-01 00:00:00+00:00,69.56547,74.93205,72.8,72.20132,74.50476,73.49893,79.77785,76.30421
2017-03-01 00:00:00+00:00,69.63657,74.96654,73.2,72.27048,74.70259,73.40896,79.53047,76.81462
2017-04-01 00:00:00+00:00,69.70994,74.86697,73.2,72.03134,74.70259,73.40896,79.53047,76.81462
2017-05-01 00:00:00+00:00,69.99682,74.91875,73.3,72.2728,74.70259,73.40896,79.53047,76.81462
2017-06-01 00:00:00+00:00,70.08181,75.08124,73.3,72.47688,75.03208,73.59332,79.84446,76.22395
2017-07-01 00:00:00+00:00,69.99329,75.13026,73.4,72.58191,75.03208,73.59332,79.84446,76.22395
2017-08-01 00:00:00+00:00,70.11312,75.37851,73.5,72.71081,75.03208,73.59332,79.84446,76.22395
2017-09-01 00:00:00+00:00,70.19682,75.48594,73.6,72.7675,74.92741,73.71531,79.94481,77.13001
2017-10-01 00:00:00+00:00,70.15741,75.50524,73.6,72.99441,74.92741,73.71531,79.94481,77.13001
2017-11-01 00:00:00+00:00,70.48409,75.61274,73.5,73.17101,74.92741,73.71531,79.94481,77.13001
2017-12-01 00:00:00+00:00,70.27278,75.73085,73.6,73.06055,75.07918,73.96857,79.81916,77.50144
2018-01-01 00:00:00+00:00,70.29928,75.82192,73.9,73.30561,75.07918,73.96857,79.81916,77.50144
2018-02-01 00:00:00+00:00,70.28961,75.95499,74.0,73.27988,75.07918,73.96857,79.81916,77.50144
2018-03-01 00:00:00+00:00,70.30228,76.34756,73.8,73.38794,75.45055,74.03748,79.7866,77.58222
2018-04-01 00:00:00+00:00,70.59659,76.38669,73.7,73.26794,75.45055,74.03748,79.7866,77.58222
2018-05-01 00:00:00+00:00,70.54276,76.59387,73.9,73.27712,75.45055,74.03748,79.7866,77.58222
2018-06-01 00:00:00+00:00,70.5554,76.7352,73.7,73.22271,75.42428,74.02491,79.9566,77.5638
2018-07-01 00:00:00+00:00,70.71468,77.0947,73.7,73.1856,75.42428,74.02491,79.9566,77.5638
2018-08-01 00:00:00+00:00,70.72329,76.9133,73.9,73.4911,75.42428,74.02491,79.9566,77.5638
2018-09-01 00:00:00+00:00,70.8817,76.90661,74.1,73.37549,75.41795,74.28925,80.49798,77.94174
2018-10-01 00:00:00+00:00,70.57668,77.02073,74.0,73.62321,75.41795,74.28925,80.49798,77.94174
