time,high_wui_xs
2016-06-30 00:00:00+00:00,-0.028757451307445336
2016-07-31 00:00:00+00:00,-0.0023288264512587586
2016-08-31 00:00:00+00:00,-0.007225565235781106
2016-09-30 00:00:00+00:00,-0.001960908157296215
2016-10-31 00:00:00+00:00,-0.014493469063597053
2016-11-30 00:00:00+00:00,0.0037421774278778575
2016-12-31 00:00:00+00:00,-0.0011872255418530209
2017-01-31 00:00:00+00:00,-0.00013877541315332476
2017-02-28 00:00:00+00:00,-0.00045953937365061925
2017-03-31 00:00:00+00:00,-0.005142860580181097
2017-04-30 00:00:00+00:00,0.004840669302021983
2017-05-31 00:00:00+00:00,0.000708133833042579
2017-06-30 00:00:00+00:00,0.0116766842048861
2017-07-31 00:00:00+00:00,-0.00566171944601912
2017-08-31 00:00:00+00:00,0.00026048679672285857
2017-09-30 00:00:00+00:00,0.014627523282341626
2017-10-31 00:00:00+00:00,-0.004837415363620701
2017-11-30 00:00:00+00:00,-0.0067971719169022116
2017-12-31 00:00:00+00:00,-0.003865791941849328
2018-01-31 00:00:00+00:00,0.010680511950140525
2018-02-28 00:00:00+00:00,4.918383862140274e-05
2018-03-31 00:00:00+00:00,0.005323237745667564
2018-04-30 00:00:00+00:00,0.00643292887522362
2018-05-31 00:00:00+00:00,-0.019545615962119345
2018-06-30 00:00:00+00:00,-0.005600589885340068
2018-07-31 00:00:00+00:00,0.004130970389540023
2018-08-31 00:00:00+00:00,-0.014941930246432533
2018-09-30 00:00:00+00:00,0.004378509368450301
2018-10-31 00:00:00+00:00,-0.009251704758712842
2018-11-30 00:00:00+00:00,-0.00433162580558466
2018-12-31 00:00:00+00:00,-0.007553787339865448
2019-01-31 00:00:00+00:00,0.004949242047594726
2019-02-28 00:00:00+00:00,0.010196630974142584
2019-03-31 00:00:00+00:00,-0.004669269507514229
2019-04-30 00:00:00+00:00,-0.002562680562545938
2019-05-31 00:00:00+00:00,-0.004798659013148909
2019-06-30 00:00:00+00:00,-0.005557206364453338
2019-07-31 00:00:00+00:00,-0.0018630004526744015
2019-08-31 00:00:00+00:00,0.015807818682532115
2019-09-30 00:00:00+00:00,0.0036548618050173953
2019-10-31 00:00:00+00:00,0.010083302726997978
2019-11-30 00:00:00+00:00,-0.001109362313692075
2019-12-31 00:00:00+00:00,0.00610485576974229
2020-01-31 00:00:00+00:00,0.0022771511136916445
2020-02-29 00:00:00+00:00,0.0014864831030476644
2020-03-31 00:00:00+00:00,-0.010138512101702246
2020-04-30 00:00:00+00:00,-0.009260455277766533
2020-05-31 00:00:00+00:00,-0.006976246056033086
2020-06-30 00:00:00+00:00,-0.011905024763162464
2020-07-31 00:00:00+00:00,-0.0028885061694060576
2020-08-31 00:00:00+00:00,0.004200988544494022
2020-09-30 00:00:00+00:00,-0.008960753791817822
2020-10-31 00:00:00+00:00,-0.0006779686817320885
2020-11-30 00:00:00+00:00,-0.005308748693465981
2020-12-31 00:00:00+00:00,0.005481387383715397
2021-01-31 00:00:00+00:00,0.004249558704822576
2021-02-28 00:00:00+00:00,0.0010402758432181969
2021-03-31 00:00:00+00:00,0.0049491640116465785
2021-04-30 00:00:00+00:00,-0.0052976010656573536
2021-05-31 00:00:00+00:00,0.004437306139807751
2021-06-30 00:00:00+00:00,-0.0006872291856265811
2021-07-31 00:00:00+00:00,0.0032140563267166744
2021-08-31 00:00:00+00:00,-0.006496506435402893
2021-09-30 00:00:00+00:00,-0.0011714875076406228
2021-10-31 00:00:00+00:00,0.005934079940903336
2021-11-30 00:00:00+00:00,0.0013267008979238604
2021-12-31 00:00:00+00:00,0.008666140313679849
2022-01-31 00:00:00+00:00,0.0042724645056391175
2022-02-28 00:00:00+00:00,-0.004024751356038192
2022-03-31 00:00:00+00:00,-0.007605973030118562
2022-04-30 00:00:00+00:00,-0.006879875529067325
2022-05-31 00:00:00+00:00,-0.0026415138422855033
2022-06-30 00:00:00+00:00,0.009349306036078087
2022-07-31 00:00:00+00:00,0.002753850710043082
2022-08-31 00:00:00+00:00,-0.003609945374391521
2022-09-30 00:00:00+00:00,0.018260387014316093
2022-10-31 00:00:00+00:00,-0.013001060892766425
2022-11-30 00:00:00+00:00,0.011762797144000414
2022-12-31 00:00:00+00:00,0.004009660881816313
2023-01-31 00:00:00+00:00,-0.010237986408294764
2023-02-28 00:00:00+00:00,0.014501043788750279
2023-03-31 00:00:00+00:00,0.005395009329957956
2023-04-30 00:00:00+00:00,0.0078652551492564
2023-05-31 00:00:00+00:00,-0.005394544399428325
2023-06-30 00:00:00+00:00,0.008815436181911052
2023-07-31 00:00:00+00:00,0.006814708465493258
2023-08-31 00:00:00+00:00,0.005038663473669214
2023-09-30 00:00:00+00:00,-0.0005660602670132242
2023-10-31 00:00:00+00:00,5.229294335640233e-05
2023-11-30 00:00:00+00:00,0.00828407741789916
2023-12-31 00:00:00+00:00,-0.0025430750740979002
2024-01-31 00:00:00+00:00,0.00929032767735527
2024-02-29 00:00:00+00:00,0.00013476089946684588
2024-03-31 00:00:00+00:00,-0.006471598500657483
2024-04-30 00:00:00+00:00,0.00457880311260106
2024-05-31 00:00:00+00:00,0.002172223017790742
2024-06-30 00:00:00+00:00,0.0024405636788362717
2024-07-31 00:00:00+00:00,-0.011435186349772697
2024-08-31 00:00:00+00:00,-0.005576728986673274
2024-09-30 00:00:00+00:00,-0.0009902892218361936
2024-10-31 00:00:00+00:00,0.014826309685240568
2024-11-30 00:00:00+00:00,-0.010502909694440565
2024-12-31 00:00:00+00:00,0.0116081793991889
2025-01-31 00:00:00+00:00,-0.006351749926548633
2025-02-28 00:00:00+00:00,-0.004831440053581382
2025-03-31 00:00:00+00:00,0.014053115096701818
2025-04-30 00:00:00+00:00,0.009112625377465822
2025-05-31 00:00:00+00:00,0.0024467530681404615
2025-06-30 00:00:00+00:00,0.00037924755585994063
2025-07-31 00:00:00+00:00,0.0028467776309359927
2025-08-31 00:00:00+00:00,0.001297926258246207
2025-09-30 00:00:00+00:00,0.0008234584586108706
2025-10-31 00:00:00+00:00,-0.0029825270351655497
2025-11-30 00:00:00+00:00,0.001985512466097239
2025-12-31 00:00:00+00:00,2.8031941314399234e-05
2026-01-31 00:00:00+00:00,-0.012443675395310883
2026-02-28 00:00:00+00:00,-0.0045998981318124965
2026-03-31 00:00:00+00:00,0.0036204443438141443
2026-04-30 00:00:00+00:00,-0.005777810464414723
2026-05-31 00:00:00+00:00,-0.006733832800773665
2026-06-30 00:00:00+00:00,0.006694737430932962
2026-07-31 00:00:00+00:00,-0.008504900572741114
2026-08-31 00:00:00+00:00,-0.005243223107685213
2026-09-30 00:00:00+00:00,0.0033778380377715855
