time,cpi_ew
2011-10-31 00:00:00+00:00,0.0004375952096107305
2011-11-30 00:00:00+00:00,-0.0006377610708335757
2011-12-31 00:00:00+00:00,0.002484754126350852
2012-01-31 00:00:00+00:00,-0.0011484475132257366
2012-02-29 00:00:00+00:00,-0.00034161502595464466
2012-03-31 00:00:00+00:00,-2.1334712415943535e-05
2012-04-30 00:00:00+00:00,0.0005806413293665269
2012-05-31 00:00:00+00:00,0.004248794074162454
2012-06-30 00:00:00+00:00,-0.003195847772431204
2012-07-31 00:00:00+00:00,-0.005742011032568661
2012-08-31 00:00:00+00:00,0.002425308714634422
2012-09-30 00:00:00+00:00,5.906975208080922e-06
2012-10-31 00:00:00+00:00,0.0015410127029023002
2012-11-30 00:00:00+00:00,-0.0013884404462262134
2012-12-31 00:00:00+00:00,0.0005768136366222087
2013-01-31 00:00:00+00:00,0.002322079262743193
2013-02-28 00:00:00+00:00,0.00039548876587258697
2013-03-31 00:00:00+00:00,-0.0022533331438207016
2013-04-30 00:00:00+00:00,-0.0016332830896398365
2013-05-31 00:00:00+00:00,-0.011460082362976576
2013-06-30 00:00:00+00:00,-0.009220446013678107
2013-07-31 00:00:00+00:00,-0.006845239741249953
2013-08-31 00:00:00+00:00,0.0023051253599881694
2013-09-30 00:00:00+00:00,0.0073745942666776365
2013-10-31 00:00:00+00:00,0.0008366347048207601
2013-11-30 00:00:00+00:00,-0.0016285229847584626
2013-12-31 00:00:00+00:00,-0.002140220343523347
2014-01-31 00:00:00+00:00,0.009519214066859183
2014-02-28 00:00:00+00:00,-0.0009180835497775153
2014-03-31 00:00:00+00:00,0.0046807935571462345
2014-04-30 00:00:00+00:00,-0.001507838619702273
2014-05-31 00:00:00+00:00,0.0038354182705717665
2014-06-30 00:00:00+00:00,-0.00024474964052889625
2014-07-31 00:00:00+00:00,0.003574220652955429
2014-08-31 00:00:00+00:00,0.006207301500366524
2014-09-30 00:00:00+00:00,0.003594990798676978
2014-10-31 00:00:00+00:00,0.00225717462802022
2014-11-30 00:00:00+00:00,0.00021005281255348507
2014-12-31 00:00:00+00:00,0.0015418399252264958
2015-01-31 00:00:00+00:00,-0.0028633251317286
2015-02-28 00:00:00+00:00,0.0026093344038853328
2015-03-31 00:00:00+00:00,0.0034548196988077873
2015-04-30 00:00:00+00:00,-0.001009887557063216
2015-05-31 00:00:00+00:00,0.0010669076728087035
2015-06-30 00:00:00+00:00,0.0018129004698890228
2015-07-31 00:00:00+00:00,-0.00491891695280422
2015-08-31 00:00:00+00:00,0.0009499325993962415
2015-09-30 00:00:00+00:00,-0.0010601126601998967
2015-10-31 00:00:00+00:00,0.007868489450746141
2015-11-30 00:00:00+00:00,-0.001713940766945532
2015-12-31 00:00:00+00:00,-1.9433204340502108e-05
2016-01-31 00:00:00+00:00,-0.00018152786359881823
2016-02-29 00:00:00+00:00,0.0005852156146763932
2016-03-31 00:00:00+00:00,0.00649748858071697
2016-04-30 00:00:00+00:00,0.0063188274236214426
2016-05-31 00:00:00+00:00,-0.002960200062966045
2016-06-30 00:00:00+00:00,-0.00329070671293219
2016-07-31 00:00:00+00:00,-0.0018289138435396701
2016-08-31 00:00:00+00:00,-0.0007577021126227157
2016-09-30 00:00:00+00:00,-0.003448973773516162
2016-10-31 00:00:00+00:00,0.0003728703891880958
2016-11-30 00:00:00+00:00,0.014194927265284818
2016-12-31 00:00:00+00:00,0.004156081404291356
2017-01-31 00:00:00+00:00,0.004004542702111147
2017-02-28 00:00:00+00:00,-0.0014982328786663501
2017-03-31 00:00:00+00:00,4.090626375585771e-05
2017-04-30 00:00:00+00:00,-0.002362070300458652
2017-05-31 00:00:00+00:00,0.003280435847707208
2017-06-30 00:00:00+00:00,0.0053157618941739315
2017-07-31 00:00:00+00:00,0.004479709267441345
2017-08-31 00:00:00+00:00,-0.004011110175459076
2017-09-30 00:00:00+00:00,0.00884181347463775
2017-10-31 00:00:00+00:00,-0.004271476846732014
2017-11-30 00:00:00+00:00,0.0027691971290821904
2017-12-31 00:00:00+00:00,0.0011091977786155116
2018-01-31 00:00:00+00:00,0.004191271870076507
2018-02-28 00:00:00+00:00,-0.007133238045666901
2018-03-31 00:00:00+00:00,-0.00183825533149784
2018-04-30 00:00:00+00:00,0.0018594306812396155
2018-05-31 00:00:00+00:00,-0.0038370784803547497
2018-06-30 00:00:00+00:00,0.0036303993723050265
2018-07-31 00:00:00+00:00,0.002455276126064776
2018-08-31 00:00:00+00:00,-0.00026412710972556486
2018-09-30 00:00:00+00:00,0.0037928414162002877
2018-10-31 00:00:00+00:00,-0.0032797217749380714
2018-11-30 00:00:00+00:00,-0.005625328518652828
2018-12-31 00:00:00+00:00,-0.005195328417065825
2019-01-31 00:00:00+00:00,0.0012674080662633536
2019-02-28 00:00:00+00:00,-0.000586437418370056
2019-03-31 00:00:00+00:00,-0.003231829278751319
2019-04-30 00:00:00+00:00,-0.0009601769793018411
2019-05-31 00:00:00+00:00,-0.009789289764161824
2019-06-30 00:00:00+00:00,0.0028199910740200895
2019-07-31 00:00:00+00:00,-0.0004902139698637065
2019-08-31 00:00:00+00:00,-0.0035661312880213014
2019-09-30 00:00:00+00:00,0.00276932274686148
2019-10-31 00:00:00+00:00,0.0032376329961318895
2019-11-30 00:00:00+00:00,0.0020160869993666175
2019-12-31 00:00:00+00:00,0.002143294998742551
2020-01-31 00:00:00+00:00,-0.009319732570270856
2020-02-29 00:00:00+00:00,-0.005466513212357138
