time,high_ip_z_xs
2015-08-31 00:00:00+00:00,0.003108120565800121
2015-09-30 00:00:00+00:00,0.00617122371302492
2015-10-31 00:00:00+00:00,0.016577627227411407
2015-11-30 00:00:00+00:00,0.0029774495998573514
2015-12-31 00:00:00+00:00,0.007360669259276698
2016-01-31 00:00:00+00:00,0.0034415037606894128
2016-02-29 00:00:00+00:00,-0.010158802611044848
2016-03-31 00:00:00+00:00,4.0808299552885785e-06
2016-04-30 00:00:00+00:00,-0.011128673787319632
2016-05-31 00:00:00+00:00,0.010218186194311807
2016-06-30 00:00:00+00:00,0.007489037803904752
2016-07-31 00:00:00+00:00,0.0005578970379633841
2016-08-31 00:00:00+00:00,0.005703104856874086
2016-09-30 00:00:00+00:00,0.0069481650301761455
2016-10-31 00:00:00+00:00,0.008930616410177672
2016-11-30 00:00:00+00:00,-0.01363356092382495
2016-12-31 00:00:00+00:00,-0.0041683811236002954
2017-01-31 00:00:00+00:00,0.00913236724627886
2017-02-28 00:00:00+00:00,0.0037423318721405696
2017-03-31 00:00:00+00:00,0.008982321373045998
2017-04-30 00:00:00+00:00,-0.006142708611628578
2017-05-31 00:00:00+00:00,0.0009250903446056391
2017-06-30 00:00:00+00:00,0.002643909167052927
2017-07-31 00:00:00+00:00,-0.005733865504627733
2017-08-31 00:00:00+00:00,0.016051074475117
2017-09-30 00:00:00+00:00,-0.015436929013242895
2017-10-31 00:00:00+00:00,0.004840659520295221
2017-11-30 00:00:00+00:00,-0.005744599513082482
2017-12-31 00:00:00+00:00,-0.0071481635876256
2018-01-31 00:00:00+00:00,0.006790478632056063
2018-02-28 00:00:00+00:00,0.002621519556895935
2018-03-31 00:00:00+00:00,-0.006800537747758129
2018-04-30 00:00:00+00:00,-0.0061086185402802196
2018-05-31 00:00:00+00:00,-0.006309733571035259
2018-06-30 00:00:00+00:00,0.004922521205639407
2018-07-31 00:00:00+00:00,0.0034303455501911717
2018-08-31 00:00:00+00:00,-0.00026433050154817117
2018-09-30 00:00:00+00:00,-8.56893606770992e-05
2018-10-31 00:00:00+00:00,-0.004066719956195564
2018-11-30 00:00:00+00:00,-0.012872919746965139
2018-12-31 00:00:00+00:00,-0.01413689409907859
2019-01-31 00:00:00+00:00,0.007037146606462263
2019-02-28 00:00:00+00:00,-0.00663727022947358
2019-03-31 00:00:00+00:00,0.009052131260881113
2019-04-30 00:00:00+00:00,-0.004047777354438287
2019-05-31 00:00:00+00:00,0.002949705069180908
2019-06-30 00:00:00+00:00,0.006473760186295419
2019-07-31 00:00:00+00:00,-0.0009768176900826209
2019-08-31 00:00:00+00:00,0.014862506360757921
2019-09-30 00:00:00+00:00,-0.001832634991535187
2019-10-31 00:00:00+00:00,0.009493884916747408
2019-11-30 00:00:00+00:00,0.0008811876829055709
2019-12-31 00:00:00+00:00,-0.009170000815497681
2020-01-31 00:00:00+00:00,-0.0021012313272648075
2020-02-29 00:00:00+00:00,4.16247959655891e-07
2020-03-31 00:00:00+00:00,-0.02667146204924631
2020-04-30 00:00:00+00:00,0.011373800089413466
2020-05-31 00:00:00+00:00,0.0002769112526150863
2020-06-30 00:00:00+00:00,0.0025007835899317765
2020-07-31 00:00:00+00:00,-0.002175726639106146
2020-08-31 00:00:00+00:00,0.008149555916571405
2020-09-30 00:00:00+00:00,-0.012189443747985695
2020-10-31 00:00:00+00:00,-0.0070100477457974986
2020-11-30 00:00:00+00:00,0.013072421531071132
2020-12-31 00:00:00+00:00,0.005624516948564029
2021-01-31 00:00:00+00:00,0.013275113748383971
2021-02-28 00:00:00+00:00,0.012189784241737112
2021-03-31 00:00:00+00:00,-0.0031667628016945892
2021-04-30 00:00:00+00:00,0.004757127738266753
2021-05-31 00:00:00+00:00,-0.0071313782863619
2021-06-30 00:00:00+00:00,0.002188361867661026
2021-07-31 00:00:00+00:00,-0.005833036613894005
2021-08-31 00:00:00+00:00,0.00498463029713947
2021-09-30 00:00:00+00:00,0.0021418909223824834
2021-10-31 00:00:00+00:00,-0.013935718101152461
2021-11-30 00:00:00+00:00,0.01827947221578685
2021-12-31 00:00:00+00:00,0.004418864681568158
2022-01-31 00:00:00+00:00,-0.011915817700335563
2022-02-28 00:00:00+00:00,0.009091934129129564
2022-03-31 00:00:00+00:00,0.017998263419334748
2022-04-30 00:00:00+00:00,0.003273050264091859
2022-05-31 00:00:00+00:00,0.0016159766728960356
2022-06-30 00:00:00+00:00,0.010742762377778714
2022-07-31 00:00:00+00:00,-0.003106228367192876
2022-08-31 00:00:00+00:00,0.005219584753687556
2022-09-30 00:00:00+00:00,0.015186027146186554
2022-10-31 00:00:00+00:00,-0.014744979379241463
2022-11-30 00:00:00+00:00,0.003541833936306027
2022-12-31 00:00:00+00:00,0.003375971287079116
2023-01-31 00:00:00+00:00,-0.0106791291810574
2023-02-28 00:00:00+00:00,0.015263846894840505
2023-03-31 00:00:00+00:00,0.009212740490534443
2023-04-30 00:00:00+00:00,0.0019283983002940097
2023-05-31 00:00:00+00:00,0.0011208677544340961
2023-06-30 00:00:00+00:00,-0.009660837982840675
2023-07-31 00:00:00+00:00,-0.007751418603893168
2023-08-31 00:00:00+00:00,-0.0063710215157825045
2023-09-30 00:00:00+00:00,0.009356902286046465
2023-10-31 00:00:00+00:00,0.0018577606836689409
2023-11-30 00:00:00+00:00,-0.003308357562945119
2023-12-31 00:00:00+00:00,-0.005868537701112508
2024-01-31 00:00:00+00:00,-0.007028922402073312
2024-02-29 00:00:00+00:00,0.0014275668049965606
2024-03-31 00:00:00+00:00,0.004974710489546341
2024-04-30 00:00:00+00:00,-0.006117348985892446
2024-05-31 00:00:00+00:00,0.0032776354656232076
2024-06-30 00:00:00+00:00,-0.004265250004264254
2024-07-31 00:00:00+00:00,-0.004315269155600543
2024-08-31 00:00:00+00:00,-0.002526299669437293
2024-09-30 00:00:00+00:00,-0.0075932256091749695
2024-10-31 00:00:00+00:00,-0.0060388884891010575
2024-11-30 00:00:00+00:00,0.0015759916586579603
2024-12-31 00:00:00+00:00,0.007330311111882315
2025-01-31 00:00:00+00:00,-0.006174183699208746
2025-02-28 00:00:00+00:00,0.001129757765618411
2025-03-31 00:00:00+00:00,0.010065381807889295
2025-04-30 00:00:00+00:00,0.00862436211292894
2025-05-31 00:00:00+00:00,-0.0031699827603801634
2025-06-30 00:00:00+00:00,-0.0001503596008201047
2025-07-31 00:00:00+00:00,-0.007711893309167772
2025-08-31 00:00:00+00:00,0.006731181452943158
2025-09-30 00:00:00+00:00,-0.0002617269322979787
2025-10-31 00:00:00+00:00,-0.004971685150399363
2025-11-30 00:00:00+00:00,0.0006319473914528917
2025-12-31 00:00:00+00:00,-0.009357056263499253
2026-01-31 00:00:00+00:00,0.01266314428641735
2026-02-28 00:00:00+00:00,-0.0046065541185844605
2026-03-31 00:00:00+00:00,-0.002044670526244019
2026-04-30 00:00:00+00:00,0.0023532879895444836
2026-05-31 00:00:00+00:00,0.006872555955678594
2026-06-30 00:00:00+00:00,-0.006701472953538845
2026-07-31 00:00:00+00:00,-0.0024379177706207456
2026-08-31 00:00:00+00:00,0.0034929404264607555
2026-09-30 00:00:00+00:00,-0.00841234221241094
